year,month,state,fips,dead
2000,07,Alabama,01,3551
2000,07,Alaska,02,270
2000,07,Arizona,04,3155
2000,07,Arkansas,05,2278
2000,07,California,06,18049
2000,07,Colorado,08,2167
2000,07,Connecticut,09,2420
2000,07,Delaware,10,500
2000,07,District of Columbia,11,465
2000,07,Florida,12,13111
2000,07,Georgia,13,4893
2000,07,Hawaii,15,667
2000,07,Idaho,16,761
2000,07,Illinois,17,8421
2000,07,Indiana,18,4338
2000,07,Iowa,19,2215
2000,07,Kansas,20,1913
2000,07,Kentucky,21,3066
2000,07,Louisiana,22,3304
2000,07,Maine,23,870
2000,07,Maryland,24,3328
2000,07,Massachusetts,25,4376
2000,07,Michigan,26,6823
2000,07,Minnesota,27,2910
2000,07,Mississippi,28,2311
2000,07,Missouri,29,4286
2000,07,Montana,30,654
2000,07,Nebraska,31,1190
2000,07,Nevada,32,1164
2000,07,New Hampshire,33,730
2000,07,New Jersey,34,5798
2000,07,New Mexico,35,1086
2000,07,New York,36,12220
2000,07,North Carolina,37,5515
2000,07,North Dakota,38,484
2000,07,Ohio,39,8401
2000,07,Oklahoma,40,2847
2000,07,Oregon,41,2400
2000,07,Pennsylvania,42,10221
2000,07,Rhode Island,44,763
2000,07,South Carolina,45,2878
2000,07,South Dakota,46,564
2000,07,Tennessee,47,4340
2000,07,Texas,48,12080
2000,07,Utah,49,970
2000,07,Vermont,50,404
2000,07,Virginia,51,4475
2000,07,Washington,53,3408
2000,07,West Virginia,54,1621
2000,07,Wisconsin,55,3604
2000,07,Wyoming,56,305
2000,08,Alabama,01,3640
2000,08,Alaska,02,217
2000,08,Arizona,04,3178
2000,08,Arkansas,05,2158
2000,08,California,06,18313
2000,08,Colorado,08,2167
2000,08,Connecticut,09,2284
2000,08,Delaware,10,539
2000,08,District of Columbia,11,503
2000,08,Florida,12,13281
2000,08,Georgia,13,5002
2000,08,Hawaii,15,694
2000,08,Idaho,16,764
2000,08,Illinois,17,8334
2000,08,Indiana,18,4307
2000,08,Iowa,19,2152
2000,08,Kansas,20,1952
2000,08,Kentucky,21,3036
2000,08,Louisiana,22,3284
2000,08,Maine,23,975
2000,08,Maryland,24,3469
2000,08,Massachusetts,25,4353
2000,08,Michigan,26,6702
2000,08,Minnesota,27,3005
2000,08,Mississippi,28,2218
2000,08,Missouri,29,4249
2000,08,Montana,30,668
2000,08,Nebraska,31,1120
2000,08,Nevada,32,1196
2000,08,New Hampshire,33,746
2000,08,New Jersey,34,5756
2000,08,New Mexico,35,1095
2000,08,New York,36,12426
2000,08,North Carolina,37,5579
2000,08,North Dakota,38,440
2000,08,Ohio,39,8390
2000,08,Oklahoma,40,2757
2000,08,Oregon,41,2339
2000,08,Pennsylvania,42,10206
2000,08,Rhode Island,44,769
2000,08,South Carolina,45,2900
2000,08,South Dakota,46,540
2000,08,Tennessee,47,4369
2000,08,Texas,48,11727
2000,08,Utah,49,971
2000,08,Vermont,50,415
2000,08,Virginia,51,4484
2000,08,Washington,53,3462
2000,08,West Virginia,54,1611
2000,08,Wisconsin,55,3635
2000,08,Wyoming,56,311
2000,09,Alabama,01,3500
2000,09,Alaska,02,253
2000,09,Arizona,04,3227
2000,09,Arkansas,05,2113
2000,09,California,06,17811
2000,09,Colorado,08,2137
2000,09,Connecticut,09,2389
2000,09,Delaware,10,519
2000,09,District of Columbia,11,463
2000,09,Florida,12,12818
2000,09,Georgia,13,4837
2000,09,Hawaii,15,641
2000,09,Idaho,16,751
2000,09,Illinois,17,8253
2000,09,Indiana,18,4343
2000,09,Iowa,19,2170
2000,09,Kansas,20,1908
2000,09,Kentucky,21,3148
2000,09,Louisiana,22,3248
2000,09,Maine,23,894
2000,09,Maryland,24,3366
2000,09,Massachusetts,25,4303
2000,09,Michigan,26,6827
2000,09,Minnesota,27,3004
2000,09,Mississippi,28,2188
2000,09,Missouri,29,4333
2000,09,Montana,30,668
2000,09,Nebraska,31,1135
2000,09,Nevada,32,1235
2000,09,New Hampshire,33,751
2000,09,New Jersey,34,5623
2000,09,New Mexico,35,1056
2000,09,New York,36,11999
2000,09,North Carolina,37,5682
2000,09,North Dakota,38,477
2000,09,Ohio,39,8337
2000,09,Oklahoma,40,2778
2000,09,Oregon,41,2380
2000,09,Pennsylvania,42,10073
2000,09,Rhode Island,44,780
2000,09,South Carolina,45,2936
2000,09,South Dakota,46,577
2000,09,Tennessee,47,4302
2000,09,Texas,48,11821
2000,09,Utah,49,1022
2000,09,Vermont,50,375
2000,09,Virginia,51,4378
2000,09,Washington,53,3409
2000,09,West Virginia,54,1668
2000,09,Wisconsin,55,3745
2000,09,Wyoming,56,311
2000,10,Alabama,01,3704
2000,10,Alaska,02,253
2000,10,Arizona,04,3321
2000,10,Arkansas,05,2322
2000,10,California,06,18728
2000,10,Colorado,08,2358
2000,10,Connecticut,09,2484
2000,10,Delaware,10,538
2000,10,District of Columbia,11,498
2000,10,Florida,12,13544
2000,10,Georgia,13,5245
2000,10,Hawaii,15,676
2000,10,Idaho,16,809
2000,10,Illinois,17,9119
2000,10,Indiana,18,4741
2000,10,Iowa,19,2426
2000,10,Kansas,20,2032
2000,10,Kentucky,21,3252
2000,10,Louisiana,22,3332
2000,10,Maine,23,1041
2000,10,Maryland,24,3697
2000,10,Massachusetts,25,4790
2000,10,Michigan,26,7348
2000,10,Minnesota,27,3338
2000,10,Mississippi,28,2464
2000,10,Missouri,29,4415
2000,10,Montana,30,686
2000,10,Nebraska,31,1307
2000,10,Nevada,32,1291
2000,10,New Hampshire,33,853
2000,10,New Jersey,34,6224
2000,10,New Mexico,35,1169
2000,10,New York,36,13060
2000,10,North Carolina,37,5882
2000,10,North Dakota,38,523
2000,10,Ohio,39,8932
2000,10,Oklahoma,40,2828
2000,10,Oregon,41,2508
2000,10,Pennsylvania,42,10884
2000,10,Rhode Island,44,837
2000,10,South Carolina,45,3075
2000,10,South Dakota,46,572
2000,10,Tennessee,47,4595
2000,10,Texas,48,12205
2000,10,Utah,49,1086
2000,10,Vermont,50,443
2000,10,Virginia,51,4591
2000,10,Washington,53,3681
2000,10,West Virginia,54,1765
2000,10,Wisconsin,55,4039
2000,10,Wyoming,56,314
2000,11,Alabama,01,3514
2000,11,Alaska,02,253
2000,11,Arizona,04,3388
2000,11,Arkansas,05,2374
2000,11,California,06,18962
2000,11,Colorado,08,2354
2000,11,Connecticut,09,2535
2000,11,Delaware,10,566
2000,11,District of Columbia,11,509
2000,11,Florida,12,13435
2000,11,Georgia,13,5234
2000,11,Hawaii,15,656
2000,11,Idaho,16,794
2000,11,Illinois,17,8871
2000,11,Indiana,18,4518
2000,11,Iowa,19,2305
2000,11,Kansas,20,2049
2000,11,Kentucky,21,3355
2000,11,Louisiana,22,3355
2000,11,Maine,23,1027
2000,11,Maryland,24,3684
2000,11,Massachusetts,25,4597
2000,11,Michigan,26,7188
2000,11,Minnesota,27,3148
2000,11,Mississippi,28,2258
2000,11,Missouri,29,4557
2000,11,Montana,30,627
2000,11,Nebraska,31,1321
2000,11,Nevada,32,1262
2000,11,New Hampshire,33,820
2000,11,New Jersey,34,6293
2000,11,New Mexico,35,1120
2000,11,New York,36,13334
2000,11,North Carolina,37,5980
2000,11,North Dakota,38,514
2000,11,Ohio,39,9014
2000,11,Oklahoma,40,2884
2000,11,Oregon,41,2433
2000,11,Pennsylvania,42,10962
2000,11,Rhode Island,44,819
2000,11,South Carolina,45,3110
2000,11,South Dakota,46,601
2000,11,Tennessee,47,4552
2000,11,Texas,48,12363
2000,11,Utah,49,1054
2000,11,Vermont,50,418
2000,11,Virginia,51,4701
2000,11,Washington,53,3698
2000,11,West Virginia,54,1725
2000,11,Wisconsin,55,3865
2000,11,Wyoming,56,338
2000,12,Alabama,01,4081
2000,12,Alaska,02,239
2000,12,Arizona,04,3579
2000,12,Arkansas,05,2750
2000,12,California,06,20473
2000,12,Colorado,08,2436
2000,12,Connecticut,09,2795
2000,12,Delaware,10,668
2000,12,District of Columbia,11,497
2000,12,Florida,12,14569
2000,12,Georgia,13,6083
2000,12,Hawaii,15,725
2000,12,Idaho,16,805
2000,12,Illinois,17,9969
2000,12,Indiana,18,5356
2000,12,Iowa,19,2608
2000,12,Kansas,20,2376
2000,12,Kentucky,21,3652
2000,12,Louisiana,22,3767
2000,12,Maine,23,1081
2000,12,Maryland,24,3952
2000,12,Massachusetts,25,5245
2000,12,Michigan,26,8056
2000,12,Minnesota,27,3402
2000,12,Mississippi,28,2652
2000,12,Missouri,29,5163
2000,12,Montana,30,738
2000,12,Nebraska,31,1396
2000,12,Nevada,32,1330
2000,12,New Hampshire,33,886
2000,12,New Jersey,34,6884
2000,12,New Mexico,35,1213
2000,12,New York,36,14437
2000,12,North Carolina,37,6925
2000,12,North Dakota,38,547
2000,12,Ohio,39,10097
2000,12,Oklahoma,40,3236
2000,12,Oregon,41,2629
2000,12,Pennsylvania,42,11915
2000,12,Rhode Island,44,920
2000,12,South Carolina,45,3445
2000,12,South Dakota,46,623
2000,12,Tennessee,47,5188
2000,12,Texas,48,13622
2000,12,Utah,49,1068
2000,12,Vermont,50,484
2000,12,Virginia,51,5148
2000,12,Washington,53,3983
2000,12,West Virginia,54,1998
2000,12,Wisconsin,55,4315
2000,12,Wyoming,56,365
2001,01,Alabama,01,4289
2001,01,Alaska,02,243
2001,01,Arizona,04,3610
2001,01,Arkansas,05,2696
2001,01,California,06,21791
2001,01,Colorado,08,2543
2001,01,Connecticut,09,2813
2001,01,Delaware,10,639
2001,01,District of Columbia,11,551
2001,01,Florida,12,16193
2001,01,Georgia,13,6395
2001,01,Hawaii,15,756
2001,01,Idaho,16,851
2001,01,Illinois,17,9492
2001,01,Indiana,18,5051
2001,01,Iowa,19,2582
2001,01,Kansas,20,2332
2001,01,Kentucky,21,3713
2001,01,Louisiana,22,4180
2001,01,Maine,23,1163
2001,01,Maryland,24,4085
2001,01,Massachusetts,25,5374
2001,01,Michigan,26,7939
2001,01,Minnesota,27,3534
2001,01,Mississippi,28,2773
2001,01,Missouri,29,5073
2001,01,Montana,30,698
2001,01,Nebraska,31,1357
2001,01,Nevada,32,1441
2001,01,New Hampshire,33,922
2001,01,New Jersey,34,6996
2001,01,New Mexico,35,1287
2001,01,New York,36,15042
2001,01,North Carolina,37,6663
2001,01,North Dakota,38,525
2001,01,Ohio,39,10052
2001,01,Oklahoma,40,3194
2001,01,Oregon,41,2679
2001,01,Pennsylvania,42,12187
2001,01,Rhode Island,44,987
2001,01,South Carolina,45,3532
2001,01,South Dakota,46,615
2001,01,Tennessee,47,5195
2001,01,Texas,48,14681
2001,01,Utah,49,1131
2001,01,Vermont,50,484
2001,01,Virginia,51,5485
2001,01,Washington,53,4066
2001,01,West Virginia,54,1939
2001,01,Wisconsin,55,4496
2001,01,Wyoming,56,322
2001,02,Alabama,01,3706
2001,02,Alaska,02,247
2001,02,Arizona,04,3421
2001,02,Arkansas,05,2284
2001,02,California,06,19698
2001,02,Colorado,08,2301
2001,02,Connecticut,09,2533
2001,02,Delaware,10,596
2001,02,District of Columbia,11,479
2001,02,Florida,12,13646
2001,02,Georgia,13,5285
2001,02,Hawaii,15,670
2001,02,Idaho,16,784
2001,02,Illinois,17,8482
2001,02,Indiana,18,4421
2001,02,Iowa,19,2265
2001,02,Kansas,20,2034
2001,02,Kentucky,21,3382
2001,02,Louisiana,22,3437
2001,02,Maine,23,1055
2001,02,Maryland,24,3543
2001,02,Massachusetts,25,4765
2001,02,Michigan,26,6888
2001,02,Minnesota,27,3054
2001,02,Mississippi,28,2328
2001,02,Missouri,29,4526
2001,02,Montana,30,675
2001,02,Nebraska,31,1212
2001,02,Nevada,32,1231
2001,02,New Hampshire,33,786
2001,02,New Jersey,34,6316
2001,02,New Mexico,35,1167
2001,02,New York,36,12780
2001,02,North Carolina,37,5849
2001,02,North Dakota,38,453
2001,02,Ohio,39,8976
2001,02,Oklahoma,40,2809
2001,02,Oregon,41,2415
2001,02,Pennsylvania,42,10997
2001,02,Rhode Island,44,823
2001,02,South Carolina,45,3050
2001,02,South Dakota,46,582
2001,02,Tennessee,47,4508
2001,02,Texas,48,12569
2001,02,Utah,49,944
2001,02,Vermont,50,405
2001,02,Virginia,51,4739
2001,02,Washington,53,3621
2001,02,West Virginia,54,1825
2001,02,Wisconsin,55,3803
2001,02,Wyoming,56,319
2001,03,Alabama,01,4057
2001,03,Alaska,02,253
2001,03,Arizona,04,3695
2001,03,Arkansas,05,2536
2001,03,California,06,20935
2001,03,Colorado,08,2528
2001,03,Connecticut,09,2686
2001,03,Delaware,10,697
2001,03,District of Columbia,11,509
2001,03,Florida,12,14621
2001,03,Georgia,13,5616
2001,03,Hawaii,15,729
2001,03,Idaho,16,899
2001,03,Illinois,17,9544
2001,03,Indiana,18,4965
2001,03,Iowa,19,2477
2001,03,Kansas,20,2333
2001,03,Kentucky,21,3579
2001,03,Louisiana,22,3749
2001,03,Maine,23,1090
2001,03,Maryland,24,3838
2001,03,Massachusetts,25,5122
2001,03,Michigan,26,7896
2001,03,Minnesota,27,3403
2001,03,Mississippi,28,2520
2001,03,Missouri,29,4933
2001,03,Montana,30,704
2001,03,Nebraska,31,1442
2001,03,Nevada,32,1482
2001,03,New Hampshire,33,865
2001,03,New Jersey,34,6451
2001,03,New Mexico,35,1255
2001,03,New York,36,13780
2001,03,North Carolina,37,6280
2001,03,North Dakota,38,517
2001,03,Ohio,39,9920
2001,03,Oklahoma,40,3205
2001,03,Oregon,41,2625
2001,03,Pennsylvania,42,11839
2001,03,Rhode Island,44,910
2001,03,South Carolina,45,3172
2001,03,South Dakota,46,629
2001,03,Tennessee,47,4857
2001,03,Texas,48,13438
2001,03,Utah,49,1062
2001,03,Vermont,50,447
2001,03,Virginia,51,4930
2001,03,Washington,53,4075
2001,03,West Virginia,54,1853
2001,03,Wisconsin,55,4214
2001,03,Wyoming,56,362
2001,04,Alabama,01,3734
2001,04,Alaska,02,245
2001,04,Arizona,04,3419
2001,04,Arkansas,05,2379
2001,04,California,06,20096
2001,04,Colorado,08,2346
2001,04,Connecticut,09,2475
2001,04,Delaware,10,591
2001,04,District of Columbia,11,484
2001,04,Florida,12,13977
2001,04,Georgia,13,5509
2001,04,Hawaii,15,679
2001,04,Idaho,16,811
2001,04,Illinois,17,8663
2001,04,Indiana,18,4638
2001,04,Iowa,19,2314
2001,04,Kansas,20,2050
2001,04,Kentucky,21,3376
2001,04,Louisiana,22,3612
2001,04,Maine,23,1050
2001,04,Maryland,24,3571
2001,04,Massachusetts,25,4794
2001,04,Michigan,26,7254
2001,04,Minnesota,27,3122
2001,04,Mississippi,28,2470
2001,04,Missouri,29,4572
2001,04,Montana,30,732
2001,04,Nebraska,31,1242
2001,04,Nevada,32,1395
2001,04,New Hampshire,33,865
2001,04,New Jersey,34,6053
2001,04,New Mexico,35,1242
2001,04,New York,36,13007
2001,04,North Carolina,37,5807
2001,04,North Dakota,38,564
2001,04,Ohio,39,9112
2001,04,Oklahoma,40,2889
2001,04,Oregon,41,2558
2001,04,Pennsylvania,42,10905
2001,04,Rhode Island,44,811
2001,04,South Carolina,45,3081
2001,04,South Dakota,46,620
2001,04,Tennessee,47,4645
2001,04,Texas,48,13039
2001,04,Utah,49,1074
2001,04,Vermont,50,433
2001,04,Virginia,51,4576
2001,04,Washington,53,3834
2001,04,West Virginia,54,1783
2001,04,Wisconsin,55,3858
2001,04,Wyoming,56,367
2001,05,Alabama,01,3789
2001,05,Alaska,02,232
2001,05,Arizona,04,3390
2001,05,Arkansas,05,2410
2001,05,California,06,19907
2001,05,Colorado,08,2379
2001,05,Connecticut,09,2521
2001,05,Delaware,10,598
2001,05,District of Columbia,11,462
2001,05,Florida,12,13977
2001,05,Georgia,13,5459
2001,05,Hawaii,15,726
2001,05,Idaho,16,885
2001,05,Illinois,17,8726
2001,05,Indiana,18,4528
2001,05,Iowa,19,2228
2001,05,Kansas,20,2011
2001,05,Kentucky,21,3329
2001,05,Louisiana,22,3512
2001,05,Maine,23,1075
2001,05,Maryland,24,3683
2001,05,Massachusetts,25,4742
2001,05,Michigan,26,7095
2001,05,Minnesota,27,3122
2001,05,Mississippi,28,2331
2001,05,Missouri,29,4539
2001,05,Montana,30,683
2001,05,Nebraska,31,1266
2001,05,Nevada,32,1349
2001,05,New Hampshire,33,799
2001,05,New Jersey,34,6095
2001,05,New Mexico,35,1148
2001,05,New York,36,12858
2001,05,North Carolina,37,6055
2001,05,North Dakota,38,498
2001,05,Ohio,39,8949
2001,05,Oklahoma,40,2892
2001,05,Oregon,41,2605
2001,05,Pennsylvania,42,10510
2001,05,Rhode Island,44,869
2001,05,South Carolina,45,2996
2001,05,South Dakota,46,562
2001,05,Tennessee,47,4536
2001,05,Texas,48,12731
2001,05,Utah,49,1071
2001,05,Vermont,50,407
2001,05,Virginia,51,4583
2001,05,Washington,53,3773
2001,05,West Virginia,54,1724
2001,05,Wisconsin,55,3684
2001,05,Wyoming,56,335
2001,06,Alabama,01,3576
2001,06,Alaska,02,234
2001,06,Arizona,04,3282
2001,06,Arkansas,05,2138
2001,06,California,06,18318
2001,06,Colorado,08,2272
2001,06,Connecticut,09,2358
2001,06,Delaware,10,570
2001,06,District of Columbia,11,498
2001,06,Florida,12,13217
2001,06,Georgia,13,4965
2001,06,Hawaii,15,648
2001,06,Idaho,16,829
2001,06,Illinois,17,8422
2001,06,Indiana,18,4303
2001,06,Iowa,19,2192
2001,06,Kansas,20,1928
2001,06,Kentucky,21,3071
2001,06,Louisiana,22,3250
2001,06,Maine,23,966
2001,06,Maryland,24,3475
2001,06,Massachusetts,25,4536
2001,06,Michigan,26,7127
2001,06,Minnesota,27,2994
2001,06,Mississippi,28,2211
2001,06,Missouri,29,4310
2001,06,Montana,30,656
2001,06,Nebraska,31,1130
2001,06,Nevada,32,1246
2001,06,New Hampshire,33,799
2001,06,New Jersey,34,5922
2001,06,New Mexico,35,1060
2001,06,New York,36,12610
2001,06,North Carolina,37,5665
2001,06,North Dakota,38,436
2001,06,Ohio,39,8777
2001,06,Oklahoma,40,2701
2001,06,Oregon,41,2364
2001,06,Pennsylvania,42,10277
2001,06,Rhode Island,44,763
2001,06,South Carolina,45,2847
2001,06,South Dakota,46,501
2001,06,Tennessee,47,4387
2001,06,Texas,48,12117
2001,06,Utah,49,1027
2001,06,Vermont,50,460
2001,06,Virginia,51,4474
2001,06,Washington,53,3553
2001,06,West Virginia,54,1709
2001,06,Wisconsin,55,3691
2001,06,Wyoming,56,357
2001,07,Alabama,01,3572
2001,07,Alaska,02,225
2001,07,Arizona,04,3315
2001,07,Arkansas,05,2154
2001,07,California,06,18544
2001,07,Colorado,08,2195
2001,07,Connecticut,09,2328
2001,07,Delaware,10,538
2001,07,District of Columbia,11,457
2001,07,Florida,12,13178
2001,07,Georgia,13,5043
2001,07,Hawaii,15,694
2001,07,Idaho,16,762
2001,07,Illinois,17,8485
2001,07,Indiana,18,4470
2001,07,Iowa,19,2245
2001,07,Kansas,20,1960
2001,07,Kentucky,21,3091
2001,07,Louisiana,22,3294
2001,07,Maine,23,935
2001,07,Maryland,24,3526
2001,07,Massachusetts,25,4450
2001,07,Michigan,26,6940
2001,07,Minnesota,27,3042
2001,07,Mississippi,28,2252
2001,07,Missouri,29,4403
2001,07,Montana,30,658
2001,07,Nebraska,31,1202
2001,07,Nevada,32,1323
2001,07,New Hampshire,33,762
2001,07,New Jersey,34,5976
2001,07,New Mexico,35,1063
2001,07,New York,36,12441
2001,07,North Carolina,37,5468
2001,07,North Dakota,38,493
2001,07,Ohio,39,8583
2001,07,Oklahoma,40,2790
2001,07,Oregon,41,2357
2001,07,Pennsylvania,42,10241
2001,07,Rhode Island,44,760
2001,07,South Carolina,45,2935
2001,07,South Dakota,46,534
2001,07,Tennessee,47,4295
2001,07,Texas,48,12295
2001,07,Utah,49,1022
2001,07,Vermont,50,434
2001,07,Virginia,51,4307
2001,07,Washington,53,3453
2001,07,West Virginia,54,1693
2001,07,Wisconsin,55,3760
2001,07,Wyoming,56,320
2001,08,Alabama,01,3505
2001,08,Alaska,02,237
2001,08,Arizona,04,3255
2001,08,Arkansas,05,2101
2001,08,California,06,18333
2001,08,Colorado,08,2214
2001,08,Connecticut,09,2330
2001,08,Delaware,10,599
2001,08,District of Columbia,11,512
2001,08,Florida,12,13450
2001,08,Georgia,13,5111
2001,08,Hawaii,15,738
2001,08,Idaho,16,808
2001,08,Illinois,17,8413
2001,08,Indiana,18,4388
2001,08,Iowa,19,2152
2001,08,Kansas,20,1938
2001,08,Kentucky,21,3040
2001,08,Louisiana,22,3224
2001,08,Maine,23,1032
2001,08,Maryland,24,3583
2001,08,Massachusetts,25,4445
2001,08,Michigan,26,6956
2001,08,Minnesota,27,3050
2001,08,Mississippi,28,2195
2001,08,Missouri,29,4209
2001,08,Montana,30,636
2001,08,Nebraska,31,1204
2001,08,Nevada,32,1351
2001,08,New Hampshire,33,763
2001,08,New Jersey,34,5831
2001,08,New Mexico,35,1074
2001,08,New York,36,12696
2001,08,North Carolina,37,5650
2001,08,North Dakota,38,491
2001,08,Ohio,39,8455
2001,08,Oklahoma,40,2773
2001,08,Oregon,41,2364
2001,08,Pennsylvania,42,9978
2001,08,Rhode Island,44,792
2001,08,South Carolina,45,2903
2001,08,South Dakota,46,564
2001,08,Tennessee,47,4355
2001,08,Texas,48,12106
2001,08,Utah,49,1033
2001,08,Vermont,50,420
2001,08,Virginia,51,4504
2001,08,Washington,53,3532
2001,08,West Virginia,54,1672
2001,08,Wisconsin,55,3668
2001,08,Wyoming,56,327
2001,09,Alabama,01,3612
2001,09,Alaska,02,227
2001,09,Arizona,04,3214
2001,09,Arkansas,05,2156
2001,09,California,06,18086
2001,09,Colorado,08,2216
2001,09,Connecticut,09,2250
2001,09,Delaware,10,525
2001,09,District of Columbia,11,496
2001,09,Florida,12,13007
2001,09,Georgia,13,5061
2001,09,Hawaii,15,642
2001,09,Idaho,16,689
2001,09,Illinois,17,8403
2001,09,Indiana,18,4298
2001,09,Iowa,19,2182
2001,09,Kansas,20,1869
2001,09,Kentucky,21,3107
2001,09,Louisiana,22,3188
2001,09,Maine,23,927
2001,09,Maryland,24,3425
2001,09,Massachusetts,25,4330
2001,09,Michigan,26,6640
2001,09,Minnesota,27,2832
2001,09,Mississippi,28,2140
2001,09,Missouri,29,4292
2001,09,Montana,30,684
2001,09,Nebraska,31,1195
2001,09,Nevada,32,1259
2001,09,New Hampshire,33,771
2001,09,New Jersey,34,6387
2001,09,New Mexico,35,1118
2001,09,New York,36,13823
2001,09,North Carolina,37,5404
2001,09,North Dakota,38,495
2001,09,Ohio,39,8306
2001,09,Oklahoma,40,2627
2001,09,Oregon,41,2406
2001,09,Pennsylvania,42,9916
2001,09,Rhode Island,44,763
2001,09,South Carolina,45,2770
2001,09,South Dakota,46,562
2001,09,Tennessee,47,4272
2001,09,Texas,48,11678
2001,09,Utah,49,958
2001,09,Vermont,50,380
2001,09,Virginia,51,4479
2001,09,Washington,53,3390
2001,09,West Virginia,54,1577
2001,09,Wisconsin,55,3486
2001,09,Wyoming,56,314
2001,10,Alabama,01,3794
2001,10,Alaska,02,277
2001,10,Arizona,04,3392
2001,10,Arkansas,05,2347
2001,10,California,06,18612
2001,10,Colorado,08,2413
2001,10,Connecticut,09,2500
2001,10,Delaware,10,610
2001,10,District of Columbia,11,536
2001,10,Florida,12,13733
2001,10,Georgia,13,5436
2001,10,Hawaii,15,719
2001,10,Idaho,16,784
2001,10,Illinois,17,9172
2001,10,Indiana,18,4687
2001,10,Iowa,19,2459
2001,10,Kansas,20,2068
2001,10,Kentucky,21,3401
2001,10,Louisiana,22,3428
2001,10,Maine,23,1037
2001,10,Maryland,24,3767
2001,10,Massachusetts,25,4697
2001,10,Michigan,26,7421
2001,10,Minnesota,27,3292
2001,10,Mississippi,28,2320
2001,10,Missouri,29,4619
2001,10,Montana,30,648
2001,10,Nebraska,31,1317
2001,10,Nevada,32,1358
2001,10,New Hampshire,33,831
2001,10,New Jersey,34,6203
2001,10,New Mexico,35,1259
2001,10,New York,36,13411
2001,10,North Carolina,37,6131
2001,10,North Dakota,38,517
2001,10,Ohio,39,9026
2001,10,Oklahoma,40,2901
2001,10,Oregon,41,2611
2001,10,Pennsylvania,42,10929
2001,10,Rhode Island,44,807
2001,10,South Carolina,45,2990
2001,10,South Dakota,46,622
2001,10,Tennessee,47,4776
2001,10,Texas,48,12624
2001,10,Utah,49,1111
2001,10,Vermont,50,443
2001,10,Virginia,51,4686
2001,10,Washington,53,3754
2001,10,West Virginia,54,1656
2001,10,Wisconsin,55,3965
2001,10,Wyoming,56,350
2001,11,Alabama,01,3765
2001,11,Alaska,02,267
2001,11,Arizona,04,3316
2001,11,Arkansas,05,2174
2001,11,California,06,18590
2001,11,Colorado,08,2347
2001,11,Connecticut,09,2399
2001,11,Delaware,10,533
2001,11,District of Columbia,11,467
2001,11,Florida,12,13816
2001,11,Georgia,13,5206
2001,11,Hawaii,15,641
2001,11,Idaho,16,803
2001,11,Illinois,17,8569
2001,11,Indiana,18,4670
2001,11,Iowa,19,2197
2001,11,Kansas,20,1999
2001,11,Kentucky,21,3336
2001,11,Louisiana,22,3375
2001,11,Maine,23,954
2001,11,Maryland,24,3589
2001,11,Massachusetts,25,4630
2001,11,Michigan,26,6958
2001,11,Minnesota,27,3063
2001,11,Mississippi,28,2253
2001,11,Missouri,29,4609
2001,11,Montana,30,714
2001,11,Nebraska,31,1315
2001,11,Nevada,32,1362
2001,11,New Hampshire,33,815
