year,week,week_ending,deaths,asmr,status,covid,long_term_care
2021,1,2021-01-10,0,0,Fully vaccinated,TRUE,TRUE
2021,2,2021-01-17,0,0,Fully vaccinated,TRUE,TRUE
2021,3,2021-01-24,0,0,Fully vaccinated,TRUE,TRUE
2021,4,2021-01-31,0,0,Fully vaccinated,TRUE,TRUE
2021,5,2021-02-07,0,0,Fully vaccinated,TRUE,TRUE
2021,6,2021-02-14,0,0,Fully vaccinated,TRUE,TRUE
2021,7,2021-02-21,1,6.66,Fully vaccinated,TRUE,TRUE
2021,8,2021-02-28,3,2.89,Fully vaccinated,TRUE,TRUE
2021,9,2021-03-07,1,1.71,Fully vaccinated,TRUE,TRUE
2021,10,2021-03-14,1,0.17,Fully vaccinated,TRUE,TRUE
2021,11,2021-03-21,6,1.75,Fully vaccinated,TRUE,TRUE
2021,12,2021-03-28,12,1.64,Fully vaccinated,TRUE,TRUE
2021,13,2021-04-04,5,0.5,Fully vaccinated,TRUE,TRUE
2021,14,2021-04-11,5,0.62,Fully vaccinated,TRUE,TRUE
2021,15,2021-04-18,5,0.36,Fully vaccinated,TRUE,TRUE
2021,16,2021-04-25,6,0.63,Fully vaccinated,TRUE,TRUE
2021,17,2021-05-02,11,1.33,Fully vaccinated,TRUE,TRUE
2021,18,2021-05-09,11,0.68,Fully vaccinated,TRUE,TRUE
2021,19,2021-05-16,13,1.75,Fully vaccinated,TRUE,TRUE
2021,20,2021-05-23,10,1.33,Fully vaccinated,TRUE,TRUE
2021,21,2021-05-30,1,0.03,Fully vaccinated,TRUE,TRUE
2021,22,2021-06-06,7,0.71,Fully vaccinated,TRUE,TRUE
2021,23,2021-06-13,4,0.62,Fully vaccinated,TRUE,TRUE
2021,24,2021-06-20,3,0.08,Fully vaccinated,TRUE,TRUE
2021,25,2021-06-27,3,0.1,Fully vaccinated,TRUE,TRUE
2021,26,2021-07-04,4,0.22,Fully vaccinated,TRUE,TRUE
2021,27,2021-07-11,4,0.49,Fully vaccinated,TRUE,TRUE
2021,28,2021-07-18,4,0.44,Fully vaccinated,TRUE,TRUE
2021,29,2021-07-25,18,2.03,Fully vaccinated,TRUE,TRUE
2021,30,2021-08-01,24,2.05,Fully vaccinated,TRUE,TRUE
2021,31,2021-08-08,33,2.37,Fully vaccinated,TRUE,TRUE
2021,32,2021-08-15,27,2.61,Fully vaccinated,TRUE,TRUE
2021,33,2021-08-22,26,1.93,Fully vaccinated,TRUE,TRUE
2021,34,2021-08-29,20,1.66,Fully vaccinated,TRUE,TRUE
2021,35,2021-09-05,14,1.34,Fully vaccinated,TRUE,TRUE
2021,36,2021-09-12,24,2.87,Fully vaccinated,TRUE,TRUE
2021,37,2021-09-19,28,3.18,Fully vaccinated,TRUE,TRUE
2021,38,2021-09-26,14,1.1,Fully vaccinated,TRUE,TRUE
2021,39,2021-10-03,9,1.46,Fully vaccinated,TRUE,TRUE
2021,40,2021-10-10,18,1.11,Fully vaccinated,TRUE,TRUE
2021,41,2021-10-17,33,2.22,Fully vaccinated,TRUE,TRUE
2021,42,2021-10-24,80,8.5,Fully vaccinated,TRUE,TRUE
2021,43,2021-10-31,108,11.21,Fully vaccinated,TRUE,TRUE
2021,44,2021-11-07,133,11.78,Fully vaccinated,TRUE,TRUE
2021,45,2021-11-14,210,19.1,Fully vaccinated,TRUE,TRUE
2021,46,2021-11-21,318,28.65,Fully vaccinated,TRUE,TRUE
2021,47,2021-11-28,386,37.47,Fully vaccinated,TRUE,TRUE
2021,48,2021-12-05,401,34.56,Fully vaccinated,TRUE,TRUE
2021,49,2021-12-12,426,36.05,Fully vaccinated,TRUE,TRUE
2021,50,2021-12-19,289,22.63,Fully vaccinated,TRUE,TRUE
2021,51,2021-12-26,170,18.85,Fully vaccinated,TRUE,TRUE
2021,52,2022-01-02,124,11.68,Fully vaccinated,TRUE,TRUE
2022,1,2022-01-09,68,5.6,Fully vaccinated,TRUE,TRUE
2022,2,2022-01-16,58,4.15,Fully vaccinated,TRUE,TRUE
2022,3,2022-01-23,49,5.6,Fully vaccinated,TRUE,TRUE
2022,4,2022-01-30,55,4.63,Fully vaccinated,TRUE,TRUE
2022,5,2022-02-06,76,7.15,Fully vaccinated,TRUE,TRUE
2022,6,2022-02-13,86,8.13,Fully vaccinated,TRUE,TRUE
2022,7,2022-02-20,99,9.11,Fully vaccinated,TRUE,TRUE
2022,8,2022-02-27,77,5.88,Fully vaccinated,TRUE,TRUE
2022,9,2022-03-06,90,9.24,Fully vaccinated,TRUE,TRUE
2022,10,2022-03-13,113,10.89,Fully vaccinated,TRUE,TRUE
2022,11,2022-03-20,176,17.01,Fully vaccinated,TRUE,TRUE
2022,12,2022-03-27,166,12.2,Fully vaccinated,TRUE,TRUE
2022,13,2022-04-03,168,16.48,Fully vaccinated,TRUE,TRUE
2022,14,2022-04-10,125,8.48,Fully vaccinated,TRUE,TRUE
2022,15,2022-04-17,105,8.7,Fully vaccinated,TRUE,TRUE
2022,16,2022-04-24,73,5.97,Fully vaccinated,TRUE,TRUE
2022,17,2022-05-01,50,5.72,Fully vaccinated,TRUE,TRUE
2022,18,2022-05-08,29,3.4,Fully vaccinated,TRUE,TRUE
2022,19,2022-05-15,18,1.68,Fully vaccinated,TRUE,TRUE
2022,20,2022-05-22,25,4.05,Fully vaccinated,TRUE,TRUE
2022,21,2022-05-29,11,0.82,Fully vaccinated,TRUE,TRUE
2022,22,2022-06-05,12,0.9,Fully vaccinated,TRUE,TRUE
2022,23,2022-06-12,9,0.51,Fully vaccinated,TRUE,TRUE
2022,24,2022-06-19,30,3.45,Fully vaccinated,TRUE,TRUE
2022,25,2022-06-26,38,3.77,Fully vaccinated,TRUE,TRUE
2022,26,2022-07-03,64,5.46,Fully vaccinated,TRUE,TRUE
2022,27,2022-07-10,47,3.88,Fully vaccinated,TRUE,TRUE
2022,28,2022-07-17,79,6.58,Fully vaccinated,TRUE,TRUE
2022,29,2022-07-24,88,6.94,Fully vaccinated,TRUE,TRUE
2022,30,2022-07-31,85,8.48,Fully vaccinated,TRUE,TRUE
2022,31,2022-08-07,75,6.69,Fully vaccinated,TRUE,TRUE
2022,32,2022-08-14,63,4.33,Fully vaccinated,TRUE,TRUE
2022,33,2022-08-21,52,4.41,Fully vaccinated,TRUE,TRUE
2022,34,2022-08-28,35,2.62,Fully vaccinated,TRUE,TRUE
2022,35,2022-09-04,33,1.92,Fully vaccinated,TRUE,TRUE
2022,36,2022-09-11,36,3.92,Fully vaccinated,TRUE,TRUE
2022,37,2022-09-18,26,1.81,Fully vaccinated,TRUE,TRUE
2022,38,2022-09-25,26,2.52,Fully vaccinated,TRUE,TRUE
2022,39,2022-10-02,47,4.22,Fully vaccinated,TRUE,TRUE
2022,40,2022-10-09,84,7.01,Fully vaccinated,TRUE,TRUE
2022,41,2022-10-16,93,7.65,Fully vaccinated,TRUE,TRUE
2022,42,2022-10-23,104,9.13,Fully vaccinated,TRUE,TRUE
2022,43,2022-10-30,72,6.85,Fully vaccinated,TRUE,TRUE
2022,44,2022-11-06,53,4.88,Fully vaccinated,TRUE,TRUE
2022,45,2022-11-13,44,4.02,Fully vaccinated,TRUE,TRUE
2022,46,2022-11-20,33,2.43,Fully vaccinated,TRUE,TRUE
2022,47,2022-11-27,22,2.15,Fully vaccinated,TRUE,TRUE
2022,48,2022-12-04,43,3.62,Fully vaccinated,TRUE,TRUE
2022,49,2022-12-11,42,4.31,Fully vaccinated,TRUE,TRUE
2022,50,2022-12-18,55,5.04,Fully vaccinated,TRUE,TRUE
2022,51,2022-12-25,80,10.17,Fully vaccinated,TRUE,TRUE
2022,52,2023-01-01,70,5.19,Fully vaccinated,TRUE,TRUE
2021,1,2021-01-10,0,0,Vaccinated,TRUE,TRUE
2021,2,2021-01-17,0,0,Vaccinated,TRUE,TRUE
2021,3,2021-01-24,0,0,Vaccinated,TRUE,TRUE
2021,4,2021-01-31,8,19.85,Vaccinated,TRUE,TRUE
2021,5,2021-02-07,32,12.66,Vaccinated,TRUE,TRUE
2021,6,2021-02-14,109,22.41,Vaccinated,TRUE,TRUE
2021,7,2021-02-21,155,26.44,Vaccinated,TRUE,TRUE
2021,8,2021-02-28,107,14.71,Vaccinated,TRUE,TRUE
2021,9,2021-03-07,72,9.35,Vaccinated,TRUE,TRUE
2021,10,2021-03-14,52,4.93,Vaccinated,TRUE,TRUE
2021,11,2021-03-21,27,2.88,Vaccinated,TRUE,TRUE
2021,12,2021-03-28,39,2.67,Vaccinated,TRUE,TRUE
2021,13,2021-04-04,14,1.51,Vaccinated,TRUE,TRUE
2021,14,2021-04-11,17,1.41,Vaccinated,TRUE,TRUE
2021,15,2021-04-18,21,2.23,Vaccinated,TRUE,TRUE
2021,16,2021-04-25,11,0.64,Vaccinated,TRUE,TRUE
2021,17,2021-05-02,15,1.74,Vaccinated,TRUE,TRUE
2021,18,2021-05-09,21,2.1,Vaccinated,TRUE,TRUE
2021,19,2021-05-16,17,1.94,Vaccinated,TRUE,TRUE
2021,20,2021-05-23,16,1.83,Vaccinated,TRUE,TRUE
2021,21,2021-05-30,4,0.86,Vaccinated,TRUE,TRUE
2021,22,2021-06-06,11,0.91,Vaccinated,TRUE,TRUE
2021,23,2021-06-13,7,0.8,Vaccinated,TRUE,TRUE
2021,24,2021-06-20,5,0.12,Vaccinated,TRUE,TRUE
2021,25,2021-06-27,3,0.09,Vaccinated,TRUE,TRUE
2021,26,2021-07-04,6,0.45,Vaccinated,TRUE,TRUE
2021,27,2021-07-11,4,0.45,Vaccinated,TRUE,TRUE
2021,28,2021-07-18,4,0.41,Vaccinated,TRUE,TRUE
2021,29,2021-07-25,21,2.03,Vaccinated,TRUE,TRUE
2021,30,2021-08-01,25,1.94,Vaccinated,TRUE,TRUE
2021,31,2021-08-08,39,3.17,Vaccinated,TRUE,TRUE
2021,32,2021-08-15,28,2.49,Vaccinated,TRUE,TRUE
2021,33,2021-08-22,27,1.84,Vaccinated,TRUE,TRUE
2021,34,2021-08-29,21,1.91,Vaccinated,TRUE,TRUE
2021,35,2021-09-05,16,1.7,Vaccinated,TRUE,TRUE
2021,36,2021-09-12,25,2.77,Vaccinated,TRUE,TRUE
2021,37,2021-09-19,35,4.03,Vaccinated,TRUE,TRUE
2021,38,2021-09-26,15,1.46,Vaccinated,TRUE,TRUE
2021,39,2021-10-03,11,1.86,Vaccinated,TRUE,TRUE
2021,40,2021-10-10,19,1.09,Vaccinated,TRUE,TRUE
2021,41,2021-10-17,35,2.22,Vaccinated,TRUE,TRUE
2021,42,2021-10-24,82,8.32,Vaccinated,TRUE,TRUE
2021,43,2021-10-31,115,12.04,Vaccinated,TRUE,TRUE
2021,44,2021-11-07,143,11.68,Vaccinated,TRUE,TRUE
2021,45,2021-11-14,215,18.65,Vaccinated,TRUE,TRUE
2021,46,2021-11-21,336,29.31,Vaccinated,TRUE,TRUE
2021,47,2021-11-28,406,36.91,Vaccinated,TRUE,TRUE
2021,48,2021-12-05,415,33.66,Vaccinated,TRUE,TRUE
2021,49,2021-12-12,450,36.07,Vaccinated,TRUE,TRUE
2021,50,2021-12-19,310,23.87,Vaccinated,TRUE,TRUE
2021,51,2021-12-26,180,19.11,Vaccinated,TRUE,TRUE
2021,52,2022-01-02,129,12.14,Vaccinated,TRUE,TRUE
2022,1,2022-01-09,73,6.19,Vaccinated,TRUE,TRUE
2022,2,2022-01-16,61,4.59,Vaccinated,TRUE,TRUE
2022,3,2022-01-23,51,5.55,Vaccinated,TRUE,TRUE
2022,4,2022-01-30,58,4.62,Vaccinated,TRUE,TRUE
2022,5,2022-02-06,78,7.84,Vaccinated,TRUE,TRUE
2022,6,2022-02-13,89,8.36,Vaccinated,TRUE,TRUE
2022,7,2022-02-20,103,9.2,Vaccinated,TRUE,TRUE
2022,8,2022-02-27,80,6.16,Vaccinated,TRUE,TRUE
2022,9,2022-03-06,93,9.12,Vaccinated,TRUE,TRUE
2022,10,2022-03-13,118,11.99,Vaccinated,TRUE,TRUE
2022,11,2022-03-20,182,16.86,Vaccinated,TRUE,TRUE
2022,12,2022-03-27,174,12.36,Vaccinated,TRUE,TRUE
2022,13,2022-04-03,170,16.58,Vaccinated,TRUE,TRUE
2022,14,2022-04-10,128,8.41,Vaccinated,TRUE,TRUE
2022,15,2022-04-17,108,8.7,Vaccinated,TRUE,TRUE
2022,16,2022-04-24,75,5.99,Vaccinated,TRUE,TRUE
2022,17,2022-05-01,52,6.32,Vaccinated,TRUE,TRUE
2022,18,2022-05-08,31,3.39,Vaccinated,TRUE,TRUE
2022,19,2022-05-15,19,1.72,Vaccinated,TRUE,TRUE
2022,20,2022-05-22,25,4,Vaccinated,TRUE,TRUE
2022,21,2022-05-29,11,0.81,Vaccinated,TRUE,TRUE
2022,22,2022-06-05,12,0.89,Vaccinated,TRUE,TRUE
2022,23,2022-06-12,9,0.5,Vaccinated,TRUE,TRUE
2022,24,2022-06-19,30,3.4,Vaccinated,TRUE,TRUE
2022,25,2022-06-26,39,3.75,Vaccinated,TRUE,TRUE
2022,26,2022-07-03,65,5.41,Vaccinated,TRUE,TRUE
2022,27,2022-07-10,47,3.84,Vaccinated,TRUE,TRUE
2022,28,2022-07-17,80,6.6,Vaccinated,TRUE,TRUE
2022,29,2022-07-24,88,6.87,Vaccinated,TRUE,TRUE
2022,30,2022-07-31,86,8.91,Vaccinated,TRUE,TRUE
2022,31,2022-08-07,75,6.61,Vaccinated,TRUE,TRUE
2022,32,2022-08-14,63,4.28,Vaccinated,TRUE,TRUE
2022,33,2022-08-21,53,4.4,Vaccinated,TRUE,TRUE
2022,34,2022-08-28,35,2.6,Vaccinated,TRUE,TRUE
2022,35,2022-09-04,33,1.91,Vaccinated,TRUE,TRUE
2022,36,2022-09-11,36,3.87,Vaccinated,TRUE,TRUE
2022,37,2022-09-18,26,1.79,Vaccinated,TRUE,TRUE
2022,38,2022-09-25,26,2.49,Vaccinated,TRUE,TRUE
2022,39,2022-10-02,48,4.33,Vaccinated,TRUE,TRUE
2022,40,2022-10-09,84,6.94,Vaccinated,TRUE,TRUE
2022,41,2022-10-16,94,7.59,Vaccinated,TRUE,TRUE
2022,42,2022-10-23,106,9.14,Vaccinated,TRUE,TRUE
2022,43,2022-10-30,72,6.78,Vaccinated,TRUE,TRUE
2022,44,2022-11-06,54,4.85,Vaccinated,TRUE,TRUE
2022,45,2022-11-13,44,3.99,Vaccinated,TRUE,TRUE
2022,46,2022-11-20,36,2.74,Vaccinated,TRUE,TRUE
2022,47,2022-11-27,22,2.13,Vaccinated,TRUE,TRUE
2022,48,2022-12-04,43,3.59,Vaccinated,TRUE,TRUE
2022,49,2022-12-11,42,4.27,Vaccinated,TRUE,TRUE
2022,50,2022-12-18,55,4.99,Vaccinated,TRUE,TRUE
2022,51,2022-12-25,82,10.11,Vaccinated,TRUE,TRUE
2022,52,2023-01-01,70,5.16,Vaccinated,TRUE,TRUE
2021,1,2021-01-10,0,0,Fully vaccinated,TRUE,FALSE
2021,2,2021-01-17,0,0,Fully vaccinated,TRUE,FALSE
2021,3,2021-01-24,0,0,Fully vaccinated,TRUE,FALSE
2021,4,2021-01-31,0,0,Fully vaccinated,TRUE,FALSE
2021,5,2021-02-07,0,0,Fully vaccinated,TRUE,FALSE
2021,6,2021-02-14,0,0,Fully vaccinated,TRUE,FALSE
2021,7,2021-02-21,0,0,Fully vaccinated,TRUE,FALSE
2021,8,2021-02-28,0,0,Fully vaccinated,TRUE,FALSE
2021,9,2021-03-07,0,0,Fully vaccinated,TRUE,FALSE
2021,10,2021-03-14,1,0.88,Fully vaccinated,TRUE,FALSE
2021,11,2021-03-21,0,0,Fully vaccinated,TRUE,FALSE
2021,12,2021-03-28,3,0.8,Fully vaccinated,TRUE,FALSE
2021,13,2021-04-04,4,0.1,Fully vaccinated,TRUE,FALSE
2021,14,2021-04-11,5,0.09,Fully vaccinated,TRUE,FALSE
2021,15,2021-04-18,5,0.06,Fully vaccinated,TRUE,FALSE
2021,16,2021-04-25,8,1.06,Fully vaccinated,TRUE,FALSE
2021,17,2021-05-02,6,0.7,Fully vaccinated,TRUE,FALSE
2021,18,2021-05-09,3,0.33,Fully vaccinated,TRUE,FALSE
2021,19,2021-05-16,9,0.49,Fully vaccinated,TRUE,FALSE
2021,20,2021-05-23,11,0.65,Fully vaccinated,TRUE,FALSE
2021,21,2021-05-30,4,0.04,Fully vaccinated,TRUE,FALSE
2021,22,2021-06-06,10,0.12,Fully vaccinated,TRUE,FALSE
2021,23,2021-06-13,4,0.06,Fully vaccinated,TRUE,FALSE
2021,24,2021-06-20,0,0,Fully vaccinated,TRUE,FALSE
2021,25,2021-06-27,2,0.01,Fully vaccinated,TRUE,FALSE
2021,26,2021-07-04,3,0.02,Fully vaccinated,TRUE,FALSE
2021,27,2021-07-11,2,0.05,Fully vaccinated,TRUE,FALSE
2021,28,2021-07-18,2,0.01,Fully vaccinated,TRUE,FALSE
2021,29,2021-07-25,9,0.07,Fully vaccinated,TRUE,FALSE
2021,30,2021-08-01,12,0.09,Fully vaccinated,TRUE,FALSE
2021,31,2021-08-08,19,0.14,Fully vaccinated,TRUE,FALSE
2021,32,2021-08-15,20,0.15,Fully vaccinated,TRUE,FALSE
2021,33,2021-08-22,20,0.16,Fully vaccinated,TRUE,FALSE
2021,34,2021-08-29,24,0.18,Fully vaccinated,TRUE,FALSE
2021,35,2021-09-05,28,0.2,Fully vaccinated,TRUE,FALSE
2021,36,2021-09-12,25,0.18,Fully vaccinated,TRUE,FALSE
2021,37,2021-09-19,20,0.14,Fully vaccinated,TRUE,FALSE
2021,38,2021-09-26,22,0.16,Fully vaccinated,TRUE,FALSE
2021,39,2021-10-03,17,0.12,Fully vaccinated,TRUE,FALSE
2021,40,2021-10-10,18,0.15,Fully vaccinated,TRUE,FALSE
2021,41,2021-10-17,27,0.19,Fully vaccinated,TRUE,FALSE
2021,42,2021-10-24,40,0.29,Fully vaccinated,TRUE,FALSE
2021,43,2021-10-31,88,0.68,Fully vaccinated,TRUE,FALSE
2021,44,2021-11-07,137,1.06,Fully vaccinated,TRUE,FALSE
2021,45,2021-11-14,160,1.23,Fully vaccinated,TRUE,FALSE
2021,46,2021-11-21,239,1.86,Fully vaccinated,TRUE,FALSE
2021,47,2021-11-28,324,2.43,Fully vaccinated,TRUE,FALSE
2021,48,2021-12-05,341,2.6,Fully vaccinated,TRUE,FALSE
2021,49,2021-12-12,281,2.14,Fully vaccinated,TRUE,FALSE
2021,50,2021-12-19,209,1.56,Fully vaccinated,TRUE,FALSE
2021,51,2021-12-26,206,1.54,Fully vaccinated,TRUE,FALSE
2021,52,2022-01-02,137,1.02,Fully vaccinated,TRUE,FALSE
2022,1,2022-01-09,91,0.61,Fully vaccinated,TRUE,FALSE
2022,2,2022-01-16,65,0.42,Fully vaccinated,TRUE,FALSE
2022,3,2022-01-23,50,0.34,Fully vaccinated,TRUE,FALSE
2022,4,2022-01-30,58,0.38,Fully vaccinated,TRUE,FALSE
2022,5,2022-02-06,68,0.46,Fully vaccinated,TRUE,FALSE
2022,6,2022-02-13,61,0.41,Fully vaccinated,TRUE,FALSE
2022,7,2022-02-20,72,0.48,Fully vaccinated,TRUE,FALSE
2022,8,2022-02-27,67,0.44,Fully vaccinated,TRUE,FALSE
2022,9,2022-03-06,58,0.4,Fully vaccinated,TRUE,FALSE
2022,10,2022-03-13,106,0.71,Fully vaccinated,TRUE,FALSE
2022,11,2022-03-20,108,0.75,Fully vaccinated,TRUE,FALSE
2022,12,2022-03-27,113,0.8,Fully vaccinated,TRUE,FALSE
2022,13,2022-04-03,90,0.63,Fully vaccinated,TRUE,FALSE
2022,14,2022-04-10,89,0.61,Fully vaccinated,TRUE,FALSE
2022,15,2022-04-17,72,0.49,Fully vaccinated,TRUE,FALSE
2022,16,2022-04-24,66,0.44,Fully vaccinated,TRUE,FALSE
2022,17,2022-05-01,39,0.26,Fully vaccinated,TRUE,FALSE
2022,18,2022-05-08,30,0.21,Fully vaccinated,TRUE,FALSE
2022,19,2022-05-15,25,0.18,Fully vaccinated,TRUE,FALSE
2022,20,2022-05-22,18,0.13,Fully vaccinated,TRUE,FALSE
2022,21,2022-05-29,21,0.13,Fully vaccinated,TRUE,FALSE
2022,22,2022-06-05,14,0.1,Fully vaccinated,TRUE,FALSE
2022,23,2022-06-12,13,0.09,Fully vaccinated,TRUE,FALSE
2022,24,2022-06-19,32,0.23,Fully vaccinated,TRUE,FALSE
2022,25,2022-06-26,22,0.16,Fully vaccinated,TRUE,FALSE
2022,26,2022-07-03,57,0.4,Fully vaccinated,TRUE,FALSE
2022,27,2022-07-10,37,0.28,Fully vaccinated,TRUE,FALSE
2022,28,2022-07-17,51,0.35,Fully vaccinated,TRUE,FALSE
2022,29,2022-07-24,59,0.43,Fully vaccinated,TRUE,FALSE
2022,30,2022-07-31,63,0.46,Fully vaccinated,TRUE,FALSE
2022,31,2022-08-07,50,0.37,Fully vaccinated,TRUE,FALSE
2022,32,2022-08-14,46,0.35,Fully vaccinated,TRUE,FALSE
2022,33,2022-08-21,30,0.23,Fully vaccinated,TRUE,FALSE
2022,34,2022-08-28,35,0.25,Fully vaccinated,TRUE,FALSE
2022,35,2022-09-04,23,0.16,Fully vaccinated,TRUE,FALSE
2022,36,2022-09-11,22,0.15,Fully vaccinated,TRUE,FALSE
2022,37,2022-09-18,20,0.15,Fully vaccinated,TRUE,FALSE
2022,38,2022-09-25,20,0.14,Fully vaccinated,TRUE,FALSE
2022,39,2022-10-02,42,0.32,Fully vaccinated,TRUE,FALSE
2022,40,2022-10-09,57,0.41,Fully vaccinated,TRUE,FALSE
2022,41,2022-10-16,73,0.52,Fully vaccinated,TRUE,FALSE
2022,42,2022-10-23,80,0.56,Fully vaccinated,TRUE,FALSE
2022,43,2022-10-30,67,0.49,Fully vaccinated,TRUE,FALSE
2022,44,2022-11-06,34,0.25,Fully vaccinated,TRUE,FALSE
2022,45,2022-11-13,35,0.25,Fully vaccinated,TRUE,FALSE
2022,46,2022-11-20,28,0.21,Fully vaccinated,TRUE,FALSE
2022,47,2022-11-27,34,0.26,Fully vaccinated,TRUE,FALSE
2022,48,2022-12-04,29,0.22,Fully vaccinated,TRUE,FALSE
2022,49,2022-12-11,31,0.25,Fully vaccinated,TRUE,FALSE
2022,50,2022-12-18,44,0.34,Fully vaccinated,TRUE,FALSE
2022,51,2022-12-25,39,0.32,Fully vaccinated,TRUE,FALSE
2022,52,2023-01-01,58,0.44,Fully vaccinated,TRUE,FALSE
2021,1,2021-01-10,0,0,Vaccinated,TRUE,FALSE
2021,2,2021-01-17,0,0,Vaccinated,TRUE,FALSE
2021,3,2021-01-24,0,0,Vaccinated,TRUE,FALSE
2021,4,2021-01-31,0,0,Vaccinated,TRUE,FALSE
2021,5,2021-02-07,1,3.5,Vaccinated,TRUE,FALSE
2021,6,2021-02-14,18,10.82,Vaccinated,TRUE,FALSE
2021,7,2021-02-21,20,4.34,Vaccinated,TRUE,FALSE
2021,8,2021-02-28,24,0.29,Vaccinated,TRUE,FALSE
2021,9,2021-03-07,35,0.46,Vaccinated,TRUE,FALSE
2021,10,2021-03-14,40,0.86,Vaccinated,TRUE,FALSE
2021,11,2021-03-21,37,1.36,Vaccinated,TRUE,FALSE
2021,12,2021-03-28,35,0.35,Vaccinated,TRUE,FALSE
2021,13,2021-04-04,51,0.54,Vaccinated,TRUE,FALSE
2021,14,2021-04-11,48,0.76,Vaccinated,TRUE,FALSE
2021,15,2021-04-18,50,1.03,Vaccinated,TRUE,FALSE
2021,16,2021-04-25,55,0.63,Vaccinated,TRUE,FALSE
2021,17,2021-05-02,65,0.54,Vaccinated,TRUE,FALSE
2021,18,2021-05-09,65,0.6,Vaccinated,TRUE,FALSE
2021,19,2021-05-16,73,0.59,Vaccinated,TRUE,FALSE
2021,20,2021-05-23,58,0.45,Vaccinated,TRUE,FALSE
2021,21,2021-05-30,30,0.21,Vaccinated,TRUE,FALSE
2021,22,2021-06-06,40,0.28,Vaccinated,TRUE,FALSE
2021,23,2021-06-13,20,0.13,Vaccinated,TRUE,FALSE
2021,24,2021-06-20,5,0.03,Vaccinated,TRUE,FALSE
2021,25,2021-06-27,7,0.04,Vaccinated,TRUE,FALSE
2021,26,2021-07-04,7,0.05,Vaccinated,TRUE,FALSE
2021,27,2021-07-11,4,0.05,Vaccinated,TRUE,FALSE
2021,28,2021-07-18,5,0.03,Vaccinated,TRUE,FALSE
2021,29,2021-07-25,15,0.11,Vaccinated,TRUE,FALSE
2021,30,2021-08-01,15,0.12,Vaccinated,TRUE,FALSE
2021,31,2021-08-08,20,0.14,Vaccinated,TRUE,FALSE
2021,32,2021-08-15,26,0.19,Vaccinated,TRUE,FALSE
2021,33,2021-08-22,23,0.18,Vaccinated,TRUE,FALSE
2021,34,2021-08-29,27,0.2,Vaccinated,TRUE,FALSE
2021,35,2021-09-05,30,0.21,Vaccinated,TRUE,FALSE
2021,36,2021-09-12,25,0.18,Vaccinated,TRUE,FALSE
2021,37,2021-09-19,21,0.15,Vaccinated,TRUE,FALSE
2021,38,2021-09-26,22,0.16,Vaccinated,TRUE,FALSE
2021,39,2021-10-03,18,0.12,Vaccinated,TRUE,FALSE
2021,40,2021-10-10,18,0.15,Vaccinated,TRUE,FALSE
2021,41,2021-10-17,27,0.19,Vaccinated,TRUE,FALSE
2021,42,2021-10-24,40,0.29,Vaccinated,TRUE,FALSE
2021,43,2021-10-31,90,0.69,Vaccinated,TRUE,FALSE
2021,44,2021-11-07,139,1.05,Vaccinated,TRUE,FALSE
2021,45,2021-11-14,163,1.24,Vaccinated,TRUE,FALSE
2021,46,2021-11-21,247,1.91,Vaccinated,TRUE,FALSE
2021,47,2021-11-28,330,2.44,Vaccinated,TRUE,FALSE
2021,48,2021-12-05,350,2.63,Vaccinated,TRUE,FALSE
2021,49,2021-12-12,292,2.2,Vaccinated,TRUE,FALSE
2021,50,2021-12-19,216,1.59,Vaccinated,TRUE,FALSE
2021,51,2021-12-26,208,1.54,Vaccinated,TRUE,FALSE
2021,52,2022-01-02,141,1.05,Vaccinated,TRUE,FALSE
2022,1,2022-01-09,94,0.63,Vaccinated,TRUE,FALSE
2022,2,2022-01-16,67,0.43,Vaccinated,TRUE,FALSE
2022,3,2022-01-23,50,0.34,Vaccinated,TRUE,FALSE
2022,4,2022-01-30,60,0.39,Vaccinated,TRUE,FALSE
2022,5,2022-02-06,70,0.47,Vaccinated,TRUE,FALSE
2022,6,2022-02-13,64,0.43,Vaccinated,TRUE,FALSE
2022,7,2022-02-20,75,0.5,Vaccinated,TRUE,FALSE
2022,8,2022-02-27,69,0.46,Vaccinated,TRUE,FALSE
2022,9,2022-03-06,59,0.41,Vaccinated,TRUE,FALSE
2022,10,2022-03-13,108,0.73,Vaccinated,TRUE,FALSE
2022,11,2022-03-20,110,0.76,Vaccinated,TRUE,FALSE
2022,12,2022-03-27,115,0.81,Vaccinated,TRUE,FALSE
2022,13,2022-04-03,93,0.65,Vaccinated,TRUE,FALSE
2022,14,2022-04-10,93,0.64,Vaccinated,TRUE,FALSE
2022,15,2022-04-17,72,0.49,Vaccinated,TRUE,FALSE
2022,16,2022-04-24,66,0.44,Vaccinated,TRUE,FALSE
2022,17,2022-05-01,39,0.26,Vaccinated,TRUE,FALSE
2022,18,2022-05-08,31,0.21,Vaccinated,TRUE,FALSE
2022,19,2022-05-15,26,0.18,Vaccinated,TRUE,FALSE
2022,20,2022-05-22,18,0.12,Vaccinated,TRUE,FALSE
2022,21,2022-05-29,21,0.13,Vaccinated,TRUE,FALSE
2022,22,2022-06-05,14,0.1,Vaccinated,TRUE,FALSE
2022,23,2022-06-12,13,0.09,Vaccinated,TRUE,FALSE
2022,24,2022-06-19,32,0.23,Vaccinated,TRUE,FALSE
