year,week,age,dead
2017,13,85,360
2017,13,90,257
2017,14,0,5
2017,14,5,0
2017,14,10,1
2017,14,15,2
2017,14,20,6
2017,14,25,11
2017,14,30,3
2017,14,35,12
2017,14,40,27
2017,14,45,23
2017,14,50,63
2017,14,55,69
2017,14,60,148
2017,14,65,224
2017,14,70,249
2017,14,75,266
2017,14,80,319
2017,14,85,364
2017,14,90,277
2017,15,0,4
2017,15,5,1
2017,15,10,3
2017,15,15,2
2017,15,20,7
2017,15,25,8
2017,15,30,7
2017,15,35,10
2017,15,40,33
2017,15,45,23
2017,15,50,46
2017,15,55,83
2017,15,60,151
2017,15,65,198
2017,15,70,248
2017,15,75,262
2017,15,80,320
2017,15,85,342
2017,15,90,246
2017,16,0,11
2017,16,5,1
2017,16,10,0
2017,16,15,1
2017,16,20,5
2017,16,25,4
2017,16,30,7
2017,16,35,10
2017,16,40,21
2017,16,45,38
2017,16,50,43
2017,16,55,90
2017,16,60,151
2017,16,65,213
2017,16,70,278
2017,16,75,280
2017,16,80,287
2017,16,85,327
2017,16,90,276
2017,17,0,7
2017,17,5,1
2017,17,10,0
2017,17,15,4
2017,17,20,7
2017,17,25,9
2017,17,30,6
2017,17,35,12
2017,17,40,16
2017,17,45,50
2017,17,50,54
2017,17,55,74
2017,17,60,158
2017,17,65,212
2017,17,70,257
2017,17,75,247
2017,17,80,303
2017,17,85,363
2017,17,90,271
2017,18,0,4
2017,18,5,1
2017,18,10,0
2017,18,15,2
2017,18,20,4
2017,18,25,8
2017,18,30,10
2017,18,35,12
2017,18,40,20
2017,18,45,32
2017,18,50,47
2017,18,55,70
2017,18,60,157
2017,18,65,231
2017,18,70,245
2017,18,75,268
2017,18,80,335
2017,18,85,343
2017,18,90,252
2017,19,0,4
2017,19,5,2
2017,19,10,0
2017,19,15,2
2017,19,20,11
2017,19,25,5
2017,19,30,10
2017,19,35,13
2017,19,40,21
2017,19,45,30
2017,19,50,54
2017,19,55,73
2017,19,60,146
2017,19,65,215
2017,19,70,280
2017,19,75,289
2017,19,80,320
2017,19,85,362
2017,19,90,237
2017,20,0,8
2017,20,5,2
2017,20,10,1
2017,20,15,1
2017,20,20,7
2017,20,25,3
2017,20,30,7
2017,20,35,9
2017,20,40,15
2017,20,45,24
2017,20,50,54
2017,20,55,75
2017,20,60,153
2017,20,65,220
2017,20,70,239
2017,20,75,268
2017,20,80,297
2017,20,85,339
2017,20,90,252
2017,21,0,12
2017,21,5,1
2017,21,10,0
2017,21,15,0
2017,21,20,9
2017,21,25,6
2017,21,30,8
2017,21,35,12
2017,21,40,23
2017,21,45,26
2017,21,50,54
2017,21,55,73
2017,21,60,147
2017,21,65,213
2017,21,70,274
2017,21,75,238
2017,21,80,291
2017,21,85,295
2017,21,90,250
2017,22,0,3
2017,22,5,0
2017,22,10,1
2017,22,15,2
2017,22,20,7
2017,22,25,4
2017,22,30,7
2017,22,35,14
2017,22,40,15
2017,22,45,35
2017,22,50,51
2017,22,55,81
2017,22,60,167
2017,22,65,215
2017,22,70,298
2017,22,75,240
2017,22,80,311
2017,22,85,349
2017,22,90,233
2017,23,0,9
2017,23,5,0
2017,23,10,1
2017,23,15,2
2017,23,20,3
2017,23,25,6
2017,23,30,8
2017,23,35,8
2017,23,40,20
2017,23,45,27
2017,23,50,40
2017,23,55,64
2017,23,60,139
2017,23,65,192
2017,23,70,275
2017,23,75,237
2017,23,80,258
2017,23,85,296
2017,23,90,251
2017,24,0,9
2017,24,5,2
2017,24,10,2
2017,24,15,2
2017,24,20,5
2017,24,25,11
2017,24,30,12
2017,24,35,16
2017,24,40,30
2017,24,45,26
2017,24,50,50
2017,24,55,87
2017,24,60,130
2017,24,65,225
2017,24,70,292
2017,24,75,216
2017,24,80,295
2017,24,85,311
2017,24,90,257
2017,25,0,8
2017,25,5,1
2017,25,10,1
2017,25,15,3
2017,25,20,3
2017,25,25,9
2017,25,30,12
2017,25,35,16
2017,25,40,25
2017,25,45,38
2017,25,50,56
2017,25,55,85
2017,25,60,143
2017,25,65,198
2017,25,70,295
2017,25,75,275
2017,25,80,288
2017,25,85,339
2017,25,90,247
2017,26,0,5
2017,26,5,1
2017,26,10,1
2017,26,15,7
2017,26,20,8
2017,26,25,11
2017,26,30,12
2017,26,35,15
2017,26,40,22
2017,26,45,29
2017,26,50,56
2017,26,55,68
2017,26,60,140
2017,26,65,223
2017,26,70,245
2017,26,75,240
2017,26,80,285
2017,26,85,336
2017,26,90,235
2017,27,0,7
2017,27,5,1
2017,27,10,0
2017,27,15,4
2017,27,20,3
2017,27,25,5
2017,27,30,7
2017,27,35,10
2017,27,40,24
2017,27,45,29
2017,27,50,56
2017,27,55,87
2017,27,60,144
2017,27,65,204
2017,27,70,280
2017,27,75,289
2017,27,80,260
2017,27,85,303
2017,27,90,240
2017,28,0,9
2017,28,5,5
2017,28,10,1
2017,28,15,1
2017,28,20,5
2017,28,25,4
2017,28,30,9
2017,28,35,18
2017,28,40,30
2017,28,45,28
2017,28,50,45
2017,28,55,76
2017,28,60,132
2017,28,65,195
2017,28,70,269
2017,28,75,227
2017,28,80,290
2017,28,85,294
2017,28,90,248
2017,29,0,6
2017,29,5,1
2017,29,10,2
2017,29,15,5
2017,29,20,6
2017,29,25,6
2017,29,30,16
2017,29,35,16
2017,29,40,23
2017,29,45,27
2017,29,50,45
2017,29,55,85
2017,29,60,139
2017,29,65,223
2017,29,70,258
2017,29,75,242
2017,29,80,300
2017,29,85,317
2017,29,90,255
2017,30,0,3
2017,30,5,1
2017,30,10,1
2017,30,15,1
2017,30,20,4
2017,30,25,8
2017,30,30,13
2017,30,35,10
2017,30,40,28
2017,30,45,24
2017,30,50,55
2017,30,55,67
2017,30,60,145
2017,30,65,196
2017,30,70,220
2017,30,75,233
2017,30,80,264
2017,30,85,267
2017,30,90,230
2017,31,0,7
2017,31,5,4
2017,31,10,2
2017,31,15,1
2017,31,20,8
2017,31,25,11
2017,31,30,16
2017,31,35,18
2017,31,40,26
2017,31,45,31
2017,31,50,41
2017,31,55,66
2017,31,60,150
2017,31,65,214
2017,31,70,273
2017,31,75,283
2017,31,80,293
2017,31,85,352
2017,31,90,281
2017,32,0,5
2017,32,5,0
2017,32,10,1
2017,32,15,2
2017,32,20,4
2017,32,25,3
2017,32,30,12
2017,32,35,8
2017,32,40,26
2017,32,45,31
2017,32,50,54
2017,32,55,85
2017,32,60,123
2017,32,65,192
2017,32,70,256
2017,32,75,235
2017,32,80,289
2017,32,85,340
2017,32,90,293
2017,33,0,10
2017,33,5,0
2017,33,10,0
2017,33,15,0
2017,33,20,3
2017,33,25,4
2017,33,30,11
2017,33,35,8
2017,33,40,27
2017,33,45,28
2017,33,50,36
2017,33,55,72
2017,33,60,135
2017,33,65,193
2017,33,70,248
2017,33,75,247
2017,33,80,271
2017,33,85,311
2017,33,90,257
2017,34,0,4
2017,34,5,0
2017,34,10,0
2017,34,15,3
2017,34,20,6
2017,34,25,6
2017,34,30,9
2017,34,35,13
2017,34,40,34
2017,34,45,28
2017,34,50,45
2017,34,55,90
2017,34,60,125
2017,34,65,218
2017,34,70,223
2017,34,75,238
2017,34,80,304
2017,34,85,322
2017,34,90,271
2017,35,0,8
2017,35,5,0
2017,35,10,0
2017,35,15,6
2017,35,20,10
2017,35,25,10
2017,35,30,11
2017,35,35,14
2017,35,40,13
2017,35,45,31
2017,35,50,47
2017,35,55,68
2017,35,60,154
2017,35,65,180
2017,35,70,261
2017,35,75,238
2017,35,80,287
2017,35,85,299
2017,35,90,211
2017,36,0,11
2017,36,5,0
2017,36,10,0
2017,36,15,3
2017,36,20,2
2017,36,25,7
2017,36,30,8
2017,36,35,18
2017,36,40,12
2017,36,45,26
2017,36,50,49
2017,36,55,84
2017,36,60,146
2017,36,65,233
2017,36,70,227
2017,36,75,252
2017,36,80,279
2017,36,85,325
2017,36,90,238
2017,37,0,10
2017,37,5,1
2017,37,10,0
2017,37,15,1
2017,37,20,6
2017,37,25,6
2017,37,30,6
2017,37,35,12
2017,37,40,28
2017,37,45,36
2017,37,50,55
2017,37,55,87
2017,37,60,135
2017,37,65,195
2017,37,70,259
2017,37,75,237
2017,37,80,300
2017,37,85,335
2017,37,90,282
2017,38,0,13
2017,38,5,1
2017,38,10,2
2017,38,15,1
2017,38,20,4
2017,38,25,10
2017,38,30,11
2017,38,35,12
2017,38,40,32
2017,38,45,27
2017,38,50,52
2017,38,55,78
2017,38,60,140
2017,38,65,240
2017,38,70,274
2017,38,75,280
2017,38,80,266
2017,38,85,354
2017,38,90,261
2017,39,0,10
2017,39,5,0
2017,39,10,1
2017,39,15,0
2017,39,20,6
2017,39,25,5
2017,39,30,11
2017,39,35,14
2017,39,40,21
2017,39,45,44
2017,39,50,57
2017,39,55,68
2017,39,60,118
2017,39,65,226
2017,39,70,292
2017,39,75,272
2017,39,80,344
2017,39,85,350
2017,39,90,286
2017,40,0,6
2017,40,5,2
2017,40,10,0
2017,40,15,2
2017,40,20,6
2017,40,25,2
2017,40,30,12
2017,40,35,11
2017,40,40,26
2017,40,45,29
2017,40,50,53
2017,40,55,72
2017,40,60,162
2017,40,65,227
2017,40,70,288
2017,40,75,267
2017,40,80,361
2017,40,85,394
2017,40,90,315
2017,41,0,9
2017,41,5,0
2017,41,10,1
2017,41,15,1
2017,41,20,3
2017,41,25,3
2017,41,30,13
2017,41,35,13
2017,41,40,27
2017,41,45,38
2017,41,50,55
2017,41,55,83
2017,41,60,177
2017,41,65,248
2017,41,70,282
2017,41,75,283
2017,41,80,288
2017,41,85,357
2017,41,90,275
2017,42,0,5
2017,42,5,1
2017,42,10,0
2017,42,15,5
2017,42,20,8
2017,42,25,6
2017,42,30,8
2017,42,35,11
2017,42,40,17
2017,42,45,30
2017,42,50,51
2017,42,55,74
2017,42,60,144
2017,42,65,220
2017,42,70,269
2017,42,75,288
2017,42,80,301
2017,42,85,329
2017,42,90,262
2017,43,0,10
2017,43,5,0
2017,43,10,3
2017,43,15,4
2017,43,20,1
2017,43,25,10
2017,43,30,7
2017,43,35,18
2017,43,40,20
2017,43,45,31
2017,43,50,60
2017,43,55,62
2017,43,60,140
2017,43,65,234
2017,43,70,296
2017,43,75,296
2017,43,80,304
2017,43,85,340
2017,43,90,265
2017,44,0,10
2017,44,5,1
2017,44,10,0
2017,44,15,2
2017,44,20,0
2017,44,25,5
2017,44,30,9
2017,44,35,9
2017,44,40,32
2017,44,45,28
2017,44,50,58
2017,44,55,80
2017,44,60,133
2017,44,65,220
2017,44,70,249
2017,44,75,258
2017,44,80,295
2017,44,85,373
2017,44,90,291
2017,45,0,8
2017,45,5,2
2017,45,10,0
2017,45,15,3
2017,45,20,4
2017,45,25,6
2017,45,30,12
2017,45,35,14
2017,45,40,24
2017,45,45,29
2017,45,50,55
2017,45,55,75
2017,45,60,129
2017,45,65,231
2017,45,70,293
2017,45,75,244
2017,45,80,301
2017,45,85,340
2017,45,90,270
2017,46,0,6
2017,46,5,0
2017,46,10,0
2017,46,15,7
2017,46,20,3
2017,46,25,7
2017,46,30,8
2017,46,35,19
2017,46,40,30
2017,46,45,22
2017,46,50,53
2017,46,55,68
2017,46,60,139
2017,46,65,218
2017,46,70,297
2017,46,75,276
2017,46,80,314
2017,46,85,305
2017,46,90,285
2017,47,0,8
2017,47,5,1
2017,47,10,0
2017,47,15,2
2017,47,20,4
2017,47,25,4
2017,47,30,7
2017,47,35,9
2017,47,40,27
2017,47,45,37
2017,47,50,53
2017,47,55,72
2017,47,60,142
2017,47,65,241
2017,47,70,289
2017,47,75,300
2017,47,80,275
2017,47,85,335
2017,47,90,265
2017,48,0,10
2017,48,5,1
2017,48,10,2
2017,48,15,2
2017,48,20,6
2017,48,25,9
2017,48,30,5
2017,48,35,16
2017,48,40,23
2017,48,45,29
2017,48,50,56
2017,48,55,76
2017,48,60,145
2017,48,65,224
2017,48,70,277
2017,48,75,248
2017,48,80,344
2017,48,85,356
2017,48,90,287
2017,49,0,5
2017,49,5,2
2017,49,10,0
2017,49,15,3
2017,49,20,5
2017,49,25,9
2017,49,30,5
2017,49,35,14
2017,49,40,17
2017,49,45,25
2017,49,50,55
2017,49,55,78
2017,49,60,137
2017,49,65,219
2017,49,70,290
2017,49,75,279
2017,49,80,329
2017,49,85,342
2017,49,90,288
2017,50,0,6
2017,50,5,2
2017,50,10,1
2017,50,15,2
2017,50,20,3
2017,50,25,7
2017,50,30,14
2017,50,35,10
2017,50,40,23
2017,50,45,40
2017,50,50,50
2017,50,55,94
2017,50,60,156
2017,50,65,226
2017,50,70,273
2017,50,75,293
2017,50,80,339
2017,50,85,383
2017,50,90,265
2017,51,0,6
2017,51,5,2
2017,51,10,3
2017,51,15,3
2017,51,20,5
2017,51,25,8
2017,51,30,8
2017,51,35,10
2017,51,40,24
2017,51,45,38
2017,51,50,45
2017,51,55,80
2017,51,60,142
2017,51,65,216
2017,51,70,307
2017,51,75,276
2017,51,80,316
2017,51,85,358
2017,51,90,272
2017,52,0,7
2017,52,5,0
2017,52,10,0
2017,52,15,0
2017,52,20,2
2017,52,25,6
2017,52,30,14
2017,52,35,9
2017,52,40,37
2017,52,45,31
2017,52,50,58
2017,52,55,73
2017,52,60,144
2017,52,65,208
2017,52,70,320
2017,52,75,292
2017,52,80,334
2017,52,85,386
2017,52,90,280
2018,1,0,5
2018,1,5,1
2018,1,10,0
2018,1,15,3
2018,1,20,2
2018,1,25,7
2018,1,30,16
2018,1,35,16
2018,1,40,22
2018,1,45,33
2018,1,50,66
2018,1,55,75
2018,1,60,150
2018,1,65,202
2018,1,70,312
2018,1,75,286
2018,1,80,299
2018,1,85,380
2018,1,90,268
2018,2,0,5
2018,2,5,0
2018,2,10,0
2018,2,15,4
2018,2,20,5
2018,2,25,3
2018,2,30,8
2018,2,35,17
2018,2,40,21
2018,2,45,42
2018,2,50,51
2018,2,55,82
2018,2,60,129
2018,2,65,224
2018,2,70,298
2018,2,75,294
2018,2,80,300
2018,2,85,360
2018,2,90,283
2018,3,0,10
2018,3,5,1
2018,3,10,0
2018,3,15,4
2018,3,20,7
2018,3,25,5
2018,3,30,15
2018,3,35,13
2018,3,40,19
2018,3,45,33
2018,3,50,60
2018,3,55,99
2018,3,60,152
2018,3,65,218
2018,3,70,306
2018,3,75,296
2018,3,80,349
2018,3,85,351
2018,3,90,292
2018,4,0,11
2018,4,5,1
2018,4,10,1
2018,4,15,4
2018,4,20,7
2018,4,25,9
2018,4,30,14
2018,4,35,11
2018,4,40,24
2018,4,45,27
2018,4,50,50
2018,4,55,87
2018,4,60,167
2018,4,65,240
2018,4,70,322
2018,4,75,266
2018,4,80,288
2018,4,85,355
2018,4,90,306
2018,5,0,6
2018,5,5,0
2018,5,10,1
2018,5,15,2
2018,5,20,6
2018,5,25,7
2018,5,30,5
2018,5,35,23
2018,5,40,27
2018,5,45,30
2018,5,50,47
2018,5,55,92
2018,5,60,159
2018,5,65,223
2018,5,70,271
2018,5,75,299
2018,5,80,312
2018,5,85,398
2018,5,90,308
2018,6,0,14
2018,6,5,0
2018,6,10,1
2018,6,15,2
2018,6,20,3
2018,6,25,7
2018,6,30,11
2018,6,35,15
2018,6,40,24
2018,6,45,36
2018,6,50,51
2018,6,55,84
2018,6,60,163
2018,6,65,226
2018,6,70,327
2018,6,75,315
2018,6,80,401
2018,6,85,415
2018,6,90,309
2018,7,0,4
2018,7,5,1
2018,7,10,2
2018,7,15,1
2018,7,20,6
2018,7,25,7
2018,7,30,3
2018,7,35,20
2018,7,40,31
2018,7,45,33
2018,7,50,67
2018,7,55,84
2018,7,60,173
2018,7,65,255
2018,7,70,351
2018,7,75,327
2018,7,80,405
2018,7,85,456
2018,7,90,376
2018,8,0,11
2018,8,5,0
2018,8,10,2
2018,8,15,5
2018,8,20,6
2018,8,25,1
2018,8,30,12
2018,8,35,9
2018,8,40,37
2018,8,45,25
2018,8,50,46
2018,8,55,98
2018,8,60,197
2018,8,65,281
2018,8,70,397
2018,8,75,378
2018,8,80,424
2018,8,85,451
2018,8,90,374
2018,9,0,14
2018,9,5,2
2018,9,10,1
2018,9,15,1
2018,9,20,7
2018,9,25,3
2018,9,30,14
2018,9,35,21
2018,9,40,24
2018,9,45,45
2018,9,50,52
2018,9,55,96
2018,9,60,186
2018,9,65,309
2018,9,70,392
2018,9,75,351
2018,9,80,425
2018,9,85,487
2018,9,90,389
2018,10,0,7
2018,10,5,1
2018,10,10,3
2018,10,15,4
2018,10,20,5
2018,10,25,6
2018,10,30,6
2018,10,35,10
2018,10,40,28
2018,10,45,38
2018,10,50,55
2018,10,55,95
2018,10,60,190
2018,10,65,303
2018,10,70,413
2018,10,75,436
2018,10,80,444
2018,10,85,525
2018,10,90,425
2018,11,0,7
2018,11,5,3
2018,11,10,1
2018,11,15,0
2018,11,20,7
2018,11,25,4
2018,11,30,13
2018,11,35,17
2018,11,40,37
2018,11,45,25
2018,11,50,64
2018,11,55,83
2018,11,60,170
2018,11,65,281
2018,11,70,355
2018,11,75,395
2018,11,80,416
2018,11,85,498
2018,11,90,406
2018,12,0,12
2018,12,5,0
2018,12,10,0
2018,12,15,5
2018,12,20,4
2018,12,25,6
2018,12,30,12
2018,12,35,11
2018,12,40,24
2018,12,45,51
2018,12,50,59
2018,12,55,82
2018,12,60,175
2018,12,65,287
2018,12,70,339
2018,12,75,336
2018,12,80,386
2018,12,85,450
2018,12,90,368
2018,13,0,6
2018,13,5,2
2018,13,10,1
2018,13,15,1
2018,13,20,5
2018,13,25,0
2018,13,30,7
2018,13,35,15
2018,13,40,31
2018,13,45,37
2018,13,50,56
2018,13,55,74
2018,13,60,141
2018,13,65,274
2018,13,70,317
2018,13,75,326
2018,13,80,334
2018,13,85,442
2018,13,90,314
2018,14,0,4
2018,14,5,2
2018,14,10,2
2018,14,15,2
2018,14,20,2
2018,14,25,6
2018,14,30,9
2018,14,35,13
2018,14,40,33
2018,14,45,34
2018,14,50,53
2018,14,55,76
2018,14,60,138
2018,14,65,222
2018,14,70,328
2018,14,75,298
2018,14,80,337
2018,14,85,394
2018,14,90,309
2018,15,0,5
2018,15,5,0
2018,15,10,0
2018,15,15,2
2018,15,20,4
2018,15,25,5
2018,15,30,12
2018,15,35,13
2018,15,40,17
2018,15,45,43
2018,15,50,56
2018,15,55,67
2018,15,60,151
2018,15,65,226
2018,15,70,316
2018,15,75,308
2018,15,80,333
2018,15,85,418
2018,15,90,281
2018,16,0,4
2018,16,5,0
2018,16,10,2
2018,16,15,4
2018,16,20,4
2018,16,25,3
2018,16,30,8
2018,16,35,16
2018,16,40,29
2018,16,45,38
2018,16,50,47
2018,16,55,70
2018,16,60,140
2018,16,65,239
2018,16,70,236
2018,16,75,274
2018,16,80,301
2018,16,85,370
2018,16,90,276
2018,17,0,6
2018,17,5,0
2018,17,10,1
2018,17,15,1
2018,17,20,3
2018,17,25,6
2018,17,30,14
2018,17,35,11
2018,17,40,23
2018,17,45,35
2018,17,50,48
2018,17,55,102
2018,17,60,132
2018,17,65,203
2018,17,70,295
2018,17,75,284
2018,17,80,308
2018,17,85,342
2018,17,90,276
2018,18,0,7
2018,18,5,1
2018,18,10,1
2018,18,15,4
2018,18,20,6
2018,18,25,8
2018,18,30,8
2018,18,35,19
2018,18,40,17
2018,18,45,31
2018,18,50,46
2018,18,55,74
2018,18,60,144
2018,18,65,190
2018,18,70,277
2018,18,75,306
2018,18,80,282
2018,18,85,332
2018,18,90,269
2018,19,0,5
2018,19,5,2
2018,19,10,0
2018,19,15,0
2018,19,20,4
2018,19,25,9
2018,19,30,10
2018,19,35,15
2018,19,40,20
2018,19,45,37
2018,19,50,45
2018,19,55,69
2018,19,60,129
2018,19,65,198
2018,19,70,283
2018,19,75,257
2018,19,80,285
2018,19,85,341
2018,19,90,249
2018,20,0,8
2018,20,5,0
2018,20,10,0
2018,20,15,5
2018,20,20,2
2018,20,25,6
2018,20,30,11
2018,20,35,16
2018,20,40,18
2018,20,45,29
2018,20,50,56
2018,20,55,62
2018,20,60,139
2018,20,65,192
2018,20,70,270
2018,20,75,273
2018,20,80,282
2018,20,85,323
2018,20,90,270
2018,21,0,9
2018,21,5,1
2018,21,10,0
2018,21,15,3
2018,21,20,2
2018,21,25,7
2018,21,30,3
2018,21,35,16
2018,21,40,24
2018,21,45,39
2018,21,50,53
2018,21,55,70
2018,21,60,128
2018,21,65,213
2018,21,70,291
2018,21,75,262
2018,21,80,288
2018,21,85,335
2018,21,90,269
2018,22,0,5
2018,22,5,0
2018,22,10,0
2018,22,15,0
2018,22,20,6
2018,22,25,1
2018,22,30,14
2018,22,35,10
2018,22,40,22
2018,22,45,28
2018,22,50,46
2018,22,55,63
2018,22,60,156
2018,22,65,214
2018,22,70,261
2018,22,75,266
2018,22,80,326
2018,22,85,323
2018,22,90,254
2018,23,0,6
2018,23,5,1
2018,23,10,1
2018,23,15,6
2018,23,20,3
2018,23,25,11
2018,23,30,9
2018,23,35,23
2018,23,40,35
2018,23,45,25
2018,23,50,58
2018,23,55,71
2018,23,60,156
2018,23,65,218
2018,23,70,304
2018,23,75,230
2018,23,80,286
2018,23,85,317
2018,23,90,278
2018,24,0,6
2018,24,5,0
2018,24,10,1
2018,24,15,5
2018,24,20,6
2018,24,25,10
2018,24,30,6
2018,24,35,17
2018,24,40,22
2018,24,45,28
2018,24,50,51
2018,24,55,55
2018,24,60,127
2018,24,65,195
2018,24,70,253
2018,24,75,226
2018,24,80,269
2018,24,85,308
2018,24,90,278
2018,25,0,10
2018,25,5,0
2018,25,10,0
2018,25,15,1
2018,25,20,2
2018,25,25,12
2018,25,30,10
2018,25,35,12
2018,25,40,20
2018,25,45,31
2018,25,50,64
2018,25,55,63
2018,25,60,134
2018,25,65,210
2018,25,70,246
2018,25,75,284
2018,25,80,283
2018,25,85,320
2018,25,90,262
2018,26,0,3
2018,26,5,1
2018,26,10,0
2018,26,15,1
2018,26,20,5
2018,26,25,8
2018,26,30,10
2018,26,35,19
2018,26,40,23
2018,26,45,41
2018,26,50,72
2018,26,55,77
2018,26,60,161
2018,26,65,203
2018,26,70,297
2018,26,75,256
2018,26,80,232
2018,26,85,302
2018,26,90,229
2018,27,0,5
2018,27,5,0
2018,27,10,0
2018,27,15,1
2018,27,20,5
2018,27,25,9
2018,27,30,8
2018,27,35,18
2018,27,40,14
2018,27,45,31
2018,27,50,48
2018,27,55,71
2018,27,60,122
2018,27,65,212
2018,27,70,266
2018,27,75,264
2018,27,80,314
2018,27,85,335
2018,27,90,256
2018,28,0,9
2018,28,5,0
2018,28,10,0
2018,28,15,2
2018,28,20,7
2018,28,25,7
2018,28,30,7
2018,28,35,13
2018,28,40,29
2018,28,45,32
2018,28,50,60
2018,28,55,98
2018,28,60,131
2018,28,65,213
2018,28,70,267
2018,28,75,271
2018,28,80,287
2018,28,85,326
2018,28,90,282
2018,29,0,8
2018,29,5,5
2018,29,10,2
2018,29,15,6
2018,29,20,5
2018,29,25,2
2018,29,30,11
2018,29,35,16
2018,29,40,19
2018,29,45,39
2018,29,50,47
2018,29,55,71
2018,29,60,143
2018,29,65,198
2018,29,70,311
2018,29,75,275
2018,29,80,298
2018,29,85,321
2018,29,90,262
2018,30,0,4
2018,30,5,3
2018,30,10,1
2018,30,15,3
2018,30,20,7
2018,30,25,5
2018,30,30,6
2018,30,35,17
2018,30,40,28
2018,30,45,37
2018,30,50,41
2018,30,55,73
2018,30,60,133
2018,30,65,233
2018,30,70,305
2018,30,75,301
2018,30,80,296
2018,30,85,383
2018,30,90,277
2018,31,0,9
2018,31,5,2
2018,31,10,0
2018,31,15,1
2018,31,20,8
2018,31,25,6
2018,31,30,9
2018,31,35,21
2018,31,40,30
2018,31,45,39
2018,31,50,56
2018,31,55,76
2018,31,60,154
2018,31,65,239
2018,31,70,293
2018,31,75,329
2018,31,80,370
2018,31,85,428
2018,31,90,309
2018,32,0,8
2018,32,5,1
2018,32,10,1
2018,32,15,2
2018,32,20,7
2018,32,25,15
2018,32,30,17
2018,32,35,15
2018,32,40,33
2018,32,45,35
2018,32,50,51
2018,32,55,71
2018,32,60,129
2018,32,65,213
2018,32,70,298
2018,32,75,278
2018,32,80,308
2018,32,85,358
2018,32,90,278
2018,33,0,6
2018,33,5,0
2018,33,10,1
2018,33,15,4
2018,33,20,11
2018,33,25,5
2018,33,30,8
2018,33,35,18
2018,33,40,21
2018,33,45,34
2018,33,50,57
2018,33,55,79
2018,33,60,121
2018,33,65,202
2018,33,70,281
2018,33,75,251
2018,33,80,268
2018,33,85,315
2018,33,90,241
2018,34,0,3
2018,34,5,3
2018,34,10,1
2018,34,15,0
2018,34,20,3
2018,34,25,9
2018,34,30,12
2018,34,35,6
2018,34,40,15
2018,34,45,31
2018,34,50,41
2018,34,55,63
2018,34,60,155
2018,34,65,207
2018,34,70,285
2018,34,75,267
2018,34,80,289
2018,34,85,310
2018,34,90,304
2018,35,0,8
2018,35,5,2
2018,35,10,0
2018,35,15,3
2018,35,20,5
2018,35,25,8
2018,35,30,5
2018,35,35,14
2018,35,40,16
2018,35,45,32
2018,35,50,54
2018,35,55,67
2018,35,60,130
2018,35,65,208
2018,35,70,261
2018,35,75,251
2018,35,80,265
2018,35,85,327
2018,35,90,246
2018,36,0,4
2018,36,5,0
2018,36,10,0
2018,36,15,3
2018,36,20,2
2018,36,25,8
2018,36,30,12
2018,36,35,9
2018,36,40,30
2018,36,45,29
2018,36,50,49
2018,36,55,84
2018,36,60,129
2018,36,65,211
2018,36,70,278
2018,36,75,248
2018,36,80,276
2018,36,85,329
2018,36,90,278
2018,37,0,9
2018,37,5,1
2018,37,10,1
2018,37,15,1
2018,37,20,6
2018,37,25,5
2018,37,30,3
2018,37,35,12
2018,37,40,26
2018,37,45,34
2018,37,50,69
2018,37,55,68
2018,37,60,131
2018,37,65,209
2018,37,70,290
2018,37,75,257
2018,37,80,300
2018,37,85,321
2018,37,90,271
2018,38,0,10
2018,38,5,0
2018,38,10,0
2018,38,15,1
2018,38,20,4
2018,38,25,11
2018,38,30,14
2018,38,35,20
2018,38,40,21
2018,38,45,28
2018,38,50,46
2018,38,55,68
2018,38,60,134
2018,38,65,208
2018,38,70,298
2018,38,75,288
2018,38,80,301
2018,38,85,323
2018,38,90,281
2018,39,0,4
2018,39,5,1
2018,39,10,0
2018,39,15,5
2018,39,20,6
2018,39,25,7
2018,39,30,7
2018,39,35,14
2018,39,40,19
2018,39,45,26
2018,39,50,46
2018,39,55,78
2018,39,60,133
2018,39,65,203
2018,39,70,279
2018,39,75,274
2018,39,80,272
2018,39,85,303
2018,39,90,229
2018,40,0,8
2018,40,5,1
2018,40,10,0
2018,40,15,3
2018,40,20,5
2018,40,25,4
2018,40,30,7
2018,40,35,10
2018,40,40,32
2018,40,45,46
2018,40,50,50
2018,40,55,85
2018,40,60,118
2018,40,65,237
2018,40,70,280
2018,40,75,304
2018,40,80,303
2018,40,85,333
2018,40,90,297
2018,41,0,10
2018,41,5,0
2018,41,10,0
2018,41,15,3
2018,41,20,1
2018,41,25,5
2018,41,30,7
2018,41,35,11
2018,41,40,38
2018,41,45,39
2018,41,50,50
2018,41,55,64
2018,41,60,140
2018,41,65,209
2018,41,70,282
2018,41,75,291
2018,41,80,301
2018,41,85,333
2018,41,90,292
2018,42,0,6
2018,42,5,0
2018,42,10,3
2018,42,15,2
2018,42,20,1
2018,42,25,6
2018,42,30,7
2018,42,35,15
2018,42,40,22
2018,42,45,22
2018,42,50,47
2018,42,55,72
2018,42,60,104
2018,42,65,215
2018,42,70,275
2018,42,75,289
2018,42,80,308
2018,42,85,333
2018,42,90,287
2018,43,0,4
2018,43,5,1
2018,43,10,0
2018,43,15,5
2018,43,20,5
2018,43,25,6
2018,43,30,9
2018,43,35,12
2018,43,40,21
2018,43,45,25
2018,43,50,44
2018,43,55,73
2018,43,60,145
