age,date,year,week,dead
72,2024-02-10,2024,6,1412
72,2024-02-17,2024,7,1401
72,2024-02-24,2024,8,1447
72,2024-03-02,2024,9,1333
72,2024-03-09,2024,10,1346
72,2024-03-16,2024,11,1346
72,2024-03-23,2024,12,1244
72,2024-03-30,2024,13,1344
72,2024-04-06,2024,14,1307
72,2024-04-13,2024,15,1307
72,2024-04-20,2024,16,1217
72,2024-04-27,2024,17,1248
72,2024-05-04,2024,18,1290
72,2024-05-11,2024,19,1230
72,2024-05-18,2024,20,1357
72,2024-05-25,2024,21,1177
72,2024-06-01,2024,22,1168
72,2024-06-08,2024,23,1244
72,2024-06-15,2024,24,1234
72,2024-06-22,2024,25,1212
72,2024-06-29,2024,26,1230
72,2024-07-06,2024,27,1233
72,2024-07-13,2024,28,1285
72,2024-07-20,2024,29,1212
72,2024-07-27,2024,30,1222
72,2024-08-03,2024,31,1259
72,2024-08-10,2024,32,1224
72,2024-08-17,2024,33,1227
72,2024-08-24,2024,34,1262
72,2024-08-31,2024,35,1252
72,2024-09-07,2024,36,1237
72,2024-09-14,2024,37,1225
72,2024-09-21,2024,38,1201
72,2024-09-28,2024,39,1080
72,2024-10-05,2024,40,958
72,2024-10-12,2024,41,749
73,2018-01-06,2018,1,1069
73,2018-01-13,2018,2,1377
73,2018-01-20,2018,3,1308
73,2018-01-27,2018,4,1220
73,2018-02-03,2018,5,1241
73,2018-02-10,2018,6,1159
73,2018-02-17,2018,7,1224
73,2018-02-24,2018,8,1158
73,2018-03-03,2018,9,1166
73,2018-03-10,2018,10,1132
73,2018-03-17,2018,11,1138
73,2018-03-24,2018,12,1050
73,2018-03-31,2018,13,1063
73,2018-04-07,2018,14,1147
73,2018-04-14,2018,15,1060
73,2018-04-21,2018,16,1070
73,2018-04-28,2018,17,1086
73,2018-05-05,2018,18,1055
73,2018-05-12,2018,19,1028
73,2018-05-19,2018,20,998
73,2018-05-26,2018,21,985
73,2018-06-02,2018,22,995
73,2018-06-09,2018,23,978
73,2018-06-16,2018,24,1085
73,2018-06-23,2018,25,996
73,2018-06-30,2018,26,1099
73,2018-07-07,2018,27,965
73,2018-07-14,2018,28,1047
73,2018-07-21,2018,29,964
73,2018-07-28,2018,30,997
73,2018-08-04,2018,31,1041
73,2018-08-11,2018,32,949
73,2018-08-18,2018,33,1004
73,2018-08-25,2018,34,992
73,2018-09-01,2018,35,1031
73,2018-09-08,2018,36,1024
73,2018-09-15,2018,37,986
73,2018-09-22,2018,38,965
73,2018-09-29,2018,39,1063
73,2018-10-06,2018,40,1022
73,2018-10-13,2018,41,1050
73,2018-10-20,2018,42,1078
73,2018-10-27,2018,43,1091
73,2018-11-03,2018,44,1007
73,2018-11-10,2018,45,1044
73,2018-11-17,2018,46,1004
73,2018-11-24,2018,47,1043
73,2018-12-01,2018,48,1122
73,2018-12-08,2018,49,1042
73,2018-12-15,2018,50,1128
73,2018-12-22,2018,51,1073
73,2018-12-29,2018,52,1081
73,2019-01-05,2019,1,1161
73,2019-01-12,2019,2,1149
73,2019-01-19,2019,3,1166
73,2019-01-26,2019,4,1089
73,2019-02-02,2019,5,1135
73,2019-02-09,2019,6,1166
73,2019-02-16,2019,7,1062
73,2019-02-23,2019,8,1155
73,2019-03-02,2019,9,1130
73,2019-03-09,2019,10,1151
73,2019-03-16,2019,11,1054
73,2019-03-23,2019,12,1121
73,2019-03-30,2019,13,1032
73,2019-04-06,2019,14,1121
73,2019-04-13,2019,15,1089
73,2019-04-20,2019,16,1057
73,2019-04-27,2019,17,1024
73,2019-05-04,2019,18,1032
73,2019-05-11,2019,19,1010
73,2019-05-18,2019,20,998
73,2019-05-25,2019,21,1040
73,2019-06-01,2019,22,999
73,2019-06-08,2019,23,962
73,2019-06-15,2019,24,1022
73,2019-06-22,2019,25,1011
73,2019-06-29,2019,26,1018
73,2019-07-06,2019,27,1025
73,2019-07-13,2019,28,945
73,2019-07-20,2019,29,1023
73,2019-07-27,2019,30,1042
73,2019-08-03,2019,31,994
73,2019-08-10,2019,32,992
73,2019-08-17,2019,33,1051
73,2019-08-24,2019,34,1021
73,2019-08-31,2019,35,963
73,2019-09-07,2019,36,1008
73,2019-09-14,2019,37,1035
73,2019-09-21,2019,38,1027
73,2019-09-28,2019,39,1102
73,2019-10-05,2019,40,1093
73,2019-10-12,2019,41,1110
73,2019-10-19,2019,42,1197
73,2019-10-26,2019,43,1119
73,2019-11-02,2019,44,1076
73,2019-11-09,2019,45,1267
73,2019-11-16,2019,46,1181
73,2019-11-23,2019,47,1204
73,2019-11-30,2019,48,1203
73,2019-12-07,2019,49,1201
73,2019-12-14,2019,50,1216
73,2019-12-21,2019,51,1290
73,2019-12-28,2019,52,1267
73,2020-01-04,2020,1,1346
73,2020-01-11,2020,2,1381
73,2020-01-18,2020,3,1413
73,2020-01-25,2020,4,1307
73,2020-02-01,2020,5,1361
73,2020-02-08,2020,6,1379
73,2020-02-15,2020,7,1367
73,2020-02-22,2020,8,1401
73,2020-02-29,2020,9,1398
73,2020-03-07,2020,10,1331
73,2020-03-14,2020,11,1421
73,2020-03-21,2020,12,1398
73,2020-03-28,2020,13,1486
73,2020-04-04,2020,14,1822
73,2020-04-11,2020,15,1938
73,2020-04-18,2020,16,1808
73,2020-04-25,2020,17,1789
73,2020-05-02,2020,18,1718
73,2020-05-09,2020,19,1623
73,2020-05-16,2020,20,1549
73,2020-05-23,2020,21,1488
73,2020-05-30,2020,22,1423
73,2020-06-06,2020,23,1365
73,2020-06-13,2020,24,1461
73,2020-06-20,2020,25,1390
73,2020-06-27,2020,26,1449
73,2020-07-04,2020,27,1420
73,2020-07-11,2020,28,1605
73,2020-07-18,2020,29,1572
73,2020-07-25,2020,30,1567
73,2020-08-01,2020,31,1652
73,2020-08-08,2020,32,1603
73,2020-08-15,2020,33,1550
73,2020-08-22,2020,34,1648
73,2020-08-29,2020,35,1513
73,2020-09-05,2020,36,1501
73,2020-09-12,2020,37,1493
73,2020-09-19,2020,38,1512
73,2020-09-26,2020,39,1506
73,2020-10-03,2020,40,1557
73,2020-10-10,2020,41,1536
73,2020-10-17,2020,42,1551
73,2020-10-24,2020,43,1501
73,2020-10-31,2020,44,1551
73,2020-11-07,2020,45,1620
73,2020-11-14,2020,46,1690
73,2020-11-21,2020,47,1837
73,2020-11-28,2020,48,1827
73,2020-12-05,2020,49,1945
73,2020-12-12,2020,50,1935
73,2020-12-19,2020,51,1997
73,2020-12-26,2020,52,2074
73,2021-01-02,2020,53,2198
73,2021-01-09,2021,1,2164
73,2021-01-16,2021,2,2201
73,2021-01-23,2021,3,2108
73,2021-01-30,2021,4,1872
73,2021-02-06,2021,5,1958
73,2021-02-13,2021,6,1723
73,2021-02-20,2021,7,1779
73,2021-02-27,2021,8,1718
73,2021-03-06,2021,9,1657
73,2021-03-13,2021,10,1432
73,2021-03-20,2021,11,1487
73,2021-03-27,2021,12,1445
73,2021-04-03,2021,13,1374
73,2021-04-10,2021,14,1500
73,2021-04-17,2021,15,1425
73,2021-04-24,2021,16,1482
73,2021-05-01,2021,17,1450
73,2021-05-08,2021,18,1372
73,2021-05-15,2021,19,1402
73,2021-05-22,2021,20,1406
73,2021-05-29,2021,21,1348
73,2021-06-05,2021,22,1329
73,2021-06-12,2021,23,1340
73,2021-06-19,2021,24,1255
73,2021-06-26,2021,25,1350
73,2021-07-03,2021,26,1385
73,2021-07-10,2021,27,1246
73,2021-07-17,2021,28,1381
73,2021-07-24,2021,29,1407
73,2021-07-31,2021,30,1332
73,2021-08-07,2021,31,1450
73,2021-08-14,2021,32,1532
73,2021-08-21,2021,33,1621
73,2021-08-28,2021,34,1656
73,2021-09-04,2021,35,1698
73,2021-09-11,2021,36,1641
73,2021-09-18,2021,37,1655
73,2021-09-25,2021,38,1693
73,2021-10-02,2021,39,1683
73,2021-10-09,2021,40,1620
73,2021-10-16,2021,41,1510
73,2021-10-23,2021,42,1604
73,2021-10-30,2021,43,1500
73,2021-11-06,2021,44,1556
73,2021-11-13,2021,45,1517
73,2021-11-20,2021,46,1634
73,2021-11-27,2021,47,1553
73,2021-12-04,2021,48,1670
73,2021-12-11,2021,49,1684
73,2021-12-18,2021,50,1638
73,2021-12-25,2021,51,1665
73,2022-01-01,2021,52,1759
73,2022-01-08,2022,1,1838
73,2022-01-15,2022,2,1952
73,2022-01-22,2022,3,2050
73,2022-01-29,2022,4,2005
73,2022-02-05,2022,5,1877
73,2022-02-12,2022,6,1803
73,2022-02-19,2022,7,1714
73,2022-02-26,2022,8,1581
73,2022-03-05,2022,9,1493
73,2022-03-12,2022,10,1438
73,2022-03-19,2022,11,1442
73,2022-03-26,2022,12,1381
73,2022-04-02,2022,13,1348
73,2022-04-09,2022,14,1285
73,2022-04-16,2022,15,1286
73,2022-04-23,2022,16,1263
73,2022-04-30,2022,17,1318
73,2022-05-07,2022,18,1256
73,2022-05-14,2022,19,1356
73,2022-05-21,2022,20,1315
73,2022-05-28,2022,21,1280
73,2022-06-04,2022,22,1291
73,2022-06-11,2022,23,1300
73,2022-06-18,2022,24,1267
73,2022-06-25,2022,25,1253
73,2022-07-02,2022,26,1338
73,2022-07-09,2022,27,1308
73,2022-07-16,2022,28,1298
73,2022-07-23,2022,29,1335
73,2022-07-30,2022,30,1319
73,2022-08-06,2022,31,1317
73,2022-08-13,2022,32,1418
73,2022-08-20,2022,33,1333
73,2022-08-27,2022,34,1355
73,2022-09-03,2022,35,1373
73,2022-09-10,2022,36,1331
73,2022-09-17,2022,37,1324
73,2022-09-24,2022,38,1375
73,2022-10-01,2022,39,1312
73,2022-10-08,2022,40,1356
73,2022-10-15,2022,41,1377
73,2022-10-22,2022,42,1376
73,2022-10-29,2022,43,1413
73,2022-11-05,2022,44,1368
73,2022-11-12,2022,45,1470
73,2022-11-19,2022,46,1397
73,2022-11-26,2022,47,1479
73,2022-12-03,2022,48,1515
73,2022-12-10,2022,49,1498
73,2022-12-17,2022,50,1409
73,2022-12-24,2022,51,1561
