type,year,month,state,dead
all,2023,02,Missouri,275
all,2023,02,Montana,32
all,2023,02,Nebraska,60
all,2023,02,Nevada,134
all,2023,02,New Hampshire,41
all,2023,02,New Jersey,305
all,2023,02,New Mexico,130
all,2023,02,New York,629
all,2023,02,North Carolina,501
all,2023,02,North Dakota,30
all,2023,02,Ohio,516
all,2023,02,Oklahoma,189
all,2023,02,Oregon,176
all,2023,02,Pennsylvania,488
all,2023,02,Rhode Island,37
all,2023,02,South Carolina,286
all,2023,02,South Dakota,37
all,2023,02,Tennessee,436
all,2023,02,Texas,1104
all,2023,02,Utah,113
all,2023,02,Vermont,25
all,2023,02,Virginia,326
all,2023,02,Washington,305
all,2023,02,West Virginia,107
all,2023,02,Wisconsin,217
all,2023,02,Wyoming,25
all,2023,03,Alabama,336
all,2023,03,Alaska,45
all,2023,03,Arizona,400
all,2023,03,Arkansas,148
all,2023,03,California,1529
all,2023,03,Colorado,229
all,2023,03,Connecticut,115
all,2023,03,Delaware,58
all,2023,03,District of Columbia,49
all,2023,03,Florida,978
all,2023,03,Georgia,538
all,2023,03,Hawaii,43
all,2023,03,Idaho,69
all,2023,03,Illinois,553
all,2023,03,Indiana,334
all,2023,03,Iowa,104
all,2023,03,Kansas,128
all,2023,03,Kentucky,258
all,2023,03,Louisiana,306
all,2023,03,Maine,53
all,2023,03,Maryland,269
all,2023,03,Massachusetts,227
all,2023,03,Michigan,434
all,2023,03,Minnesota,178
all,2023,03,Mississippi,199
all,2023,03,Missouri,330
all,2023,03,Montana,46
all,2023,03,Nebraska,65
all,2023,03,Nevada,155
all,2023,03,New Hampshire,52
all,2023,03,New Jersey,290
all,2023,03,New Mexico,173
all,2023,03,New York,646
all,2023,03,North Carolina,570
all,2023,03,North Dakota,34
all,2023,03,Ohio,537
all,2023,03,Oklahoma,261
all,2023,03,Oregon,200
all,2023,03,Pennsylvania,566
all,2023,03,Rhode Island,39
all,2023,03,South Carolina,315
all,2023,03,South Dakota,43
all,2023,03,Tennessee,452
all,2023,03,Texas,1246
all,2023,03,Utah,127
all,2023,03,Vermont,31
all,2023,03,Virginia,351
all,2023,03,Washington,346
all,2023,03,West Virginia,129
all,2023,03,Wisconsin,229
all,2023,03,Wyoming,26
all,2023,04,Alabama,291
all,2023,04,Alaska,59
all,2023,04,Arizona,359
all,2023,04,Arkansas,160
all,2023,04,California,1471
all,2023,04,Colorado,280
all,2023,04,Connecticut,123
all,2023,04,Delaware,57
all,2023,04,District of Columbia,35
all,2023,04,Florida,954
all,2023,04,Georgia,487
all,2023,04,Hawaii,56
all,2023,04,Idaho,62
all,2023,04,Illinois,492
all,2023,04,Indiana,296
all,2023,04,Iowa,106
all,2023,04,Kansas,124
all,2023,04,Kentucky,274
all,2023,04,Louisiana,287
all,2023,04,Maine,64
all,2023,04,Maryland,249
all,2023,04,Massachusetts,217
all,2023,04,Michigan,434
all,2023,04,Minnesota,180
all,2023,04,Mississippi,168
all,2023,04,Missouri,313
all,2023,04,Montana,48
all,2023,04,Nebraska,71
all,2023,04,Nevada,180
all,2023,04,New Hampshire,48
all,2023,04,New Jersey,296
all,2023,04,New Mexico,161
all,2023,04,New York,636
all,2023,04,North Carolina,570
all,2023,04,North Dakota,33
all,2023,04,Ohio,570
all,2023,04,Oklahoma,223
all,2023,04,Oregon,198
all,2023,04,Pennsylvania,494
all,2023,04,Rhode Island,37
all,2023,04,South Carolina,300
all,2023,04,South Dakota,33
all,2023,04,Tennessee,426
all,2023,04,Texas,1157
all,2023,04,Utah,126
all,2023,04,Vermont,31
all,2023,04,Virginia,352
all,2023,04,Washington,367
all,2023,04,West Virginia,132
all,2023,04,Wisconsin,182
all,2023,04,Wyoming,32
all,2023,05,Alabama,344
all,2023,05,Alaska,44
all,2023,05,Arizona,406
all,2023,05,Arkansas,171
all,2023,05,California,1479
all,2023,05,Colorado,303
all,2023,05,Connecticut,129
all,2023,05,Delaware,52
all,2023,05,District of Columbia,44
all,2023,05,Florida,973
all,2023,05,Georgia,496
all,2023,05,Hawaii,44
all,2023,05,Idaho,81
all,2023,05,Illinois,522
all,2023,05,Indiana,334
all,2023,05,Iowa,98
all,2023,05,Kansas,122
all,2023,05,Kentucky,268
all,2023,05,Louisiana,306
all,2023,05,Maine,63
all,2023,05,Maryland,309
all,2023,05,Massachusetts,250
all,2023,05,Michigan,418
all,2023,05,Minnesota,182
all,2023,05,Mississippi,158
all,2023,05,Missouri,313
all,2023,05,Montana,51
all,2023,05,Nebraska,65
all,2023,05,Nevada,150
all,2023,05,New Hampshire,41
all,2023,05,New Jersey,278
all,2023,05,New Mexico,172
all,2023,05,New York,691
all,2023,05,North Carolina,586
all,2023,05,North Dakota,22
all,2023,05,Ohio,596
all,2023,05,Oklahoma,231
all,2023,05,Oregon,215
all,2023,05,Pennsylvania,562
all,2023,05,Rhode Island,33
all,2023,05,South Carolina,276
all,2023,05,South Dakota,47
all,2023,05,Tennessee,476
all,2023,05,Texas,1230
all,2023,05,Utah,117
all,2023,05,Vermont,25
all,2023,05,Virginia,346
all,2023,05,Washington,378
all,2023,05,West Virginia,128
all,2023,05,Wisconsin,262
all,2023,05,Wyoming,33
all,2023,06,Alabama,292
all,2023,06,Alaska,61
all,2023,06,Arizona,359
all,2023,06,Arkansas,160
all,2023,06,California,1455
all,2023,06,Colorado,287
all,2023,06,Connecticut,129
all,2023,06,Delaware,55
all,2023,06,District of Columbia,39
all,2023,06,Florida,892
all,2023,06,Georgia,545
all,2023,06,Hawaii,53
all,2023,06,Idaho,63
all,2023,06,Illinois,493
all,2023,06,Indiana,295
all,2023,06,Iowa,104
all,2023,06,Kansas,128
all,2023,06,Kentucky,251
all,2023,06,Louisiana,307
all,2023,06,Maine,69
all,2023,06,Maryland,271
all,2023,06,Massachusetts,229
all,2023,06,Michigan,408
all,2023,06,Minnesota,179
all,2023,06,Mississippi,170
all,2023,06,Missouri,280
all,2023,06,Montana,55
all,2023,06,Nebraska,51
all,2023,06,Nevada,170
all,2023,06,New Hampshire,64
all,2023,06,New Jersey,318
all,2023,06,New Mexico,192
all,2023,06,New York,666
all,2023,06,North Carolina,537
all,2023,06,North Dakota,30
all,2023,06,Ohio,560
all,2023,06,Oklahoma,216
all,2023,06,Oregon,179
all,2023,06,Pennsylvania,499
all,2023,06,Rhode Island,35
all,2023,06,South Carolina,287
all,2023,06,South Dakota,38
all,2023,06,Tennessee,441
all,2023,06,Texas,1233
all,2023,06,Utah,140
all,2023,06,Vermont,37
all,2023,06,Virginia,332
all,2023,06,Washington,367
all,2023,06,West Virginia,125
all,2023,06,Wisconsin,212
all,2023,06,Wyoming,28
all,2023,07,Alabama,322
all,2023,07,Alaska,48
all,2023,07,Arizona,478
all,2023,07,Arkansas,174
all,2023,07,California,1580
all,2023,07,Colorado,292
all,2023,07,Connecticut,128
all,2023,07,Delaware,66
all,2023,07,District of Columbia,40
all,2023,07,Florida,1007
all,2023,07,Georgia,528
all,2023,07,Hawaii,53
all,2023,07,Idaho,93
all,2023,07,Illinois,482
all,2023,07,Indiana,347
all,2023,07,Iowa,107
all,2023,07,Kansas,95
all,2023,07,Kentucky,257
all,2023,07,Louisiana,291
all,2023,07,Maine,61
all,2023,07,Maryland,276
all,2023,07,Massachusetts,236
all,2023,07,Michigan,463
all,2023,07,Minnesota,195
all,2023,07,Mississippi,189
all,2023,07,Missouri,301
all,2023,07,Montana,53
all,2023,07,Nebraska,71
all,2023,07,Nevada,207
all,2023,07,New Hampshire,59
all,2023,07,New Jersey,324
all,2023,07,New Mexico,176
all,2023,07,New York,706
all,2023,07,North Carolina,558
all,2023,07,North Dakota,47
all,2023,07,Ohio,619
all,2023,07,Oklahoma,219
all,2023,07,Oregon,241
all,2023,07,Pennsylvania,544
all,2023,07,Rhode Island,41
all,2023,07,South Carolina,303
all,2023,07,South Dakota,41
all,2023,07,Tennessee,422
all,2023,07,Texas,1289
all,2023,07,Utah,116
all,2023,07,Vermont,37
all,2023,07,Virginia,362
all,2023,07,Washington,363
all,2023,07,West Virginia,106
all,2023,07,Wisconsin,246
all,2023,07,Wyoming,19
all,2023,08,Alabama,314
all,2023,08,Alaska,44
all,2023,08,Arizona,377
all,2023,08,Arkansas,158
all,2023,08,California,1513
all,2023,08,Colorado,286
all,2023,08,Connecticut,147
all,2023,08,Delaware,45
all,2023,08,District of Columbia,47
all,2023,08,Florida,965
all,2023,08,Georgia,542
all,2023,08,Hawaii,68
all,2023,08,Idaho,89
all,2023,08,Illinois,480
all,2023,08,Indiana,338
all,2023,08,Iowa,105
all,2023,08,Kansas,114
all,2023,08,Kentucky,278
all,2023,08,Louisiana,289
all,2023,08,Maine,57
all,2023,08,Maryland,296
all,2023,08,Massachusetts,256
all,2023,08,Michigan,423
all,2023,08,Minnesota,197
all,2023,08,Mississippi,196
all,2023,08,Missouri,326
all,2023,08,Montana,39
all,2023,08,Nebraska,71
all,2023,08,Nevada,185
all,2023,08,New Hampshire,45
all,2023,08,New Jersey,274
all,2023,08,New Mexico,178
all,2023,08,New York,692
all,2023,08,North Carolina,522
all,2023,08,North Dakota,34
all,2023,08,Ohio,543
all,2023,08,Oklahoma,234
all,2023,08,Oregon,224
all,2023,08,Pennsylvania,492
all,2023,08,Rhode Island,39
all,2023,08,South Carolina,248
all,2023,08,South Dakota,47
all,2023,08,Tennessee,456
all,2023,08,Texas,1267
all,2023,08,Utah,107
all,2023,08,Vermont,31
all,2023,08,Virginia,359
all,2023,08,Washington,378
all,2023,08,West Virginia,128
all,2023,08,Wisconsin,223
all,2023,08,Wyoming,33
all,2023,09,Alabama,305
all,2023,09,Alaska,65
all,2023,09,Arizona,375
all,2023,09,Arkansas,143
all,2023,09,California,1398
all,2023,09,Colorado,294
all,2023,09,Connecticut,129
all,2023,09,Delaware,42
all,2023,09,District of Columbia,44
all,2023,09,Florida,930
all,2023,09,Georgia,502
all,2023,09,Hawaii,47
all,2023,09,Idaho,67
all,2023,09,Illinois,487
all,2023,09,Indiana,312
all,2023,09,Iowa,95
all,2023,09,Kansas,121
all,2023,09,Kentucky,222
all,2023,09,Louisiana,281
all,2023,09,Maine,67
all,2023,09,Maryland,254
all,2023,09,Massachusetts,212
all,2023,09,Michigan,391
all,2023,09,Minnesota,189
all,2023,09,Mississippi,183
all,2023,09,Missouri,300
all,2023,09,Montana,47
all,2023,09,Nebraska,46
all,2023,09,Nevada,135
all,2023,09,New Hampshire,70
all,2023,09,New Jersey,277
all,2023,09,New Mexico,145
all,2023,09,New York,604
all,2023,09,North Carolina,516
all,2023,09,North Dakota,31
all,2023,09,Ohio,519
all,2023,09,Oklahoma,223
all,2023,09,Oregon,213
all,2023,09,Pennsylvania,462
all,2023,09,Rhode Island,33
all,2023,09,South Carolina,279
all,2023,09,South Dakota,32
all,2023,09,Tennessee,477
all,2023,09,Texas,1224
all,2023,09,Utah,108
all,2023,09,Vermont,22
all,2023,09,Virginia,306
all,2023,09,Washington,375
all,2023,09,West Virginia,114
all,2023,09,Wisconsin,218
all,2023,09,Wyoming,24
all,2023,10,Alabama,285
all,2023,10,Alaska,52
all,2023,10,Arizona,361
all,2023,10,Arkansas,167
all,2023,10,California,1410
all,2023,10,Colorado,281
all,2023,10,Connecticut,123
all,2023,10,Delaware,42
all,2023,10,District of Columbia,42
all,2023,10,Florida,943
all,2023,10,Georgia,480
all,2023,10,Hawaii,44
all,2023,10,Idaho,70
all,2023,10,Illinois,464
all,2023,10,Indiana,313
all,2023,10,Iowa,103
all,2023,10,Kansas,125
all,2023,10,Kentucky,208
all,2023,10,Louisiana,275
all,2023,10,Maine,66
all,2023,10,Maryland,273
all,2023,10,Massachusetts,204
all,2023,10,Michigan,416
all,2023,10,Minnesota,175
all,2023,10,Mississippi,163
all,2023,10,Missouri,335
all,2023,10,Montana,58
all,2023,10,Nebraska,47
all,2023,10,Nevada,147
all,2023,10,New Hampshire,41
all,2023,10,New Jersey,284
all,2023,10,New Mexico,152
all,2023,10,New York,638
all,2023,10,North Carolina,539
all,2023,10,North Dakota,28
all,2023,10,Ohio,487
all,2023,10,Oklahoma,222
all,2023,10,Oregon,207
all,2023,10,Pennsylvania,520
all,2023,10,Rhode Island,39
all,2023,10,South Carolina,260
all,2023,10,South Dakota,37
all,2023,10,Tennessee,429
all,2023,10,Texas,1205
all,2023,10,Utah,107
all,2023,10,Vermont,40
all,2023,10,Virginia,301
all,2023,10,Washington,314
all,2023,10,West Virginia,111
all,2023,10,Wisconsin,208
all,2023,10,Wyoming,22
all,2023,11,Alabama,288
all,2023,11,Alaska,67
all,2023,11,Arizona,346
all,2023,11,Arkansas,138
all,2023,11,California,1459
all,2023,11,Colorado,264
all,2023,11,Connecticut,95
all,2023,11,Delaware,49
all,2023,11,District of Columbia,36
all,2023,11,Florida,792
all,2023,11,Georgia,494
all,2023,11,Hawaii,39
all,2023,11,Idaho,64
all,2023,11,Illinois,455
all,2023,11,Indiana,290
all,2023,11,Iowa,79
all,2023,11,Kansas,100
all,2023,11,Kentucky,257
all,2023,11,Louisiana,280
all,2023,11,Maine,65
all,2023,11,Maryland,259
all,2023,11,Massachusetts,193
all,2023,11,Michigan,383
all,2023,11,Minnesota,186
all,2023,11,Mississippi,175
all,2023,11,Missouri,277
all,2023,11,Montana,63
all,2023,11,Nebraska,72
all,2023,11,Nevada,143
all,2023,11,New Hampshire,49
all,2023,11,New Jersey,266
all,2023,11,New Mexico,160
all,2023,11,New York,609
all,2023,11,North Carolina,515
all,2023,11,North Dakota,28
all,2023,11,Ohio,510
all,2023,11,Oklahoma,210
all,2023,11,Oregon,174
all,2023,11,Pennsylvania,479
all,2023,11,Rhode Island,37
all,2023,11,South Carolina,280
all,2023,11,South Dakota,34
all,2023,11,Tennessee,420
all,2023,11,Texas,1135
all,2023,11,Utah,135
all,2023,11,Vermont,20
all,2023,11,Virginia,343
all,2023,11,Washington,336
all,2023,11,West Virginia,106
all,2023,11,Wisconsin,193
all,2023,11,Wyoming,30
all,2023,12,Alabama,312
all,2023,12,Alaska,58
all,2023,12,Arizona,326
all,2023,12,Arkansas,142
all,2023,12,California,1488
all,2023,12,Colorado,271
all,2023,12,Connecticut,118
all,2023,12,Delaware,58
all,2023,12,District of Columbia,42
all,2023,12,Florida,940
all,2023,12,Georgia,522
all,2023,12,Hawaii,53
all,2023,12,Idaho,63
all,2023,12,Illinois,503
all,2023,12,Indiana,283
all,2023,12,Iowa,100
all,2023,12,Kansas,124
all,2023,12,Kentucky,277
all,2023,12,Louisiana,315
all,2023,12,Maine,65
all,2023,12,Maryland,250
all,2023,12,Massachusetts,232
all,2023,12,Michigan,401
all,2023,12,Minnesota,204
all,2023,12,Mississippi,169
all,2023,12,Missouri,285
all,2023,12,Montana,47
all,2023,12,Nebraska,73
all,2023,12,Nevada,186
all,2023,12,New Hampshire,53
all,2023,12,New Jersey,327
all,2023,12,New Mexico,170
all,2023,12,New York,619
all,2023,12,North Carolina,558
all,2023,12,North Dakota,25
all,2023,12,Ohio,512
all,2023,12,Oklahoma,219
all,2023,12,Oregon,218
all,2023,12,Pennsylvania,489
all,2023,12,Rhode Island,46
all,2023,12,South Carolina,298
all,2023,12,South Dakota,37
all,2023,12,Tennessee,398
all,2023,12,Texas,1229
all,2023,12,Utah,128
all,2023,12,Vermont,25
all,2023,12,Virginia,312
all,2023,12,Washington,350
all,2023,12,West Virginia,120
all,2023,12,Wisconsin,213
all,2023,12,Wyoming,28
all,2024,01,Alabama,292
all,2024,01,Alaska,66
all,2024,01,Arizona,350
all,2024,01,Arkansas,158
all,2024,01,California,1440
all,2024,01,Colorado,286
all,2024,01,Connecticut,105
all,2024,01,Delaware,48
all,2024,01,District of Columbia,24
all,2024,01,Florida,909
all,2024,01,Georgia,551
all,2024,01,Hawaii,56
all,2024,01,Idaho,65
all,2024,01,Illinois,445
all,2024,01,Indiana,308
all,2024,01,Iowa,106
all,2024,01,Kansas,104
all,2024,01,Kentucky,234
all,2024,01,Louisiana,281
all,2024,01,Maine,71
all,2024,01,Maryland,261
all,2024,01,Massachusetts,229
all,2024,01,Michigan,391
all,2024,01,Minnesota,160
all,2024,01,Mississippi,206
all,2024,01,Missouri,292
all,2024,01,Montana,48
all,2024,01,Nebraska,60
all,2024,01,Nevada,182
all,2024,01,New Hampshire,60
all,2024,01,New Jersey,317
all,2024,01,New Mexico,161
all,2024,01,New York,635
all,2024,01,North Carolina,538
all,2024,01,North Dakota,40
all,2024,01,Ohio,526
all,2024,01,Oklahoma,225
all,2024,01,Oregon,216
all,2024,01,Pennsylvania,496
all,2024,01,Rhode Island,42
all,2024,01,South Carolina,293
all,2024,01,South Dakota,47
all,2024,01,Tennessee,475
all,2024,01,Texas,1232
all,2024,01,Utah,114
all,2024,01,Vermont,34
all,2024,01,Virginia,324
all,2024,01,Washington,357
all,2024,01,West Virginia,106
all,2024,01,Wisconsin,214
all,2024,01,Wyoming,33
all,2024,02,Alabama,296
all,2024,02,Alaska,56
all,2024,02,Arizona,328
all,2024,02,Arkansas,138
all,2024,02,California,1305
all,2024,02,Colorado,254
all,2024,02,Connecticut,130
all,2024,02,Delaware,35
all,2024,02,District of Columbia,36
all,2024,02,Florida,819
all,2024,02,Georgia,474
all,2024,02,Hawaii,38
all,2024,02,Idaho,67
all,2024,02,Illinois,429
all,2024,02,Indiana,281
all,2024,02,Iowa,104
all,2024,02,Kansas,122
all,2024,02,Kentucky,212
all,2024,02,Louisiana,264
all,2024,02,Maine,58
all,2024,02,Maryland,234
all,2024,02,Massachusetts,187
all,2024,02,Michigan,359
all,2024,02,Minnesota,170
all,2024,02,Mississippi,173
all,2024,02,Missouri,298
all,2024,02,Montana,52
all,2024,02,Nebraska,51
all,2024,02,Nevada,132
all,2024,02,New Hampshire,52
all,2024,02,New Jersey,251
all,2024,02,New Mexico,143
all,2024,02,New York,622
all,2024,02,North Carolina,480
all,2024,02,North Dakota,32
all,2024,02,Ohio,498
all,2024,02,Oklahoma,196
all,2024,02,Oregon,150
all,2024,02,Pennsylvania,431
all,2024,02,Rhode Island,43
all,2024,02,South Carolina,242
all,2024,02,South Dakota,41
all,2024,02,Tennessee,390
all,2024,02,Texas,1126
all,2024,02,Utah,117
all,2024,02,Vermont,22
all,2024,02,Virginia,272
all,2024,02,Washington,330
all,2024,02,West Virginia,100
all,2024,02,Wisconsin,202
all,2024,02,Wyoming,33
all,2024,03,Alabama,279
all,2024,03,Alaska,42
all,2024,03,Arizona,344
all,2024,03,Arkansas,147
all,2024,03,California,1397
all,2024,03,Colorado,263
all,2024,03,Connecticut,133
all,2024,03,Delaware,40
all,2024,03,District of Columbia,38
all,2024,03,Florida,898
all,2024,03,Georgia,452
all,2024,03,Hawaii,45
all,2024,03,Idaho,60
all,2024,03,Illinois,441
all,2024,03,Indiana,293
all,2024,03,Iowa,101
all,2024,03,Kansas,117
all,2024,03,Kentucky,238
all,2024,03,Louisiana,232
all,2024,03,Maine,59
all,2024,03,Maryland,231
all,2024,03,Massachusetts,205
all,2024,03,Michigan,386
all,2024,03,Minnesota,184
all,2024,03,Mississippi,155
all,2024,03,Missouri,303
all,2024,03,Montana,54
all,2024,03,Nebraska,65
all,2024,03,Nevada,173
all,2024,03,New Hampshire,44
all,2024,03,New Jersey,248
all,2024,03,New Mexico,165
all,2024,03,New York,602
all,2024,03,North Carolina,504
all,2024,03,North Dakota,27
all,2024,03,Ohio,511
all,2024,03,Oklahoma,177
all,2024,03,Oregon,181
all,2024,03,Pennsylvania,454
all,2024,03,Rhode Island,35
all,2024,03,South Carolina,280
all,2024,03,South Dakota,37
all,2024,03,Tennessee,384
all,2024,03,Texas,1186
all,2024,03,Utah,93
all,2024,03,Vermont,26
all,2024,03,Virginia,289
all,2024,03,Washington,346
all,2024,03,West Virginia,120
all,2024,03,Wisconsin,186
all,2024,03,Wyoming,27
all,2024,04,Alabama,281
all,2024,04,Alaska,53
all,2024,04,Arizona,364
all,2024,04,Arkansas,153
all,2024,04,California,1280
all,2024,04,Colorado,213
all,2024,04,Connecticut,105
all,2024,04,Delaware,46
all,2024,04,District of Columbia,38
all,2024,04,Florida,815
all,2024,04,Georgia,497
all,2024,04,Hawaii,43
all,2024,04,Idaho,66
all,2024,04,Illinois,441
all,2024,04,Indiana,282
all,2024,04,Iowa,97
all,2024,04,Kansas,106
all,2024,04,Kentucky,233
all,2024,04,Louisiana,273
all,2024,04,Maine,64
all,2024,04,Maryland,263
all,2024,04,Massachusetts,202
all,2024,04,Michigan,373
all,2024,04,Minnesota,153
all,2024,04,Mississippi,187
all,2024,04,Missouri,280
all,2024,04,Montana,44
all,2024,04,Nebraska,68
all,2024,04,Nevada,156
all,2024,04,New Hampshire,39
all,2024,04,New Jersey,232
all,2024,04,New Mexico,154
all,2024,04,New York,614
all,2024,04,North Carolina,506
all,2024,04,North Dakota,30
all,2024,04,Ohio,496
all,2024,04,Oklahoma,220
all,2024,04,Oregon,185
all,2024,04,Pennsylvania,447
all,2024,04,Rhode Island,30
all,2024,04,South Carolina,277
all,2024,04,South Dakota,48
all,2024,04,Tennessee,365
all,2024,04,Texas,1153
all,2024,04,Utah,120
all,2024,04,Vermont,21
all,2024,04,Virginia,319
all,2024,04,Washington,316
all,2024,04,West Virginia,83
all,2024,04,Wisconsin,193
all,2024,04,Wyoming,26
all,2024,05,Alabama,279
all,2024,05,Alaska,59
all,2024,05,Arizona,340
all,2024,05,Arkansas,139
all,2024,05,California,1347
all,2024,05,Colorado,281
all,2024,05,Connecticut,119
all,2024,05,Delaware,38
all,2024,05,District of Columbia,37
all,2024,05,Florida,867
all,2024,05,Georgia,502
all,2024,05,Hawaii,34
all,2024,05,Idaho,63
all,2024,05,Illinois,476
all,2024,05,Indiana,285
all,2024,05,Iowa,92
all,2024,05,Kansas,117
all,2024,05,Kentucky,228
all,2024,05,Louisiana,258
all,2024,05,Maine,59
all,2024,05,Maryland,246
all,2024,05,Massachusetts,183
all,2024,05,Michigan,403
all,2024,05,Minnesota,178
all,2024,05,Mississippi,176
all,2024,05,Missouri,286
all,2024,05,Montana,53
all,2024,05,Nebraska,63
all,2024,05,Nevada,183
all,2024,05,New Hampshire,45
all,2024,05,New Jersey,240
all,2024,05,New Mexico,166
all,2024,05,New York,631
all,2024,05,North Carolina,493
all,2024,05,North Dakota,27
all,2024,05,Ohio,503
all,2024,05,Oklahoma,205
all,2024,05,Oregon,193
all,2024,05,Pennsylvania,458
all,2024,05,Rhode Island,34
all,2024,05,South Carolina,256
all,2024,05,South Dakota,41
all,2024,05,Tennessee,396
all,2024,05,Texas,1222
all,2024,05,Utah,113
all,2024,05,Vermont,23
all,2024,05,Virginia,301
all,2024,05,Washington,318
all,2024,05,West Virginia,84
all,2024,05,Wisconsin,194
all,2024,05,Wyoming,31
all,2024,06,Alabama,272
all,2024,06,Alaska,47
all,2024,06,Arizona,354
all,2024,06,Arkansas,156
all,2024,06,California,1432
all,2024,06,Colorado,243
all,2024,06,Connecticut,121
all,2024,06,Delaware,55
all,2024,06,District of Columbia,31
all,2024,06,Florida,858
all,2024,06,Georgia,447
