group,date,age,dead
bottom14,2022-11,100,33
bottom14,2022-12,20,11
bottom14,2022-12,25,26
bottom14,2022-12,30,48
bottom14,2022-12,35,85
bottom14,2022-12,40,138
bottom14,2022-12,45,251
bottom14,2022-12,50,483
bottom14,2022-12,55,881
bottom14,2022-12,60,1452
bottom14,2022-12,65,1907
bottom14,2022-12,70,2134
bottom14,2022-12,75,2034
bottom14,2022-12,80,1753
bottom14,2022-12,85,1223
bottom14,2022-12,90,668
bottom14,2022-12,95,202
bottom14,2022-12,100,26
bottom14,2023-01,15,14
bottom14,2023-01,20,15
bottom14,2023-01,25,23
bottom14,2023-01,30,49
bottom14,2023-01,35,72
bottom14,2023-01,40,153
bottom14,2023-01,45,248
bottom14,2023-01,50,464
bottom14,2023-01,55,835
bottom14,2023-01,60,1457
bottom14,2023-01,65,1843
bottom14,2023-01,70,2058
bottom14,2023-01,75,1967
bottom14,2023-01,80,1699
bottom14,2023-01,85,1227
bottom14,2023-01,90,644
bottom14,2023-01,95,189
bottom14,2023-01,100,30
bottom14,2023-02,15,10
bottom14,2023-02,20,10
bottom14,2023-02,25,23
bottom14,2023-02,30,54
bottom14,2023-02,35,57
bottom14,2023-02,40,123
bottom14,2023-02,45,238
bottom14,2023-02,50,410
bottom14,2023-02,55,777
bottom14,2023-02,60,1341
bottom14,2023-02,65,1765
bottom14,2023-02,70,1866
bottom14,2023-02,75,1944
bottom14,2023-02,80,1474
bottom14,2023-02,85,1026
bottom14,2023-02,90,567
bottom14,2023-02,95,168
bottom14,2023-02,100,27
bottom14,2023-03,25,25
bottom14,2023-03,30,41
bottom14,2023-03,35,98
bottom14,2023-03,40,159
bottom14,2023-03,45,231
bottom14,2023-03,50,470
bottom14,2023-03,55,783
bottom14,2023-03,60,1525
bottom14,2023-03,65,1884
bottom14,2023-03,70,1962
bottom14,2023-03,75,2017
bottom14,2023-03,80,1624
bottom14,2023-03,85,1154
bottom14,2023-03,90,664
bottom14,2023-03,95,195
bottom14,2023-03,100,20
bottom14,2023-04,15,13
bottom14,2023-04,20,16
bottom14,2023-04,25,26
bottom14,2023-04,30,36
bottom14,2023-04,35,71
bottom14,2023-04,40,122
bottom14,2023-04,45,229
bottom14,2023-04,50,444
bottom14,2023-04,55,837
bottom14,2023-04,60,1372
bottom14,2023-04,65,1751
bottom14,2023-04,70,1970
bottom14,2023-04,75,1940
bottom14,2023-04,80,1574
bottom14,2023-04,85,1090
bottom14,2023-04,90,586
bottom14,2023-04,95,189
bottom14,2023-04,100,18
bottom14,2023-05,10,15
bottom14,2023-05,15,15
bottom14,2023-05,20,18
bottom14,2023-05,25,19
bottom14,2023-05,30,40
bottom14,2023-05,35,78
bottom14,2023-05,40,163
bottom14,2023-05,45,211
bottom14,2023-05,50,425
bottom14,2023-05,55,811
bottom14,2023-05,60,1413
bottom14,2023-05,65,1888
bottom14,2023-05,70,2037
bottom14,2023-05,75,1911
bottom14,2023-05,80,1614
bottom14,2023-05,85,1138
bottom14,2023-05,90,602
bottom14,2023-05,95,162
bottom14,2023-05,100,21
bottom14,2023-06,15,16
bottom14,2023-06,25,22
bottom14,2023-06,30,48
bottom14,2023-06,35,70
bottom14,2023-06,40,145
bottom14,2023-06,45,236
bottom14,2023-06,50,414
bottom14,2023-06,55,753
bottom14,2023-06,60,1387
bottom14,2023-06,65,1767
bottom14,2023-06,70,1962
bottom14,2023-06,75,1939
bottom14,2023-06,80,1592
bottom14,2023-06,85,1059
bottom14,2023-06,90,592
bottom14,2023-06,95,156
bottom14,2023-06,100,20
bottom14,2023-07,15,10
bottom14,2023-07,20,16
bottom14,2023-07,25,24
bottom14,2023-07,30,51
bottom14,2023-07,35,89
bottom14,2023-07,40,148
bottom14,2023-07,45,257
bottom14,2023-07,50,453
bottom14,2023-07,55,812
bottom14,2023-07,60,1407
bottom14,2023-07,65,1847
bottom14,2023-07,70,2018
bottom14,2023-07,75,1863
bottom14,2023-07,80,1623
bottom14,2023-07,85,1175
bottom14,2023-07,90,614
bottom14,2023-07,95,198
bottom14,2023-07,100,21
bottom14,2023-08,15,13
bottom14,2023-08,20,19
bottom14,2023-08,25,20
bottom14,2023-08,30,48
bottom14,2023-08,35,80
bottom14,2023-08,40,151
bottom14,2023-08,45,258
bottom14,2023-08,50,494
bottom14,2023-08,55,787
bottom14,2023-08,60,1434
bottom14,2023-08,65,1870
bottom14,2023-08,70,1950
bottom14,2023-08,75,1981
bottom14,2023-08,80,1637
bottom14,2023-08,85,1153
bottom14,2023-08,90,619
bottom14,2023-08,95,166
bottom14,2023-08,100,16
bottom14,2023-09,20,12
bottom14,2023-09,25,23
bottom14,2023-09,30,41
bottom14,2023-09,35,72
bottom14,2023-09,40,132
bottom14,2023-09,45,263
bottom14,2023-09,50,406
bottom14,2023-09,55,756
bottom14,2023-09,60,1358
bottom14,2023-09,65,1835
bottom14,2023-09,70,1997
bottom14,2023-09,75,1881
bottom14,2023-09,80,1606
bottom14,2023-09,85,1118
bottom14,2023-09,90,611
bottom14,2023-09,95,206
bottom14,2023-09,100,19
bottom14,2023-10,15,14
bottom14,2023-10,20,11
bottom14,2023-10,25,25
bottom14,2023-10,30,51
bottom14,2023-10,35,71
bottom14,2023-10,40,139
bottom14,2023-10,45,251
bottom14,2023-10,50,489
bottom14,2023-10,55,793
bottom14,2023-10,60,1431
bottom14,2023-10,65,1878
bottom14,2023-10,70,1984
bottom14,2023-10,75,2012
bottom14,2023-10,80,1739
bottom14,2023-10,85,1196
bottom14,2023-10,90,603
bottom14,2023-10,95,181
bottom14,2023-10,100,32
bottom14,2023-11,20,19
bottom14,2023-11,25,20
bottom14,2023-11,30,42
bottom14,2023-11,35,75
bottom14,2023-11,40,143
bottom14,2023-11,45,235
bottom14,2023-11,50,422
bottom14,2023-11,55,750
bottom14,2023-11,60,1417
bottom14,2023-11,65,1803
bottom14,2023-11,70,1893
bottom14,2023-11,75,1905
bottom14,2023-11,80,1667
bottom14,2023-11,85,1165
bottom14,2023-11,90,643
bottom14,2023-11,95,189
bottom14,2023-11,100,32
bottom14,2023-12,5,12
bottom14,2023-12,15,14
bottom14,2023-12,20,16
bottom14,2023-12,25,21
bottom14,2023-12,30,44
bottom14,2023-12,35,86
bottom14,2023-12,40,148
bottom14,2023-12,45,241
bottom14,2023-12,50,432
bottom14,2023-12,55,847
bottom14,2023-12,60,1424
bottom14,2023-12,65,1983
bottom14,2023-12,70,2132
bottom14,2023-12,75,2149
bottom14,2023-12,80,1795
bottom14,2023-12,85,1251
bottom14,2023-12,90,696
bottom14,2023-12,95,197
bottom14,2023-12,100,24
bottom14,2024-01,5,10
bottom14,2024-01,10,10
bottom14,2024-01,20,19
bottom14,2024-01,25,29
bottom14,2024-01,30,53
bottom14,2024-01,35,72
bottom14,2024-01,40,157
bottom14,2024-01,45,259
bottom14,2024-01,50,418
bottom14,2024-01,55,828
bottom14,2024-01,60,1506
bottom14,2024-01,65,1938
bottom14,2024-01,70,2124
bottom14,2024-01,75,2050
bottom14,2024-01,80,1724
bottom14,2024-01,85,1256
bottom14,2024-01,90,678
bottom14,2024-01,95,238
bottom14,2024-01,100,38
bottom14,2024-02,15,13
bottom14,2024-02,20,14
bottom14,2024-02,25,20
bottom14,2024-02,30,38
bottom14,2024-02,35,76
bottom14,2024-02,40,137
bottom14,2024-02,45,221
bottom14,2024-02,50,434
bottom14,2024-02,55,751
bottom14,2024-02,60,1312
bottom14,2024-02,65,1711
bottom14,2024-02,70,1944
bottom14,2024-02,75,1957
bottom14,2024-02,80,1678
bottom14,2024-02,85,1095
bottom14,2024-02,90,623
bottom14,2024-02,95,193
bottom14,2024-02,100,34
bottom14,2024-03,5,10
bottom14,2024-03,20,13
bottom14,2024-03,25,21
bottom14,2024-03,30,41
bottom14,2024-03,35,74
bottom14,2024-03,40,144
bottom14,2024-03,45,228
bottom14,2024-03,50,497
bottom14,2024-03,55,759
bottom14,2024-03,60,1438
bottom14,2024-03,65,1859
bottom14,2024-03,70,2022
bottom14,2024-03,75,1909
bottom14,2024-03,80,1729
bottom14,2024-03,85,1188
bottom14,2024-03,90,644
bottom14,2024-03,95,212
bottom14,2024-03,100,38
bottom14,2024-04,10,10
bottom14,2024-04,20,14
bottom14,2024-04,25,24
bottom14,2024-04,30,48
bottom14,2024-04,35,75
bottom14,2024-04,40,120
bottom14,2024-04,45,234
bottom14,2024-04,50,391
bottom14,2024-04,55,727
bottom14,2024-04,60,1341
bottom14,2024-04,65,1798
bottom14,2024-04,70,1882
bottom14,2024-04,75,1981
bottom14,2024-04,80,1633
bottom14,2024-04,85,1140
bottom14,2024-04,90,621
bottom14,2024-04,95,209
bottom14,2024-04,100,24
bottom14,2024-05,10,10
bottom14,2024-05,15,15
bottom14,2024-05,20,15
bottom14,2024-05,25,20
bottom14,2024-05,30,43
bottom14,2024-05,35,66
bottom14,2024-05,40,139
bottom14,2024-05,45,245
bottom14,2024-05,50,413
bottom14,2024-05,55,749
bottom14,2024-05,60,1343
bottom14,2024-05,65,1869
bottom14,2024-05,70,2056
bottom14,2024-05,75,2058
bottom14,2024-05,80,1686
bottom14,2024-05,85,1111
bottom14,2024-05,90,633
bottom14,2024-05,95,186
bottom14,2024-05,100,23
bottom14,2024-06,15,10
bottom14,2024-06,20,12
bottom14,2024-06,25,10
bottom14,2024-06,30,46
bottom14,2024-06,35,77
bottom14,2024-06,40,124
bottom14,2024-06,45,239
bottom14,2024-06,50,429
bottom14,2024-06,55,750
bottom14,2024-06,60,1321
bottom14,2024-06,65,1799
bottom14,2024-06,70,1948
bottom14,2024-06,75,1937
bottom14,2024-06,80,1610
bottom14,2024-06,85,1163
bottom14,2024-06,90,609
bottom14,2024-06,95,186
bottom14,2024-06,100,35
bottom14,2024-07,10,10
bottom14,2024-07,15,11
bottom14,2024-07,20,15
bottom14,2024-07,25,23
bottom14,2024-07,30,39
bottom14,2024-07,35,89
bottom14,2024-07,40,153
bottom14,2024-07,45,247
bottom14,2024-07,50,415
bottom14,2024-07,55,806
bottom14,2024-07,60,1363
bottom14,2024-07,65,1836
bottom14,2024-07,70,2086
bottom14,2024-07,75,2062
bottom14,2024-07,80,1725
bottom14,2024-07,85,1146
bottom14,2024-07,90,598
bottom14,2024-07,95,211
bottom14,2024-07,100,24
bottom14,2024-08,10,10
bottom14,2024-08,20,17
bottom14,2024-08,25,23
bottom14,2024-08,30,41
bottom14,2024-08,35,88
bottom14,2024-08,40,172
bottom14,2024-08,45,240
bottom14,2024-08,50,439
bottom14,2024-08,55,753
bottom14,2024-08,60,1423
bottom14,2024-08,65,1854
bottom14,2024-08,70,2031
bottom14,2024-08,75,2127
bottom14,2024-08,80,1728
bottom14,2024-08,85,1243
bottom14,2024-08,90,611
bottom14,2024-08,95,187
bottom14,2024-08,100,32
bottom14,2024-09,15,12
bottom14,2024-09,20,12
bottom14,2024-09,25,23
bottom14,2024-09,30,42
bottom14,2024-09,35,65
bottom14,2024-09,40,145
bottom14,2024-09,45,249
bottom14,2024-09,50,376
bottom14,2024-09,55,747
bottom14,2024-09,60,1276
bottom14,2024-09,65,1796
bottom14,2024-09,70,2016
bottom14,2024-09,75,1949
bottom14,2024-09,80,1645
bottom14,2024-09,85,1180
bottom14,2024-09,90,660
bottom14,2024-09,95,193
bottom14,2024-09,100,32
bottom14,2024-10,20,13
bottom14,2024-10,25,14
bottom14,2024-10,30,38
bottom14,2024-10,35,74
bottom14,2024-10,40,132
bottom14,2024-10,45,220
bottom14,2024-10,50,426
bottom14,2024-10,55,674
bottom14,2024-10,60,1372
bottom14,2024-10,65,1729
bottom14,2024-10,70,2111
bottom14,2024-10,75,2057
bottom14,2024-10,80,1675
bottom14,2024-10,85,1138
bottom14,2024-10,90,637
bottom14,2024-10,95,229
bottom14,2024-10,100,24
bottom14,2024-11,25,11
bottom14,2024-11,30,21
bottom14,2024-11,35,41
bottom14,2024-11,40,63
bottom14,2024-11,45,109
bottom14,2024-11,50,214
bottom14,2024-11,55,364
bottom14,2024-11,60,716
bottom14,2024-11,65,959
bottom14,2024-11,70,970
bottom14,2024-11,75,1042
bottom14,2024-11,80,834
bottom14,2024-11,85,623
bottom14,2024-11,90,322
bottom14,2024-11,95,106
bottom14,2024-11,100,13
bottom14,1999-01,15,15
bottom14,1999-01,20,21
bottom14,1999-01,25,21
bottom14,1999-01,30,43
bottom14,1999-01,35,106
bottom14,1999-01,40,219
bottom14,1999-01,45,416
bottom14,1999-01,50,546
bottom14,1999-01,55,781
bottom14,1999-01,60,1092
bottom14,1999-01,65,1417
bottom14,1999-01,70,1817
bottom14,1999-01,75,1832
bottom14,1999-01,80,1489
bottom14,1999-01,85,1014
bottom14,1999-01,90,471
bottom14,1999-01,95,145
bottom14,1999-01,100,13
bottom14,1999-02,5,13
bottom14,1999-02,15,14
bottom14,1999-02,20,16
bottom14,1999-02,25,17
bottom14,1999-02,30,46
bottom14,1999-02,35,105
bottom14,1999-02,40,205
bottom14,1999-02,45,316
bottom14,1999-02,50,542
bottom14,1999-02,55,728
bottom14,1999-02,60,992
bottom14,1999-02,65,1359
bottom14,1999-02,70,1630
bottom14,1999-02,75,1713
bottom14,1999-02,80,1371
bottom14,1999-02,85,924
bottom14,1999-02,90,449
bottom14,1999-02,95,127
bottom14,1999-02,100,23
bottom14,1999-03,5,10
bottom14,1999-03,15,17
bottom14,1999-03,20,26
bottom14,1999-03,25,31
bottom14,1999-03,30,50
bottom14,1999-03,35,112
bottom14,1999-03,40,242
bottom14,1999-03,45,395
bottom14,1999-03,50,571
bottom14,1999-03,55,797
bottom14,1999-03,60,1099
bottom14,1999-03,65,1451
bottom14,1999-03,70,1790
bottom14,1999-03,75,1941
bottom14,1999-03,80,1526
bottom14,1999-03,85,1153
bottom14,1999-03,90,491
bottom14,1999-03,95,143
bottom14,1999-03,100,24
bottom14,1999-04,10,10
bottom14,1999-04,15,14
bottom14,1999-04,20,19
bottom14,1999-04,25,29
bottom14,1999-04,30,47
bottom14,1999-04,35,109
bottom14,1999-04,40,233
bottom14,1999-04,45,346
bottom14,1999-04,50,525
bottom14,1999-04,55,768
bottom14,1999-04,60,1025
bottom14,1999-04,65,1305
bottom14,1999-04,70,1680
bottom14,1999-04,75,1734
bottom14,1999-04,80,1444
bottom14,1999-04,85,981
bottom14,1999-04,90,407
bottom14,1999-04,95,122
bottom14,1999-04,100,19
bottom14,1999-05,5,14
bottom14,1999-05,20,17
bottom14,1999-05,25,25
bottom14,1999-05,30,42
bottom14,1999-05,35,102
bottom14,1999-05,40,223
bottom14,1999-05,45,405
bottom14,1999-05,50,588
bottom14,1999-05,55,793
bottom14,1999-05,60,1018
bottom14,1999-05,65,1363
bottom14,1999-05,70,1713
bottom14,1999-05,75,1841
bottom14,1999-05,80,1412
bottom14,1999-05,85,953
bottom14,1999-05,90,431
bottom14,1999-05,95,90
bottom14,1999-05,100,20
bottom14,1999-06,10,11
bottom14,1999-06,15,13
bottom14,1999-06,20,14
bottom14,1999-06,25,30
bottom14,1999-06,30,55
bottom14,1999-06,35,127
bottom14,1999-06,40,204
bottom14,1999-06,45,345
bottom14,1999-06,50,564
bottom14,1999-06,55,826
bottom14,1999-06,60,1023
bottom14,1999-06,65,1279
bottom14,1999-06,70,1578
bottom14,1999-06,75,1712
bottom14,1999-06,80,1320
bottom14,1999-06,85,944
bottom14,1999-06,90,392
bottom14,1999-06,95,132
bottom14,1999-06,100,10
bottom14,1999-07,1,10
bottom14,1999-07,10,13
bottom14,1999-07,15,16
bottom14,1999-07,20,17
bottom14,1999-07,25,32
bottom14,1999-07,30,40
bottom14,1999-07,35,119
bottom14,1999-07,40,224
bottom14,1999-07,45,356
bottom14,1999-07,50,595
bottom14,1999-07,55,794
bottom14,1999-07,60,1070
bottom14,1999-07,65,1401
bottom14,1999-07,70,1688
bottom14,1999-07,75,1767
bottom14,1999-07,80,1431
bottom14,1999-07,85,918
bottom14,1999-07,90,437
bottom14,1999-07,95,125
bottom14,1999-07,100,24
bottom14,1999-08,5,15
bottom14,1999-08,15,12
bottom14,1999-08,20,22
bottom14,1999-08,25,27
bottom14,1999-08,30,47
bottom14,1999-08,35,120
bottom14,1999-08,40,206
bottom14,1999-08,45,349
bottom14,1999-08,50,555
bottom14,1999-08,55,772
bottom14,1999-08,60,1021
bottom14,1999-08,65,1327
bottom14,1999-08,70,1684
bottom14,1999-08,75,1781
bottom14,1999-08,80,1400
bottom14,1999-08,85,975
bottom14,1999-08,90,420
bottom14,1999-08,95,108
bottom14,1999-08,100,17
bottom14,1999-09,5,10
bottom14,1999-09,10,16
bottom14,1999-09,15,14
bottom14,1999-09,20,12
bottom14,1999-09,25,31
bottom14,1999-09,30,46
bottom14,1999-09,35,110
bottom14,1999-09,40,218
bottom14,1999-09,45,373
bottom14,1999-09,50,555
bottom14,1999-09,55,756
bottom14,1999-09,60,1016
bottom14,1999-09,65,1368
bottom14,1999-09,70,1689
bottom14,1999-09,75,1742
bottom14,1999-09,80,1362
bottom14,1999-09,85,911
bottom14,1999-09,90,422
bottom14,1999-09,95,113
bottom14,1999-09,100,11
bottom14,1999-10,15,17
bottom14,1999-10,20,13
bottom14,1999-10,25,39
bottom14,1999-10,30,60
bottom14,1999-10,35,115
bottom14,1999-10,40,224
bottom14,1999-10,45,392
bottom14,1999-10,50,563
bottom14,1999-10,55,841
bottom14,1999-10,60,1079
bottom14,1999-10,65,1410
bottom14,1999-10,70,1820
bottom14,1999-10,75,1742
bottom14,1999-10,80,1497
bottom14,1999-10,85,994
bottom14,1999-10,90,439
bottom14,1999-10,95,134
bottom14,1999-10,100,12
bottom14,1999-11,5,11
bottom14,1999-11,15,15
bottom14,1999-11,20,22
bottom14,1999-11,25,33
bottom14,1999-11,30,69
bottom14,1999-11,35,103
bottom14,1999-11,40,201
bottom14,1999-11,45,388
bottom14,1999-11,50,516
bottom14,1999-11,55,747
bottom14,1999-11,60,1002
bottom14,1999-11,65,1297
bottom14,1999-11,70,1671
bottom14,1999-11,75,1702
bottom14,1999-11,80,1428
bottom14,1999-11,85,1020
bottom14,1999-11,90,417
bottom14,1999-11,95,125
bottom14,1999-11,100,28
bottom14,1999-12,15,12
bottom14,1999-12,20,18
bottom14,1999-12,25,34
bottom14,1999-12,30,58
bottom14,1999-12,35,118
bottom14,1999-12,40,236
bottom14,1999-12,45,356
bottom14,1999-12,50,596
bottom14,1999-12,55,835
bottom14,1999-12,60,1081
bottom14,1999-12,65,1444
bottom14,1999-12,70,1735
bottom14,1999-12,75,1944
bottom14,1999-12,80,1437
bottom14,1999-12,85,1081
bottom14,1999-12,90,456
bottom14,1999-12,95,143
bottom14,1999-12,100,27
bottom14,2000-01,5,11
bottom14,2000-01,15,14
bottom14,2000-01,20,17
bottom14,2000-01,25,30
bottom14,2000-01,30,46
bottom14,2000-01,35,95
bottom14,2000-01,40,233
bottom14,2000-01,45,366
bottom14,2000-01,50,633
bottom14,2000-01,55,843
bottom14,2000-01,60,1114
bottom14,2000-01,65,1476
bottom14,2000-01,70,1856
bottom14,2000-01,75,1978
bottom14,2000-01,80,1596
bottom14,2000-01,85,1113
bottom14,2000-01,90,558
bottom14,2000-01,95,159
bottom14,2000-01,100,22
bottom14,2000-02,10,12
bottom14,2000-02,15,11
bottom14,2000-02,20,11
bottom14,2000-02,25,27
bottom14,2000-02,30,42
bottom14,2000-02,35,99
bottom14,2000-02,40,211
bottom14,2000-02,45,352
bottom14,2000-02,50,497
bottom14,2000-02,55,714
bottom14,2000-02,60,967
bottom14,2000-02,65,1371
bottom14,2000-02,70,1655
bottom14,2000-02,75,1672
bottom14,2000-02,80,1339
bottom14,2000-02,85,991
bottom14,2000-02,90,428
bottom14,2000-02,95,111
bottom14,2000-02,100,15
bottom14,2000-03,5,13
bottom14,2000-03,15,15
bottom14,2000-03,20,22
bottom14,2000-03,25,37
bottom14,2000-03,30,43
bottom14,2000-03,35,107
bottom14,2000-03,40,217
bottom14,2000-03,45,392
bottom14,2000-03,50,589
bottom14,2000-03,55,748
bottom14,2000-03,60,1021
bottom14,2000-03,65,1370
bottom14,2000-03,70,1793
bottom14,2000-03,75,1837
bottom14,2000-03,80,1453
bottom14,2000-03,85,962
bottom14,2000-03,90,429
bottom14,2000-03,95,131
bottom14,2000-03,100,18
bottom14,2000-04,15,17
bottom14,2000-04,20,14
bottom14,2000-04,25,22
bottom14,2000-04,30,48
bottom14,2000-04,35,104
bottom14,2000-04,40,211
bottom14,2000-04,45,350
bottom14,2000-04,50,550
bottom14,2000-04,55,764
bottom14,2000-04,60,984
bottom14,2000-04,65,1332
bottom14,2000-04,70,1661
bottom14,2000-04,75,1734
bottom14,2000-04,80,1435
bottom14,2000-04,85,912
bottom14,2000-04,90,427
bottom14,2000-04,95,120
bottom14,2000-04,100,17
bottom14,2000-05,20,21
bottom14,2000-05,25,33
bottom14,2000-05,30,54
bottom14,2000-05,35,103
bottom14,2000-05,40,189
bottom14,2000-05,45,382
bottom14,2000-05,50,553
bottom14,2000-05,55,812
bottom14,2000-05,60,1055
bottom14,2000-05,65,1375
bottom14,2000-05,70,1755
bottom14,2000-05,75,1764
bottom14,2000-05,80,1449
bottom14,2000-05,85,937
bottom14,2000-05,90,380
bottom14,2000-05,95,114
bottom14,2000-05,100,20
bottom14,2000-06,15,14
bottom14,2000-06,20,17
bottom14,2000-06,25,23
bottom14,2000-06,30,41
bottom14,2000-06,35,88
bottom14,2000-06,40,237
bottom14,2000-06,45,362
bottom14,2000-06,50,536
bottom14,2000-06,55,778
bottom14,2000-06,60,1024
bottom14,2000-06,65,1322
bottom14,2000-06,70,1669
bottom14,2000-06,75,1714
bottom14,2000-06,80,1373
bottom14,2000-06,85,927
bottom14,2000-06,90,416
bottom14,2000-06,95,126
bottom14,2000-06,100,19
bottom14,2000-07,1,10
bottom14,2000-07,5,12
bottom14,2000-07,10,11
bottom14,2000-07,15,16
bottom14,2000-07,20,15
bottom14,2000-07,25,24
bottom14,2000-07,30,53
bottom14,2000-07,35,120
bottom14,2000-07,40,219
bottom14,2000-07,45,387
bottom14,2000-07,50,604
bottom14,2000-07,55,771
bottom14,2000-07,60,1059
bottom14,2000-07,65,1355
bottom14,2000-07,70,1650
bottom14,2000-07,75,1800
bottom14,2000-07,80,1416
bottom14,2000-07,85,991
bottom14,2000-07,90,454
bottom14,2000-07,95,105
bottom14,2000-07,100,10
bottom14,2000-08,20,19
bottom14,2000-08,25,27
bottom14,2000-08,30,43
bottom14,2000-08,35,107
bottom14,2000-08,40,226
bottom14,2000-08,45,390
bottom14,2000-08,50,604
bottom14,2000-08,55,762
bottom14,2000-08,60,1051
bottom14,2000-08,65,1357
bottom14,2000-08,70,1674
bottom14,2000-08,75,1733
bottom14,2000-08,80,1474
bottom14,2000-08,85,998
bottom14,2000-08,90,430
bottom14,2000-08,95,123
bottom14,2000-08,100,23
bottom14,2000-09,10,15
bottom14,2000-09,15,15
bottom14,2000-09,20,27
bottom14,2000-09,25,30
bottom14,2000-09,30,46
bottom14,2000-09,35,90
bottom14,2000-09,40,207
bottom14,2000-09,45,378
bottom14,2000-09,50,585
bottom14,2000-09,55,784
bottom14,2000-09,60,1025
bottom14,2000-09,65,1341
bottom14,2000-09,70,1643
bottom14,2000-09,75,1747
bottom14,2000-09,80,1476
bottom14,2000-09,85,971
bottom14,2000-09,90,444
bottom14,2000-09,95,131
bottom14,2000-09,100,25
bottom14,2000-10,5,11
bottom14,2000-10,15,19
bottom14,2000-10,20,17
bottom14,2000-10,25,20
bottom14,2000-10,30,55
bottom14,2000-10,35,132
bottom14,2000-10,40,233
bottom14,2000-10,45,402
bottom14,2000-10,50,596
bottom14,2000-10,55,820
bottom14,2000-10,60,1073
bottom14,2000-10,65,1368
bottom14,2000-10,70,1708
bottom14,2000-10,75,1931
bottom14,2000-10,80,1512
bottom14,2000-10,85,973
bottom14,2000-10,90,458
bottom14,2000-10,95,142
bottom14,2000-10,100,19
bottom14,2000-11,10,13
bottom14,2000-11,15,17
bottom14,2000-11,20,16
bottom14,2000-11,25,19
bottom14,2000-11,30,48
bottom14,2000-11,35,106
bottom14,2000-11,40,205
bottom14,2000-11,45,332
bottom14,2000-11,50,591
bottom14,2000-11,55,719
bottom14,2000-11,60,1057
bottom14,2000-11,65,1367
bottom14,2000-11,70,1686
bottom14,2000-11,75,1820
bottom14,2000-11,80,1491
bottom14,2000-11,85,923
bottom14,2000-11,90,448
bottom14,2000-11,95,110
bottom14,2000-11,100,20
bottom14,2000-12,15,13
bottom14,2000-12,20,18
bottom14,2000-12,25,29
bottom14,2000-12,30,50
bottom14,2000-12,35,114
bottom14,2000-12,40,210
bottom14,2000-12,45,367
bottom14,2000-12,50,613
bottom14,2000-12,55,790
bottom14,2000-12,60,1082
bottom14,2000-12,65,1382
bottom14,2000-12,70,1711
bottom14,2000-12,75,1868
bottom14,2000-12,80,1524
bottom14,2000-12,85,1057
bottom14,2000-12,90,474
bottom14,2000-12,95,136
bottom14,2000-12,100,21
bottom14,2001-01,10,11
bottom14,2001-01,15,10
bottom14,2001-01,20,22
bottom14,2001-01,25,25
bottom14,2001-01,30,49
bottom14,2001-01,35,113
bottom14,2001-01,40,251
bottom14,2001-01,45,415
bottom14,2001-01,50,689
bottom14,2001-01,55,885
bottom14,2001-01,60,1066
bottom14,2001-01,65,1400
bottom14,2001-01,70,1788
bottom14,2001-01,75,1795
bottom14,2001-01,80,1569
bottom14,2001-01,85,1044
bottom14,2001-01,90,458
bottom14,2001-01,95,142
bottom14,2001-01,100,24
