year,q,age,pop
2003,4,43,61970
2003,4,44,60490
2003,4,45,58380
2003,4,46,57430
2003,4,47,56120
2003,4,48,54130
2003,4,49,52440
2003,4,50,50910
2003,4,51,50260
2003,4,52,49510
2003,4,53,49220
2003,4,54,48570
2003,4,55,48720
2003,4,56,48290
2003,4,57,42120
2003,4,58,39210
2003,4,59,36910
2003,4,60,34320
2003,4,61,36750
2003,4,62,36440
2003,4,63,33810
2003,4,64,31090
2003,4,65,29600
2003,4,66,28360
2003,4,67,26970
2003,4,68,25850
2003,4,69,25140
2003,4,70,24730
2003,4,71,24440
2003,4,72,24770
2003,4,73,23850
2003,4,74,22710
2003,4,75,22000
2003,4,76,20960
2003,4,77,20020
2003,4,78,19050
2003,4,79,17530
2003,4,80,16060
2003,4,81,15230
2003,4,82,14080
2003,4,83,12490
2003,4,84,9780
2003,4,85,8740
2003,4,86,8170
2003,4,87,7100
2003,4,88,6180
2003,4,89,5120
2003,4,90,4220
2003,4,91,3340
2003,4,92,2490
2003,4,93,1930
2003,4,94,1390
2003,4,95,3260
2004,1,0,56370
2004,1,1,55040
2004,1,2,56520
2004,1,3,57890
2004,1,4,56790
2004,1,5,57630
2004,1,6,57860
2004,1,7,58610
2004,1,8,59990
2004,1,9,60250
2004,1,10,61570
2004,1,11,62480
2004,1,12,64090
2004,1,13,63870
2004,1,14,61700
2004,1,15,60730
2004,1,16,59340
2004,1,17,58700
2004,1,18,58830
2004,1,19,59170
2004,1,20,59580
2004,1,21,58470
2004,1,22,56260
2004,1,23,54120
2004,1,24,52280
2004,1,25,49950
2004,1,26,49420
2004,1,27,49490
2004,1,28,51070
2004,1,29,53680
2004,1,30,56310
2004,1,31,59610
2004,1,32,61210
2004,1,33,60440
2004,1,34,60980
2004,1,35,60670
2004,1,36,60470
2004,1,37,60560
2004,1,38,61340
2004,1,39,63210
2004,1,40,65050
2004,1,41,65410
2004,1,42,64460
2004,1,43,62690
2004,1,44,60950
2004,1,45,58920
2004,1,46,57690
2004,1,47,56690
2004,1,48,54610
2004,1,49,53000
2004,1,50,51050
2004,1,51,50580
2004,1,52,49540
2004,1,53,49430
2004,1,54,48540
2004,1,55,48690
2004,1,56,48820
2004,1,57,43510
2004,1,58,39940
2004,1,59,37490
2004,1,60,34430
2004,1,61,36280
2004,1,62,36610
2004,1,63,34640
2004,1,64,31530
2004,1,65,29880
2004,1,66,28590
2004,1,67,27310
2004,1,68,25820
2004,1,69,25340
2004,1,70,24590
2004,1,71,24370
2004,1,72,24560
2004,1,73,24040
2004,1,74,22740
2004,1,75,22110
2004,1,76,20950
2004,1,77,20090
2004,1,78,19080
2004,1,79,17750
2004,1,80,16140
2004,1,81,15240
2004,1,82,14010
2004,1,83,12990
2004,1,84,9900
2004,1,85,8800
2004,1,86,8060
2004,1,87,7200
2004,1,88,6160
2004,1,89,5210
2004,1,90,4190
2004,1,91,3450
2004,1,92,2500
2004,1,93,1960
2004,1,94,1400
2004,1,95,3300
2004,2,0,56860
2004,2,1,55150
2004,2,2,56130
2004,2,3,57870
2004,2,4,57310
2004,2,5,57310
2004,2,6,58080
2004,2,7,58370
2004,2,8,59920
2004,2,9,60300
2004,2,10,61470
2004,2,11,62270
2004,2,12,63850
2004,2,13,64370
2004,2,14,62300
2004,2,15,61060
2004,2,16,59970
2004,2,17,58890
2004,2,18,58980
2004,2,19,59230
2004,2,20,59630
2004,2,21,59010
2004,2,22,56640
2004,2,23,54560
2004,2,24,52750
2004,2,25,50530
2004,2,26,49440
2004,2,27,49770
2004,2,28,50740
2004,2,29,53410
2004,2,30,56000
2004,2,31,59170
2004,2,32,61360
2004,2,33,60810
2004,2,34,61130
2004,2,35,61050
2004,2,36,60610
2004,2,37,60710
2004,2,38,61260
2004,2,39,62820
2004,2,40,64860
2004,2,41,65650
2004,2,42,64880
2004,2,43,63370
2004,2,44,61350
2004,2,45,59570
2004,2,46,57980
2004,2,47,57120
2004,2,48,55170
2004,2,49,53440
2004,2,50,51400
2004,2,51,50790
2004,2,52,49700
2004,2,53,49470
2004,2,54,48680
2004,2,55,48610
2004,2,56,48880
2004,2,57,45280
2004,2,58,40570
2004,2,59,37910
2004,2,60,35140
2004,2,61,35470
2004,2,62,36720
2004,2,63,35410
2004,2,64,32090
2004,2,65,30170
2004,2,66,28820
2004,2,67,27610
2004,2,68,25940
2004,2,69,25470
2004,2,70,24510
2004,2,71,24340
2004,2,72,24310
2004,2,73,24180
2004,2,74,22860
2004,2,75,22100
2004,2,76,21030
2004,2,77,20130
2004,2,78,19080
2004,2,79,17980
2004,2,80,16250
2004,2,81,15200
2004,2,82,14060
2004,2,83,13200
2004,2,84,10230
2004,2,85,8870
2004,2,86,7930
2004,2,87,7290
2004,2,88,6150
2004,2,89,5290
2004,2,90,4190
2004,2,91,3510
2004,2,92,2550
2004,2,93,1980
2004,2,94,1420
2004,2,95,3340
2004,3,0,57340
2004,3,1,55370
2004,3,2,55800
2004,3,3,57660
2004,3,4,57820
2004,3,5,57050
2004,3,6,58190
2004,3,7,58230
2004,3,8,59720
2004,3,9,60430
2004,3,10,61230
2004,3,11,62190
2004,3,12,63550
2004,3,13,64640
2004,3,14,63000
2004,3,15,61390
2004,3,16,60560
2004,3,17,59120
2004,3,18,59080
2004,3,19,59260
2004,3,20,59640
2004,3,21,59390
2004,3,22,57010
2004,3,23,55000
2004,3,24,53070
2004,3,25,51120
2004,3,26,49530
2004,3,27,49980
2004,3,28,50470
2004,3,29,53110
2004,3,30,55680
2004,3,31,58650
2004,3,32,61260
2004,3,33,61320
2004,3,34,61150
2004,3,35,61380
2004,3,36,60790
2004,3,37,60910
2004,3,38,61170
2004,3,39,62460
2004,3,40,64600
2004,3,41,65760
2004,3,42,65250
2004,3,43,64010
2004,3,44,61730
2004,3,45,60280
2004,3,46,58270
2004,3,47,57470
2004,3,48,55730
2004,3,49,53850
2004,3,50,51920
2004,3,51,50910
2004,3,52,49920
2004,3,53,49460
2004,3,54,48900
2004,3,55,48530
2004,3,56,48740
2004,3,57,47020
2004,3,58,41160
2004,3,59,38420
2004,3,60,36040
2004,3,61,34660
2004,3,62,36740
2004,3,63,35940
2004,3,64,32840
2004,3,65,30470
2004,3,66,29070
2004,3,67,27840
2004,3,68,26200
2004,3,69,25500
2004,3,70,24540
2004,3,71,24300
2004,3,72,24060
2004,3,73,24240
2004,3,74,23030
2004,3,75,22060
2004,3,76,21150
2004,3,77,20170
2004,3,78,19100
2004,3,79,18150
2004,3,80,16420
2004,3,81,15160
2004,3,82,14150
2004,3,83,13170
2004,3,84,10800
2004,3,85,8870
2004,3,86,7850
2004,3,87,7300
2004,3,88,6180
2004,3,89,5310
2004,3,90,4230
2004,3,91,3530
2004,3,92,2630
2004,3,93,1970
2004,3,94,1440
2004,3,95,3390
2004,4,0,57700
2004,4,1,55690
2004,4,2,55500
2004,4,3,57350
2004,4,4,58220
2004,4,5,57010
2004,4,6,58170
2004,4,7,58110
2004,4,8,59480
2004,4,9,60560
2004,4,10,60950
2004,4,11,62150
2004,4,12,63280
2004,4,13,64650
2004,4,14,63680
2004,4,15,61750
2004,4,16,61080
2004,4,17,59450
2004,4,18,59140
2004,4,19,59310
2004,4,20,59590
2004,4,21,59570
2004,4,22,57490
2004,4,23,55400
2004,4,24,53340
2004,4,25,51620
2004,4,26,49760
2004,4,27,50030
2004,4,28,50360
2004,4,29,52770
2004,4,30,55350
2004,4,31,58110
2004,4,32,61000
2004,4,33,61770
2004,4,34,61180
2004,4,35,61650
2004,4,36,61050
2004,4,37,61030
2004,4,38,61130
2004,4,39,62160
2004,4,40,64220
2004,4,41,65800
2004,4,42,65570
2004,4,43,64500
2004,4,44,62310
2004,4,45,60800
2004,4,46,58670
2004,4,47,57690
2004,4,48,56330
2004,4,49,54280
2004,4,50,52500
2004,4,51,50980
2004,4,52,50210
2004,4,53,49430
2004,4,54,49130
2004,4,55,48450
2004,4,56,48620
2004,4,57,48230
2004,4,58,42060
2004,4,59,39100
2004,4,60,36810
2004,4,61,34200
2004,4,62,36590
2004,4,63,36250
2004,4,64,33610
2004,4,65,30880
2004,4,66,29360
2004,4,67,28040
2004,4,68,26580
2004,4,69,25440
2004,4,70,24720
2004,4,71,24200
2004,4,72,23890
2004,4,73,24160
2004,4,74,23210
2004,4,75,22050
2004,4,76,21260
2004,4,77,20180
2004,4,78,19170
2004,4,79,18200
2004,4,80,16650
2004,4,81,15150
2004,4,82,14220
2004,4,83,13040
2004,4,84,11450
2004,4,85,8850
2004,4,86,7840
2004,4,87,7260
2004,4,88,6240
2004,4,89,5310
2004,4,90,4290
2004,4,91,3500
2004,4,92,2730
2004,4,93,1960
2004,4,94,1470
2004,4,95,3430
2005,1,0,57880
2005,1,1,56090
2005,1,2,55350
2005,1,3,56950
2005,1,4,58380
2005,1,5,57310
2005,1,6,57940
2005,1,7,58140
2005,1,8,59130
2005,1,9,60600
2005,1,10,60750
2005,1,11,62110
2005,1,12,62950
2005,1,13,64490
2005,1,14,64270
2005,1,15,62200
2005,1,16,61420
2005,1,17,59930
2005,1,18,59150
2005,1,19,59350
2005,1,20,59530
2005,1,21,59520
2005,1,22,58030
2005,1,23,55700
2005,1,24,53650
2005,1,25,52050
2005,1,26,50120
2005,1,27,49980
2005,1,28,50460
2005,1,29,52330
2005,1,30,55030
2005,1,31,57600
2005,1,32,60620
2005,1,33,62070
2005,1,34,61290
2005,1,35,61820
2005,1,36,61420
2005,1,37,61070
2005,1,38,61130
2005,1,39,61950
2005,1,40,63790
2005,1,41,65630
2005,1,42,65900
2005,1,43,64880
2005,1,44,62990
2005,1,45,61210
2005,1,46,59150
2005,1,47,57870
2005,1,48,56890
2005,1,49,54750
2005,1,50,53050
2005,1,51,51110
2005,1,52,50520
2005,1,53,49430
2005,1,54,49330
2005,1,55,48420
2005,1,56,48580
2005,1,57,48750
2005,1,58,43440
2005,1,59,39850
2005,1,60,37380
2005,1,61,34320
2005,1,62,36120
2005,1,63,36420
2005,1,64,34450
2005,1,65,31320
2005,1,66,29650
2005,1,67,28280
2005,1,68,26950
2005,1,69,25420
2005,1,70,24940
2005,1,71,24090
2005,1,72,23830
2005,1,73,23950
2005,1,74,23400
2005,1,75,22090
2005,1,76,21360
2005,1,77,20190
2005,1,78,19240
2005,1,79,18230
2005,1,80,16860
2005,1,81,15230
2005,1,82,14240
2005,1,83,12970
2005,1,84,11920
2005,1,85,8950
2005,1,86,7880
2005,1,87,7150
2005,1,88,6310
2005,1,89,5300
2005,1,90,4360
2005,1,91,3470
2005,1,92,2810
2005,1,93,1970
2005,1,94,1490
2005,1,95,3470
2005,2,0,57920
2005,2,1,56520
2005,2,2,55410
2005,2,3,56490
2005,2,4,58300
2005,2,5,57780
2005,2,6,57600
2005,2,7,58270
2005,2,8,58760
2005,2,9,60460
2005,2,10,60730
2005,2,11,61930
2005,2,12,62710
2005,2,13,64190
2005,2,14,64720
2005,2,15,62740
2005,2,16,61690
2005,2,17,60470
2005,2,18,59130
2005,2,19,59360
2005,2,20,59450
2005,2,21,59430
2005,2,22,58450
2005,2,23,55990
2005,2,24,53970
2005,2,25,52370
2005,2,26,50580
2005,2,27,49900
2005,2,28,50640
2005,2,29,51910
2005,2,30,54670
2005,2,31,57160
2005,2,32,60100
2005,2,33,62150
2005,2,34,61590
2005,2,35,61890
2005,2,36,61750
2005,2,37,61180
2005,2,38,61180
2005,2,39,61820
2005,2,40,63310
2005,2,41,65360
2005,2,42,66080
2005,2,43,65240
2005,2,44,63630
2005,2,45,61560
2005,2,46,59770
2005,2,47,58100
2005,2,48,57290
2005,2,49,55270
2005,2,50,53480
2005,2,51,51460
2005,2,52,50730
2005,2,53,49580
2005,2,54,49360
2005,2,55,48570
2005,2,56,48500
2005,2,57,48800
2005,2,58,45190
2005,2,59,40480
2005,2,60,37800
2005,2,61,35030
2005,2,62,35300
2005,2,63,36530
2005,2,64,35230
2005,2,65,31880
2005,2,66,29940
2005,2,67,28530
2005,2,68,27260
2005,2,69,25550
2005,2,70,25070
2005,2,71,24040
2005,2,72,23820
2005,2,73,23700
2005,2,74,23530
2005,2,75,22200
2005,2,76,21370
2005,2,77,20270
2005,2,78,19300
2005,2,79,18220
2005,2,80,17080
2005,2,81,15330
2005,2,82,14220
2005,2,83,13030
2005,2,84,12120
2005,2,85,9260
2005,2,86,7930
2005,2,87,7040
2005,2,88,6350
2005,2,89,5300
2005,2,90,4420
2005,2,91,3440
2005,2,92,2860
2005,2,93,2020
2005,2,94,1490
2005,2,95,3510
2005,3,0,57870
2005,3,1,56950
2005,3,2,55590
2005,3,3,56090
2005,3,4,58050
2005,3,5,58250
2005,3,6,57340
2005,3,7,58320
2005,3,8,58520
2005,3,9,60200
2005,3,10,60820
2005,3,11,61610
2005,3,12,62600
2005,3,13,63840
2005,3,14,64930
2005,3,15,63370
2005,3,16,61970
2005,3,17,60980
2005,3,18,59210
2005,3,19,59340
2005,3,20,59400
2005,3,21,59350
2005,3,22,58720
2005,3,23,56280
2005,3,24,54320
2005,3,25,52600
2005,3,26,51050
2005,3,27,49900
2005,3,28,50770
2005,3,29,51570
2005,3,30,54300
2005,3,31,56760
2005,3,32,59520
2005,3,33,61980
2005,3,34,62070
2005,3,35,61870
2005,3,36,62050
2005,3,37,61320
2005,3,38,61310
2005,3,39,61670
2005,3,40,62880
2005,3,41,65030
2005,3,42,66140
2005,3,43,65550
2005,3,44,64250
2005,3,45,61910
2005,3,46,60460
2005,3,47,58360
2005,3,48,57590
2005,3,49,55800
2005,3,50,53870
2005,3,51,51960
2005,3,52,50850
2005,3,53,49800
2005,3,54,49330
2005,3,55,48790
2005,3,56,48410
2005,3,57,48640
2005,3,58,46920
2005,3,59,41060
2005,3,60,38300
2005,3,61,35930
2005,3,62,34490
2005,3,63,36560
2005,3,64,35760
2005,3,65,32620
2005,3,66,30240
2005,3,67,28810
2005,3,68,27510
2005,3,69,25840
2005,3,70,25100
2005,3,71,24090
2005,3,72,23780
2005,3,73,23480
2005,3,74,23580
2005,3,75,22360
2005,3,76,21360
2005,3,77,20380
2005,3,78,19350
2005,3,79,18230
2005,3,80,17230
2005,3,81,15500
2005,3,82,14180
2005,3,83,13140
2005,3,84,12110
2005,3,85,9800
2005,3,86,7930
2005,3,87,6990
2005,3,88,6360
2005,3,89,5330
2005,3,90,4460
2005,3,91,3470
2005,3,92,2870
2005,3,93,2090
2005,3,94,1500
2005,3,95,3570
2005,4,0,57920
2005,4,1,57270
2005,4,2,55890
2005,4,3,55740
2005,4,4,57710
2005,4,5,58610
2005,4,6,57310
2005,4,7,58280
2005,4,8,58310
2005,4,9,59890
2005,4,10,60950
2005,4,11,61290
2005,4,12,62520
2005,4,13,63560
2005,4,14,64910
2005,4,15,64000
2005,4,16,62300
2005,4,17,61420
2005,4,18,59460
2005,4,19,59270
2005,4,20,59420
2005,4,21,59250
2005,4,22,58810
2005,4,23,56660
2005,4,24,54650
2005,4,25,52830
2005,4,26,51470
2005,4,27,50060
2005,4,28,50740
2005,4,29,51380
2005,4,30,53910
2005,4,31,56350
2005,4,32,58910
2005,4,33,61670
2005,4,34,62490
2005,4,35,61880
2005,4,36,62300
2005,4,37,61560
2005,4,38,61400
2005,4,39,61560
2005,4,40,62560
2005,4,41,64580
2005,4,42,66150
2005,4,43,65830
2005,4,44,64730
2005,4,45,62470
2005,4,46,60960
2005,4,47,58760
2005,4,48,57760
2005,4,49,56390
2005,4,50,54270
2005,4,51,52490
2005,4,52,50930
2005,4,53,50080
2005,4,54,49290
2005,4,55,49010
2005,4,56,48320
2005,4,57,48510
2005,4,58,48120
2005,4,59,41950
2005,4,60,38980
2005,4,61,36680
2005,4,62,34050
2005,4,63,36410
2005,4,64,36070
2005,4,65,33390
2005,4,66,30630
2005,4,67,29110
2005,4,68,27730
2005,4,69,26250
2005,4,70,25040
2005,4,71,24290
2005,4,72,23690
2005,4,73,23340
2005,4,74,23520
2005,4,75,22540
2005,4,76,21370
2005,4,77,20490
2005,4,78,19400
2005,4,79,18300
2005,4,80,17270
2005,4,81,15730
2005,4,82,14180
2005,4,83,13220
2005,4,84,12000
2005,4,85,10430
2005,4,86,7930
2005,4,87,6990
2005,4,88,6340
2005,4,89,5390
2005,4,90,4490
2005,4,91,3520
2005,4,92,2870
2005,4,93,2180
2005,4,94,1500
2005,4,95,3630
2006,1,0,58070
2006,1,1,57440
2006,1,2,56290
2006,1,3,55560
2006,1,4,57260
2006,1,5,58750
2006,1,6,57630
2006,1,7,58060
2006,1,8,58290
2006,1,9,59490
2006,1,10,61020
2006,1,11,61100
2006,1,12,62460
2006,1,13,63270
2006,1,14,64760
2006,1,15,64570
2006,1,16,62750
2006,1,17,61740
2006,1,18,59920
2006,1,19,59200
2006,1,20,59490
2006,1,21,59200
2006,1,22,58750
2006,1,23,57160
2006,1,24,54910
2006,1,25,53120
2006,1,26,51850
2006,1,27,50370
2006,1,28,50610
2006,1,29,51400
2006,1,30,53420
2006,1,31,55980
2006,1,32,58330
2006,1,33,61260
2006,1,34,62760
2006,1,35,62000
2006,1,36,62460
2006,1,37,61950
2006,1,38,61460
2006,1,39,61510
2006,1,40,62370
2006,1,41,64140
2006,1,42,65980
2006,1,43,66160
2006,1,44,65090
2006,1,45,63160
2006,1,46,61350
2006,1,47,59240
2006,1,48,57920
2006,1,49,56960
2006,1,50,54710
2006,1,51,52980
2006,1,52,51060
2006,1,53,50410
2006,1,54,49290
2006,1,55,49200
2006,1,56,48290
2006,1,57,48440
2006,1,58,48620
2006,1,59,43300
2006,1,60,39730
2006,1,61,37230
2006,1,62,34170
2006,1,63,35940
2006,1,64,36250
2006,1,65,34220
2006,1,66,31050
2006,1,67,29410
2006,1,68,27970
2006,1,69,26630
2006,1,70,25040
2006,1,71,24510
2006,1,72,23600
2006,1,73,23300
2006,1,74,23330
2006,1,75,22730
2006,1,76,21420
2006,1,77,20600
2006,1,78,19420
2006,1,79,18370
2006,1,80,17310
2006,1,81,15930
2006,1,82,14260
2006,1,83,13240
2006,1,84,11950
2006,1,85,10890
2006,1,86,8050
2006,1,87,7040
2006,1,88,6270
2006,1,89,5460
2006,1,90,4500
2006,1,91,3580
2006,1,92,2850
2006,1,93,2260
2006,1,94,1520
2006,1,95,3690
2006,2,0,58320
2006,2,1,57490
2006,2,2,56730
2006,2,3,55620
2006,2,4,56750
2006,2,5,58670
2006,2,6,58140
2006,2,7,57780
2006,2,8,58410
2006,2,9,59090
2006,2,10,60940
2006,2,11,61110
2006,2,12,62290
2006,2,13,63080
2006,2,14,64480
2006,2,15,65040
2006,2,16,63310
2006,2,17,62040
2006,2,18,60460
2006,2,19,59170
2006,2,20,59550
2006,2,21,59180
2006,2,22,58700
2006,2,23,57590
2006,2,24,55200
2006,2,25,53440
2006,2,26,52190
2006,2,27,50800
2006,2,28,50480
2006,2,29,51520
2006,2,30,52960
2006,2,31,55600
2006,2,32,57840
2006,2,33,60740
2006,2,34,62820
2006,2,35,62310
2006,2,36,62540
2006,2,37,62320
2006,2,38,61590
2006,2,39,61540
2006,2,40,62270
2006,2,41,63680
2006,2,42,65720
2006,2,43,66370
2006,2,44,65460
2006,2,45,63830
2006,2,46,61700
2006,2,47,59860
2006,2,48,58150
2006,2,49,57370
2006,2,50,55220
2006,2,51,53380
2006,2,52,51390
2006,2,53,50630
2006,2,54,49430
2006,2,55,49210
2006,2,56,48430
2006,2,57,48330
2006,2,58,48660
2006,2,59,45030
2006,2,60,40350
2006,2,61,37650
2006,2,62,34880
2006,2,63,35130
2006,2,64,36370
2006,2,65,35000
2006,2,66,31610
2006,2,67,29700
2006,2,68,28230
2006,2,69,26950
2006,2,70,25180
2006,2,71,24650
2006,2,72,23570
2006,2,73,23280
2006,2,74,23100
2006,2,75,22870
2006,2,76,21540
2006,2,77,20630
2006,2,78,19510
2006,2,79,18430
2006,2,80,17320
2006,2,81,16150
2006,2,82,14370
2006,2,83,13220
2006,2,84,12030
2006,2,85,11080
2006,2,86,8360
2006,2,87,7090
2006,2,88,6210
2006,2,89,5510
2006,2,90,4530
2006,2,91,3640
2006,2,92,2830
2006,2,93,2300
2006,2,94,1570
2006,2,95,3740
2006,3,0,58670
2006,3,1,57490
2006,3,2,57180
2006,3,3,55810
2006,3,4,56320
2006,3,5,58440
2006,3,6,58660
2006,3,7,57610
2006,3,8,58480
2006,3,9,58830
2006,3,10,60710
2006,3,11,61240
2006,3,12,62000
2006,3,13,62990
2006,3,14,64160
2006,3,15,65280
2006,3,16,63920
2006,3,17,62350
2006,3,18,60980
2006,3,19,59250
2006,3,20,59540
2006,3,21,59170
2006,3,22,58650
2006,3,23,57890
2006,3,24,55530
2006,3,25,53810
2006,3,26,52470
2006,3,27,51290
2006,3,28,50470
2006,3,29,51590
2006,3,30,52600
2006,3,31,55240
2006,3,32,57410
2006,3,33,60160
2006,3,34,62660
2006,3,35,62810
2006,3,36,62510
2006,3,37,62660
2006,3,38,61780
2006,3,39,61680
2006,3,40,62140
2006,3,41,63290
2006,3,42,65400
2006,3,43,66470
2006,3,44,65780
2006,3,45,64450
2006,3,46,62030
2006,3,47,60530
2006,3,48,58420
2006,3,49,57660
2006,3,50,55760
2006,3,51,53750
2006,3,52,51870
2006,3,53,50760
2006,3,54,49650
2006,3,55,49180
2006,3,56,48650
2006,3,57,48230
2006,3,58,48490
2006,3,59,46770
2006,3,60,40920
2006,3,61,38170
2006,3,62,35780
2006,3,63,34350
2006,3,64,36400
2006,3,65,35550
2006,3,66,32350
2006,3,67,30000
2006,3,68,28510
2006,3,69,27200
2006,3,70,25480
2006,3,71,24680
2006,3,72,23640
2006,3,73,23240
2006,3,74,22900
2006,3,75,22930
2006,3,76,21690
2006,3,77,20630
2006,3,78,19610
2006,3,79,18500
2006,3,80,17350
2006,3,81,16290
2006,3,82,14550
2006,3,83,13190
2006,3,84,12140
2006,3,85,11060
2006,3,86,8850
2006,3,87,7090
2006,3,88,6180
2006,3,89,5510
2006,3,90,4560
2006,3,91,3680
2006,3,92,2840
2006,3,93,2320
2006,3,94,1630
2006,3,95,3760
2006,4,0,59070
2006,4,1,57600
2006,4,2,57540
2006,4,3,56130
2006,4,4,55970
2006,4,5,58130
2006,4,6,59050
2006,4,7,57680
2006,4,8,58500
2006,4,9,58640
2006,4,10,60420
2006,4,11,61410
2006,4,12,61680
2006,4,13,62890
2006,4,14,63880
2006,4,15,65250
2006,4,16,64490
2006,4,17,62670
2006,4,18,61390
2006,4,19,59490
2006,4,20,59440
2006,4,21,59180
2006,4,22,58560
2006,4,23,58000
2006,4,24,55940
2006,4,25,54170
2006,4,26,52760
2006,4,27,51720
2006,4,28,50660
2006,4,29,51550
2006,4,30,52410
2006,4,31,54860
2006,4,32,57010
2006,4,33,59550
2006,4,34,62370
2006,4,35,63230
2006,4,36,62530
2006,4,37,62920
2006,4,38,62080
2006,4,39,61800
2006,4,40,62030
2006,4,41,63000
2006,4,42,64970
2006,4,43,66510
2006,4,44,66080
2006,4,45,64910
2006,4,46,62590
2006,4,47,61010
2006,4,48,58800
2006,4,49,57810
2006,4,50,56370
2006,4,51,54150
2006,4,52,52370
2006,4,53,50840
2006,4,54,49930
2006,4,55,49150
2006,4,56,48880
2006,4,57,48160
2006,4,58,48350
2006,4,59,47960
2006,4,60,41790
2006,4,61,38860
2006,4,62,36520
2006,4,63,33910
2006,4,64,36250
2006,4,65,35870
2006,4,66,33130
2006,4,67,30360
2006,4,68,28810
2006,4,69,27410
2006,4,70,25880
2006,4,71,24630
2006,4,72,23820
2006,4,73,23140
2006,4,74,22760
2006,4,75,22870
2006,4,76,21860
2006,4,77,20630
2006,4,78,19710
2006,4,79,18540
2006,4,80,17420
2006,4,81,16340
2006,4,82,14780
2006,4,83,13200
2006,4,84,12220
2006,4,85,10960
2006,4,86,9420
2006,4,87,7080
2006,4,88,6180
2006,4,89,5490
2006,4,90,4590
2006,4,91,3710
2006,4,92,2870
2006,4,93,2300
2006,4,94,1700
2006,4,95,3770
2007,1,0,59620
2007,1,1,57790
2007,1,2,57730
2007,1,3,56550
2007,1,4,55820
2007,1,5,57700
2007,1,6,59230
2007,1,7,58090
2007,1,8,58380
2007,1,9,58660
2007,1,10,60030
2007,1,11,61490
2007,1,12,61460
2007,1,13,62780
2007,1,14,63550
2007,1,15,65040
2007,1,16,64970
2007,1,17,63050
2007,1,18,61620
2007,1,19,59890
2007,1,20,59270
2007,1,21,59170
2007,1,22,58410
2007,1,23,57880
2007,1,24,56430
2007,1,25,54420
2007,1,26,53060
2007,1,27,52110
2007,1,28,50980
2007,1,29,51440
2007,1,30,52400
2007,1,31,54370
2007,1,32,56650
2007,1,33,58960
2007,1,34,61960
2007,1,35,63480
2007,1,36,62650
2007,1,37,63060
2007,1,38,62490
2007,1,39,61860
2007,1,40,61960
2007,1,41,62790
2007,1,42,64510
2007,1,43,66320
2007,1,44,66410
2007,1,45,65240
2007,1,46,63260
2007,1,47,61380
2007,1,48,59250
2007,1,49,57920
2007,1,50,56930
2007,1,51,54600
2007,1,52,52830
2007,1,53,50960
2007,1,54,50250
2007,1,55,49150
2007,1,56,49060
2007,1,57,48140
2007,1,58,48280
2007,1,59,48470
2007,1,60,43130
2007,1,61,39610
2007,1,62,37060
2007,1,63,34030
2007,1,64,35770
2007,1,65,36040
2007,1,66,33950
2007,1,67,30770
2007,1,68,29100
2007,1,69,27630
2007,1,70,26240
2007,1,71,24620
2007,1,72,24030
2007,1,73,23040
2007,1,74,22720
2007,1,75,22680
2007,1,76,22040
2007,1,77,20670
2007,1,78,19800
2007,1,79,18550
2007,1,80,17490
2007,1,81,16390
2007,1,82,14970
2007,1,83,13290
2007,1,84,12230
2007,1,85,10920
2007,1,86,9840
2007,1,87,7170
2007,1,88,6200
2007,1,89,5440
2007,1,90,4630
2007,1,91,3730
2007,1,92,2910
2007,1,93,2260
2007,1,94,1760
2007,1,95,3790
2007,2,0,60330
2007,2,1,58100
2007,2,2,57770
2007,2,3,57010
2007,2,4,55910
2007,2,5,57200
2007,2,6,59190
2007,2,7,58640
2007,2,8,58210
2007,2,9,58830
2007,2,10,59640
2007,2,11,61380
2007,2,12,61420
2007,2,13,62540
2007,2,14,63250
2007,2,15,64670
2007,2,16,65290
2007,2,17,63450
2007,2,18,61760
2007,2,19,60310
2007,2,20,59090
2007,2,21,59070
2007,2,22,58220
2007,2,23,57680
2007,2,24,56790
2007,2,25,54650
2007,2,26,53340
2007,2,27,52370
2007,2,28,51370
2007,2,29,51320
2007,2,30,52450
2007,2,31,53890
2007,2,32,56270
2007,2,33,58440
2007,2,34,61430
2007,2,35,63500
2007,2,36,62940
2007,2,37,63070
2007,2,38,62840
2007,2,39,61980
2007,2,40,61940
2007,2,41,62640
2007,2,42,64010
2007,2,43,66000
2007,2,44,66590
2007,2,45,65570
2007,2,46,63880
2007,2,47,61700
2007,2,48,59810
2007,2,49,58080
2007,2,50,57310
2007,2,51,55090
2007,2,52,53200
2007,2,53,51260
2007,2,54,50450
2007,2,55,49290
2007,2,56,49070
2007,2,57,48290
2007,2,58,48170
2007,2,59,48520
2007,2,60,44850
2007,2,61,40230
2007,2,62,37460
2007,2,63,34710
2007,2,64,34950
2007,2,65,36150
2007,2,66,34700
2007,2,67,31310
2007,2,68,29360
2007,2,69,27860
2007,2,70,26530
2007,2,71,24750
2007,2,72,24150
2007,2,73,23000
2007,2,74,22690
2007,2,75,22450
2007,2,76,22170
2007,2,77,20770
2007,2,78,19820
2007,2,79,18630
2007,2,80,17540
2007,2,81,16400
2007,2,82,15170
2007,2,83,13420
2007,2,84,12200
2007,2,85,10990
2007,2,86,10020
2007,2,87,7440
2007,2,88,6230
2007,2,89,5390
2007,2,90,4650
2007,2,91,3760
2007,2,92,2950
2007,2,93,2240
2007,2,94,1790
2007,2,95,3830
2007,3,0,61190
2007,3,1,58510
