date,age,dead,pop
2021-05,15,119,5622627
2021-05,20,189,6279192
2021-05,25,211,6381012
2021-05,30,260,6614360
2021-05,35,358,7408504
2021-05,40,578,8284256
2021-05,45,1182,9800774
2021-05,50,1694,9058945
2021-05,55,2250,7858489
2021-05,60,3286,7398132
2021-05,65,5898,8006158
2021-05,70,11252,9558687
2021-05,75,13105,6797107
2021-05,80,18077,5497513
2021-05,85,23777,3826183
2021-05,90,21497,1868311
2021-05,95,10770,523959
2021-05,100,2813,83707
2021-06,0,151,4430283
2021-06,5,31,5063350
2021-06,10,25,5366272
2021-06,15,91,5612421
2021-06,20,183,6274556
2021-06,25,154,6380142
2021-06,30,245,6600728
2021-06,35,369,7396236
2021-06,40,597,8258423
2021-06,45,1133,9787271
2021-06,50,1637,9107152
2021-06,55,2217,7845052
2021-06,60,3152,7394921
2021-06,65,5331,7975466
2021-06,70,10355,9596017
2021-06,75,11844,6768264
2021-06,80,16722,5511607
2021-06,85,21337,3836942
2021-06,90,19564,1876287
2021-06,95,9935,527113
2021-06,100,2602,84036
2021-07,0,159,4418677
2021-07,5,29,5056391
2021-07,10,41,5364000
2021-07,15,93,5602905
2021-07,20,175,6270557
2021-07,25,198,6379458
2021-07,30,237,6587803
2021-07,35,370,7384412
2021-07,40,579,8233885
2021-07,45,1111,9773204
2021-07,50,1779,9151796
2021-07,55,2297,7834407
2021-07,60,3173,7392647
2021-07,65,5538,7945850
2021-07,70,10864,9626303
2021-07,75,12198,6744977
2021-07,80,17315,5525528
2021-07,85,22295,3847083
2021-07,90,19879,1884004
2021-07,95,10217,530054
2021-07,100,2694,84329
2021-08,0,155,4406819
2021-08,5,36,5049113
2021-08,10,52,5361406
2021-08,15,102,5593470
2021-08,20,195,6267017
2021-08,25,194,6379003
2021-08,30,218,6574808
2021-08,35,392,7372260
2021-08,40,661,8209123
2021-08,45,1175,9757632
2021-08,50,1844,9194868
2021-08,55,2482,7826797
2021-08,60,3415,7391223
2021-08,65,5762,7915298
2021-08,70,11401,9650649
2021-08,75,12784,6726627
2021-08,80,18155,5540201
2021-08,85,23297,3857252
2021-08,90,21073,1891967
2021-08,95,10693,532949
2021-08,100,2657,84609
2021-09,0,144,4395052
2021-09,5,18,5041786
2021-09,10,39,5358564
2021-09,15,94,5584468
2021-09,20,182,6264169
2021-09,25,177,6378893
2021-09,30,225,6562266
2021-09,35,322,7360191
2021-09,40,544,8185084
2021-09,45,1125,9741000
2021-09,50,1828,9233830
2021-09,55,2269,7823601
2021-09,60,3198,7390803
2021-09,65,5402,7884764
2021-09,70,11137,9666999
2021-09,75,12595,6715030
2021-09,80,17843,5555164
2021-09,85,23158,3867075
2021-09,90,20801,1899911
2021-09,95,10851,535672
2021-09,100,2716,84870
2021-10,0,184,4383710
2021-10,5,27,5034690
2021-10,10,32,5355578
2021-10,15,88,5576193
2021-10,20,168,6262154
2021-10,25,197,6379197
2021-10,30,226,6550643
2021-10,35,355,7348605
2021-10,40,591,8162621
2021-10,45,1074,9723892
2021-10,50,1732,9266696
2021-10,55,2193,7825608
2021-10,60,3305,7391410
2021-10,65,5785,7855200
2021-10,70,11429,9674349
2021-10,75,12939,6711111
2021-10,80,18677,5569917
2021-10,85,24260,3876224
2021-10,90,22085,1907570
2021-10,95,11503,538116
2021-10,100,2858,85111
2021-11,0,155,4372002
2021-11,5,28,5027363
2021-11,10,35,5352258
2021-11,15,108,5568106
2021-11,20,157,6260828
2021-11,25,153,6379975
2021-11,30,249,6539191
2021-11,35,284,7336723
2021-11,40,573,8140267
2021-11,45,1012,9705187
2021-11,50,1737,9295441
2021-11,55,2248,7833138
2021-11,60,3347,7393068
2021-11,65,5583,7824664
2021-11,70,11261,9673104
2021-11,75,13282,6714747
2021-11,80,19165,5585409
2021-11,85,24785,3885291
2021-11,90,22808,1915441
2021-11,95,11806,540448
2021-11,100,3038,85349
2021-12,0,165,4360665
2021-12,5,27,5020265
2021-12,10,38,5348833
2021-12,15,107,5560728
2021-12,20,167,6260166
2021-12,25,222,6381165
2021-12,30,250,6528620
2021-12,35,343,7325284
2021-12,40,615,8119413
2021-12,45,1185,9686132
2021-12,50,1920,9318775
2021-12,55,2536,7845112
2021-12,60,3636,7395569
2021-12,65,6121,7795220
2021-12,70,12748,9664098
2021-12,75,14868,6725037
2021-12,80,21320,5600575
2021-12,85,28050,3893687
2021-12,90,25016,1922996
2021-12,95,12855,542546
2021-12,100,3354,85569
2022-01,0,142,4348922
2022-01,5,26,5012903
2022-01,10,33,5345090
2022-01,15,100,5553567
2022-01,20,184,6260006
2022-01,25,178,6382831
2022-01,30,215,6518190
2022-01,35,380,7313494
2022-01,40,603,8098607
2022-01,45,1189,9665502
2022-01,50,1864,9338884
2022-01,55,2348,7861668
2022-01,60,3530,7398973
2022-01,65,6215,7765007
2022-01,70,12731,9647562
2022-01,75,14988,6741932
2022-01,80,22539,5616357
2022-01,85,29284,3901968
2022-01,90,26519,1930718
2022-01,95,13683,544584
2022-01,100,3520,85784
2022-02,0,135,4337132
2022-02,5,33,5005498
2022-02,10,27,5341158
2022-02,15,82,5546876
2022-02,20,176,6260257
2022-02,25,198,6384925
2022-02,30,220,6508229
2022-02,35,355,7301705
2022-02,40,574,8078495
2022-02,45,1088,9643962
2022-02,50,1744,9355566
2022-02,55,2345,7881805
2022-02,60,3559,7403099
2022-02,65,5893,7735112
2022-02,70,12222,9624521
2022-02,75,14721,6764442
2022-02,80,22108,5632180
2022-02,85,28411,3909844
2022-02,90,26078,1938332
2022-02,95,13519,546523
2022-02,100,3486,85986
2022-03,0,145,4326425
2022-03,5,26,4998757
2022-03,10,29,5337457
2022-03,15,108,5541235
2022-03,20,191,6260735
2022-03,25,209,6387171
2022-03,30,234,6499605
2022-03,35,388,7291030
2022-03,40,611,8060876
2022-03,45,1261,9623763
2022-03,50,1885,9368226
2022-03,55,2477,7902507
2022-03,60,3568,7407354
2022-03,65,6007,7708471
2022-03,70,12699,9598829
2022-03,75,14983,6788971
2022-03,80,21964,5646448
2022-03,85,28206,3916608
2022-03,90,26003,1945100
2022-03,95,13646,548217
2022-03,100,3524,86156
2022-04,0,155,4314488
2022-04,5,21,4991220
2022-04,10,30,5333210
2022-04,15,103,5535435
2022-04,20,152,6261430
2022-04,25,187,6390038
2022-04,30,244,6490438
2022-04,35,377,7279154
2022-04,40,606,8041916
2022-04,45,1067,9600619
2022-04,50,1749,9380174
2022-04,55,2325,7927587
2022-04,60,3273,7412548
2022-04,65,5346,7679470
2022-04,70,11097,9565768
2022-04,75,12961,6820076
2022-04,80,18917,5662154
2022-04,85,24649,3923705
2022-04,90,22415,1952452
2022-04,95,11890,550061
2022-04,100,3092,86331
2022-05,0,150,4302835
2022-05,5,23,4983836
2022-05,10,38,5328964
2022-05,15,106,5530266
2022-05,20,186,6262157
2022-05,25,195,6393176
2022-05,30,247,6481916
2022-05,35,368,7267576
2022-05,40,644,8024058
2022-05,45,1168,9577482
2022-05,50,1819,9390257
2022-05,55,2341,7953402
2022-05,60,3383,7417956
2022-05,65,5485,7651994
2022-05,70,11161,9529930
2022-05,75,13127,6853440
2022-05,80,18797,5677195
2022-05,85,24308,3930177
2022-05,90,22095,1959406
2022-05,95,11739,551846
2022-05,100,2920,86487
2022-06,0,151,4290668
2022-06,5,23,4976095
2022-06,10,35,5324454
2022-06,15,119,5525384
2022-06,20,182,6262844
2022-06,25,173,6396782
2022-06,30,243,6473437
2022-06,35,333,7255492
2022-06,40,590,8006053
2022-06,45,1053,9552855
2022-06,50,1616,9399777
2022-06,55,2161,7981011
2022-06,60,3150,7423832
2022-06,65,5051,7624314
2022-06,70,10540,9489759
2022-06,75,12113,6890550
2022-06,80,17476,5692507
2022-06,85,22117,3936454
2022-06,90,20241,1966404
2022-06,95,10642,553722
2022-06,100,2785,86631
2022-07,0,149,4278754
2022-07,5,31,4968481
2022-07,10,42,5319986
2022-07,15,123,5521102
2022-07,20,215,6263335
2022-07,25,183,6400608
2022-07,30,225,6465516
2022-07,35,364,7243653
2022-07,40,591,7989004
2022-07,45,1085,9528369
2022-07,50,1778,9408723
2022-07,55,2298,8008003
2022-07,60,3294,7429691
2022-07,65,5338,7598311
2022-07,70,10845,9448641
2022-07,75,12788,6928306
2022-07,80,18479,5707034
2022-07,85,23381,3942126
2022-07,90,21492,1972976
2022-07,95,10901,555601
2022-07,100,2842,86755
2022-08,0,160,4266278
2022-08,5,32,4960468
2022-08,10,39,5315278
2022-08,15,104,5517133
2022-08,20,165,6263541
2022-08,25,186,6404893
2022-08,30,258,6457590
2022-08,35,354,7231239
2022-08,40,616,7971715
2022-08,45,1243,9502437
2022-08,50,1933,9418323
2022-08,55,2423,8035518
2022-08,60,3744,7435818
2022-08,65,5897,7572354
2022-08,70,12175,9404665
2022-08,75,14538,6968489
2022-08,80,20940,5721676
2022-08,85,27170,3947568
2022-08,90,25507,1979539
2022-08,95,13322,557641
2022-08,100,3553,86866
2022-09,0,162,4253615
2022-09,5,23,4952291
2022-09,10,44,5310494
2022-09,15,104,5513628
2022-09,20,199,6263321
2022-09,25,167,6409501
2022-09,30,229,6449894
2022-09,35,358,7218612
2022-09,40,591,7954697
2022-09,45,1113,9475909
2022-09,50,1758,9428924
2022-09,55,2316,8061978
2022-09,60,3351,7441908
2022-09,65,5489,7547428
2022-09,70,10960,9360022
2022-09,75,13561,7009111
2022-09,80,19604,5735871
2022-09,85,25745,3952582
2022-09,90,24041,1985849
2022-09,95,12809,559815
2022-09,100,3296,86959
2022-10,0,155,4241165
2022-10,5,22,4944204
2022-10,10,30,5305807
2022-10,15,105,5510675
2022-10,20,156,6262590
2022-10,25,206,6414252
2022-10,30,224,6442633
2022-10,35,386,7206159
2022-10,40,627,7938430
2022-10,45,1154,9449714
2022-10,50,1820,9440733
2022-10,55,2415,8085956
2022-10,60,3464,7447663
2022-10,65,5709,7524383
2022-10,70,11499,9316973
2022-10,75,14022,7048140
2022-10,80,20545,5749120
2022-10,85,26799,3957021
2022-10,90,24796,1991695
2022-10,95,13082,562077
2022-10,100,3459,87031
2022-11,0,174,4228097
2022-11,5,23,4935664
2022-11,10,30,5300914
2022-11,15,111,5508054
2022-11,20,168,6261278
2022-11,25,178,6419436
2022-11,30,235,6435322
2022-11,35,366,7193042
2022-11,40,569,7921806
2022-11,45,1100,9422143
2022-11,50,1755,9454754
2022-11,55,2378,8108802
2022-11,60,3462,7453422
2022-11,65,5595,7501727
2022-11,70,11445,9273017
2022-11,75,14569,7087822
2022-11,80,20835,5762317
2022-11,85,27273,3961182
2022-11,90,25846,1997464
2022-11,95,13589,564587
2022-11,100,3575,87088
2022-12,0,174,4215276
2022-12,5,28,4927226
2022-12,10,45,5296134
2022-12,15,100,5505884
2022-12,20,171,6259550
2022-12,25,196,6424678
2022-12,30,245,6428465
2022-12,35,384,7180124
2022-12,40,646,7905911
2022-12,45,1314,9395003
2022-12,50,2063,9469875
2022-12,55,2791,8129218
2022-12,60,4168,7458831
2022-12,65,6649,7480906
2022-12,70,13905,9230875
2022-12,75,17789,7125642
2022-12,80,25264,5774710
2022-12,85,33289,3964795
2022-12,90,30846,2002799
2022-12,95,16341,567171
2022-12,100,4130,87126
2023-01,0,139,4201873
2023-01,5,31,4918334
2023-01,10,44,5291149
2023-01,15,98,5503971
2023-01,20,186,6257377
2023-01,25,204,6430287
2023-01,30,246,6421642
2023-01,35,392,7166560
2023-01,40,646,7889700
2023-01,45,1187,9366515
2023-01,50,2137,9486864
2023-01,55,2802,8148769
2023-01,60,3988,7464274
2023-01,65,6483,7460513
2023-01,70,13460,9187597
2023-01,75,17899,7164187
2023-01,80,25969,5787230
2023-01,85,34538,3968104
2023-01,90,32380,2008074
2023-01,95,17113,569985
2023-01,100,4309,87151
2023-02,0,140,4188336
2023-02,5,23,4909272
2023-02,10,42,5286121
2023-02,15,79,5502341
2023-02,20,167,6254901
2023-02,25,169,6436048
2023-02,30,220,6415121
2023-02,35,381,7152793
2023-02,40,583,7873724
2023-02,45,1040,9337606
2023-02,50,1805,9504997
2023-02,55,2368,8166957
2023-02,60,3468,7469589
2023-02,65,5484,7441240
2023-02,70,11444,9144446
2023-02,75,14762,7202254
2023-02,80,20809,5799565
2023-02,85,27818,3970982
2023-02,90,26171,2013122
2023-02,95,13598,572927
2023-02,100,3628,87163
2023-03,0,168,4176013
2023-03,5,30,4900946
2023-03,10,40,5281544
2023-03,15,89,5501067
2023-03,20,187,6252479
2023-03,25,197,6441347
2023-03,30,266,6409522
2023-03,35,391,7140200
2023-03,40,580,7859509
2023-03,45,1141,9311159
2023-03,50,1841,9522155
2023-03,55,2469,8182388
2023-03,60,3467,7474301
2023-03,65,5615,7424778
2023-03,70,11340,9105459
2023-03,75,14870,7236282
2023-03,80,20540,5810638
2023-03,85,27142,3973212
2023-03,90,25525,2017503
2023-03,95,13416,575683
2023-03,100,3246,87163
2023-04,0,148,4162288
2023-04,5,21,4891577
2023-04,10,32,5276439
2023-04,15,120,5499829
2023-04,20,198,6249674
2023-04,25,211,6447280
2023-04,30,224,6403680
2023-04,35,376,7126096
2023-04,40,566,7844024
2023-04,45,1102,9281535
2023-04,50,1761,9541787
2023-04,55,2218,8198563
2023-04,60,3221,7479439
2023-04,65,5200,7407582
2023-04,70,10484,9062147
2023-04,75,13569,7273625
2023-04,80,19167,5822921
2023-04,85,25003,3975272
2023-04,90,23108,2022170
2023-04,95,12031,578828
2023-04,100,3044,87154
2023-05,0,158,4148946
2023-05,5,24,4882367
2023-05,10,38,5271462
2023-05,15,104,5498756
2023-05,20,199,6246919
2023-05,25,198,6453049
2023-05,30,219,6398416
2023-05,35,361,7112304
2023-05,40,570,7829307
2023-05,45,1090,9252550
2023-05,50,1852,9561200
2023-05,55,2375,8213498
2023-05,60,3249,7484355
2023-05,65,5258,7391952
2023-05,70,10546,9019952
2023-05,75,13984,7309494
2023-05,80,18813,5834931
2023-05,85,24473,3976858
2023-05,90,22655,2026521
2023-05,95,11766,581950
2023-05,100,3052,87137
2023-06,0,175,4135121
2023-06,5,24,4872706
2023-06,10,35,5266285
2023-06,15,96,5497724
2023-06,20,155,6244118
2023-06,25,178,6458997
2023-06,30,219,6393415
2023-06,35,350,7097919
2023-06,40,537,7814394
2023-06,45,974,9222302
2023-06,50,1685,9581448
2023-06,55,2156,8228393
2023-06,60,3170,7489397
2023-06,65,4884,7376828
2023-06,70,9798,8975918
2023-06,75,13127,7346345
2023-06,80,17239,5847574
2023-06,85,22658,3978076
2023-06,90,21092,2030861
2023-06,95,11028,585242
2023-06,100,2753,87112
2023-07,0,194,4121727
2023-07,5,42,4863224
2023-07,10,34,5261243
2023-07,15,119,5496752
2023-07,20,189,6241535
2023-07,25,192,6464699
2023-07,30,221,6389035
2023-07,35,372,7083886
2023-07,40,564,7800261
2023-07,45,1148,9192771
2023-07,50,1899,9600996
2023-07,55,2406,8242483
2023-07,60,3325,7494263
2023-07,65,5094,7363166
2023-07,70,10453,8932749
2023-07,75,13750,7381865
2023-07,80,18664,5860135
2023-07,85,24183,3978850
2023-07,90,21846,2034928
2023-07,95,11758,588476
2023-07,100,2890,87084
2023-08,0,155,4107897
2023-08,5,25,4853295
2023-08,10,42,5256001
2023-08,15,135,5495723
2023-08,20,191,6239086
2023-08,25,205,6470495
2023-08,30,231,6385018
2023-08,35,357,7069287
2023-08,40,603,7785982
2023-08,45,1096,9162018
2023-08,50,1899,9620909
2023-08,55,2537,8256912
2023-08,60,3657,7499299
2023-08,65,5757,7350036
2023-08,70,11324,8887426
2023-08,75,14948,7418487
2023-08,80,20325,5873556
2023-08,85,26130,3979231
2023-08,90,24144,2039009
2023-08,95,12696,591852
2023-08,100,3159,87052
2023-09,0,141,4094100
2023-09,5,18,4843238
2023-09,10,30,5250731
2023-09,15,120,5494618
2023-09,20,170,6236950
2023-09,25,215,6476150
2023-09,30,230,6381557
2023-09,35,361,7054605
2023-09,40,620,7772050
2023-09,45,1067,9131054
2023-09,50,1826,9640288
2023-09,55,2454,8271416
2023-09,60,3443,7504365
2023-09,65,5250,7337890
2023-09,70,10702,8841231
2023-09,75,14300,7455092
2023-09,80,19826,5887533
2023-09,85,25325,3979188
2023-09,90,24103,2042984
2023-09,95,12613,595246
2023-09,100,3302,87018
2023-10,0,131,4080803
2023-10,5,30,4833391
2023-10,10,47,5245605
2023-10,15,113,5493426
2023-10,20,179,6235266
2023-10,25,203,6481449
2023-10,30,262,6378771
2023-10,35,361,7040333
2023-10,40,592,7758913
2023-10,45,1066,9100917
2023-10,50,1856,9658304
2023-10,55,2440,8285719
2023-10,60,3550,7509319
2023-10,65,5434,7327055
2023-10,70,11117,8795562
2023-10,75,14939,7490561
2023-10,80,21398,5901690
2023-10,85,26666,3978743
2023-10,90,25614,2046746
2023-10,95,13433,598534
2023-10,100,3390,86985
2023-11,0,156,4067139
2023-11,5,33,4823100
2023-11,10,42,5240284
2023-11,15,104,5492023
2023-11,20,176,6233988
2023-11,25,184,6486705
2023-11,30,236,6376503
2023-11,35,353,7025533
2023-11,40,559,7745703
2023-11,45,1045,9069628
2023-11,50,1819,9676002
2023-11,55,2383,8300896
2023-11,60,3473,7514500
2023-11,65,5347,7316800
2023-11,70,10807,8747325
2023-11,75,15132,7527248
2023-11,80,21011,5917060
2023-11,85,27085,3977868
2023-11,90,25877,2050560
2023-11,95,13542,601922
2023-11,100,3385,86952
2023-12,0,176,4054005
2023-12,5,39,4813030
2023-12,10,44,5235117
2023-12,15,117,5490458
2023-12,20,167,6233245
2023-12,25,187,6491544
2023-12,30,253,6374920
2023-12,35,372,7011167
2023-12,40,626,7733276
2023-12,45,1180,9039238
2023-12,50,2056,9692175
2023-12,55,2705,8316005
2023-12,60,3931,7519572
2023-12,65,6109,7307790
2023-12,70,12220,8699676
2023-12,75,16944,7562699
2023-12,80,24286,5932719
2023-12,85,29832,3976620
2023-12,90,28404,2054189
2023-12,95,15128,605188
2023-12,100,3787,86923
2024-01,0,165,4040541
2024-01,5,28,4802513
2024-01,10,51,5229764
2024-01,15,90,5488587
2024-01,20,168,6233034
2024-01,25,194,6496254
2024-01,30,234,6373941
2024-01,35,375,6996285
2024-01,40,594,7720801
2024-01,45,1094,9007753
2024-01,50,1999,9707835
2024-01,55,2677,8332082
2024-01,60,3694,7524868
2024-01,65,6073,7299431
2024-01,70,11790,8649491
2024-01,75,17145,7599183
2024-01,80,24775,5949782
2024-01,85,31280,3974914
2024-01,90,29667,2057884
2024-01,95,15911,608541
2024-01,100,3975,86897
2024-02,0,132,4027200
2024-02,5,34,4791882
2024-02,10,53,5224403
2024-02,15,97,5486416
2024-02,20,168,6233435
2024-02,25,189,6500629
2024-02,30,233,6373649
2024-02,35,353,6981372
2024-02,40,569,7708701
2024-02,45,992,8976218
2024-02,50,1724,9722359
2024-02,55,2400,8348665
2024-02,60,3480,7530217
2024-02,65,5493,7292042
2024-02,70,10903,8598398
2024-02,75,15792,7635420
2024-02,80,22541,5967813
2024-02,85,28370,3972786
2024-02,90,26845,2061532
2024-02,95,14434,611867
2024-02,100,3665,86876
2024-03,0,152,4014846
2024-03,5,29,4781837
2024-03,10,41,5219383
2024-03,15,93,5484077
2024-03,20,216,6234408
2024-03,25,211,6504388
2024-03,30,266,6374019
2024-03,35,387,6967400
2024-03,40,591,7697722
2024-03,45,1155,8946704
2024-03,50,1880,9734859
2024-03,55,2473,8364665
2024-03,60,3676,7535266
2024-03,65,5764,7286013
2024-03,70,11306,8549824
2024-03,75,16429,7669009
2024-03,80,23167,5985621
2024-03,85,28894,3970413
2024-03,90,27522,2064912
2024-03,95,14876,614949
2024-03,100,3774,86863
2024-04,0,140,4001789
2024-04,5,31,4770992
2024-04,10,46,5214018
2024-04,15,107,5481205
2024-04,20,191,6236130
2024-04,25,197,6508012
2024-04,30,214,6375124
2024-04,35,365,6952449
2024-04,40,564,7686350
2024-04,45,1036,8915169
2024-04,50,1777,9746996
2024-04,55,2334,8382320
2024-04,60,3250,7540706
2024-04,65,5193,7280516
2024-04,70,10149,8497123
2024-04,75,14582,7704490
2024-04,80,20321,6005730
2024-04,85,25351,3967468
2024-04,90,24007,2068499
2024-04,95,12970,618205
2024-04,100,3326,86855
2024-05,0,159,3989315
2024-05,5,33,4760394
2024-05,10,35,5208831
2024-05,15,112,5478024
2024-05,20,195,6238514
2024-05,25,188,6511097
2024-05,30,247,6376910
2024-05,35,362,6937973
2024-05,40,563,7675703
2024-05,45,1088,8884698
2024-05,50,1784,9757475
2024-05,55,2372,8399977
2024-05,60,3303,7546011
2024-05,65,5273,7276135
2024-05,70,9844,8445406
2024-05,75,14460,7738320
2024-05,80,20380,6026314
2024-05,85,24448,3964217
2024-05,90,23486,2071954
2024-05,95,12622,621314
2024-05,100,3141,86856
2024-06,0,169,3976607
2024-06,5,26,4749337
2024-06,10,50,5203482
2024-06,15,116,5474279
2024-06,20,179,6241763
2024-06,25,173,6513814
2024-06,30,215,6379521
2024-06,35,327,6923013
2024-06,40,561,7665073
2024-06,45,956,8853292
2024-06,50,1718,9766928
2024-06,55,2345,8418847
2024-06,60,3177,7551530
2024-06,65,4841,7272581
2024-06,70,9395,8391276
2024-06,75,13627,7772659
2024-06,80,19012,6048814
2024-06,85,23125,3960443
2024-06,90,21832,2075516
2024-06,95,11646,624475
2024-06,100,2949,86867
2024-07,0,152,3964500
2024-07,5,26,4738536
2024-07,10,54,5198320
2024-07,15,111,5470172
2024-07,20,182,6245712
2024-07,25,195,6515951
2024-07,30,220,6382807
2024-07,35,353,6908543
2024-07,40,581,7655146
2024-07,45,1034,8823010
2024-07,50,1837,9774684
2024-07,55,2509,8437742
2024-07,60,3421,7556903
2024-07,65,5386,7270089
2024-07,70,10100,8338278
2024-07,75,14960,7805201
2024-07,80,20972,6071847
2024-07,85,24929,3956388
2024-07,90,23415,2078964
2024-07,95,12761,627480
2024-07,100,3103,86888
2024-08,0,135,3952201
2024-08,5,34,4727273
2024-08,10,43,5193006
2024-08,15,124,5465389
2024-08,20,164,6250672
2024-08,25,191,6517615
2024-08,30,226,6387011
2024-08,35,325,6893604
2024-08,40,544,7645261
2024-08,45,1024,8791864
2024-08,50,1877,9781194
2024-08,55,2624,8457953
2024-08,60,3606,7562486
2024-08,65,5698,7268497
2024-08,70,10618,8282929
2024-08,75,15782,7838021
2024-08,80,22013,6097019
2024-08,85,25973,3951784
2024-08,90,24801,2082538
2024-08,95,13474,630522
2024-08,100,3417,86922
2024-09,0,137,3940133
2024-09,5,20,4715906
2024-09,10,35,5187718
2024-09,15,113,5460017
2024-09,20,185,6256571
2024-09,25,204,6518689
2024-09,30,243,6392058
2024-09,35,321,6878688
2024-09,40,518,7635757
2024-09,45,970,8760899
2024-09,50,1698,9786109
2024-09,55,2341,8478895
2024-09,60,3212,7568096
2024-09,65,5034,7267909
2024-09,70,9766,8227040
2024-09,75,14708,7869924
2024-09,80,20541,6123655
2024-09,85,24817,3946759
2024-09,90,23759,2086133
2024-09,95,12904,633495
2024-09,100,3163,86970
2024-10,0,123,3928689
2024-10,5,23,4704810
2024-10,10,27,5182629
2024-10,15,114,5454217
2024-10,20,179,6263221
2024-10,25,192,6519131
2024-10,30,211,6397766
2024-10,35,361,6864280
2024-10,40,528,7626921
2024-10,45,1004,8731139
2024-10,50,1822,9789284
2024-10,55,2411,8499887
2024-10,60,3291,7573546
2024-10,65,5116,7268301
2024-10,70,9862,8172490
2024-10,75,15249,7899834
2024-10,80,21095,6150895
2024-10,85,25524,3941494
2024-10,90,24597,2089641
2024-10,95,13424,636300
2024-10,100,3289,87030
2024-11,0,129,3917121
2024-11,5,36,4693245
2024-11,10,32,5177405
2024-11,15,116,5447562
2024-11,20,176,6271110
2024-11,25,180,6518934
2024-11,30,222,6404538
2024-11,35,340,6849429
2024-11,40,558,7618167
2024-11,45,923,8700631
2024-11,50,1787,9790866
2024-11,55,2488,8522361
2024-11,60,3511,7579197
2024-11,65,5007,7269703
2024-11,70,9809,8115695
2024-11,75,15865,7929650
2024-11,80,22096,6180626
2024-11,85,25980,3935640
2024-11,90,25563,2093305
2024-11,95,13853,639118
2024-11,100,3384,87108
2024-12,0,176,3906189
2024-12,5,39,4681960
2024-12,10,44,5172388
2024-12,15,117,5440441
2024-12,20,167,6279774
2024-12,25,187,6518076
2024-12,30,253,6411957
2024-12,35,372,6835100
2024-12,40,626,7610059
2024-12,45,1180,8671375
2024-12,50,2056,9790690
2024-12,55,2705,8544898
2024-12,60,3931,7584681
2024-12,65,6109,7272030
2024-12,70,12220,8060369
2024-12,75,16944,7957356
2024-12,80,24286,6210996
2024-12,85,29832,3929573
2024-12,90,28404,2096899
2024-12,95,15128,641761
2024-12,100,3787,87199
