date,age,dead,pop
2019-06,30,40,6895853.12042106
2019-06,35,87,7664829.35168193
2019-06,40,192,8875380.07439203
2019-06,45,360,9832638.14051147
2019-06,50,599,8555590.04947614
2019-06,55,941,7699431.50422335
2019-06,60,1556,7548795.50976691
2019-06,65,3111,8884229.25481799
2019-06,70,4220,8520335.28247732
2019-06,75,4948,7147247.03997254
2019-06,80,5370,5316277.71519643
2019-06,85,4870,3581225.31819921
2019-06,90,2882,1698826.8651237
2019-06,95,804,458999.351077664
2019-06,100,97,70042.5972353584
2019-07,0,8,4758795.58480457
2019-07,5,10,5164546.34968699
2019-07,10,8,5384164.17330206
2019-07,15,9,5854240.95574836
2019-07,20,8,6361208.87648649
2019-07,25,18,6333192.92297982
2019-07,30,51,6883356.94608116
2019-07,35,88,7655588.52911945
2019-07,40,178,8846388.80158337
2019-07,45,378,9842073.88685578
2019-07,50,614,8572183.46612733
2019-07,55,986,7707850.74197935
2019-07,60,1682,7544857.87560836
2019-07,65,3033,8830350.20856257
2019-07,70,4385,8557165.71882981
2019-07,75,5243,7170066.36900596
2019-07,80,5530,5314440.91258966
2019-07,85,5018,3589082.60854707
2019-07,90,3116,1705821.25526957
2019-07,95,824,461516.332267581
2019-07,100,91,70201.9952571949
2019-08,0,7,4746730.06296092
2019-08,5,9,5160133.71552594
2019-08,10,11,5381372.85720644
2019-08,15,13,5847943.39004097
2019-08,20,10,6361558.42129352
2019-08,25,24,6337851.37714123
2019-08,30,31,6870682.66136473
2019-08,35,112,7645949.52385817
2019-08,40,176,8817049.49799403
2019-08,45,393,9850788.48080647
2019-08,50,638,8587415.43449339
2019-08,55,981,7718697.98676802
2019-08,60,1651,7540519.9308807
2019-08,65,3050,8776221.70290795
2019-08,70,4511,8595646.77427402
2019-08,75,5307,7190507.22633925
2019-08,80,5566,5313410.40990361
2019-08,85,5109,3597499.79029184
2019-08,90,3155,1713047.79022617
2019-08,95,898,464103.940601046
2019-08,100,95,70446.0895014699
2019-09,0,5,4733920.55296088
2019-09,5,7,5156006.09948694
2019-09,10,15,5379018.67905734
2019-09,15,10,5840935.62606984
2019-09,20,13,6361337.46848473
2019-09,25,23,6342568.47889761
2019-09,30,43,6858282.40443258
2019-09,35,102,7636147.08533814
2019-09,40,160,8788443.14336207
2019-09,45,407,9858453.49766404
2019-09,50,580,8600345.33714095
2019-09,55,993,7732037.38104922
2019-09,60,1539,7535720.30169622
2019-09,65,3043,8724042.86368755
2019-09,70,4396,8634643.02471354
2019-09,75,5355,7207126.65949755
2019-09,80,5507,5313471.61813168
2019-09,85,5134,3606291.73868342
2019-09,90,3110,1720272.32110366
2019-09,95,831,466677.452447626
2019-09,100,133,70784.2375924325
2019-10,0,7,4720766.58719396
2019-10,5,8,5152317.98572833
2019-10,10,5,5377227.15970483
2019-10,15,14,5833363.7547046
2019-10,20,12,6360580.30782322
2019-10,25,14,6347114.9987847
2019-10,30,43,6846571.75552509
2019-10,35,80,7626438.25247441
2019-10,40,205,8761553.46475514
2019-10,45,388,9864874.85142484
2019-10,50,603,8610344.4603717
2019-10,55,1007,7747598.21928359
2019-10,60,1612,7530461.06485534
2019-10,65,3170,8675754.61359595
2019-10,70,4616,8672952.97847266
2019-10,75,5494,7218982.95285121
2019-10,80,5732,5314765.57222193
2019-10,85,5247,3615223.57788856
2019-10,90,3240,1727261.08189203
2019-10,95,942,469154.116743775
2019-10,100,104,71213.3131063123
2019-11,0,9,4706417.86912112
2019-11,5,6,5148811.11876066
2019-11,10,6,5375886.2905841
2019-11,15,17,5824700.51647183
2019-11,20,12,6359250.11374305
2019-11,25,21,6351732.96174526
2019-11,30,32,6834756.43352492
2019-11,35,88,7616146.4640815
2019-11,40,181,8734586.87079924
2019-11,45,378,9870483.70836386
2019-11,50,590,8618249.24689783
2019-11,55,927,7766244.01365636
2019-11,60,1599,7524337.8099953
2019-11,65,2894,8628248.35405092
2019-11,70,4474,8713210.75468561
2019-11,75,5334,7226611.36833786
2019-11,80,5501,5317445.0672267
2019-11,85,5193,3624907.7283841
2019-11,90,3111,1734482.82894601
2019-11,95,925,471703.521494444
2019-11,100,122,71761.6334218585
2019-12,0,2,4691906.47469119
2019-12,5,4,5145649.31319761
2019-12,10,8,5375021.48492675
2019-12,15,5,5815582.65588328
2019-12,20,11,6357460.16070234
2019-12,25,25,6356082.29143562
2019-12,30,38,6823540.67757596
2019-12,35,95,7605949.26660402
2019-12,40,194,8709177.81551691
2019-12,45,412,9874921.198682
2019-12,50,620,8624235.95946951
2019-12,55,1037,7786123.71283605
2019-12,60,1609,7517826.35647265
2019-12,65,3105,8584432.05552941
2019-12,70,4738,8752891.92146736
2019-12,75,5550,7229643.46127374
2019-12,80,5877,5321259.93880889
2019-12,85,5424,3634681.51046459
2019-12,90,3274,1741478.19524387
2019-12,95,969,474170.582317767
2019-12,100,113,72380.0164342808
2020-01,0,6,4676380.23799317
2020-01,5,14,5142553.95740284
2020-01,10,4,5374507.75922445
2020-01,15,9,5805488.72438216
2020-01,20,13,6355120.5403499
2020-01,25,25,6360409.75534431
2020-01,30,38,6812113.82202137
2020-01,35,88,7595183.15150884
2020-01,40,191,8683516.96233427
2020-01,45,388,9878486.28315279
2020-01,50,672,8629447.54197858
2020-01,55,1039,7807860.81707163
2020-01,60,1555,7510583.78495557
2020-01,65,3080,8541207.16032315
2020-01,70,4620,8794717.79133219
2020-01,75,5328,7228429.52090188
2020-01,80,5663,5326376.51862703
2020-01,85,5112,3645154.13817213
2020-01,90,3161,1748720.58055886
2020-01,95,902,476729.845558138
2020-01,100,104,73094.5686739411
2020-02,0,4,4660431.31503878
2020-02,5,7,5139564.32552075
2020-02,10,7,5374311.73474794
2020-02,15,9,5794799.45728344
2020-02,20,13,6352312.78914091
2020-02,25,21,6364523.74485537
2020-02,30,46,6800788.41303416
2020-02,35,67,7584200.84302038
2020-02,40,183,8658343.74530494
2020-02,45,349,9881017.49820469
2020-02,50,578,8634424.48251173
2020-02,55,886,7830098.93760207
2020-02,60,1505,7502911.38880917
2020-02,65,2826,8499887.46968193
2020-02,70,4248,8837456.27977061
2020-02,75,5012,7222947.79187076
2020-02,80,5186,5332597.4635214
2020-02,85,5015,3655962.86834835
2020-02,90,2966,1755984.19036495
2020-02,95,807,479309.480046132
2020-02,100,104,73870.5491479321
2020-03,0,9,4645233.59787166
2020-03,5,3,5136801.55539166
2020-03,10,4,5374354.69416937
2020-03,15,8,5784339.50353081
2020-03,20,7,6349289.15923702
2020-03,25,22,6368139.74858249
2020-03,30,58,6790228.22343962
2020-03,35,91,7573746.18878035
2020-03,40,201,8635131.03670641
2020-03,45,403,9882452.2868828
2020-03,50,598,8639544.90107769
2020-03,55,954,7850717.16157893
2020-03,60,1567,7495427.84767122
2020-03,65,2903,8462796.83577929
2020-03,70,4731,8878332.72771809
2020-03,75,5343,7214090.90188707
2020-03,80,5575,5339336.75991441
2020-03,85,5224,3666339.97279505
2020-03,90,3123,1762804.80413293
2020-03,95,942,481750.299027604
2020-03,100,104,74638.3172665555
2020-04,0,2,4628802.98821893
2020-04,5,4,5133818.58769179
2020-04,10,9,5374577.0567437
2020-04,15,8,5772750.17933121
2020-04,20,19,6345661.22320373
2020-04,25,18,6371714.50757065
2020-04,30,33,6778915.43172028
2020-04,35,91,7562393.0305383
2020-04,40,175,8610564.80964947
2020-04,45,393,9882991.59443578
2020-04,50,620,8646238.74553387
2020-04,55,932,7871876.57741321
2020-04,60,1525,7487189.65701275
2020-04,65,2857,8424646.64474483
2020-04,70,4629,8923059.11154602
2020-04,75,5065,7200781.34805895
2020-04,80,5307,5347438.35609312
2020-04,85,5026,3677675.55245608
2020-04,90,3067,1770130.04746385
2020-04,95,899,484398.769916083
2020-04,100,110,75489.0625723265
2020-05,0,7,4612829.72187356
2020-05,5,4,5130838.45164759
2020-05,10,3,5374902.09955903
2020-05,15,10,5761215.09410422
2020-05,20,16,6341788.77476966
2020-05,25,16,6374847.12884641
2020-05,30,38,6767884.05403746
2020-05,35,85,7551246.90830019
2020-05,40,187,8586925.16065326
2020-05,45,422,9882538.07350075
2020-05,50,608,8654621.45756631
2020-05,55,889,7890822.47329268
2020-05,60,1494,7479068.83685246
2020-05,65,2871,8389033.3419778
2020-05,70,4563,8967428.80851979
2020-05,75,5112,7184261.50999145
2020-05,80,5429,5356078.35160447
2020-05,85,5121,3688844.2515546
2020-05,90,3019,1777259.34944149
2020-05,95,854,487010.030269844
2020-05,100,101,76327.5946033466
2020-06,0,7,4596364.17479684
2020-06,5,4,5127594.64692402
2020-06,10,6,5375284.16233854
2020-06,15,12,5749051.6509838
2020-06,20,24,6337443.07255739
2020-06,25,18,6377703.26600397
2020-06,30,40,6756335.71661873
2020-06,35,70,7539581.05188219
2020-06,40,172,8562520.71356298
2020-06,45,399,9881064.61743434
2020-06,50,603,8665995.71436425
2020-06,55,928,7908116.09591296
2020-06,60,1466,7470615.17674937
2020-06,65,2735,8353405.23615357
2020-06,70,4465,9014475.69983316
2020-06,75,5078,7163578.21486071
2020-06,80,5300,5365744.75303561
2020-06,85,4980,3700548.27860061
2020-06,90,2997,1784675.0388844
2020-06,95,862,489768.239735313
2020-06,100,113,77194.6964912177
2020-07,0,5,4580578.97023961
2020-07,5,8,5124231.52797915
2020-07,10,9,5375634.14623951
2020-07,15,11,5737127.30074175
2020-07,20,5,6332932.6477246
2020-07,25,22,6380057.31175128
2020-07,30,40,6744955.21764943
2020-07,35,89,7528163.70435105
2020-07,40,151,8538815.48572763
2020-07,45,375,9878669.28219379
2020-07,50,631,8680339.70382597
2020-07,55,943,7921969.93611097
2020-07,60,1565,7462461.35139636
2020-07,65,2880,8319891.03528722
2020-07,70,4573,9061237.15673719
2020-07,75,5303,7140207.68111806
2020-07,80,5490,5375729.69255224
2020-07,85,5340,3711991.97616768
2020-07,90,3118,1791905.4249992
2020-07,95,918,492505.093932654
2020-07,100,113,78019.9539204624
2020-08,0,1,4564537.0216157
2020-08,5,7,5120457.06228454
2020-08,10,8,5375908.05372417
2020-08,15,12,5724733.49551104
2020-08,20,12,6327986.22713395
2020-08,25,22,6382023.01464731
2020-08,30,39,6732920.9086047
2020-08,35,84,7516250.01383673
2020-08,40,148,8514113.7290698
2020-08,45,357,9875195.50684867
2020-08,50,597,8699353.52163598
2020-08,55,986,7932605.77020354
2020-08,60,1527,7454154.95000626
2020-08,65,2872,8286078.98818084
2020-08,70,4830,9110906.51108765
2020-08,75,5251,7112740.02289463
2020-08,80,5670,5386610.83967518
2020-08,85,5331,3723895.88599703
2020-08,90,3083,1799439.57554692
2020-08,95,934,495413.125431196
2020-08,100,132,78843.2650492307
2020-09,0,4,4548886.06918492
2020-09,5,4,5116309.51170816
2020-09,10,9,5376024.34669508
2020-09,15,6,5712354.35904174
2020-09,20,12,6322779.37969841
2020-09,25,20,6383470.35803916
2020-09,30,35,6720543.6595664
2020-09,35,85,7504235.23272886
2020-09,40,174,8489084.94363796
2020-09,45,353,9870709.94485313
2020-09,50,563,8723383.77477997
2020-09,55,900,7938788.16075319
2020-09,60,1472,7446062.39343718
2020-09,65,2737,8252919.28540591
2020-09,70,4658,9162024.3110763
2020-09,75,5343,7082050.44118802
2020-09,80,5514,5397975.16314043
2020-09,85,5334,3735836.77653625
2020-09,90,3137,1807044.66383422
2020-09,95,920,498412.657191204
2020-09,100,133,79621.2715733178
2020-10,0,10,4534221.2394458
2020-10,5,9,5111876.59662805
2020-10,10,4,5375922.75126153
2020-10,15,10,5700471.23770309
2020-10,20,11,6317521.78121215
2020-10,25,14,6384337.77799427
2020-10,30,45,6708180.53337085
2020-10,35,89,7492527.50529802
2020-10,40,191,8464444.11836499
2020-10,45,367,9865408.62592797
2020-10,50,612,8752108.27548271
2020-10,55,1009,7939877.26300644
2020-10,60,1572,7438522.19543735
2020-10,65,2955,8221280.95250331
2020-10,70,4935,9212930.65414096
2020-10,75,5373,7049438.42612132
2020-10,80,5745,5409348.97775837
2020-10,85,5600,3747386.87046351
2020-10,90,3352,1814478.49469637
2020-10,95,960,501411.74912619
2020-10,100,143,80316.7275537215
2020-11,0,4,4519602.68710283
2020-11,5,4,5106846.40992298
2020-11,10,8,5375562.04549686
2020-11,15,5,5688351.20725322
2020-11,20,7,6311915.68943705
2020-11,25,20,6384703.42477328
2020-11,30,42,6695013.67856628
2020-11,35,88,7480361.20814604
2020-11,40,169,8438542.60601012
2020-11,45,377,9858937.51921684
2020-11,50,587,8787380.03609417
2020-11,55,992,7936015.17780929
2020-11,60,1425,7431106.67481907
2020-11,65,2785,8188947.51569829
2020-11,70,4788,9266641.20370866
2020-11,75,5059,7013236.9783031
2020-11,80,5525,5421438.37240716
2020-11,85,5319,3759279.45286619
2020-11,90,3159,1822234.98685353
2020-11,95,1025,504603.784635286
2020-11,100,120,80970.334907929
2020-12,0,12,4505931.76996738
2020-12,5,9,5101579.58944419
2020-12,10,11,5374965.62579002
2020-12,15,11,5676805.6470194
2020-12,20,13,6306396.79319059
2020-12,25,17,6384627.09511385
2020-12,30,41,6681968.42274237
2020-12,35,85,7468534.09611203
2020-12,40,198,8413156.00436802
2020-12,45,368,9851709.76933397
2020-12,50,593,8826052.99363249
2020-12,55,998,7928294.0475098
2020-12,60,1580,7424349.75586949
2020-12,65,2815,8157973.02765146
2020-12,70,4995,9318871.82008511
2020-12,75,5420,6976628.49712192
2020-12,80,5754,5433449.51896794
2020-12,85,5782,3770717.79797236
2020-12,90,3398,1829803.35272804
2020-12,95,1049,507759.807653744
2020-12,100,125,81544.0261010377
2021-01,0,10,4492249.44518431
2021-01,5,5,5095765.39873494
2021-01,10,11,5374095.56257378
2021-01,15,11,5665094.20725945
2021-01,20,14,6300675.68637213
2021-01,25,26,6384194.09939453
2021-01,30,42,6668257.91059117
2021-01,35,86,7456271.02787165
2021-01,40,181,8386706.74091511
2021-01,45,394,9843238.79255198
2021-01,50,569,8869754.29219606
2021-01,55,999,7917119.68102246
2021-01,60,1558,7417858.12428555
2021-01,65,2786,8126262.75087236
2021-01,70,4969,9372225.51635891
2021-01,75,5198,6938075.65488
2021-01,80,5652,5446170.52722804
2021-01,85,5559,3782433.97541568
2021-01,90,3263,1837676.86723089
2021-01,95,1019,511065.312321779
2021-01,100,132,82080.8204201749
2021-02,0,2,4478970.26392692
2021-02,5,14,5089614.35019558
2021-02,10,6,5372969.43823351
2021-02,15,8,5653635.16518499
2021-02,20,6,6295015.84058681
2021-02,25,16,6383493.0576366
2021-02,30,40,6654397.39294362
2021-02,35,65,7443979.10795431
2021-02,40,151,8360154.23814165
2021-02,45,314,9833744.27135087
2021-02,50,575,8916289.48815188
2021-02,55,888,7903632.70005823
2021-02,60,1323,7411923.13577319
2021-02,65,2529,8094823.77245523
2021-02,70,4462,9424057.70351133
2021-02,75,4575,6899704.90903638
2021-02,80,5025,5459193.25882415
2021-02,85,4923,3794014.02470377
2021-02,90,3019,1845592.65043894
2021-02,95,895,514390.508075924
2021-02,100,120,82565.5279232199
2021-03,0,8,4467281.95391529
2021-03,5,5,5083803.54168926
2021-03,10,7,5371733.7691175
2021-03,15,7,5643527.09061841
2021-03,20,18,6290023.48203232
2021-03,25,23,6382706.72417957
2021-03,30,42,6641820.06963195
2021-03,35,76,7432863.32453325
2021-03,40,160,8336180.76418131
2021-03,45,374,9824284.77097361
2021-03,50,619,8959944.2840634
2021-03,55,966,7890249.89082558
2021-03,60,1420,7407089.7865335
2021-03,65,2758,8066635.01911891
2021-03,70,5058,9468814.86784421
2021-03,75,5015,6865975.9021881
2021-03,80,5674,5471204.2670272
2021-03,85,5317,3804330.36444948
2021-03,90,3214,1852769.07844283
2021-03,95,982,517389.549236708
2021-03,100,130,82962.6377990285
2021-04,0,4,4454634.79302484
2021-04,5,7,5077126.01162967
2021-04,10,2,5370125.50216093
2021-04,15,10,5632631.74220548
2021-04,20,9,6284703.11447165
2021-04,25,12,6381752.13335358
2021-04,30,49,6627909.17109341
2021-04,35,100,7420554.3393475
2021-04,40,162,8309757.83222952
2021-04,45,327,9812828.7766276
2021-04,50,591,9009173.40524728
2021-04,55,921,7874974.5215791
2021-04,60,1555,7402376.43056845
2021-04,65,2701,8035627.87420711
2021-04,70,4848,9515256.10564296
2021-04,75,4974,6830515.62156131
2021-04,80,5378,5484765.38583247
2021-04,85,5227,3815564.79276626
2021-04,90,3192,1860733.28159442
2021-04,95,968,520681.520435113
2021-04,100,127,83361.7613667268
2021-05,0,5,4442644.62586559
2021-05,5,8,5070457.42510892
2021-05,10,9,5368330.49358536
2021-05,15,8,5622411.2335136
2021-05,20,9,6279834.88089108
2021-05,25,20,6380828.91271451
2021-05,30,53,6614538.55672662
2021-05,35,74,7408652.6739936
2021-05,40,168,8284413.98388494
2021-05,45,363,9800754.38532357
2021-05,50,618,9056821.64467449
2021-05,55,927,7860594.77389648
2021-05,60,1489,7398506.81934416
2021-05,65,2718,8005795.03037492
2021-05,70,4908,9556263.26793627
2021-05,75,4977,6798928.39633588
2021-05,80,5499,5498140.58284831
2021-05,85,5259,3826220.94305408
2021-05,90,3258,1868448.89462977
2021-05,95,1002,523815.56975557
2021-05,100,143,83711.9226300801
2021-06,0,8,4430464.4595808
2021-06,5,8,5063393.59460083
2021-06,10,3,5366230.907899
2021-06,15,13,5612213.55157004
2021-06,20,12,6275172.75270099
2021-06,25,15,6379965.91324225
2021-06,30,38,6600899.68065411
2021-06,35,88,7396378.21692588
2021-06,40,194,8258574.49684381
2021-06,45,364,9787251.90390608
2021-06,50,609,9105114.49856935
2021-06,55,953,7847072.5488667
2021-06,60,1453,7395280.12573925
2021-06,65,2545,7975117.85974619
2021-06,70,4776,9593691.13754052
2021-06,75,4726,6770011.64921107
2021-06,80,5396,5512208.90455907
2021-06,85,5045,3836978.73862534
2021-06,90,3082,1876419.00893729
2021-06,95,961,526975.726425094
2021-06,100,129,84041.2388808984
2021-07,0,3,4418834.50122534
2021-07,5,8,5056428.90846926
2021-07,10,9,5363963.95563289
2021-07,15,7,5602724.7099246
2021-07,20,17,6271092.67381761
2021-07,25,13,6379305.34434576
2021-07,30,39,6587951.75562714
2021-07,35,79,7384535.63107391
2021-07,40,176,8234016.38868152
2021-07,45,333,9773187.92896833
2021-07,50,654,9150025.92906366
2021-07,55,972,7836161.42063301
2021-07,60,1484,7392959.22591949
2021-07,65,2703,7945547.03653943
2021-07,70,5078,9624283.58736744
2021-07,75,4928,6746495.57669146
2021-07,80,5647,5526050.62440464
2021-07,85,5362,3847114.94557594
2021-07,90,3269,1884118.62342484
2021-07,95,1017,529934.267437457
2021-07,100,139,84333.032933544
2021-08,0,2,4406931.77186271
2021-08,5,12,5049139.43921396
2021-08,10,6,5361380.33838251
2021-08,15,16,5593341.47340766
2021-08,20,13,6267401.15929779
2021-08,25,18,6378893.56712111
2021-08,30,28,6574914.41505757
2021-08,35,77,7372348.74352549
2021-08,40,196,8209217.31977313
2021-08,45,378,9757620.12844597
2021-08,50,647,9193598.97845288
2021-08,55,930,7828054.53158097
2021-08,60,1507,7391446.54019046
2021-08,65,2767,7915081.40092017
2021-08,70,5165,9649201.08606901
2021-08,75,5060,6727715.67832339
2021-08,80,5803,5540575.89039137
2021-08,85,5557,3857274.82432914
2021-08,90,3344,1892049.76291097
2021-08,95,1059,532863.521465801
2021-08,100,111,84611.5309324465
2021-09,0,6,4395097.39078364
2021-09,5,4,5041796.87152144
2021-09,10,9,5358553.5305411
2021-09,15,8,5584416.88862273
2021-09,20,19,6264322.61876395
2021-09,25,26,6378848.92102382
2021-09,30,52,6562309.05224309
2021-09,35,72,7360226.68559255
2021-09,40,146,8185122.11394016
2021-09,45,358,9740995.52252
2021-09,50,643,9233323.47250991
2021-09,55,937,7824103.16141774
2021-09,60,1446,7390892.03333773
2021-09,65,2564,7884677.8771791
2021-09,70,5148,9666420.69784801
2021-09,75,5164,6715464.36059284
2021-09,80,5701,5555314.11333058
2021-09,85,5384,3867084.36398252
2021-09,90,3199,1899943.89385345
2021-09,95,999,535637.457960524
2021-09,100,139,84871.4804476797
2021-10,0,7,4383664.33952269
2021-10,5,6,5034678.81947794
2021-10,10,5,5355588.32012512
2021-10,15,12,5576244.62577724
2021-10,20,13,6262000.47066428
2021-10,25,18,6379240.9264663
2021-10,30,46,6550600.09087051
2021-10,35,83,7348569.73416549
2021-10,40,173,8162582.88899788
2021-10,45,344,9723897.15709421
2021-10,50,629,9267204.83831411
2021-10,55,971,7825103.70157614
2021-10,60,1468,7391320.76418391
2021-10,65,2709,7855287.17887583
2021-10,70,5171,9674929.5247342
2021-10,75,5169,6710674.21085424
2021-10,80,5986,5569767.1203424
2021-10,85,5606,3876214.85411876
2021-10,90,3398,1907537.19506679
2021-10,95,1080,538150.710696151
2021-10,100,134,85109.9207492601
2021-11,0,4,4371841.16068643
2021-11,5,7,5027325.0052311
2021-11,10,6,5352294.50236622
2021-11,15,8,5568288.94220798
2021-11,20,7,6260281.99679392
2021-11,25,17,6380130.97667439
2021-11,30,51,6539039.12147559
2021-11,35,75,7336597.30970095
2021-11,40,168,8140133.00370571
2021-11,45,353,9705203.41878951
2021-11,50,638,9297244.60047545
2021-11,55,948,7831349.64032588
2021-11,60,1488,7392750.1281803
2021-11,65,2527,7824972.57388453
2021-11,70,4942,9675162.48680368
2021-11,75,4933,6713199.22651267
2021-11,80,5728,5584875.95620828
2021-11,85,5481,3885258.3726668
2021-11,90,3262,1915323.8674818
2021-11,95,1031,540569.583230384
2021-11,100,155,85345.0388116861
2021-12,0,3,4360381.15458365
2021-12,5,4,5020197.21709894
2021-12,10,9,5348897.41960953
2021-12,15,18,5561051.37974147
2021-12,20,20,6259203.12994387
2021-12,25,21,6381439.89282758
2021-12,30,37,6528351.84571219
2021-12,35,71,7325061.63053557
2021-12,40,162,8119175.85234805
2021-12,45,393,9686161.01597275
2021-12,50,652,9321956.93045184
2021-12,55,951,7841956.70316567
2021-12,60,1468,7395008.41063845
2021-12,65,2632,7795764.29132593
2021-12,70,5209,9667729.55600571
2021-12,75,5313,6722307.66118961
2021-12,80,5914,5599634.40884399
2021-12,85,5885,3893629.51423931
2021-12,90,3538,1922789.29887936
2021-12,95,1103,542760.644639678
2021-12,100,155,85561.3598637508
2022-01,0,6,4348511.36313746
2022-01,5,11,5012805.70088637
2022-01,10,6,5345184.30336082
2022-01,15,10,5554036.13285497
2022-01,20,12,6258609.7062838
2022-01,25,20,6383229.35485216
2022-01,30,39,6517802.09003101
2022-01,35,86,7313171.68447018
2022-01,40,167,8098263.21414216
2022-01,45,358,9665544.12343517
2022-01,50,651,9343497.64177106
2022-01,55,893,7857093.31550348
2022-01,60,1474,7398159.57815377
2022-01,65,2653,7765795.59944514
2022-01,70,5072,9652826.76637779
2022-01,75,5052,6737974.71936808
2022-01,80,5888,5614993.0113325
2022-01,85,5597,3901885.03243286
2022-01,90,3423,1930418.35306578
2022-01,95,1066,544894.826251905
2022-01,100,143,85772.8573557752
2022-02,0,4,4336604.22654011
2022-02,5,9,5005372.81394167
2022-02,10,6,5341278.99350461
2022-02,15,7,5547478.53368719
2022-02,20,12,6258462.64811177
2022-02,25,23,6385436.89424237
2022-02,30,36,6507730.11459203
2022-02,35,68,7301290.16310439
2022-02,40,153,8078053.92782644
2022-02,45,306,9644016.46650134
2022-02,50,620,9361494.15040381
2022-02,55,870,7875926.82381776
2022-02,60,1412,7402053.75306613
2022-02,65,2391,7736125.40928702
2022-02,70,4656,9631286.38714027
2022-02,75,4728,6759356.94213746
2022-02,80,5406,5630427.67834031
2022-02,85,5054,3909738.07514678
2022-02,90,3159,1937947.7432233
2022-02,95,955,546922.231047281
2022-02,100,122,85971.6680063994
2022-03,0,9,4325809.63912386
2022-03,5,9,4998611.22922853
2022-03,10,5,5337598.13380582
2022-03,15,13,5541937.5312566
2022-03,20,11,6258643.19859769
2022-03,25,21,6387768.28503236
2022-03,30,46,6499023.26409253
2022-03,35,93,7290546.93421927
2022-03,40,168,8060361.27310266
2022-03,45,386,9623826.6296048
2022-03,50,635,9375137.16835157
2022-03,55,980,7895654.90120669
2022-03,60,1468,7406135.70526627
2022-03,65,2569,7709651.88234528
2022-03,70,5051,9606716.43442992
2022-03,75,5083,6783042.08246991
2022-03,80,5938,5644405.53362715
2022-03,85,5419,3916484.07948244
2022-03,90,3402,1944651.85319865
2022-03,95,1048,548682.904771785
2022-03,100,140,86139.951475974
2022-04,0,11,4313805.99938515
2022-04,5,5,4991058.25138613
2022-04,10,4,5333365.93486409
2022-04,15,17,5536213.18233061
2022-04,20,7,6259112.23332635
2022-04,25,25,6390698.90641724
2022-04,30,54,6489793.37111091
2022-04,35,84,7278619.09252956
2022-04,40,168,8041345.6380959
2022-04,45,344,9600689.53750307
2022-04,50,608,9387831.16970637
2022-04,55,941,7919995.27056401
2022-04,60,1417,7411198.21268005
2022-04,65,2409,7680778.2757998
2022-04,70,4786,9574506.26589299
2022-04,75,4816,6813507.51438087
2022-04,80,5476,5659890.26355053
2022-04,85,5292,3923567.36645768
2022-04,90,3088,1951955.13687765
2022-04,95,1015,550577.657391245
2022-04,100,138,86313.344660647
2022-05,0,2,4302128.66971065
2022-05,5,9,4983668.30512381
2022-05,10,7,5329126.04042305
2022-05,15,8,5531071.59397204
2022-05,20,12,6259758.4333225
2022-05,25,17,6393860.6727146
2022-05,30,46,6481249.0982253
2022-05,35,83,7267021.88390965
2022-05,40,178,8023468.56720132
2022-05,45,383,9577555.19775959
2022-05,50,625,9398179.48672977
2022-05,55,941,7945546.06791934
2022-05,60,1492,7416559.85346797
2022-05,65,2563,7653348.0350222
2022-05,70,5097,9538972.10697396
2022-05,75,5157,6846643.41608584
2022-05,80,5768,5674853.50374178
2022-05,85,5463,3930035.20788002
2022-05,90,3221,1958891.62906424
2022-05,95,996,552379.968500457
2022-05,100,137,86467.7974287328
2022-06,0,3,4289990.20378534
2022-06,5,9,4975934.15903779
2022-06,10,3,5324609.49454283
2022-06,15,11,5526156.69226532
2022-06,20,19,6260542.63921224
2022-06,25,12,6397438.78719363
2022-06,30,33,6472797.13874492
2022-06,35,71,7254960.19419672
2022-06,40,140,8005487.17833376
2022-06,45,364,9552924.98937047
2022-06,50,617,9407380.33208604
2022-06,55,900,7973471.96764836
2022-06,60,1468,7422491.48478073
2022-06,65,2419,7625612.96437631
2022-06,70,4896,9498436.57650222
2022-06,75,4869,6884026.82320304
2022-06,80,5579,5690259.43978757
2022-06,85,5304,3936317.47066936
2022-06,90,3171,1965910.93095067
2022-06,95,1022,554234.852740618
2022-06,100,156,86613.1586782868
2022-07,0,2,4278165.15395531
2022-07,5,9,4968340.8451643
2022-07,10,14,5320120.80476705
2022-07,15,13,5521772.835277
2022-07,20,12,6261335.53564712
2022-07,25,25,6401177.91689317
2022-07,30,31,6464960.10520266
2022-07,35,70,7243191.16967814
2022-07,40,173,7988512.66867482
2022-07,45,357,9528429.75835123
2022-07,50,634,9415326.68309973
2022-07,55,910,8001455.6311735
2022-07,60,1484,7428527.53902946
2022-07,65,2484,7599439.46734515
2022-07,70,4862,9456176.84977033
2022-07,75,5143,6922640.91463074
2022-07,80,5773,5705082.2037722
2022-07,85,5495,3942007.58161363
2022-07,90,3330,1972547.90162872
2022-07,95,1082,556046.43726755
2022-07,100,141,86739.6214731177
2022-08,0,3,4265856.2258952
2022-08,5,7,4960367.57425883
2022-08,10,11,5315374.4288002
2022-08,15,9,5517614.4645162
2022-08,20,15,6262107.74301581
2022-08,25,20,6405301.75597588
2022-08,30,52,6457191.84019728
2022-08,35,93,7230908.24179786
2022-08,40,157,7971362.32688837
2022-08,45,364,9502480.15761294
2022-08,50,685,9423056.6213678
2022-08,55,910,8030823.9239484
2022-08,60,1582,7434983.83426226
2022-08,65,2547,7573163.13120898
2022-08,70,4981,9410067.17442019
2022-08,75,5149,6964427.93863535
