state,age,year,dead,pop
Kentucky,45-54,2017,3588,588090
Kentucky,55-64,1999,4497,365988
Kentucky,55-64,2000,4402,372595
Kentucky,55-64,2001,4596,382298
Kentucky,55-64,2002,4871,405555
Kentucky,55-64,2003,4937,423593
Kentucky,55-64,2004,4779,440485
Kentucky,55-64,2005,5089,458920
Kentucky,55-64,2006,5063,477485
Kentucky,55-64,2007,5279,493319
Kentucky,55-64,2008,5400,508641
Kentucky,55-64,2009,5819,524383
Kentucky,55-64,2010,5867,538993
Kentucky,55-64,2011,5992,560468
Kentucky,55-64,2012,6379,562778
Kentucky,55-64,2013,6431,571744
Kentucky,55-64,2014,6659,578122
Kentucky,55-64,2015,7044,585545
Kentucky,55-64,2016,7220,590470
Kentucky,55-64,2017,7205,594559
Kentucky,65-74,1999,7942,274018
Kentucky,65-74,2000,7894,273943
Kentucky,65-74,2001,7757,274350
Kentucky,65-74,2002,7823,274094
Kentucky,65-74,2003,7483,276867
Kentucky,65-74,2004,7314,280681
Kentucky,65-74,2005,7446,285541
Kentucky,65-74,2006,7387,292586
Kentucky,65-74,2007,7468,300454
Kentucky,65-74,2008,7748,311179
Kentucky,65-74,2009,7873,319714
Kentucky,65-74,2010,7950,325314
Kentucky,65-74,2011,8100,334546
Kentucky,65-74,2012,8375,355298
Kentucky,65-74,2013,8652,370128
Kentucky,65-74,2014,9091,385387
Kentucky,65-74,2015,9550,398866
Kentucky,65-74,2016,9953,411687
Kentucky,65-74,2017,10078,425393
Kentucky,75-84,1999,11267,170785
Kentucky,75-84,2000,11209,172589
Kentucky,75-84,2001,11321,174136
Kentucky,75-84,2002,11528,176213
Kentucky,75-84,2003,11328,178297
Kentucky,75-84,2004,10653,178857
Kentucky,75-84,2005,11170,181480
Kentucky,75-84,2006,10917,182711
Kentucky,75-84,2007,10677,182845
Kentucky,75-84,2008,10855,182904
Kentucky,75-84,2009,10403,182869
Kentucky,75-84,2010,10570,183705
Kentucky,75-84,2011,10580,185832
Kentucky,75-84,2012,10603,186384
Kentucky,75-84,2013,10794,189439
Kentucky,75-84,2014,10760,193232
Kentucky,75-84,2015,11034,196538
Kentucky,75-84,2016,11296,200941
Kentucky,75-84,2017,11536,206343
Kentucky,85+,1999,9973,57514
Kentucky,85+,2000,10055,58261
Kentucky,85+,2001,10014,58671
Kentucky,85+,2002,10122,58311
Kentucky,85+,2003,9994,58570
Kentucky,85+,2004,9324,59231
Kentucky,85+,2005,9907,60846
Kentucky,85+,2006,9971,62988
Kentucky,85+,2007,10036,64747
Kentucky,85+,2008,10627,66579
Kentucky,85+,2009,10329,67955
Kentucky,85+,2010,10659,69208
Kentucky,85+,2011,10961,71473
Kentucky,85+,2012,11231,72971
Kentucky,85+,2013,11282,74685
Kentucky,85+,2014,11330,75895
Kentucky,85+,2015,11715,77361
Kentucky,85+,2016,11808,78089
Kentucky,85+,2017,11912,79613
Louisiana,0,1999,621,64309
Louisiana,0,2000,608,64092
Louisiana,0,2001,643,65338
Louisiana,0,2002,665,64468
Louisiana,0,2003,606,63676
Louisiana,0,2004,684,64593
Louisiana,0,2005,613,64616
Louisiana,0,2006,629,52290
Louisiana,0,2007,608,64614
Louisiana,0,2008,591,66929
Louisiana,0,2009,568,63570
Louisiana,0,2010,474,61882
Louisiana,0,2011,510,63289
Louisiana,0,2012,511,62491
Louisiana,0,2013,547,60988
Louisiana,0,2014,483,61601
Louisiana,0,2015,498,62686
Louisiana,0,2016,503,62380
Louisiana,0,2017,431,62458
Louisiana,1-4,1999,125,253052
Louisiana,1-4,2000,130,253300
Louisiana,1-4,2001,130,251423
Louisiana,1-4,2002,143,254357
Louisiana,1-4,2003,111,256680
Louisiana,1-4,2004,125,257692
Louisiana,1-4,2005,132,258462
Louisiana,1-4,2006,90,235992
Louisiana,1-4,2007,101,234644
Louisiana,1-4,2008,115,242837
Louisiana,1-4,2009,107,249595
Louisiana,1-4,2010,88,252378
Louisiana,1-4,2011,95,253494
Louisiana,1-4,2012,108,252275
Louisiana,1-4,2013,97,247229
Louisiana,1-4,2014,122,247033
Louisiana,1-4,2015,114,248131
Louisiana,1-4,2016,106,248221
Louisiana,1-4,2017,101,249580
Louisiana,5-14,1999,187,689702
Louisiana,5-14,2000,167,684692
Louisiana,5-14,2001,173,671665
Louisiana,5-14,2002,177,662981
Louisiana,5-14,2003,141,659153
Louisiana,5-14,2004,180,653009
Louisiana,5-14,2005,167,646977
Louisiana,5-14,2006,129,594641
Louisiana,5-14,2007,138,601149
Louisiana,5-14,2008,137,603995
Louisiana,5-14,2009,137,608234
Louisiana,5-14,2010,113,613198
Louisiana,5-14,2011,119,616412
Louisiana,5-14,2012,110,620567
Louisiana,5-14,2013,110,622612
Louisiana,5-14,2014,108,621399
Louisiana,5-14,2015,131,617555
Louisiana,5-14,2016,120,616000
Louisiana,5-14,2017,108,612161
Louisiana,15-24,1999,758,691233
Louisiana,15-24,2000,827,691516
Louisiana,15-24,2001,784,701736
Louisiana,15-24,2002,841,707730
Louisiana,15-24,2003,837,710161
Louisiana,15-24,2004,903,713810
Louisiana,15-24,2005,920,709774
Louisiana,15-24,2006,846,655518
Louisiana,15-24,2007,828,662810
Louisiana,15-24,2008,831,664105
Louisiana,15-24,2009,709,666011
Louisiana,15-24,2010,670,665088
Louisiana,15-24,2011,625,661845
Louisiana,15-24,2012,614,658326
Louisiana,15-24,2013,649,655370
Louisiana,15-24,2014,617,650053
Louisiana,15-24,2015,637,642237
Louisiana,15-24,2016,668,629881
Louisiana,15-24,2017,682,619351
Louisiana,25-34,1999,957,608582
Louisiana,25-34,2000,918,601162
Louisiana,25-34,2001,977,587213
Louisiana,25-34,2002,1024,584779
Louisiana,25-34,2003,1027,584738
Louisiana,25-34,2004,1095,591843
Louisiana,25-34,2005,1136,599543
Louisiana,25-34,2006,1085,560262
Louisiana,25-34,2007,1158,575856
Louisiana,25-34,2008,982,592767
Louisiana,25-34,2009,951,613507
Louisiana,25-34,2010,1009,628433
Louisiana,25-34,2011,973,642228
Louisiana,25-34,2012,987,652957
Louisiana,25-34,2013,1072,662144
Louisiana,25-34,2014,1110,669628
Louisiana,25-34,2015,1128,676077
Louisiana,25-34,2016,1187,681658
Louisiana,25-34,2017,1214,679687
Louisiana,35-44,1999,1922,696307
Louisiana,35-44,2000,1886,691966
Louisiana,35-44,2001,1943,681491
Louisiana,35-44,2002,1935,669458
Louisiana,35-44,2003,1975,658016
Louisiana,35-44,2004,1892,649403
Louisiana,35-44,2005,1938,638415
Louisiana,35-44,2006,1722,591780
Louisiana,35-44,2007,1730,586382
Louisiana,35-44,2008,1575,576983
Louisiana,35-44,2009,1505,568146
Louisiana,35-44,2010,1482,564599
Louisiana,35-44,2011,1385,559499
Louisiana,35-44,2012,1436,559506
Louisiana,35-44,2013,1481,562555
Louisiana,35-44,2014,1436,565948
Louisiana,35-44,2015,1517,570811
Louisiana,35-44,2016,1562,574245
Louisiana,35-44,2017,1668,578448
Louisiana,45-54,1999,3161,570443
Louisiana,45-54,2000,3341,586271
Louisiana,45-54,2001,3457,611506
Louisiana,45-54,2002,3514,621153
Louisiana,45-54,2003,3684,633482
Louisiana,45-54,2004,3779,645313
Louisiana,45-54,2005,4083,657153
Louisiana,45-54,2006,3734,632503
Louisiana,45-54,2007,3604,642735
Louisiana,45-54,2008,3820,650435
Louisiana,45-54,2009,3789,654126
Louisiana,45-54,2010,3661,654375
Louisiana,45-54,2011,3617,645604
Louisiana,45-54,2012,3577,633679
Louisiana,45-54,2013,3512,623435
Louisiana,45-54,2014,3612,613254
Louisiana,45-54,2015,3398,602603
Louisiana,45-54,2016,3353,591817
Louisiana,45-54,2017,3214,579074
Louisiana,55-64,1999,4677,373236
Louisiana,55-64,2000,4944,379048
Louisiana,55-64,2001,4987,388603
Louisiana,55-64,2002,5018,410797
Louisiana,55-64,2003,5296,429397
Louisiana,55-64,2004,5299,447326
Louisiana,55-64,2005,5682,466747
Louisiana,55-64,2006,5394,463919
Louisiana,55-64,2007,5407,482395
Louisiana,55-64,2008,5699,499672
Louisiana,55-64,2009,5784,519317
Louisiana,55-64,2010,5906,535562
Louisiana,55-64,2011,6024,560025
Louisiana,55-64,2012,6355,566887
Louisiana,55-64,2013,6818,577651
Louisiana,55-64,2014,6971,587866
Louisiana,55-64,2015,7107,597530
Louisiana,55-64,2016,7114,603021
Louisiana,55-64,2017,7276,606191
Louisiana,65-74,1999,8272,283633
Louisiana,65-74,2000,7957,282925
Louisiana,65-74,2001,7869,281746
Louisiana,65-74,2002,7576,281415
Louisiana,65-74,2003,7728,282858
Louisiana,65-74,2004,7453,284469
Louisiana,65-74,2005,7645,287810
Louisiana,65-74,2006,6994,279518
Louisiana,65-74,2007,6909,285766
Louisiana,65-74,2008,7131,295792
Louisiana,65-74,2009,7223,305564
Louisiana,65-74,2010,7372,311994
Louisiana,65-74,2011,7442,321914
Louisiana,65-74,2012,7904,341656
Louisiana,65-74,2013,8192,355158
Louisiana,65-74,2014,8442,370732
Louisiana,65-74,2015,8522,385971
Louisiana,65-74,2016,8846,401909
Louisiana,65-74,2017,9402,416419
Louisiana,75-84,1999,11020,172924
Louisiana,75-84,2000,10861,175328
Louisiana,75-84,2001,11291,178845
Louisiana,75-84,2002,11435,182020
Louisiana,75-84,2003,11458,184319
Louisiana,75-84,2004,11322,185870
Louisiana,75-84,2005,11610,186438
Louisiana,75-84,2006,10379,177538
Louisiana,75-84,2007,10097,178455
Louisiana,75-84,2008,10359,179386
Louisiana,75-84,2009,10002,179320
Louisiana,75-84,2010,10037,180177
Louisiana,75-84,2011,9834,182022
Louisiana,75-84,2012,10091,182809
Louisiana,75-84,2013,10057,185042
Louisiana,75-84,2014,10199,187736
Louisiana,75-84,2015,10046,191144
Louisiana,75-84,2016,9972,195073
Louisiana,75-84,2017,10519,201036
Louisiana,85+,1999,9538,57390
Louisiana,85+,2000,9499,58676
Louisiana,85+,2001,9503,58309
Louisiana,85+,2002,9656,58109
Louisiana,85+,2003,9854,58562
Louisiana,85+,2004,9482,58910
Louisiana,85+,2005,10425,60693
Louisiana,85+,2006,9036,58704
Louisiana,85+,2007,9384,60775
Louisiana,85+,2008,9977,62685
Louisiana,85+,2009,9507,64258
Louisiana,85+,2010,9854,65686
Louisiana,85+,2011,10266,68504
Louisiana,85+,2012,10626,70740
Louisiana,85+,2013,10734,73286
Louisiana,85+,2014,10767,74426
Louisiana,85+,2015,10618,75979
Louisiana,85+,2016,10875,77461
Louisiana,85+,2017,11187,79928
Maine,0,1999,66,13349
Maine,0,2000,66,13456
Maine,0,2001,84,13796
Maine,0,2002,59,13514
Maine,0,2003,68,13842
Maine,0,2004,79,14177
Maine,0,2005,97,13987
Maine,0,2006,89,14012
Maine,0,2007,89,14385
Maine,0,2008,75,13965
Maine,0,2009,76,13419
Maine,0,2010,70,13180
Maine,0,2011,83,12875
Maine,0,2012,86,12803
Maine,0,2013,90,12617
Maine,0,2014,85,12709
Maine,0,2015,83,12863
Maine,0,2016,74,12751
Maine,0,2017,70,12477
Maine,1-4,1999,12,57179
Maine,1-4,2000,18,57270
Maine,1-4,2001,10,56623
Maine,1-4,2002,18,56748
Maine,1-4,2003,16,56776
Maine,1-4,2004,22,56626
Maine,1-4,2005,14,57040
Maine,1-4,2006,12,56811
Maine,1-4,2007,14,56881
Maine,1-4,2008,17,57242
Maine,1-4,2010,13,56340
Maine,1-4,2012,12,54101
Maine,1-4,2013,16,52397
Maine,1-4,2015,12,51824
Maine,1-4,2016,10,52317
Maine,1-4,2017,14,52025
Maine,5-14,1999,30,176808
Maine,5-14,2000,31,175274
Maine,5-14,2001,24,173426
Maine,5-14,2002,25,171406
Maine,5-14,2003,29,169109
Maine,5-14,2004,24,166924
Maine,5-14,2005,24,163465
Maine,5-14,2006,22,160899
Maine,5-14,2007,20,158300
Maine,5-14,2008,18,155915
Maine,5-14,2009,25,154370
Maine,5-14,2010,15,153129
Maine,5-14,2011,21,151323
Maine,5-14,2012,17,150113
Maine,5-14,2013,20,147988
Maine,5-14,2014,18,146125
Maine,5-14,2015,13,143983
Maine,5-14,2016,21,142493
Maine,5-14,2017,15,141900
Maine,15-24,1999,124,158762
Maine,15-24,2000,119,159141
Maine,15-24,2001,120,163420
Maine,15-24,2002,118,166970
Maine,15-24,2003,121,170587
Maine,15-24,2004,144,172127
Maine,15-24,2005,131,174202
Maine,15-24,2006,140,174569
Maine,15-24,2007,137,173045
Maine,15-24,2008,112,172328
Maine,15-24,2009,107,170460
Maine,15-24,2010,118,167956
Maine,15-24,2011,104,166149
Maine,15-24,2012,109,164594
Maine,15-24,2013,102,162069
Maine,15-24,2014,105,160695
Maine,15-24,2015,98,158464
Maine,15-24,2016,121,157436
Maine,15-24,2017,96,155894
Maine,25-34,1999,142,159336
Maine,25-34,2000,141,157617
Maine,25-34,2001,137,152867
Maine,25-34,2002,156,150990
Maine,25-34,2003,144,149621
Maine,25-34,2004,136,148155
Maine,25-34,2005,149,145702
Maine,25-34,2006,146,143767
Maine,25-34,2007,153,143628
Maine,25-34,2008,142,143942
Maine,25-34,2009,140,144182
Maine,25-34,2010,132,144624
Maine,25-34,2011,142,146454
Maine,25-34,2012,171,148099
Maine,25-34,2013,153,150570
Maine,25-34,2014,177,152659
Maine,25-34,2015,207,154547
Maine,25-34,2016,228,156994
Maine,25-34,2017,259,158413
Maine,35-44,1999,309,213530
Maine,35-44,2000,317,212980
Maine,35-44,2001,323,211244
Maine,35-44,2002,355,208639
Maine,35-44,2003,332,205374
Maine,35-44,2004,338,201481
Maine,35-44,2005,314,197856
Maine,35-44,2006,312,193925
Maine,35-44,2007,268,188773
Maine,35-44,2008,301,183010
Maine,35-44,2009,276,176367
Maine,35-44,2010,255,171376
Maine,35-44,2011,295,165649
Maine,35-44,2012,248,161566
Maine,35-44,2013,278,158124
Maine,35-44,2014,258,155439
Maine,35-44,2015,281,152750
Maine,35-44,2016,322,150767
Maine,35-44,2017,320,151334
Maine,45-54,1999,633,186351
Maine,45-54,2000,684,192596
Maine,45-54,2001,662,201588
Maine,45-54,2002,691,204357
Maine,45-54,2003,704,208403
Maine,45-54,2004,711,211842
Maine,45-54,2005,781,214580
Maine,45-54,2006,820,216891
Maine,45-54,2007,757,218981
Maine,45-54,2008,769,220114
Maine,45-54,2009,793,219374
Maine,45-54,2010,802,218575
Maine,45-54,2011,745,214744
Maine,45-54,2012,772,210092
Maine,45-54,2013,741,205341
Maine,45-54,2014,781,200510
Maine,45-54,2015,814,195755
Maine,45-54,2016,777,190748
Maine,45-54,2017,782,186218
Maine,55-64,1999,1117,119812
Maine,55-64,2000,1113,123187
Maine,55-64,2001,1152,127562
Maine,55-64,2002,1244,136668
Maine,55-64,2003,1307,144561
Maine,55-64,2004,1231,152551
Maine,55-64,2005,1410,160575
Maine,55-64,2006,1401,168298
Maine,55-64,2007,1434,175043
Maine,55-64,2008,1429,180655
Maine,55-64,2009,1409,186977
Maine,55-64,2010,1511,192101
Maine,55-64,2011,1541,199958
Maine,55-64,2012,1562,201448
Maine,55-64,2013,1572,204129
Maine,55-64,2014,1568,206375
Maine,55-64,2015,1652,208606
Maine,55-64,2016,1686,210290
Maine,55-64,2017,1780,211432
Maine,65-74,1999,2412,95974
Maine,65-74,2000,2292,96196
Maine,65-74,2001,2272,96223
Maine,65-74,2002,2271,96346
Maine,65-74,2003,2141,96649
Maine,65-74,2004,2091,97159
Maine,65-74,2005,2130,97858
Maine,65-74,2006,2008,99347
Maine,65-74,2007,1998,101589
Maine,65-74,2008,2034,105982
Maine,65-74,2009,2044,110029
Maine,65-74,2010,2143,112651
Maine,65-74,2011,2157,116713
Maine,65-74,2012,2127,125691
Maine,65-74,2013,2362,133370
Maine,65-74,2014,2421,140376
Maine,65-74,2015,2582,146413
Maine,65-74,2016,2686,152331
Maine,65-74,2017,2824,158520
Maine,75-84,1999,3700,62824
Maine,75-84,2000,3777,63890
Maine,75-84,2001,3753,65094
Maine,75-84,2002,3885,66133
Maine,75-84,2003,3775,67054
Maine,75-84,2004,3726,67720
Maine,75-84,2005,3817,68129
Maine,75-84,2006,3536,68796
Maine,75-84,2007,3573,69407
Maine,75-84,2008,3547,69441
Maine,75-84,2009,3538,69226
Maine,75-84,2010,3513,69293
Maine,75-84,2011,3497,69704
Maine,75-84,2012,3411,70212
Maine,75-84,2013,3475,70551
Maine,75-84,2014,3395,71410
Maine,75-84,2015,3677,72098
Maine,75-84,2016,3366,73062
Maine,75-84,2017,3580,74966
Maine,85+,1999,3716,22883
Maine,85+,2000,3796,23316
Maine,85+,2001,3884,23849
Maine,85+,2002,3872,24189
Maine,85+,2003,3903,24537
Maine,85+,2004,3941,24926
Maine,85+,2005,4001,25393
Maine,85+,2006,3808,26304
Maine,85+,2007,4050,27008
Maine,85+,2008,4097,27915
Maine,85+,2009,4178,28415
Maine,85+,2010,4175,29136
Maine,85+,2011,4409,29801
Maine,85+,2012,4355,30473
Maine,85+,2013,4738,31146
Maine,85+,2014,4693,31721
Maine,85+,2015,5060,32025
Maine,85+,2016,4890,32290
Maine,85+,2017,4935,32728
Maryland,0,1999,601,69781
Maryland,0,2000,562,69647
Maryland,0,2001,594,73227
Maryland,0,2002,551,72755
Maryland,0,2003,617,73172
Maryland,0,2004,630,73971
Maryland,0,2005,547,73599
Maryland,0,2006,616,73820
Maryland,0,2007,625,75872
Maryland,0,2008,619,75041
Maryland,0,2009,546,73276
Maryland,0,2010,498,71523
Maryland,0,2011,494,73059
Maryland,0,2012,467,71976
Maryland,0,2013,477,73267
Maryland,0,2014,478,73284
Maryland,0,2015,490,72907
Maryland,0,2016,480,72580
Maryland,0,2017,460,72259
Maryland,1-4,1999,84,284850
Maryland,1-4,2000,82,283746
Maryland,1-4,2001,98,281601
Maryland,1-4,2002,88,284983
Maryland,1-4,2003,80,288948
Maryland,1-4,2004,93,291758
Maryland,1-4,2005,64,293314
Maryland,1-4,2006,83,291752
Maryland,1-4,2007,96,290037
Maryland,1-4,2008,88,291074
Maryland,1-4,2009,67,291878
Maryland,1-4,2010,57,292965
Maryland,1-4,2011,63,293094
Maryland,1-4,2012,79,293248
Maryland,1-4,2013,72,293943
Maryland,1-4,2014,75,296470
Maryland,1-4,2015,85,296128
Maryland,1-4,2016,65,294515
Maryland,1-4,2017,69,294126
Maryland,5-14,1999,129,777623
Maryland,5-14,2000,138,783453
Maryland,5-14,2001,136,786316
Maryland,5-14,2002,124,786648
Maryland,5-14,2003,130,782106
Maryland,5-14,2004,138,775880
Maryland,5-14,2005,111,765663
Maryland,5-14,2006,105,757217
Maryland,5-14,2007,122,748480
Maryland,5-14,2008,107,742724
Maryland,5-14,2009,100,743588
Maryland,5-14,2010,91,745897
Maryland,5-14,2011,92,744528
Maryland,5-14,2012,84,746144
Maryland,5-14,2013,79,748256
Maryland,5-14,2014,92,751764
Maryland,5-14,2015,101,749127
Maryland,5-14,2016,95,750002
Maryland,5-14,2017,87,750523
Maryland,15-24,1999,640,658375
Maryland,15-24,2000,621,670248
Maryland,15-24,2001,645,695726
Maryland,15-24,2002,686,715606
Maryland,15-24,2003,760,733513
Maryland,15-24,2004,678,749941
Maryland,15-24,2005,669,767685
Maryland,15-24,2006,706,780870
Maryland,15-24,2007,702,790706
Maryland,15-24,2008,644,793999
Maryland,15-24,2009,576,797106
Maryland,15-24,2010,566,799939
Maryland,15-24,2011,589,797796
Maryland,15-24,2012,584,800172
Maryland,15-24,2013,549,793135
Maryland,15-24,2014,509,791241
Maryland,15-24,2015,605,784186
Maryland,15-24,2016,676,778492
Maryland,15-24,2017,654,771286
Maryland,25-34,1999,929,763937
Maryland,25-34,2000,879,748521
Maryland,25-34,2001,884,733474
Maryland,25-34,2002,868,728867
Maryland,25-34,2003,858,725954
Maryland,25-34,2004,831,724290
Maryland,25-34,2005,847,724285
Maryland,25-34,2006,871,725791
Maryland,25-34,2007,862,726252
Maryland,25-34,2008,801,735642
Maryland,25-34,2009,822,750047
Maryland,25-34,2010,795,762042
Maryland,25-34,2011,832,782984
Maryland,25-34,2012,848,802102
Maryland,25-34,2013,921,817751
Maryland,25-34,2014,923,829223
Maryland,25-34,2015,1066,836617
Maryland,25-34,2016,1285,834450
Maryland,25-34,2017,1415,837918
Maryland,35-44,1999,2103,911449
Maryland,35-44,2000,2055,916156
Maryland,35-44,2001,2101,918724
Maryland,35-44,2002,2076,914728
Maryland,35-44,2003,2029,906187
Maryland,35-44,2004,1918,895972
Maryland,35-44,2005,1795,885849
Maryland,35-44,2006,1801,872859
Maryland,35-44,2007,1775,854604
Maryland,35-44,2008,1522,833570
Maryland,35-44,2009,1455,808015
Maryland,35-44,2010,1279,795572
Maryland,35-44,2011,1230,780253
Maryland,35-44,2012,1249,775155
Maryland,35-44,2013,1212,770000
Maryland,35-44,2014,1291,769047
Maryland,35-44,2015,1292,767825
Maryland,35-44,2016,1496,761384
Maryland,35-44,2017,1522,769410
Maryland,45-54,1999,3179,734690
Maryland,45-54,2000,3372,755032
Maryland,45-54,2001,3476,788762
Maryland,45-54,2002,3609,799419
Maryland,45-54,2003,3655,814261
Maryland,45-54,2004,3740,829672
Maryland,45-54,2005,3694,846247
Maryland,45-54,2006,3690,860487
Maryland,45-54,2007,3679,872796
Maryland,45-54,2008,3689,882574
Maryland,45-54,2009,3702,895759
Maryland,45-54,2010,3508,902204
Maryland,45-54,2011,3393,900717
Maryland,45-54,2012,3332,896020
Maryland,45-54,2013,3313,887094
Maryland,45-54,2014,3291,877727
Maryland,45-54,2015,3272,868312
Maryland,45-54,2016,3442,854746
Maryland,45-54,2017,3361,843977
Maryland,55-64,1999,4529,458782
Maryland,55-64,2000,4696,470376
Maryland,55-64,2001,4729,488309
Maryland,55-64,2002,4884,522424
Maryland,55-64,2003,5006,549132
Maryland,55-64,2004,4980,574946
Maryland,55-64,2005,5318,597231
Maryland,55-64,2006,5322,618251
Maryland,55-64,2007,5287,636108
Maryland,55-64,2008,5337,652083
Maryland,55-64,2009,5733,675736
Maryland,55-64,2010,5685,695768
Maryland,55-64,2011,5753,726370
Maryland,55-64,2012,6014,736727
Maryland,55-64,2013,6132,750387
Maryland,55-64,2014,6257,765391
Maryland,55-64,2015,6391,781728
Maryland,55-64,2016,6706,794068
Maryland,55-64,2017,6780,808007
Maryland,65-74,1999,8166,321571
Maryland,65-74,2000,8125,321285
Maryland,65-74,2001,7876,322776
Maryland,65-74,2002,7539,323602
Maryland,65-74,2003,7567,326137
Maryland,65-74,2004,7138,329250
Maryland,65-74,2005,7054,332754
Maryland,65-74,2006,6927,337163
Maryland,65-74,2007,6892,346768
Maryland,65-74,2008,7044,363223
Maryland,65-74,2009,7076,376703
Maryland,65-74,2010,7125,386357
Maryland,65-74,2011,7203,402219
Maryland,65-74,2012,7313,431361
Maryland,65-74,2013,7885,456352
Maryland,65-74,2014,8168,477341
Maryland,65-74,2015,8396,497796
Maryland,65-74,2016,8979,516122
Maryland,65-74,2017,9206,533575
Maryland,75-84,1999,12292,207898
Maryland,75-84,2000,12480,211120
Maryland,75-84,2001,12533,216672
Maryland,75-84,2002,12577,220244
Maryland,75-84,2003,12433,223164
Maryland,75-84,2004,12062,225325
Maryland,75-84,2005,12158,225873
Maryland,75-84,2006,11625,225074
Maryland,75-84,2007,11311,224078
Maryland,75-84,2008,11337,223681
Maryland,75-84,2009,10938,223017
Maryland,75-84,2010,10642,223159
Maryland,75-84,2011,10458,224861
Maryland,75-84,2012,10385,225850
Maryland,75-84,2013,10589,229443
Maryland,75-84,2014,10569,233911
Maryland,75-84,2015,10615,238561
Maryland,75-84,2016,10901,245157
Maryland,75-84,2017,11061,254598
Maryland,85+,1999,10411,65553
Maryland,85+,2000,10740,66902
Maryland,85+,2001,10764,69104
Maryland,85+,2002,10963,71113
Maryland,85+,2003,11355,73695
Maryland,85+,2004,11020,75930
Maryland,85+,2005,11628,79879
Maryland,85+,2006,11834,84083
Maryland,85+,2007,12403,87707
Maryland,85+,2008,12699,91354
Maryland,85+,2009,12826,95263
Maryland,85+,2010,13076,98126
Maryland,85+,2011,13635,102408
Maryland,85+,2012,14115,105808
Maryland,85+,2013,14456,109186
Maryland,85+,2014,14213,111008
Maryland,85+,2015,14931,113214
Maryland,85+,2016,14694,114931
Maryland,85+,2017,15310,116498
Maryland,NS,1999,26,
Massachusetts,0,1999,417,77731
Massachusetts,0,2000,376,77998
Massachusetts,0,2001,405,80654
Massachusetts,0,2002,395,79001
Massachusetts,0,2003,388,77857
Massachusetts,0,2004,380,76350
Massachusetts,0,2005,396,73919
Massachusetts,0,2006,370,74330
Massachusetts,0,2007,384,74969
Massachusetts,0,2008,391,74335
Massachusetts,0,2009,379,72805
Massachusetts,0,2010,323,71434
Massachusetts,0,2011,310,73343
Massachusetts,0,2012,307,72250
Massachusetts,0,2013,298,73511
Massachusetts,0,2014,315,73200
Massachusetts,0,2015,309,73100
Massachusetts,0,2016,279,71857
Massachusetts,0,2017,262,71523
Massachusetts,1-4,1999,65,321520
Massachusetts,1-4,2000,72,319270
Massachusetts,1-4,2001,61,314771
Massachusetts,1-4,2002,71,313592
Massachusetts,1-4,2003,54,310853
Massachusetts,1-4,2004,45,307528
Massachusetts,1-4,2005,45,303630
Massachusetts,1-4,2006,48,297454
Massachusetts,1-4,2007,47,294040
Massachusetts,1-4,2008,47,293954
Massachusetts,1-4,2009,43,294777
