cause,date,age,dead
A-Q,2021-04,5,211
A-Q,2021-04,15,529
A-Q,2021-04,25,1804
A-Q,2021-04,35,4386
A-Q,2021-04,45,10632
A-Q,2021-04,55,28580
A-Q,2021-04,65,46650
A-Q,2021-04,75,54633
A-Q,2021-04,85,63552
A-Q,2021-05,0,1335
A-Q,2021-05,1,160
A-Q,2021-05,5,241
A-Q,2021-05,15,526
A-Q,2021-05,25,1765
A-Q,2021-05,35,4467
A-Q,2021-05,45,10974
A-Q,2021-05,55,29284
A-Q,2021-05,65,47353
A-Q,2021-05,75,55438
A-Q,2021-05,85,64448
A-Q,2021-06,0,1236
A-Q,2021-06,1,133
A-Q,2021-06,5,230
A-Q,2021-06,15,565
A-Q,2021-06,25,1748
A-Q,2021-06,35,4507
A-Q,2021-06,45,10482
A-Q,2021-06,55,28378
A-Q,2021-06,65,45852
A-Q,2021-06,75,53824
A-Q,2021-06,85,61837
A-Q,2021-07,0,1321
A-Q,2021-07,1,133
A-Q,2021-07,5,237
A-Q,2021-07,15,587
A-Q,2021-07,25,1868
A-Q,2021-07,35,4633
A-Q,2021-07,45,10970
A-Q,2021-07,55,29031
A-Q,2021-07,65,47774
A-Q,2021-07,75,55993
A-Q,2021-07,85,64745
A-Q,2021-08,0,1293
A-Q,2021-08,1,130
A-Q,2021-08,5,249
A-Q,2021-08,15,551
A-Q,2021-08,25,2045
A-Q,2021-08,35,4943
A-Q,2021-08,45,11312
A-Q,2021-08,55,30599
A-Q,2021-08,65,49935
A-Q,2021-08,75,58340
A-Q,2021-08,85,67949
A-Q,2021-09,0,1313
A-Q,2021-09,1,166
A-Q,2021-09,5,220
A-Q,2021-09,15,590
A-Q,2021-09,25,1961
A-Q,2021-09,35,4953
A-Q,2021-09,45,11247
A-Q,2021-09,55,29595
A-Q,2021-09,65,48781
A-Q,2021-09,75,57515
A-Q,2021-09,85,66663
A-Q,2021-10,0,1338
A-Q,2021-10,1,152
A-Q,2021-10,5,237
A-Q,2021-10,15,550
A-Q,2021-10,25,1946
A-Q,2021-10,35,4787
A-Q,2021-10,45,11436
A-Q,2021-10,55,30010
A-Q,2021-10,65,50325
A-Q,2021-10,75,60281
A-Q,2021-10,85,70152
A-Q,2021-11,0,1236
A-Q,2021-11,1,170
A-Q,2021-11,5,232
A-Q,2021-11,15,573
A-Q,2021-11,25,1802
A-Q,2021-11,35,4707
A-Q,2021-11,45,10949
A-Q,2021-11,55,29708
A-Q,2021-11,65,49674
A-Q,2021-11,75,61013
A-Q,2021-11,85,70943
A-Q,2021-12,0,1311
A-Q,2021-12,1,192
A-Q,2021-12,5,265
A-Q,2021-12,15,599
A-Q,2021-12,25,1984
A-Q,2021-12,35,4926
A-Q,2021-12,45,11935
A-Q,2021-12,55,31653
A-Q,2021-12,65,53625
A-Q,2021-12,75,65384
A-Q,2021-12,85,76320
A-Q,2022-01,0,1277
A-Q,2022-01,1,156
A-Q,2022-01,5,239
A-Q,2022-01,15,646
A-Q,2022-01,25,2118
A-Q,2022-01,35,5201
A-Q,2022-01,45,12258
A-Q,2022-01,55,33749
A-Q,2022-01,65,56850
A-Q,2022-01,75,70622
A-Q,2022-01,85,84362
A-Q,2022-02,0,1173
A-Q,2022-02,1,148
A-Q,2022-02,5,221
A-Q,2022-02,15,528
A-Q,2022-02,25,1684
A-Q,2022-02,35,4318
A-Q,2022-02,45,10272
A-Q,2022-02,55,27531
A-Q,2022-02,65,47613
A-Q,2022-02,75,59817
A-Q,2022-02,85,69373
A-Q,2022-03,0,1304
A-Q,2022-03,1,159
A-Q,2022-03,5,249
A-Q,2022-03,15,532
A-Q,2022-03,25,1863
A-Q,2022-03,35,4556
A-Q,2022-03,45,10679
A-Q,2022-03,55,29086
A-Q,2022-03,65,49278
A-Q,2022-03,75,61276
A-Q,2022-03,85,69792
A-Q,2022-04,0,1259
A-Q,2022-04,1,147
A-Q,2022-04,5,263
A-Q,2022-04,15,484
A-Q,2022-04,25,1704
A-Q,2022-04,35,4286
A-Q,2022-04,45,10136
A-Q,2022-04,55,27461
A-Q,2022-04,65,46359
A-Q,2022-04,75,57923
A-Q,2022-04,85,65391
A-Q,2022-05,0,1351
A-Q,2022-05,1,165
A-Q,2022-05,5,254
A-Q,2022-05,15,545
A-Q,2022-05,25,1726
A-Q,2022-05,35,4492
A-Q,2022-05,45,10448
A-Q,2022-05,55,28045
A-Q,2022-05,65,47631
A-Q,2022-05,75,59425
A-Q,2022-05,85,66924
A-Q,2022-06,0,1366
A-Q,2022-06,1,157
A-Q,2022-06,5,265
A-Q,2022-06,15,560
A-Q,2022-06,25,1663
A-Q,2022-06,35,4400
A-Q,2022-06,45,10173
A-Q,2022-06,55,27342
A-Q,2022-06,65,45970
A-Q,2022-06,75,57147
A-Q,2022-06,85,64098
A-Q,2022-07,0,1403
A-Q,2022-07,1,160
A-Q,2022-07,5,250
A-Q,2022-07,15,533
A-Q,2022-07,25,1761
A-Q,2022-07,35,4444
A-Q,2022-07,45,10575
A-Q,2022-07,55,28150
A-Q,2022-07,65,47843
A-Q,2022-07,75,59134
A-Q,2022-07,85,66551
A-Q,2022-08,0,1407
A-Q,2022-08,1,132
A-Q,2022-08,5,242
A-Q,2022-08,15,535
A-Q,2022-08,25,1778
A-Q,2022-08,35,4415
A-Q,2022-08,45,10187
A-Q,2022-08,55,27450
A-Q,2022-08,65,47810
A-Q,2022-08,75,59668
A-Q,2022-08,85,66350
A-Q,2022-09,0,1319
A-Q,2022-09,1,141
A-Q,2022-09,5,252
A-Q,2022-09,15,525
A-Q,2022-09,25,1716
A-Q,2022-09,35,4337
A-Q,2022-09,45,10334
A-Q,2022-09,55,26923
A-Q,2022-09,65,46450
A-Q,2022-09,75,58302
A-Q,2022-09,85,64930
A-Q,2022-10,0,1380
A-Q,2022-10,1,169
A-Q,2022-10,5,259
A-Q,2022-10,15,534
A-Q,2022-10,25,1794
A-Q,2022-10,35,4441
A-Q,2022-10,45,10500
A-Q,2022-10,55,28146
A-Q,2022-10,65,49320
A-Q,2022-10,75,62171
A-Q,2022-10,85,70727
A-Q,2022-11,0,1350
A-Q,2022-11,1,223
A-Q,2022-11,5,302
A-Q,2022-11,15,595
A-Q,2022-11,25,1795
A-Q,2022-11,35,4638
A-Q,2022-11,45,10965
A-Q,2022-11,55,28727
A-Q,2022-11,65,50064
A-Q,2022-11,75,63628
A-Q,2022-11,85,71011
A-Q,2022-12,0,1382
A-Q,2022-12,1,220
A-Q,2022-12,5,357
A-Q,2022-12,15,634
A-Q,2022-12,25,2026
A-Q,2022-12,35,5079
A-Q,2022-12,45,11613
A-Q,2022-12,55,31656
A-Q,2022-12,65,55416
A-Q,2022-12,75,71176
A-Q,2022-12,85,80807
A-Q,2023-01,0,1368
A-Q,2023-01,1,190
A-Q,2023-01,5,275
A-Q,2023-01,15,599
A-Q,2023-01,25,1917
A-Q,2023-01,35,4842
A-Q,2023-01,45,11187
A-Q,2023-01,55,30012
A-Q,2023-01,65,53053
A-Q,2023-01,75,68338
A-Q,2023-01,85,78079
A-Q,2023-02,0,1196
A-Q,2023-02,1,153
A-Q,2023-02,5,281
A-Q,2023-02,15,524
A-Q,2023-02,25,1616
A-Q,2023-02,35,4082
A-Q,2023-02,45,9715
A-Q,2023-02,55,26236
A-Q,2023-02,65,46196
A-Q,2023-02,75,59902
A-Q,2023-02,85,67115
A-Q,2023-03,0,1407
A-Q,2023-03,1,199
A-Q,2023-03,5,253
A-Q,2023-03,15,572
A-Q,2023-03,25,1811
A-Q,2023-03,35,4509
A-Q,2023-03,45,10358
A-Q,2023-03,55,28254
A-Q,2023-03,65,50696
A-Q,2023-03,75,64525
A-Q,2023-03,85,72962
A-Q,2023-04,0,1296
A-Q,2023-04,1,180
A-Q,2023-04,5,248
A-Q,2023-04,15,515
A-Q,2023-04,25,1629
A-Q,2023-04,35,4272
A-Q,2023-04,45,10033
A-Q,2023-04,55,26855
A-Q,2023-04,65,47413
A-Q,2023-04,75,60612
A-Q,2023-04,85,67625
A-Q,2023-05,0,1321
A-Q,2023-05,1,153
A-Q,2023-05,5,264
A-Q,2023-05,15,574
A-Q,2023-05,25,1756
A-Q,2023-05,35,4341
A-Q,2023-05,45,10074
A-Q,2023-05,55,26933
A-Q,2023-05,65,47921
A-Q,2023-05,75,61102
A-Q,2023-05,85,66699
A-Q,2023-06,0,1328
A-Q,2023-06,1,142
A-Q,2023-06,5,258
A-Q,2023-06,15,535
A-Q,2023-06,25,1619
A-Q,2023-06,35,4353
A-Q,2023-06,45,9690
A-Q,2023-06,55,25821
A-Q,2023-06,65,45913
A-Q,2023-06,75,58236
A-Q,2023-06,85,63383
A-Q,2023-07,0,1346
A-Q,2023-07,1,155
A-Q,2023-07,5,236
A-Q,2023-07,15,558
A-Q,2023-07,25,1639
A-Q,2023-07,35,4359
A-Q,2023-07,45,10037
A-Q,2023-07,55,26618
A-Q,2023-07,65,47028
A-Q,2023-07,75,59059
A-Q,2023-07,85,63981
A-Q,2023-08,0,1369
A-Q,2023-08,1,165
A-Q,2023-08,5,231
A-Q,2023-08,15,562
A-Q,2023-08,25,1620
A-Q,2023-08,35,4282
A-Q,2023-08,45,9983
A-Q,2023-08,55,26494
A-Q,2023-08,65,47298
A-Q,2023-08,75,60479
A-Q,2023-08,85,65071
A-Q,2023-09,0,1278
A-Q,2023-09,1,150
A-Q,2023-09,5,245
A-Q,2023-09,15,535
A-Q,2023-09,25,1509
A-Q,2023-09,35,4256
A-Q,2023-09,45,9653
A-Q,2023-09,55,25417
A-Q,2023-09,65,46211
A-Q,2023-09,75,59267
A-Q,2023-09,85,64474
A-Q,2023-10,0,1302
A-Q,2023-10,1,143
A-Q,2023-10,5,256
A-Q,2023-10,15,540
A-Q,2023-10,25,1626
A-Q,2023-10,35,4192
A-Q,2023-10,45,10040
A-Q,2023-10,55,26517
A-Q,2023-10,65,48727
A-Q,2023-10,75,63775
A-Q,2023-10,85,69392
A-Q,2023-11,0,1274
A-Q,2023-11,1,187
A-Q,2023-11,5,274
A-Q,2023-11,15,556
A-Q,2023-11,25,1603
A-Q,2023-11,35,4286
A-Q,2023-11,45,10097
A-Q,2023-11,55,26364
A-Q,2023-11,65,48652
A-Q,2023-11,75,63538
A-Q,2023-11,85,70037
A-Q,2023-12,0,1398
A-Q,2023-12,1,218
A-Q,2023-12,5,316
A-Q,2023-12,15,574
A-Q,2023-12,25,1877
A-Q,2023-12,35,4721
A-Q,2023-12,45,10766
A-Q,2023-12,55,29085
A-Q,2023-12,65,53351
A-Q,2023-12,75,70119
A-Q,2023-12,85,77329
A-Q,2024-01,0,1324
A-Q,2024-01,1,190
A-Q,2024-01,5,317
A-Q,2024-01,15,633
A-Q,2024-01,25,1928
A-Q,2024-01,35,4953
A-Q,2024-01,45,11125
A-Q,2024-01,55,29912
A-Q,2024-01,65,55189
A-Q,2024-01,75,72989
A-Q,2024-01,85,81333
A-Q,2024-02,0,1232
A-Q,2024-02,1,210
A-Q,2024-02,5,281
A-Q,2024-02,15,557
A-Q,2024-02,25,1610
A-Q,2024-02,35,4305
A-Q,2024-02,45,9839
A-Q,2024-02,55,25985
A-Q,2024-02,65,48403
A-Q,2024-02,75,64126
A-Q,2024-02,85,69771
A-Q,2024-03,0,1344
A-Q,2024-03,1,156
A-Q,2024-03,5,312
A-Q,2024-03,15,533
A-Q,2024-03,25,1774
A-Q,2024-03,35,4342
A-Q,2024-03,45,10131
A-Q,2024-03,55,26930
A-Q,2024-03,65,50274
A-Q,2024-03,75,66060
A-Q,2024-03,85,72712
A-Q,2024-04,0,1260
A-Q,2024-04,1,169
A-Q,2024-04,5,230
A-Q,2024-04,15,542
A-Q,2024-04,25,1621
A-Q,2024-04,35,4230
A-Q,2024-04,45,9791
A-Q,2024-04,55,25303
A-Q,2024-04,65,47477
A-Q,2024-04,75,62860
A-Q,2024-04,85,68392
A-Q,2024-05,0,1325
A-Q,2024-05,1,165
A-Q,2024-05,5,243
A-Q,2024-05,15,504
A-Q,2024-05,25,1613
A-Q,2024-05,35,4350
A-Q,2024-05,45,9564
A-Q,2024-05,55,25682
A-Q,2024-05,65,47797
A-Q,2024-05,75,63403
A-Q,2024-05,85,67478
A-Q,2024-06,0,1284
A-Q,2024-06,1,124
A-Q,2024-06,5,225
A-Q,2024-06,15,487
A-Q,2024-06,25,1478
A-Q,2024-06,35,4109
A-Q,2024-06,45,9530
A-Q,2024-06,55,24839
A-Q,2024-06,65,46105
A-Q,2024-06,75,60296
A-Q,2024-06,85,65455
A-Q,2024-07,0,1291
A-Q,2024-07,1,144
A-Q,2024-07,5,256
A-Q,2024-07,15,525
A-Q,2024-07,25,1573
A-Q,2024-07,35,4197
A-Q,2024-07,45,9343
A-Q,2024-07,55,25228
A-Q,2024-07,65,47304
A-Q,2024-07,75,61670
A-Q,2024-07,85,65618
A-Q,2024-08,0,1180
A-Q,2024-08,1,107
A-Q,2024-08,5,246
A-Q,2024-08,15,519
A-Q,2024-08,25,1447
A-Q,2024-08,35,4177
A-Q,2024-08,45,9257
A-Q,2024-08,55,25247
A-Q,2024-08,65,47176
A-Q,2024-08,75,62804
A-Q,2024-08,85,66831
A-Q,2024-09,0,1168
A-Q,2024-09,1,112
A-Q,2024-09,5,225
A-Q,2024-09,15,424
A-Q,2024-09,25,1378
A-Q,2024-09,35,3725
A-Q,2024-09,45,8784
A-Q,2024-09,55,24045
A-Q,2024-09,65,45343
A-Q,2024-09,75,60786
A-Q,2024-09,85,65166
A-Q,2024-10,0,1142
A-Q,2024-10,1,113
A-Q,2024-10,5,211
A-Q,2024-10,15,430
A-Q,2024-10,25,1288
A-Q,2024-10,35,3624
A-Q,2024-10,45,8849
A-Q,2024-10,55,24235
A-Q,2024-10,65,47166
A-Q,2024-10,75,64431
A-Q,2024-10,85,68879
A-Q,2024-11,0,644
A-Q,2024-11,1,78
A-Q,2024-11,5,155
A-Q,2024-11,15,317
A-Q,2024-11,25,870
A-Q,2024-11,35,2641
A-Q,2024-11,45,6500
A-Q,2024-11,55,18385
A-Q,2024-11,65,37106
A-Q,2024-11,75,52555
A-Q,2024-11,85,57797
R,2018-01,0,235
R,2018-01,1,19
R,2018-01,15,28
R,2018-01,25,86
R,2018-01,35,73
R,2018-01,45,123
R,2018-01,55,288
R,2018-01,65,396
R,2018-01,75,541
R,2018-01,85,1342
R,2018-02,0,188
R,2018-02,1,28
R,2018-02,5,17
R,2018-02,15,34
R,2018-02,25,58
R,2018-02,35,98
R,2018-02,45,127
R,2018-02,55,237
R,2018-02,65,328
R,2018-02,75,403
R,2018-02,85,1040
R,2018-03,0,205
R,2018-03,1,19
R,2018-03,5,14
R,2018-03,15,34
R,2018-03,25,63
R,2018-03,35,83
R,2018-03,45,134
R,2018-03,55,242
R,2018-03,65,331
R,2018-03,75,488
R,2018-03,85,1050
R,2018-04,0,229
R,2018-04,1,17
R,2018-04,15,40
R,2018-04,25,62
R,2018-04,35,84
R,2018-04,45,134
R,2018-04,55,253
R,2018-04,65,303
R,2018-04,75,429
R,2018-04,85,994
R,2018-05,0,236
R,2018-05,1,23
R,2018-05,5,13
R,2018-05,15,49
R,2018-05,25,87
R,2018-05,35,103
R,2018-05,45,130
R,2018-05,55,245
R,2018-05,65,301
R,2018-05,75,385
R,2018-05,85,934
R,2018-06,0,200
R,2018-06,1,11
R,2018-06,15,44
R,2018-06,25,90
R,2018-06,35,81
R,2018-06,45,137
R,2018-06,55,270
R,2018-06,65,299
R,2018-06,75,385
R,2018-06,85,998
R,2018-07,0,211
R,2018-07,1,19
R,2018-07,15,37
R,2018-07,25,100
R,2018-07,35,120
R,2018-07,45,166
R,2018-07,55,284
R,2018-07,65,327
R,2018-07,75,407
R,2018-07,85,949
R,2018-08,0,209
R,2018-08,1,19
R,2018-08,5,14
R,2018-08,15,47
R,2018-08,25,112
R,2018-08,35,103
R,2018-08,45,162
R,2018-08,55,283
R,2018-08,65,328
R,2018-08,75,382
R,2018-08,85,1008
R,2018-09,0,227
R,2018-09,1,20
R,2018-09,15,32
R,2018-09,25,127
R,2018-09,35,132
R,2018-09,45,157
R,2018-09,55,246
R,2018-09,65,310
R,2018-09,75,383
R,2018-09,85,892
R,2018-10,0,248
R,2018-10,1,33
R,2018-10,5,11
R,2018-10,15,47
R,2018-10,25,113
R,2018-10,35,116
R,2018-10,45,188
R,2018-10,55,259
R,2018-10,65,337
R,2018-10,75,457
R,2018-10,85,961
R,2018-11,0,228
R,2018-11,1,36
R,2018-11,5,13
R,2018-11,15,46
R,2018-11,25,121
R,2018-11,35,142
R,2018-11,45,164
R,2018-11,55,307
R,2018-11,65,352
R,2018-11,75,491
R,2018-11,85,982
R,2018-12,0,240
R,2018-12,1,26
R,2018-12,5,12
R,2018-12,15,61
R,2018-12,25,123
R,2018-12,35,144
R,2018-12,45,206
R,2018-12,55,338
R,2018-12,65,392
R,2018-12,75,476
R,2018-12,85,1083
R,2019-01,0,196
R,2019-01,1,22
R,2019-01,15,37
R,2019-01,25,70
R,2019-01,35,86
R,2019-01,45,127
R,2019-01,55,294
R,2019-01,65,333
R,2019-01,75,492
R,2019-01,85,1071
R,2019-02,0,175
R,2019-02,1,18
R,2019-02,15,26
R,2019-02,25,60
R,2019-02,35,83
R,2019-02,45,119
R,2019-02,55,225
R,2019-02,65,291
R,2019-02,75,458
R,2019-02,85,986
R,2019-03,0,229
R,2019-03,1,21
R,2019-03,5,10
R,2019-03,15,40
R,2019-03,25,71
R,2019-03,35,92
R,2019-03,45,116
R,2019-03,55,289
R,2019-03,65,348
R,2019-03,75,442
R,2019-03,85,1057
R,2019-04,0,203
R,2019-04,1,17
R,2019-04,15,38
R,2019-04,25,74
R,2019-04,35,110
R,2019-04,45,141
R,2019-04,55,258
R,2019-04,65,326
R,2019-04,75,434
R,2019-04,85,945
R,2019-05,0,200
R,2019-05,1,20
R,2019-05,15,35
R,2019-05,25,83
R,2019-05,35,75
R,2019-05,45,128
R,2019-05,55,275
R,2019-05,65,340
R,2019-05,75,481
R,2019-05,85,928
R,2019-06,0,206
R,2019-06,1,18
R,2019-06,15,38
R,2019-06,25,99
R,2019-06,35,103
R,2019-06,45,128
R,2019-06,55,265
R,2019-06,65,303
R,2019-06,75,439
R,2019-06,85,907
R,2019-07,0,194
R,2019-07,1,15
R,2019-07,15,39
R,2019-07,25,98
R,2019-07,35,123
R,2019-07,45,150
R,2019-07,55,286
R,2019-07,65,365
R,2019-07,75,459
R,2019-07,85,885
R,2019-08,0,207
R,2019-08,1,19
R,2019-08,15,39
R,2019-08,25,103
R,2019-08,35,125
R,2019-08,45,166
R,2019-08,55,293
R,2019-08,65,371
R,2019-08,75,407
R,2019-08,85,928
R,2019-09,0,197
R,2019-09,1,15
R,2019-09,5,10
R,2019-09,15,35
R,2019-09,25,107
R,2019-09,35,122
R,2019-09,45,166
R,2019-09,55,283
R,2019-09,65,340
R,2019-09,75,467
R,2019-09,85,846
R,2019-10,0,196
R,2019-10,1,15
R,2019-10,5,15
R,2019-10,15,52
R,2019-10,25,112
R,2019-10,35,137
R,2019-10,45,176
R,2019-10,55,297
R,2019-10,65,336
R,2019-10,75,494
R,2019-10,85,985
R,2019-11,0,208
R,2019-11,1,23
R,2019-11,5,13
R,2019-11,15,58
R,2019-11,25,112
R,2019-11,35,129
R,2019-11,45,162
R,2019-11,55,289
R,2019-11,65,434
R,2019-11,75,485
R,2019-11,85,968
R,2019-12,0,242
R,2019-12,1,26
R,2019-12,5,12
R,2019-12,15,65
R,2019-12,25,165
R,2019-12,35,180
R,2019-12,45,216
R,2019-12,55,342
R,2019-12,65,412
R,2019-12,75,518
R,2019-12,85,1094
R,2020-01,0,218
R,2020-01,1,19
R,2020-01,15,37
R,2020-01,25,82
R,2020-01,35,74
R,2020-01,45,161
R,2020-01,55,278
R,2020-01,65,362
R,2020-01,75,492
R,2020-01,85,1024
R,2020-02,0,214
R,2020-02,1,14
R,2020-02,15,33
R,2020-02,25,75
R,2020-02,35,97
R,2020-02,45,124
R,2020-02,55,239
R,2020-02,65,377
R,2020-02,75,497
R,2020-02,85,931
R,2020-03,0,190
R,2020-03,1,18
R,2020-03,15,40
R,2020-03,25,70
R,2020-03,35,100
R,2020-03,45,118
R,2020-03,55,284
R,2020-03,65,379
R,2020-03,75,520
R,2020-03,85,1092
R,2020-04,0,169
R,2020-04,1,12
R,2020-04,15,40
R,2020-04,25,95
R,2020-04,35,101
R,2020-04,45,140
R,2020-04,55,246
R,2020-04,65,386
R,2020-04,75,493
R,2020-04,85,1152
R,2020-05,0,209
R,2020-05,1,24
R,2020-05,15,37
R,2020-05,25,97
R,2020-05,35,105
R,2020-05,45,142
R,2020-05,55,232
R,2020-05,65,330
R,2020-05,75,451
R,2020-05,85,943
R,2020-06,0,192
R,2020-06,1,16
R,2020-06,5,10
R,2020-06,15,59
R,2020-06,25,109
R,2020-06,35,131
R,2020-06,45,154
R,2020-06,55,245
R,2020-06,65,363
R,2020-06,75,398
R,2020-06,85,850
R,2020-07,0,208
R,2020-07,1,24
R,2020-07,5,16
R,2020-07,15,51
R,2020-07,25,127
R,2020-07,35,140
R,2020-07,45,186
R,2020-07,55,314
R,2020-07,65,386
R,2020-07,75,466
R,2020-07,85,1018
R,2020-08,0,215
R,2020-08,1,14
R,2020-08,5,11
R,2020-08,15,62
R,2020-08,25,136
R,2020-08,35,134
R,2020-08,45,159
R,2020-08,55,312
R,2020-08,65,423
R,2020-08,75,486
R,2020-08,85,955
R,2020-09,0,214
R,2020-09,1,18
R,2020-09,5,13
R,2020-09,15,61
R,2020-09,25,105
R,2020-09,35,138
R,2020-09,45,167
R,2020-09,55,286
R,2020-09,65,378
R,2020-09,75,422
R,2020-09,85,909
R,2020-10,0,210
R,2020-10,1,21
R,2020-10,15,59
R,2020-10,25,152
R,2020-10,35,129
R,2020-10,45,178
R,2020-10,55,319
R,2020-10,65,351
R,2020-10,75,460
R,2020-10,85,972
R,2020-11,0,225
R,2020-11,1,21
R,2020-11,5,12
R,2020-11,15,53
R,2020-11,25,128
R,2020-11,35,162
R,2020-11,45,197
R,2020-11,55,360
R,2020-11,65,370
R,2020-11,75,498
R,2020-11,85,1002
R,2020-12,0,226
R,2020-12,1,21
R,2020-12,5,15
R,2020-12,15,77
R,2020-12,25,184
R,2020-12,35,202
R,2020-12,45,264
R,2020-12,55,410
R,2020-12,65,498
R,2020-12,75,501
R,2020-12,85,1106
R,2021-01,0,214
R,2021-01,1,20
R,2021-01,15,46
R,2021-01,25,81
R,2021-01,35,127
R,2021-01,45,154
R,2021-01,55,274
R,2021-01,65,392
R,2021-01,75,476
R,2021-01,85,1067
R,2021-02,0,196
R,2021-02,1,16
R,2021-02,15,26
R,2021-02,25,81
R,2021-02,35,86
R,2021-02,45,125
R,2021-02,55,232
R,2021-02,65,334
R,2021-02,75,460
R,2021-02,85,898
R,2021-03,0,223
R,2021-03,1,24
R,2021-03,5,10
R,2021-03,15,37
R,2021-03,25,72
R,2021-03,35,116
R,2021-03,45,142
R,2021-03,55,275
R,2021-03,65,351
R,2021-03,75,464
R,2021-03,85,872
R,2021-04,0,208
R,2021-04,1,16
R,2021-04,5,15
R,2021-04,15,48
R,2021-04,25,97
R,2021-04,35,116
R,2021-04,45,156
R,2021-04,55,282
R,2021-04,65,373
R,2021-04,75,430
R,2021-04,85,771
R,2021-05,0,234
R,2021-05,1,17
R,2021-05,15,49
R,2021-05,25,96
R,2021-05,35,123
R,2021-05,45,146
R,2021-05,55,272
R,2021-05,65,365
R,2021-05,75,437
R,2021-05,85,813
R,2021-06,0,231
R,2021-06,1,24
R,2021-06,5,18
R,2021-06,15,57
R,2021-06,25,121
R,2021-06,35,162
R,2021-06,45,170
R,2021-06,55,299
R,2021-06,65,353
R,2021-06,75,440
R,2021-06,85,763
R,2021-07,0,226
R,2021-07,1,20
R,2021-07,15,53
R,2021-07,25,111
R,2021-07,35,152
R,2021-07,45,184
R,2021-07,55,310
R,2021-07,65,428
R,2021-07,75,473
R,2021-07,85,874
R,2021-08,0,236
R,2021-08,1,20
R,2021-08,5,12
R,2021-08,15,45
R,2021-08,25,133
R,2021-08,35,192
R,2021-08,45,216
R,2021-08,55,338
R,2021-08,65,409
R,2021-08,75,521
R,2021-08,85,957
R,2021-09,0,216
R,2021-09,1,24
R,2021-09,5,13
R,2021-09,15,47
R,2021-09,25,129
R,2021-09,35,167
R,2021-09,45,206
R,2021-09,55,356
R,2021-09,65,446
R,2021-09,75,519
R,2021-09,85,971
R,2021-10,0,237
R,2021-10,1,23
R,2021-10,15,61
R,2021-10,25,138
R,2021-10,35,189
R,2021-10,45,197
R,2021-10,55,340
R,2021-10,65,412
R,2021-10,75,512
R,2021-10,85,916
R,2021-11,0,237
R,2021-11,1,33
R,2021-11,5,21
R,2021-11,15,56
R,2021-11,25,135
R,2021-11,35,180
R,2021-11,45,194
R,2021-11,55,367
R,2021-11,65,445
R,2021-11,75,537
R,2021-11,85,970
R,2021-12,0,256
R,2021-12,1,36
R,2021-12,5,17
R,2021-12,15,78
R,2021-12,25,180
R,2021-12,35,241
R,2021-12,45,275
R,2021-12,55,471
R,2021-12,65,505
R,2021-12,75,609
R,2021-12,85,988
R,2022-01,0,212
R,2022-01,1,30
R,2022-01,15,37
R,2022-01,25,81
R,2022-01,35,98
R,2022-01,45,138
R,2022-01,55,304
R,2022-01,65,445
R,2022-01,75,636
R,2022-01,85,1143
R,2022-02,0,180
R,2022-02,1,26
R,2022-02,5,10
R,2022-02,15,32
R,2022-02,25,70
R,2022-02,35,105
R,2022-02,45,139
R,2022-02,55,265
R,2022-02,65,382
R,2022-02,75,494
R,2022-02,85,887
R,2022-03,0,225
R,2022-03,1,22
R,2022-03,5,14
R,2022-03,15,41
R,2022-03,25,96
R,2022-03,35,116
R,2022-03,45,173
R,2022-03,55,239
R,2022-03,65,369
R,2022-03,75,499
R,2022-03,85,860
R,2022-04,0,216
R,2022-04,1,19
R,2022-04,15,41
R,2022-04,25,96
R,2022-04,35,103
R,2022-04,45,145
R,2022-04,55,273
R,2022-04,65,423
R,2022-04,75,449
R,2022-04,85,791
R,2022-05,0,221
R,2022-05,1,20
R,2022-05,5,10
R,2022-05,15,43
R,2022-05,25,95
R,2022-05,35,133
R,2022-05,45,157
R,2022-05,55,240
R,2022-05,65,399
R,2022-05,75,453
R,2022-05,85,787
R,2022-06,0,220
R,2022-06,1,23
R,2022-06,15,51
R,2022-06,25,105
R,2022-06,35,142
R,2022-06,45,154
R,2022-06,55,284
R,2022-06,65,375
R,2022-06,75,424
R,2022-06,85,803
R,2022-07,0,211
R,2022-07,1,25
R,2022-07,15,54
R,2022-07,25,139
R,2022-07,35,153
R,2022-07,45,170
R,2022-07,55,302
R,2022-07,65,421
R,2022-07,75,483
R,2022-07,85,808
R,2022-08,0,256
R,2022-08,1,16
R,2022-08,5,13
R,2022-08,15,62
R,2022-08,25,114
R,2022-08,35,151
R,2022-08,45,191
R,2022-08,55,317
R,2022-08,65,409
R,2022-08,75,518
R,2022-08,85,846
R,2022-09,0,231
R,2022-09,1,24
R,2022-09,5,12
R,2022-09,15,53
R,2022-09,25,121
R,2022-09,35,149
R,2022-09,45,186
R,2022-09,55,289
R,2022-09,65,408
R,2022-09,75,460
R,2022-09,85,778
R,2022-10,0,249
R,2022-10,1,27
R,2022-10,15,58
R,2022-10,25,117
R,2022-10,35,148
R,2022-10,45,204
R,2022-10,55,308
R,2022-10,65,442
R,2022-10,75,525
R,2022-10,85,949
R,2022-11,0,229
R,2022-11,1,28
R,2022-11,5,12
R,2022-11,15,60
R,2022-11,25,135
R,2022-11,35,201
R,2022-11,45,204
R,2022-11,55,373
R,2022-11,65,440
R,2022-11,75,515
R,2022-11,85,917
R,2022-12,0,241
R,2022-12,1,45
R,2022-12,5,21
R,2022-12,15,66
