age,cause,state,date,dead
all,C00-C97,Oregon,2021-07,839
all,C00-C97,Oregon,2021-08,911
all,C00-C97,Oregon,2021-09,851
all,C00-C97,Oregon,2021-10,897
all,C00-C97,Oregon,2021-11,817
all,C00-C97,Oregon,2021-12,918
all,C00-C97,Oregon,2022-01,927
all,C00-C97,Oregon,2022-02,859
all,C00-C97,Oregon,2022-03,853
all,C00-C97,Oregon,2022-04,825
all,C00-C97,Oregon,2022-05,831
all,C00-C97,Oregon,2022-06,818
all,C00-C97,Oregon,2022-07,881
all,C00-C97,Oregon,2022-08,857
all,C00-C97,Oregon,2022-09,818
all,C00-C97,Oregon,2022-10,821
all,C00-C97,Oregon,2022-11,848
all,C00-C97,Oregon,2022-12,968
all,C00-C97,Oregon,2023-01,868
all,C00-C97,Oregon,2023-02,808
all,C00-C97,Oregon,2023-03,823
all,C00-C97,Oregon,2023-04,807
all,C00-C97,Oregon,2023-05,789
all,C00-C97,Oregon,2023-06,862
all,C00-C97,Oregon,2023-07,828
all,C00-C97,Oregon,2023-08,847
all,C00-C97,Oregon,2023-09,889
all,C00-C97,Oregon,2023-10,877
all,C00-C97,Oregon,2023-11,810
all,C00-C97,Oregon,2023-12,890
all,C00-C97,Oregon,2024-01,865
all,C00-C97,Oregon,2024-02,843
all,C00-C97,Oregon,2024-03,885
all,C00-C97,Oregon,2024-04,824
all,C00-C97,Oregon,2024-05,886
all,C00-C97,Oregon,2024-06,818
all,C00-C97,Oregon,2024-07,833
all,C00-C97,Oregon,2024-08,895
all,C00-C97,Oregon,2024-09,843
all,C00-C97,Oregon,2024-10,865
all,C00-C97,Oregon,2024-11,423
all,C00-C97,Pennsylvania,2018-01,2683
all,C00-C97,Pennsylvania,2018-02,2463
all,C00-C97,Pennsylvania,2018-03,2709
all,C00-C97,Pennsylvania,2018-04,2466
all,C00-C97,Pennsylvania,2018-05,2542
all,C00-C97,Pennsylvania,2018-06,2578
all,C00-C97,Pennsylvania,2018-07,2534
all,C00-C97,Pennsylvania,2018-08,2487
all,C00-C97,Pennsylvania,2018-09,2473
all,C00-C97,Pennsylvania,2018-10,2703
all,C00-C97,Pennsylvania,2018-11,2543
all,C00-C97,Pennsylvania,2018-12,2690
all,C00-C97,Pennsylvania,2019-01,2683
all,C00-C97,Pennsylvania,2019-02,2396
all,C00-C97,Pennsylvania,2019-03,2655
all,C00-C97,Pennsylvania,2019-04,2482
all,C00-C97,Pennsylvania,2019-05,2534
all,C00-C97,Pennsylvania,2019-06,2458
all,C00-C97,Pennsylvania,2019-07,2479
all,C00-C97,Pennsylvania,2019-08,2651
all,C00-C97,Pennsylvania,2019-09,2448
all,C00-C97,Pennsylvania,2019-10,2586
all,C00-C97,Pennsylvania,2019-11,2618
all,C00-C97,Pennsylvania,2019-12,2674
all,C00-C97,Pennsylvania,2020-01,2851
all,C00-C97,Pennsylvania,2020-02,2531
all,C00-C97,Pennsylvania,2020-03,2660
all,C00-C97,Pennsylvania,2020-04,2702
all,C00-C97,Pennsylvania,2020-05,2635
all,C00-C97,Pennsylvania,2020-06,2535
all,C00-C97,Pennsylvania,2020-07,2590
all,C00-C97,Pennsylvania,2020-08,2661
all,C00-C97,Pennsylvania,2020-09,2557
all,C00-C97,Pennsylvania,2020-10,2576
all,C00-C97,Pennsylvania,2020-11,2621
all,C00-C97,Pennsylvania,2020-12,2911
all,C00-C97,Pennsylvania,2021-01,2933
all,C00-C97,Pennsylvania,2021-02,2445
all,C00-C97,Pennsylvania,2021-03,2635
all,C00-C97,Pennsylvania,2021-04,2572
all,C00-C97,Pennsylvania,2021-05,2585
all,C00-C97,Pennsylvania,2021-06,2456
all,C00-C97,Pennsylvania,2021-07,2580
all,C00-C97,Pennsylvania,2021-08,2740
all,C00-C97,Pennsylvania,2021-09,2600
all,C00-C97,Pennsylvania,2021-10,2649
all,C00-C97,Pennsylvania,2021-11,2668
all,C00-C97,Pennsylvania,2021-12,2795
all,C00-C97,Pennsylvania,2022-01,3041
all,C00-C97,Pennsylvania,2022-02,2483
all,C00-C97,Pennsylvania,2022-03,2638
all,C00-C97,Pennsylvania,2022-04,2524
all,C00-C97,Pennsylvania,2022-05,2587
all,C00-C97,Pennsylvania,2022-06,2478
all,C00-C97,Pennsylvania,2022-07,2611
all,C00-C97,Pennsylvania,2022-08,2673
all,C00-C97,Pennsylvania,2022-09,2562
all,C00-C97,Pennsylvania,2022-10,2704
all,C00-C97,Pennsylvania,2022-11,2563
all,C00-C97,Pennsylvania,2022-12,2849
all,C00-C97,Pennsylvania,2023-01,2674
all,C00-C97,Pennsylvania,2023-02,2470
all,C00-C97,Pennsylvania,2023-03,2660
all,C00-C97,Pennsylvania,2023-04,2505
all,C00-C97,Pennsylvania,2023-05,2661
all,C00-C97,Pennsylvania,2023-06,2631
all,C00-C97,Pennsylvania,2023-07,2619
all,C00-C97,Pennsylvania,2023-08,2625
all,C00-C97,Pennsylvania,2023-09,2632
all,C00-C97,Pennsylvania,2023-10,2725
all,C00-C97,Pennsylvania,2023-11,2658
all,C00-C97,Pennsylvania,2023-12,2730
all,C00-C97,Pennsylvania,2024-01,2766
all,C00-C97,Pennsylvania,2024-02,2510
all,C00-C97,Pennsylvania,2024-03,2708
all,C00-C97,Pennsylvania,2024-04,2588
all,C00-C97,Pennsylvania,2024-05,2663
all,C00-C97,Pennsylvania,2024-06,2488
all,C00-C97,Pennsylvania,2024-07,2652
all,C00-C97,Pennsylvania,2024-08,2653
all,C00-C97,Pennsylvania,2024-09,2570
all,C00-C97,Pennsylvania,2024-10,2672
all,C00-C97,Pennsylvania,2024-11,1354
all,C00-C97,Rhode Island,2018-01,215
all,C00-C97,Rhode Island,2018-02,191
all,C00-C97,Rhode Island,2018-03,206
all,C00-C97,Rhode Island,2018-04,199
all,C00-C97,Rhode Island,2018-05,219
all,C00-C97,Rhode Island,2018-06,195
all,C00-C97,Rhode Island,2018-07,222
all,C00-C97,Rhode Island,2018-08,211
all,C00-C97,Rhode Island,2018-09,209
all,C00-C97,Rhode Island,2018-10,220
all,C00-C97,Rhode Island,2018-11,180
all,C00-C97,Rhode Island,2018-12,237
all,C00-C97,Rhode Island,2019-01,223
all,C00-C97,Rhode Island,2019-02,174
all,C00-C97,Rhode Island,2019-03,227
all,C00-C97,Rhode Island,2019-04,230
all,C00-C97,Rhode Island,2019-05,196
all,C00-C97,Rhode Island,2019-06,214
all,C00-C97,Rhode Island,2019-07,208
all,C00-C97,Rhode Island,2019-08,212
all,C00-C97,Rhode Island,2019-09,222
all,C00-C97,Rhode Island,2019-10,204
all,C00-C97,Rhode Island,2019-11,234
all,C00-C97,Rhode Island,2019-12,211
all,C00-C97,Rhode Island,2020-01,187
all,C00-C97,Rhode Island,2020-02,213
all,C00-C97,Rhode Island,2020-03,218
all,C00-C97,Rhode Island,2020-04,199
all,C00-C97,Rhode Island,2020-05,245
all,C00-C97,Rhode Island,2020-06,214
all,C00-C97,Rhode Island,2020-07,183
all,C00-C97,Rhode Island,2020-08,225
all,C00-C97,Rhode Island,2020-09,211
all,C00-C97,Rhode Island,2020-10,182
all,C00-C97,Rhode Island,2020-11,209
all,C00-C97,Rhode Island,2020-12,235
all,C00-C97,Rhode Island,2021-01,224
all,C00-C97,Rhode Island,2021-02,197
all,C00-C97,Rhode Island,2021-03,223
all,C00-C97,Rhode Island,2021-04,184
all,C00-C97,Rhode Island,2021-05,217
all,C00-C97,Rhode Island,2021-06,192
all,C00-C97,Rhode Island,2021-07,194
all,C00-C97,Rhode Island,2021-08,217
all,C00-C97,Rhode Island,2021-09,205
all,C00-C97,Rhode Island,2021-10,219
all,C00-C97,Rhode Island,2021-11,204
all,C00-C97,Rhode Island,2021-12,218
all,C00-C97,Rhode Island,2022-01,215
all,C00-C97,Rhode Island,2022-02,202
all,C00-C97,Rhode Island,2022-03,209
all,C00-C97,Rhode Island,2022-04,197
all,C00-C97,Rhode Island,2022-05,225
all,C00-C97,Rhode Island,2022-06,161
all,C00-C97,Rhode Island,2022-07,222
all,C00-C97,Rhode Island,2022-08,214
all,C00-C97,Rhode Island,2022-09,205
all,C00-C97,Rhode Island,2022-10,198
all,C00-C97,Rhode Island,2022-11,221
all,C00-C97,Rhode Island,2022-12,190
all,C00-C97,Rhode Island,2023-01,220
all,C00-C97,Rhode Island,2023-02,192
all,C00-C97,Rhode Island,2023-03,217
all,C00-C97,Rhode Island,2023-04,196
all,C00-C97,Rhode Island,2023-05,221
all,C00-C97,Rhode Island,2023-06,215
all,C00-C97,Rhode Island,2023-07,201
all,C00-C97,Rhode Island,2023-08,181
all,C00-C97,Rhode Island,2023-09,211
all,C00-C97,Rhode Island,2023-10,224
all,C00-C97,Rhode Island,2023-11,221
all,C00-C97,Rhode Island,2023-12,241
all,C00-C97,Rhode Island,2024-01,213
all,C00-C97,Rhode Island,2024-02,204
all,C00-C97,Rhode Island,2024-03,186
all,C00-C97,Rhode Island,2024-04,194
all,C00-C97,Rhode Island,2024-05,197
all,C00-C97,Rhode Island,2024-06,185
all,C00-C97,Rhode Island,2024-07,200
all,C00-C97,Rhode Island,2024-08,200
all,C00-C97,Rhode Island,2024-09,189
all,C00-C97,Rhode Island,2024-10,187
all,C00-C97,Rhode Island,2024-11,126
all,C00-C97,South Carolina,2018-01,1012
all,C00-C97,South Carolina,2018-02,849
all,C00-C97,South Carolina,2018-03,986
all,C00-C97,South Carolina,2018-04,928
all,C00-C97,South Carolina,2018-05,972
all,C00-C97,South Carolina,2018-06,911
all,C00-C97,South Carolina,2018-07,991
all,C00-C97,South Carolina,2018-08,959
all,C00-C97,South Carolina,2018-09,964
all,C00-C97,South Carolina,2018-10,916
all,C00-C97,South Carolina,2018-11,949
all,C00-C97,South Carolina,2018-12,986
all,C00-C97,South Carolina,2019-01,980
all,C00-C97,South Carolina,2019-02,911
all,C00-C97,South Carolina,2019-03,989
all,C00-C97,South Carolina,2019-04,945
all,C00-C97,South Carolina,2019-05,978
all,C00-C97,South Carolina,2019-06,982
all,C00-C97,South Carolina,2019-07,957
all,C00-C97,South Carolina,2019-08,1013
all,C00-C97,South Carolina,2019-09,898
all,C00-C97,South Carolina,2019-10,951
all,C00-C97,South Carolina,2019-11,915
all,C00-C97,South Carolina,2019-12,992
all,C00-C97,South Carolina,2020-01,1057
all,C00-C97,South Carolina,2020-02,925
all,C00-C97,South Carolina,2020-03,1046
all,C00-C97,South Carolina,2020-04,961
all,C00-C97,South Carolina,2020-05,991
all,C00-C97,South Carolina,2020-06,937
all,C00-C97,South Carolina,2020-07,1056
all,C00-C97,South Carolina,2020-08,1068
all,C00-C97,South Carolina,2020-09,1046
all,C00-C97,South Carolina,2020-10,1019
all,C00-C97,South Carolina,2020-11,985
all,C00-C97,South Carolina,2020-12,1078
all,C00-C97,South Carolina,2021-01,1109
all,C00-C97,South Carolina,2021-02,937
all,C00-C97,South Carolina,2021-03,992
all,C00-C97,South Carolina,2021-04,967
all,C00-C97,South Carolina,2021-05,986
all,C00-C97,South Carolina,2021-06,954
all,C00-C97,South Carolina,2021-07,1075
all,C00-C97,South Carolina,2021-08,1047
all,C00-C97,South Carolina,2021-09,1000
all,C00-C97,South Carolina,2021-10,1042
all,C00-C97,South Carolina,2021-11,969
all,C00-C97,South Carolina,2021-12,1023
all,C00-C97,South Carolina,2022-01,1186
all,C00-C97,South Carolina,2022-02,1010
all,C00-C97,South Carolina,2022-03,1021
all,C00-C97,South Carolina,2022-04,939
all,C00-C97,South Carolina,2022-05,1044
all,C00-C97,South Carolina,2022-06,992
all,C00-C97,South Carolina,2022-07,1059
all,C00-C97,South Carolina,2022-08,1020
all,C00-C97,South Carolina,2022-09,1112
all,C00-C97,South Carolina,2022-10,1134
all,C00-C97,South Carolina,2022-11,1060
all,C00-C97,South Carolina,2022-12,1140
all,C00-C97,South Carolina,2023-01,1092
all,C00-C97,South Carolina,2023-02,977
all,C00-C97,South Carolina,2023-03,1102
all,C00-C97,South Carolina,2023-04,1018
all,C00-C97,South Carolina,2023-05,1054
all,C00-C97,South Carolina,2023-06,1026
all,C00-C97,South Carolina,2023-07,1054
all,C00-C97,South Carolina,2023-08,1086
all,C00-C97,South Carolina,2023-09,1039
all,C00-C97,South Carolina,2023-10,1035
all,C00-C97,South Carolina,2023-11,1027
all,C00-C97,South Carolina,2023-12,1139
all,C00-C97,South Carolina,2024-01,1097
all,C00-C97,South Carolina,2024-02,1061
all,C00-C97,South Carolina,2024-03,1047
all,C00-C97,South Carolina,2024-04,1010
all,C00-C97,South Carolina,2024-05,1075
all,C00-C97,South Carolina,2024-06,1111
all,C00-C97,South Carolina,2024-07,1112
all,C00-C97,South Carolina,2024-08,1129
all,C00-C97,South Carolina,2024-09,1097
all,C00-C97,South Carolina,2024-10,1094
all,C00-C97,South Carolina,2024-11,649
all,C00-C97,South Dakota,2018-01,171
all,C00-C97,South Dakota,2018-02,148
all,C00-C97,South Dakota,2018-03,153
all,C00-C97,South Dakota,2018-04,148
all,C00-C97,South Dakota,2018-05,128
all,C00-C97,South Dakota,2018-06,148
all,C00-C97,South Dakota,2018-07,189
all,C00-C97,South Dakota,2018-08,158
all,C00-C97,South Dakota,2018-09,163
all,C00-C97,South Dakota,2018-10,174
all,C00-C97,South Dakota,2018-11,168
all,C00-C97,South Dakota,2018-12,138
all,C00-C97,South Dakota,2019-01,168
all,C00-C97,South Dakota,2019-02,149
all,C00-C97,South Dakota,2019-03,167
all,C00-C97,South Dakota,2019-04,166
all,C00-C97,South Dakota,2019-05,165
all,C00-C97,South Dakota,2019-06,156
all,C00-C97,South Dakota,2019-07,147
all,C00-C97,South Dakota,2019-08,184
all,C00-C97,South Dakota,2019-09,153
all,C00-C97,South Dakota,2019-10,161
all,C00-C97,South Dakota,2019-11,163
all,C00-C97,South Dakota,2019-12,182
all,C00-C97,South Dakota,2020-01,187
all,C00-C97,South Dakota,2020-02,162
all,C00-C97,South Dakota,2020-03,196
all,C00-C97,South Dakota,2020-04,165
all,C00-C97,South Dakota,2020-05,154
all,C00-C97,South Dakota,2020-06,147
all,C00-C97,South Dakota,2020-07,188
all,C00-C97,South Dakota,2020-08,181
all,C00-C97,South Dakota,2020-09,151
all,C00-C97,South Dakota,2020-10,165
all,C00-C97,South Dakota,2020-11,196
all,C00-C97,South Dakota,2020-12,173
all,C00-C97,South Dakota,2021-01,196
all,C00-C97,South Dakota,2021-02,165
all,C00-C97,South Dakota,2021-03,187
all,C00-C97,South Dakota,2021-04,157
all,C00-C97,South Dakota,2021-05,140
all,C00-C97,South Dakota,2021-06,153
all,C00-C97,South Dakota,2021-07,191
all,C00-C97,South Dakota,2021-08,174
all,C00-C97,South Dakota,2021-09,186
all,C00-C97,South Dakota,2021-10,179
all,C00-C97,South Dakota,2021-11,174
all,C00-C97,South Dakota,2021-12,176
all,C00-C97,South Dakota,2022-01,193
all,C00-C97,South Dakota,2022-02,165
all,C00-C97,South Dakota,2022-03,155
all,C00-C97,South Dakota,2022-04,165
all,C00-C97,South Dakota,2022-05,159
all,C00-C97,South Dakota,2022-06,162
all,C00-C97,South Dakota,2022-07,169
all,C00-C97,South Dakota,2022-08,154
all,C00-C97,South Dakota,2022-09,165
all,C00-C97,South Dakota,2022-10,175
all,C00-C97,South Dakota,2022-11,167
all,C00-C97,South Dakota,2022-12,175
all,C00-C97,South Dakota,2023-01,166
all,C00-C97,South Dakota,2023-02,165
all,C00-C97,South Dakota,2023-03,156
all,C00-C97,South Dakota,2023-04,181
all,C00-C97,South Dakota,2023-05,161
all,C00-C97,South Dakota,2023-06,177
all,C00-C97,South Dakota,2023-07,171
all,C00-C97,South Dakota,2023-08,193
all,C00-C97,South Dakota,2023-09,163
all,C00-C97,South Dakota,2023-10,166
all,C00-C97,South Dakota,2023-11,188
all,C00-C97,South Dakota,2023-12,168
all,C00-C97,South Dakota,2024-01,185
all,C00-C97,South Dakota,2024-02,180
all,C00-C97,South Dakota,2024-03,173
all,C00-C97,South Dakota,2024-04,191
all,C00-C97,South Dakota,2024-05,173
all,C00-C97,South Dakota,2024-06,155
all,C00-C97,South Dakota,2024-07,168
all,C00-C97,South Dakota,2024-08,155
all,C00-C97,South Dakota,2024-09,180
all,C00-C97,South Dakota,2024-10,170
all,C00-C97,South Dakota,2024-11,70
all,C00-C97,Tennessee,2018-01,1373
all,C00-C97,Tennessee,2018-02,1252
all,C00-C97,Tennessee,2018-03,1289
all,C00-C97,Tennessee,2018-04,1248
all,C00-C97,Tennessee,2018-05,1272
all,C00-C97,Tennessee,2018-06,1275
all,C00-C97,Tennessee,2018-07,1321
all,C00-C97,Tennessee,2018-08,1275
all,C00-C97,Tennessee,2018-09,1248
all,C00-C97,Tennessee,2018-10,1317
all,C00-C97,Tennessee,2018-11,1285
all,C00-C97,Tennessee,2018-12,1357
all,C00-C97,Tennessee,2019-01,1375
all,C00-C97,Tennessee,2019-02,1303
all,C00-C97,Tennessee,2019-03,1343
all,C00-C97,Tennessee,2019-04,1306
all,C00-C97,Tennessee,2019-05,1344
all,C00-C97,Tennessee,2019-06,1345
all,C00-C97,Tennessee,2019-07,1268
all,C00-C97,Tennessee,2019-08,1315
all,C00-C97,Tennessee,2019-09,1242
all,C00-C97,Tennessee,2019-10,1304
all,C00-C97,Tennessee,2019-11,1226
all,C00-C97,Tennessee,2019-12,1389
all,C00-C97,Tennessee,2020-01,1396
all,C00-C97,Tennessee,2020-02,1275
all,C00-C97,Tennessee,2020-03,1379
all,C00-C97,Tennessee,2020-04,1280
all,C00-C97,Tennessee,2020-05,1321
all,C00-C97,Tennessee,2020-06,1303
all,C00-C97,Tennessee,2020-07,1385
all,C00-C97,Tennessee,2020-08,1359
all,C00-C97,Tennessee,2020-09,1336
all,C00-C97,Tennessee,2020-10,1437
all,C00-C97,Tennessee,2020-11,1414
all,C00-C97,Tennessee,2020-12,1374
all,C00-C97,Tennessee,2021-01,1418
all,C00-C97,Tennessee,2021-02,1274
all,C00-C97,Tennessee,2021-03,1333
all,C00-C97,Tennessee,2021-04,1339
all,C00-C97,Tennessee,2021-05,1358
all,C00-C97,Tennessee,2021-06,1374
all,C00-C97,Tennessee,2021-07,1362
all,C00-C97,Tennessee,2021-08,1405
all,C00-C97,Tennessee,2021-09,1383
all,C00-C97,Tennessee,2021-10,1353
all,C00-C97,Tennessee,2021-11,1377
all,C00-C97,Tennessee,2021-12,1472
all,C00-C97,Tennessee,2022-01,1511
all,C00-C97,Tennessee,2022-02,1315
all,C00-C97,Tennessee,2022-03,1364
all,C00-C97,Tennessee,2022-04,1311
all,C00-C97,Tennessee,2022-05,1358
all,C00-C97,Tennessee,2022-06,1394
all,C00-C97,Tennessee,2022-07,1375
all,C00-C97,Tennessee,2022-08,1413
all,C00-C97,Tennessee,2022-09,1374
all,C00-C97,Tennessee,2022-10,1391
all,C00-C97,Tennessee,2022-11,1363
all,C00-C97,Tennessee,2022-12,1410
all,C00-C97,Tennessee,2023-01,1463
all,C00-C97,Tennessee,2023-02,1333
all,C00-C97,Tennessee,2023-03,1475
all,C00-C97,Tennessee,2023-04,1398
all,C00-C97,Tennessee,2023-05,1355
all,C00-C97,Tennessee,2023-06,1352
all,C00-C97,Tennessee,2023-07,1435
all,C00-C97,Tennessee,2023-08,1382
all,C00-C97,Tennessee,2023-09,1332
all,C00-C97,Tennessee,2023-10,1373
all,C00-C97,Tennessee,2023-11,1376
all,C00-C97,Tennessee,2023-12,1530
all,C00-C97,Tennessee,2024-01,1445
all,C00-C97,Tennessee,2024-02,1398
all,C00-C97,Tennessee,2024-03,1470
all,C00-C97,Tennessee,2024-04,1418
all,C00-C97,Tennessee,2024-05,1368
all,C00-C97,Tennessee,2024-06,1362
all,C00-C97,Tennessee,2024-07,1438
all,C00-C97,Tennessee,2024-08,1441
all,C00-C97,Tennessee,2024-09,1385
all,C00-C97,Tennessee,2024-10,1419
all,C00-C97,Tennessee,2024-11,685
all,C00-C97,Texas,2018-01,4059
all,C00-C97,Texas,2018-02,3564
all,C00-C97,Texas,2018-03,3927
all,C00-C97,Texas,2018-04,3748
all,C00-C97,Texas,2018-05,3776
all,C00-C97,Texas,2018-06,3724
all,C00-C97,Texas,2018-07,3822
all,C00-C97,Texas,2018-08,3774
all,C00-C97,Texas,2018-09,3702
all,C00-C97,Texas,2018-10,3938
all,C00-C97,Texas,2018-11,3793
all,C00-C97,Texas,2018-12,3940
all,C00-C97,Texas,2019-01,4013
all,C00-C97,Texas,2019-02,3467
all,C00-C97,Texas,2019-03,3949
all,C00-C97,Texas,2019-04,3665
all,C00-C97,Texas,2019-05,3800
all,C00-C97,Texas,2019-06,3743
all,C00-C97,Texas,2019-07,3896
all,C00-C97,Texas,2019-08,3818
all,C00-C97,Texas,2019-09,3710
all,C00-C97,Texas,2019-10,4176
all,C00-C97,Texas,2019-11,3964
all,C00-C97,Texas,2019-12,3928
all,C00-C97,Texas,2020-01,4166
all,C00-C97,Texas,2020-02,3820
all,C00-C97,Texas,2020-03,3989
all,C00-C97,Texas,2020-04,3899
all,C00-C97,Texas,2020-05,3861
all,C00-C97,Texas,2020-06,3812
all,C00-C97,Texas,2020-07,4124
all,C00-C97,Texas,2020-08,4006
all,C00-C97,Texas,2020-09,3996
all,C00-C97,Texas,2020-10,4121
all,C00-C97,Texas,2020-11,3975
all,C00-C97,Texas,2020-12,4189
all,C00-C97,Texas,2021-01,4318
all,C00-C97,Texas,2021-02,3761
all,C00-C97,Texas,2021-03,3987
all,C00-C97,Texas,2021-04,3830
all,C00-C97,Texas,2021-05,4132
all,C00-C97,Texas,2021-06,3884
all,C00-C97,Texas,2021-07,4176
all,C00-C97,Texas,2021-08,4323
all,C00-C97,Texas,2021-09,4093
all,C00-C97,Texas,2021-10,4178
all,C00-C97,Texas,2021-11,4058
all,C00-C97,Texas,2021-12,4150
all,C00-C97,Texas,2022-01,4703
all,C00-C97,Texas,2022-02,3846
all,C00-C97,Texas,2022-03,4139
all,C00-C97,Texas,2022-04,3922
all,C00-C97,Texas,2022-05,4006
all,C00-C97,Texas,2022-06,4040
all,C00-C97,Texas,2022-07,4179
all,C00-C97,Texas,2022-08,4238
all,C00-C97,Texas,2022-09,3957
all,C00-C97,Texas,2022-10,4276
all,C00-C97,Texas,2022-11,4140
all,C00-C97,Texas,2022-12,4312
all,C00-C97,Texas,2023-01,4400
all,C00-C97,Texas,2023-02,3973
all,C00-C97,Texas,2023-03,4242
all,C00-C97,Texas,2023-04,4059
all,C00-C97,Texas,2023-05,4228
all,C00-C97,Texas,2023-06,4064
all,C00-C97,Texas,2023-07,4163
all,C00-C97,Texas,2023-08,4233
all,C00-C97,Texas,2023-09,4172
all,C00-C97,Texas,2023-10,4076
all,C00-C97,Texas,2023-11,4138
all,C00-C97,Texas,2023-12,4374
all,C00-C97,Texas,2024-01,4400
all,C00-C97,Texas,2024-02,4114
all,C00-C97,Texas,2024-03,4312
all,C00-C97,Texas,2024-04,4094
all,C00-C97,Texas,2024-05,4222
all,C00-C97,Texas,2024-06,4224
all,C00-C97,Texas,2024-07,4282
all,C00-C97,Texas,2024-08,4378
all,C00-C97,Texas,2024-09,4073
all,C00-C97,Texas,2024-10,4123
all,C00-C97,Texas,2024-11,2080
all,C00-C97,Utah,2018-01,311
all,C00-C97,Utah,2018-02,271
all,C00-C97,Utah,2018-03,288
all,C00-C97,Utah,2018-04,285
all,C00-C97,Utah,2018-05,315
all,C00-C97,Utah,2018-06,277
all,C00-C97,Utah,2018-07,287
all,C00-C97,Utah,2018-08,298
all,C00-C97,Utah,2018-09,298
all,C00-C97,Utah,2018-10,332
all,C00-C97,Utah,2018-11,317
all,C00-C97,Utah,2018-12,326
all,C00-C97,Utah,2019-01,327
all,C00-C97,Utah,2019-02,279
all,C00-C97,Utah,2019-03,329
all,C00-C97,Utah,2019-04,292
all,C00-C97,Utah,2019-05,336
all,C00-C97,Utah,2019-06,280
all,C00-C97,Utah,2019-07,313
all,C00-C97,Utah,2019-08,269
all,C00-C97,Utah,2019-09,298
all,C00-C97,Utah,2019-10,296
all,C00-C97,Utah,2019-11,313
all,C00-C97,Utah,2019-12,300
all,C00-C97,Utah,2020-01,330
all,C00-C97,Utah,2020-02,305
all,C00-C97,Utah,2020-03,350
all,C00-C97,Utah,2020-04,327
all,C00-C97,Utah,2020-05,269
all,C00-C97,Utah,2020-06,302
all,C00-C97,Utah,2020-07,326
all,C00-C97,Utah,2020-08,358
all,C00-C97,Utah,2020-09,332
all,C00-C97,Utah,2020-10,323
all,C00-C97,Utah,2020-11,335
all,C00-C97,Utah,2020-12,330
all,C00-C97,Utah,2021-01,335
all,C00-C97,Utah,2021-02,292
all,C00-C97,Utah,2021-03,295
all,C00-C97,Utah,2021-04,338
all,C00-C97,Utah,2021-05,367
all,C00-C97,Utah,2021-06,303
all,C00-C97,Utah,2021-07,332
all,C00-C97,Utah,2021-08,348
all,C00-C97,Utah,2021-09,353
all,C00-C97,Utah,2021-10,363
all,C00-C97,Utah,2021-11,327
all,C00-C97,Utah,2021-12,340
all,C00-C97,Utah,2022-01,351
all,C00-C97,Utah,2022-02,293
all,C00-C97,Utah,2022-03,353
all,C00-C97,Utah,2022-04,328
all,C00-C97,Utah,2022-05,324
all,C00-C97,Utah,2022-06,323
all,C00-C97,Utah,2022-07,325
all,C00-C97,Utah,2022-08,322
all,C00-C97,Utah,2022-09,359
all,C00-C97,Utah,2022-10,329
all,C00-C97,Utah,2022-11,315
all,C00-C97,Utah,2022-12,339
all,C00-C97,Utah,2023-01,335
all,C00-C97,Utah,2023-02,329
all,C00-C97,Utah,2023-03,338
all,C00-C97,Utah,2023-04,303
all,C00-C97,Utah,2023-05,329
all,C00-C97,Utah,2023-06,324
all,C00-C97,Utah,2023-07,327
all,C00-C97,Utah,2023-08,340
all,C00-C97,Utah,2023-09,359
all,C00-C97,Utah,2023-10,372
all,C00-C97,Utah,2023-11,405
all,C00-C97,Utah,2023-12,387
all,C00-C97,Utah,2024-01,369
all,C00-C97,Utah,2024-02,337
all,C00-C97,Utah,2024-03,374
all,C00-C97,Utah,2024-04,351
all,C00-C97,Utah,2024-05,341
all,C00-C97,Utah,2024-06,313
all,C00-C97,Utah,2024-07,355
all,C00-C97,Utah,2024-08,325
all,C00-C97,Utah,2024-09,347
all,C00-C97,Utah,2024-10,349
all,C00-C97,Utah,2024-11,216
all,C00-C97,Vermont,2018-01,144
all,C00-C97,Vermont,2018-02,126
all,C00-C97,Vermont,2018-03,139
all,C00-C97,Vermont,2018-04,116
all,C00-C97,Vermont,2018-05,116
