year,month,age,dead
2000,2,78,1444
2000,2,79,1403
2000,2,80,1317
2000,2,81,1192
2000,2,82,1134
2000,2,83,1067
2000,2,84,1060
2000,2,85,967
2000,2,86,892
2000,2,87,804
2000,2,88,683
2000,2,89,589
2000,2,90,458
2000,2,91,406
2000,2,92,329
2000,2,93,272
2000,2,94,207
2000,2,95,149
2000,2,96,111
2000,2,97,87
2000,2,98,56
2000,2,99,48
2000,2,100,72
2000,3,0,41
2000,3,5,45
2000,3,10,44
2000,3,15,58
2000,3,20,66
2000,3,25,134
2000,3,30,30
2000,3,31,46
2000,3,32,41
2000,3,33,50
2000,3,34,55
2000,3,35,79
2000,3,36,69
2000,3,37,88
2000,3,38,121
2000,3,39,122
2000,3,40,130
2000,3,41,161
2000,3,42,175
2000,3,43,214
2000,3,44,231
2000,3,45,275
2000,3,46,273
2000,3,47,296
2000,3,48,341
2000,3,49,365
2000,3,50,422
2000,3,51,419
2000,3,52,524
2000,3,53,547
2000,3,54,477
2000,3,55,596
2000,3,56,657
2000,3,57,644
2000,3,58,689
2000,3,59,679
2000,3,60,730
2000,3,61,807
2000,3,62,831
2000,3,63,833
2000,3,64,917
2000,3,65,1010
2000,3,66,1039
2000,3,67,1063
2000,3,68,1129
2000,3,69,1258
2000,3,70,1328
2000,3,71,1438
2000,3,72,1447
2000,3,73,1503
2000,3,74,1470
2000,3,75,1565
2000,3,76,1577
2000,3,77,1569
2000,3,78,1491
2000,3,79,1454
2000,3,80,1429
2000,3,81,1250
2000,3,82,1205
2000,3,83,1127
2000,3,84,1132
2000,3,85,999
2000,3,86,891
2000,3,87,784
2000,3,88,713
2000,3,89,617
2000,3,90,477
2000,3,91,411
2000,3,92,367
2000,3,93,250
2000,3,94,235
2000,3,95,171
2000,3,96,118
2000,3,97,101
2000,3,98,52
2000,3,99,47
2000,3,100,45
2000,4,0,44
2000,4,5,34
2000,4,10,37
2000,4,15,57
2000,4,20,74
2000,4,25,94
2000,4,30,21
2000,4,31,36
2000,4,32,37
2000,4,33,47
2000,4,34,43
2000,4,35,68
2000,4,36,67
2000,4,37,93
2000,4,38,105
2000,4,39,140
2000,4,40,118
2000,4,41,158
2000,4,42,177
2000,4,43,202
2000,4,44,244
2000,4,45,282
2000,4,46,280
2000,4,47,287
2000,4,48,317
2000,4,49,377
2000,4,50,399
2000,4,51,411
2000,4,52,504
2000,4,53,509
2000,4,54,452
2000,4,55,517
2000,4,56,623
2000,4,57,655
2000,4,58,648
2000,4,59,666
2000,4,60,714
2000,4,61,802
2000,4,62,779
2000,4,63,840
2000,4,64,912
2000,4,65,980
2000,4,66,984
2000,4,67,1039
2000,4,68,1171
2000,4,69,1219
2000,4,70,1288
2000,4,71,1294
2000,4,72,1416
2000,4,73,1409
2000,4,74,1474
2000,4,75,1440
2000,4,76,1557
2000,4,77,1463
2000,4,78,1505
2000,4,79,1391
2000,4,80,1304
2000,4,81,1282
2000,4,82,1172
2000,4,83,1172
2000,4,84,1029
2000,4,85,927
2000,4,86,883
2000,4,87,795
2000,4,88,721
2000,4,89,603
2000,4,90,462
2000,4,91,438
2000,4,92,321
2000,4,93,227
2000,4,94,216
2000,4,95,141
2000,4,96,112
2000,4,97,84
2000,4,98,50
2000,4,99,46
2000,4,100,54
2000,5,0,50
2000,5,5,38
2000,5,10,39
2000,5,15,46
2000,5,20,86
2000,5,25,116
2000,5,30,26
2000,5,31,41
2000,5,32,42
2000,5,33,61
2000,5,34,52
2000,5,35,80
2000,5,36,77
2000,5,37,91
2000,5,38,97
2000,5,39,117
2000,5,40,154
2000,5,41,170
2000,5,42,185
2000,5,43,202
2000,5,44,206
2000,5,45,255
2000,5,46,271
2000,5,47,315
2000,5,48,372
2000,5,49,382
2000,5,50,406
2000,5,51,446
2000,5,52,468
2000,5,53,585
2000,5,54,480
2000,5,55,529
2000,5,56,613
2000,5,57,659
2000,5,58,701
2000,5,59,760
2000,5,60,777
2000,5,61,818
2000,5,62,881
2000,5,63,886
2000,5,64,935
2000,5,65,1026
2000,5,66,1020
2000,5,67,1095
2000,5,68,1152
2000,5,69,1247
2000,5,70,1331
2000,5,71,1370
2000,5,72,1415
2000,5,73,1438
2000,5,74,1478
2000,5,75,1483
2000,5,76,1528
2000,5,77,1464
2000,5,78,1428
2000,5,79,1457
2000,5,80,1347
2000,5,81,1298
2000,5,82,1278
2000,5,83,1152
2000,5,84,1057
2000,5,85,1060
2000,5,86,883
2000,5,87,778
2000,5,88,734
2000,5,89,687
2000,5,90,497
2000,5,91,408
2000,5,92,378
2000,5,93,282
2000,5,94,223
2000,5,95,151
2000,5,96,112
2000,5,97,75
2000,5,98,55
2000,5,99,42
2000,5,100,64
2000,6,0,33
2000,6,5,36
2000,6,10,42
2000,6,15,69
2000,6,20,83
2000,6,25,105
2000,6,30,39
2000,6,31,30
2000,6,32,40
2000,6,33,41
2000,6,34,55
2000,6,35,64
2000,6,36,64
2000,6,37,99
2000,6,38,101
2000,6,39,129
2000,6,40,131
2000,6,41,161
2000,6,42,173
2000,6,43,226
2000,6,44,192
2000,6,45,253
2000,6,46,255
2000,6,47,298
2000,6,48,364
2000,6,49,385
2000,6,50,439
2000,6,51,419
2000,6,52,477
2000,6,53,543
2000,6,54,516
2000,6,55,503
2000,6,56,628
2000,6,57,688
2000,6,58,668
2000,6,59,702
2000,6,60,745
2000,6,61,785
2000,6,62,792
2000,6,63,838
2000,6,64,876
2000,6,65,1001
2000,6,66,1019
2000,6,67,1099
2000,6,68,1106
2000,6,69,1195
2000,6,70,1237
2000,6,71,1337
2000,6,72,1318
2000,6,73,1451
2000,6,74,1379
2000,6,75,1526
2000,6,76,1481
2000,6,77,1386
2000,6,78,1439
2000,6,79,1450
2000,6,80,1338
2000,6,81,1204
2000,6,82,1208
2000,6,83,1122
2000,6,84,1039
2000,6,85,960
2000,6,86,883
2000,6,87,790
2000,6,88,666
2000,6,89,538
2000,6,90,496
2000,6,91,391
2000,6,92,358
2000,6,93,238
2000,6,94,213
2000,6,95,148
2000,6,96,104
2000,6,97,84
2000,6,98,59
2000,6,99,23
2000,6,100,60
2000,7,0,52
2000,7,5,38
2000,7,10,43
2000,7,15,77
2000,7,20,91
2000,7,25,126
