date,age,dead
2013-06,60,2411
2013-06,61,2618
2013-06,62,2729
2013-06,63,2693
2013-06,64,3054
2013-06,65,3218
2013-06,66,3590
2013-06,67,2798
2013-06,68,3063
2013-06,69,3311
2013-06,70,3642
2013-06,71,3476
2013-06,72,3409
2013-06,73,3533
2013-06,74,3603
2013-06,75,3897
2013-06,76,3948
2013-06,77,4045
2013-06,78,4339
2013-06,79,4248
2013-06,80,4662
2013-06,81,4818
2013-06,82,5033
2013-06,83,5443
2013-06,84,5274
2013-06,85,5545
2013-06,86,5663
2013-06,87,5807
2013-06,88,5478
2013-06,89,5457
2013-06,90,5093
2013-06,91,4641
2013-06,92,4259
2013-06,93,3657
2013-06,94,2977
2013-06,95,2571
2013-06,96,1873
2013-06,97,1613
2013-06,98,1143
2013-06,99,805
2013-06,100,1694
2013-07,0,1648
2013-07,1,56
2013-07,2,39
2013-07,3,26
2013-07,4,26
2013-07,5,18
2013-07,6,18
2013-07,7,27
2013-07,8,20
2013-07,9,21
2013-07,10,21
2013-07,11,12
2013-07,12,28
2013-07,13,30
2013-07,14,36
2013-07,15,25
2013-07,16,36
2013-07,17,38
2013-07,18,46
2013-07,19,39
2013-07,20,59
2013-07,21,66
2013-07,22,60
2013-07,23,75
2013-07,24,90
2013-07,25,81
2013-07,26,96
2013-07,27,94
2013-07,28,109
2013-07,29,126
2013-07,30,152
2013-07,31,126
2013-07,32,178
2013-07,33,184
2013-07,34,225
2013-07,35,198
2013-07,36,243
2013-07,37,257
2013-07,38,266
2013-07,39,311
2013-07,40,340
2013-07,41,324
2013-07,42,451
2013-07,43,484
2013-07,44,553
2013-07,45,588
2013-07,46,689
2013-07,47,812
2013-07,48,929
2013-07,49,1094
2013-07,50,1256
2013-07,51,1350
2013-07,52,1502
2013-07,53,1658
2013-07,54,1813
2013-07,55,1975
2013-07,56,2145
2013-07,57,2149
2013-07,58,2387
2013-07,59,2489
2013-07,60,2568
2013-07,61,2647
2013-07,62,2827
2013-07,63,2937
2013-07,64,2984
2013-07,65,3160
2013-07,66,3738
2013-07,67,2881
2013-07,68,3191
2013-07,69,3398
2013-07,70,3702
2013-07,71,3520
2013-07,72,3565
2013-07,73,3705
2013-07,74,3846
2013-07,75,3864
2013-07,76,3997
2013-07,77,4207
2013-07,78,4391
2013-07,79,4290
2013-07,80,4744
2013-07,81,4999
2013-07,82,5215
2013-07,83,5407
2013-07,84,5465
2013-07,85,5793
2013-07,86,5609
2013-07,87,5754
2013-07,88,5551
2013-07,89,5459
2013-07,90,5145
2013-07,91,4769
2013-07,92,4399
2013-07,93,3706
2013-07,94,3072
2013-07,95,2546
2013-07,96,2016
2013-07,97,1558
2013-07,98,1174
2013-07,99,897
2013-07,100,1669
2013-08,0,1635
2013-08,1,62
2013-08,2,37
2013-08,3,24
2013-08,4,34
2013-08,5,22
2013-08,6,31
2013-08,7,20
2013-08,8,21
2013-08,9,21
2013-08,10,26
2013-08,11,20
2013-08,12,16
2013-08,13,24
2013-08,14,36
2013-08,15,40
2013-08,16,31
2013-08,17,37
2013-08,18,43
2013-08,19,54
2013-08,20,58
2013-08,21,54
2013-08,22,56
2013-08,23,77
2013-08,24,89
2013-08,25,85
2013-08,26,78
2013-08,27,118
2013-08,28,130
2013-08,29,129
2013-08,30,136
2013-08,31,164
2013-08,32,165
2013-08,33,161
2013-08,34,193
2013-08,35,226
2013-08,36,200
2013-08,37,225
2013-08,38,283
2013-08,39,283
2013-08,40,331
2013-08,41,396
2013-08,42,461
2013-08,43,521
2013-08,44,528
2013-08,45,607
2013-08,46,682
2013-08,47,830
2013-08,48,913
2013-08,49,1080
2013-08,50,1238
2013-08,51,1366
2013-08,52,1402
2013-08,53,1692
2013-08,54,1815
2013-08,55,1911
2013-08,56,2154
2013-08,57,2241
2013-08,58,2310
2013-08,59,2454
2013-08,60,2489
2013-08,61,2647
2013-08,62,2698
2013-08,63,2825
2013-08,64,3076
2013-08,65,3194
2013-08,66,3695
2013-08,67,2926
2013-08,68,3061
2013-08,69,3318
2013-08,70,3700
2013-08,71,3526
2013-08,72,3701
2013-08,73,3652
2013-08,74,3801
2013-08,75,3819
2013-08,76,4050
2013-08,77,4283
2013-08,78,4474
2013-08,79,4415
2013-08,80,4776
2013-08,81,4937
2013-08,82,5315
2013-08,83,5450
2013-08,84,5544
2013-08,85,5684
2013-08,86,5828
2013-08,87,5749
2013-08,88,5689
2013-08,89,5467
2013-08,90,5068
2013-08,91,4842
2013-08,92,4389
2013-08,93,3839
2013-08,94,2937
2013-08,95,2569
2013-08,96,1997
2013-08,97,1562
2013-08,98,1181
2013-08,99,950
2013-08,100,1721
2013-09,0,1610
2013-09,1,66
2013-09,2,38
2013-09,3,23
2013-09,4,26
2013-09,5,27
2013-09,6,19
2013-09,7,24
2013-09,8,19
2013-09,9,19
2013-09,10,21
2013-09,11,19
2013-09,12,23
2013-09,13,24
2013-09,14,23
2013-09,15,29
2013-09,16,34
2013-09,17,40
2013-09,18,39
2013-09,19,36
2013-09,20,64
2013-09,21,50
2013-09,22,50
2013-09,23,82
2013-09,24,78
2013-09,25,78
2013-09,26,91
2013-09,27,103
2013-09,28,121
2013-09,29,132
2013-09,30,132
2013-09,31,158
2013-09,32,164
2013-09,33,164
2013-09,34,186
2013-09,35,199
2013-09,36,213
2013-09,37,267
2013-09,38,247
2013-09,39,269
2013-09,40,305
2013-09,41,360
2013-09,42,450
2013-09,43,542
2013-09,44,534
2013-09,45,580
2013-09,46,703
2013-09,47,787
2013-09,48,861
2013-09,49,1002
2013-09,50,1170
2013-09,51,1278
2013-09,52,1507
2013-09,53,1521
2013-09,54,1671
2013-09,55,1850
2013-09,56,2002
2013-09,57,2055
2013-09,58,2258
2013-09,59,2283
2013-09,60,2460
2013-09,61,2551
2013-09,62,2731
2013-09,63,2775
2013-09,64,2999
2013-09,65,3159
2013-09,66,3566
2013-09,67,2962
2013-09,68,3028
2013-09,69,3262
2013-09,70,3632
2013-09,71,3522
2013-09,72,3560
2013-09,73,3450
2013-09,74,3591
2013-09,75,3733
2013-09,76,3882
2013-09,77,4077
2013-09,78,4282
2013-09,79,4309
2013-09,80,4524
2013-09,81,4958
2013-09,82,5047
2013-09,83,5286
2013-09,84,5362
2013-09,85,5594
2013-09,86,5561
2013-09,87,5511
2013-09,88,5619
2013-09,89,5576
2013-09,90,5053
2013-09,91,4810
2013-09,92,4426
2013-09,93,3741
2013-09,94,2901
2013-09,95,2563
2013-09,96,2044
2013-09,97,1574
2013-09,98,1207
2013-09,99,899
2013-09,100,1619
2013-10,0,1663
2013-10,1,61
2013-10,2,40
2013-10,3,39
2013-10,4,22
2013-10,5,26
2013-10,6,21
2013-10,7,18
2013-10,8,25
2013-10,9,22
2013-10,10,22
2013-10,11,24
2013-10,12,25
2013-10,13,23
2013-10,14,20
2013-10,15,39
2013-10,16,28
2013-10,17,24
2013-10,18,41
2013-10,19,48
2013-10,20,40
2013-10,21,63
2013-10,22,68
2013-10,23,67
2013-10,24,98
2013-10,25,76
2013-10,26,108
2013-10,27,100
2013-10,28,110
2013-10,29,125
2013-10,30,128
2013-10,31,147
2013-10,32,141
2013-10,33,192
2013-10,34,206
2013-10,35,216
2013-10,36,236
2013-10,37,207
2013-10,38,265
2013-10,39,295
2013-10,40,336
2013-10,41,401
2013-10,42,471
2013-10,43,511
2013-10,44,574
2013-10,45,590
2013-10,46,696
2013-10,47,779
2013-10,48,926
2013-10,49,1105
2013-10,50,1197
2013-10,51,1444
2013-10,52,1463
2013-10,53,1664
2013-10,54,1806
2013-10,55,1935
2013-10,56,2090
2013-10,57,2266
2013-10,58,2427
2013-10,59,2486
2013-10,60,2597
2013-10,61,2701
2013-10,62,2802
2013-10,63,2991
2013-10,64,3068
2013-10,65,3297
2013-10,66,3687
2013-10,67,3165
2013-10,68,3229
2013-10,69,3436
2013-10,70,3933
2013-10,71,3823
2013-10,72,3698
2013-10,73,3858
2013-10,74,3935
2013-10,75,4091
2013-10,76,4196
2013-10,77,4444
2013-10,78,4548
2013-10,79,4750
2013-10,80,4716
2013-10,81,5111
2013-10,82,5378
2013-10,83,5649
2013-10,84,5791
2013-10,85,5987
2013-10,86,6025
2013-10,87,6030
2013-10,88,5916
2013-10,89,5915
2013-10,90,5630
2013-10,91,5101
2013-10,92,4752
2013-10,93,4134
2013-10,94,3134
2013-10,95,2757
2013-10,96,2191
2013-10,97,1694
2013-10,98,1404
2013-10,99,966
2013-10,100,1832
2013-11,0,1457
2013-11,1,67
2013-11,2,40
2013-11,3,33
2013-11,4,30
2013-11,5,32
2013-11,6,26
2013-11,7,25
2013-11,8,23
2013-11,9,18
2013-11,10,17
2013-11,11,23
2013-11,12,19
2013-11,13,27
2013-11,14,35
2013-11,15,36
2013-11,16,32
2013-11,17,36
2013-11,18,46
2013-11,19,55
2013-11,20,54
2013-11,21,51
2013-11,22,64
2013-11,23,76
2013-11,24,78
2013-11,25,93
2013-11,26,90
2013-11,27,100
2013-11,28,129
2013-11,29,124
2013-11,30,148
2013-11,31,158
2013-11,32,138
2013-11,33,191
2013-11,34,208
2013-11,35,190
2013-11,36,231
2013-11,37,260
2013-11,38,284
2013-11,39,308
2013-11,40,334
2013-11,41,409
2013-11,42,475
2013-11,43,537
2013-11,44,534
2013-11,45,643
2013-11,46,723
2013-11,47,757
2013-11,48,897
2013-11,49,1095
2013-11,50,1204
2013-11,51,1343
2013-11,52,1456
2013-11,53,1657
2013-11,54,1825
2013-11,55,1981
2013-11,56,2179
2013-11,57,2327
2013-11,58,2258
2013-11,59,2444
2013-11,60,2761
2013-11,61,2704
2013-11,62,2841
2013-11,63,2940
2013-11,64,3062
2013-11,65,3252
2013-11,66,3671
2013-11,67,3438
2013-11,68,3131
2013-11,69,3447
2013-11,70,3927
2013-11,71,3822
2013-11,72,3746
2013-11,73,3675
2013-11,74,3848
2013-11,75,4151
2013-11,76,4092
2013-11,77,4288
2013-11,78,4645
2013-11,79,4697
2013-11,80,4750
2013-11,81,5163
2013-11,82,5344
2013-11,83,5859
2013-11,84,5851
2013-11,85,6001
2013-11,86,6242
2013-11,87,6036
2013-11,88,6106
2013-11,89,5815
2013-11,90,5410
2013-11,91,5152
2013-11,92,4791
2013-11,93,4230
2013-11,94,3144
2013-11,95,2780
2013-11,96,2249
2013-11,97,1759
2013-11,98,1254
2013-11,99,924
2013-11,100,1934
2013-12,0,1612
2013-12,1,76
2013-12,2,50
2013-12,3,40
2013-12,4,27
2013-12,5,28
2013-12,6,33
2013-12,7,25
2013-12,8,31
2013-12,9,23
2013-12,10,17
2013-12,11,22
2013-12,12,33
2013-12,13,24
2013-12,14,35
2013-12,15,36
2013-12,16,40
2013-12,17,49
2013-12,18,44
2013-12,19,57
2013-12,20,49
2013-12,21,74
2013-12,22,78
2013-12,23,95
2013-12,24,84
2013-12,25,110
2013-12,26,116
2013-12,27,117
2013-12,28,115
2013-12,29,136
2013-12,30,156
2013-12,31,171
2013-12,32,186
2013-12,33,205
2013-12,34,199
2013-12,35,264
2013-12,36,249
2013-12,37,253
2013-12,38,273
2013-12,39,331
2013-12,40,370
2013-12,41,445
2013-12,42,483
2013-12,43,616
2013-12,44,597
2013-12,45,655
2013-12,46,791
2013-12,47,863
2013-12,48,1023
2013-12,49,1219
2013-12,50,1301
2013-12,51,1511
2013-12,52,1637
2013-12,53,1869
2013-12,54,2015
2013-12,55,2091
2013-12,56,2382
2013-12,57,2533
2013-12,58,2613
2013-12,59,2780
2013-12,60,2877
2013-12,61,3121
2013-12,62,3198
2013-12,63,3226
2013-12,64,3420
2013-12,65,3572
2013-12,66,4013
2013-12,67,3728
2013-12,68,3407
2013-12,69,3792
2013-12,70,4171
2013-12,71,4188
2013-12,72,4084
2013-12,73,4075
2013-12,74,4247
2013-12,75,4457
2013-12,76,4461
2013-12,77,4743
2013-12,78,4953
2013-12,79,5062
2013-12,80,5284
2013-12,81,5700
2013-12,82,5866
2013-12,83,6314
2013-12,84,6291
2013-12,85,6441
2013-12,86,6639
2013-12,87,6559
2013-12,88,6594
2013-12,89,6514
2013-12,90,5906
2013-12,91,5523
2013-12,92,5078
2013-12,93,4531
2013-12,94,3568
2013-12,95,3025
2013-12,96,2433
2013-12,97,1900
2013-12,98,1427
2013-12,99,1005
2013-12,100,1997
2014-01,0,1587
2014-01,1,98
2014-01,2,56
2014-01,3,34
2014-01,4,35
2014-01,5,27
2014-01,6,36
2014-01,7,34
2014-01,8,38
2014-01,9,25
2014-01,10,23
2014-01,11,28
2014-01,12,38
2014-01,13,26
2014-01,14,32
2014-01,15,37
2014-01,16,39
2014-01,17,38
2014-01,18,58
2014-01,19,59
2014-01,20,65
2014-01,21,84
2014-01,22,88
2014-01,23,106
2014-01,24,105
2014-01,25,111
2014-01,26,106
2014-01,27,136
2014-01,28,158
2014-01,29,174
2014-01,30,179
2014-01,31,176
2014-01,32,213
2014-01,33,201
2014-01,34,265
2014-01,35,252
2014-01,36,305
2014-01,37,273
2014-01,38,348
2014-01,39,392
2014-01,40,424
2014-01,41,494
2014-01,42,566
2014-01,43,592
2014-01,44,693
2014-01,45,777
2014-01,46,826
2014-01,47,920
2014-01,48,1106
2014-01,49,1307
2014-01,50,1394
2014-01,51,1592
2014-01,52,1810
2014-01,53,1992
2014-01,54,2155
2014-01,55,2370
2014-01,56,2614
2014-01,57,2800
2014-01,58,2897
2014-01,59,2984
2014-01,60,3104
2014-01,61,3381
2014-01,62,3432
2014-01,63,3493
2014-01,64,3616
2014-01,65,3773
2014-01,66,4169
2014-01,67,4163
2014-01,68,3614
2014-01,69,3940
2014-01,70,4395
2014-01,71,4470
2014-01,72,4316
2014-01,73,4270
2014-01,74,4496
2014-01,75,4869
2014-01,76,4943
2014-01,77,4719
2014-01,78,5173
2014-01,79,5503
2014-01,80,5427
2014-01,81,5984
2014-01,82,6201
2014-01,83,6594
2014-01,84,6728
2014-01,85,6805
2014-01,86,7055
2014-01,87,6857
2014-01,88,6845
2014-01,89,6569
2014-01,90,6184
2014-01,91,5784
2014-01,92,5490
2014-01,93,4728
2014-01,94,3749
2014-01,95,3159
2014-01,96,2582
2014-01,97,1975
2014-01,98,1563
2014-01,99,1099
2014-01,100,2179
2014-02,0,1495
2014-02,1,64
2014-02,2,39
2014-02,3,29
2014-02,4,31
2014-02,5,29
2014-02,6,20
2014-02,7,20
2014-02,8,19
2014-02,9,22
2014-02,10,24
2014-02,11,17
2014-02,12,21
2014-02,13,28
2014-02,14,40
2014-02,15,24
2014-02,16,34
2014-02,17,36
2014-02,18,37
2014-02,19,49
2014-02,20,53
2014-02,21,89
2014-02,22,79
2014-02,23,101
2014-02,24,79
2014-02,25,93
2014-02,26,88
2014-02,27,116
2014-02,28,111
2014-02,29,137
2014-02,30,131
2014-02,31,166
2014-02,32,186
2014-02,33,163
2014-02,34,208
2014-02,35,232
2014-02,36,264
2014-02,37,254
2014-02,38,262
2014-02,39,298
2014-02,40,350
2014-02,41,365
2014-02,42,428
2014-02,43,516
2014-02,44,594
2014-02,45,639
2014-02,46,665
2014-02,47,762
2014-02,48,899
2014-02,49,1076
2014-02,50,1248
2014-02,51,1404
2014-02,52,1429
2014-02,53,1697
2014-02,54,1910
2014-02,55,2051
2014-02,56,2185
2014-02,57,2286
2014-02,58,2477
2014-02,59,2541
2014-02,60,2631
2014-02,61,2771
2014-02,62,2936
2014-02,63,2987
2014-02,64,3101
2014-02,65,3217
2014-02,66,3665
2014-02,67,3725
2014-02,68,3115
2014-02,69,3316
2014-02,70,3729
2014-02,71,4002
2014-02,72,3743
2014-02,73,3778
2014-02,74,3837
2014-02,75,4109
2014-02,76,4282
2014-02,77,4347
2014-02,78,4594
2014-02,79,4808
2014-02,80,4783
2014-02,81,5188
2014-02,82,5322
2014-02,83,5766
2014-02,84,5842
2014-02,85,5883
2014-02,86,6129
2014-02,87,6286
2014-02,88,6051
2014-02,89,5895
2014-02,90,5633
2014-02,91,5076
2014-02,92,4877
2014-02,93,4146
2014-02,94,3248
2014-02,95,2796
2014-02,96,2265
2014-02,97,1720
2014-02,98,1338
2014-02,99,977
2014-02,100,1832
2014-03,0,1582
2014-03,1,71
2014-03,2,45
2014-03,3,34
2014-03,4,30
2014-03,5,26
2014-03,6,33
2014-03,7,30
2014-03,8,25
2014-03,9,18
2014-03,10,28
2014-03,11,27
2014-03,12,26
2014-03,13,22
2014-03,14,25
2014-03,15,34
2014-03,16,24
2014-03,17,37
2014-03,18,40
2014-03,19,50
2014-03,20,49
2014-03,21,70
2014-03,22,66
2014-03,23,79
2014-03,24,101
2014-03,25,87
2014-03,26,101
2014-03,27,99
2014-03,28,106
2014-03,29,136
2014-03,30,125
2014-03,31,171
2014-03,32,171
2014-03,33,192
2014-03,34,214
2014-03,35,231
2014-03,36,256
2014-03,37,280
2014-03,38,253
2014-03,39,354
2014-03,40,342
2014-03,41,386
2014-03,42,499
2014-03,43,559
2014-03,44,605
2014-03,45,663
2014-03,46,735
2014-03,47,846
2014-03,48,972
2014-03,49,1167
2014-03,50,1329
2014-03,51,1487
2014-03,52,1601
2014-03,53,1769
2014-03,54,1881
2014-03,55,2104
2014-03,56,2237
2014-03,57,2435
2014-03,58,2547
2014-03,59,2700
2014-03,60,2825
2014-03,61,2964
2014-03,62,3139
2014-03,63,3227
2014-03,64,3259
2014-03,65,3488
2014-03,66,3848
2014-03,67,3950
2014-03,68,3407
2014-03,69,3585
2014-03,70,4069
2014-03,71,4250
2014-03,72,4147
2014-03,73,4172
2014-03,74,4292
2014-03,75,4458
2014-03,76,4794
2014-03,77,4562
2014-03,78,4953
2014-03,79,5131
2014-03,80,5112
2014-03,81,5555
2014-03,82,5830
2014-03,83,6071
2014-03,84,6348
2014-03,85,6408
2014-03,86,6677
2014-03,87,6564
2014-03,88,6501
2014-03,89,6288
2014-03,90,6083
2014-03,91,5510
2014-03,92,5262
2014-03,93,4619
2014-03,94,3727
2014-03,95,3203
2014-03,96,2420
2014-03,97,1894
2014-03,98,1466
2014-03,99,1021
2014-03,100,2117
2014-04,0,1635
2014-04,1,67
2014-04,2,28
2014-04,3,30
2014-04,4,28
2014-04,5,28
2014-04,6,17
2014-04,7,18
2014-04,8,19
2014-04,9,28
2014-04,10,20
2014-04,11,20
2014-04,12,21
2014-04,13,33
2014-04,14,36
2014-04,15,31
2014-04,16,25
2014-04,17,38
2014-04,18,50
2014-04,19,52
2014-04,20,47
2014-04,21,65
2014-04,22,72
2014-04,23,72
2014-04,24,69
2014-04,25,100
2014-04,26,114
2014-04,27,115
2014-04,28,137
2014-04,29,108
2014-04,30,133
2014-04,31,151
2014-04,32,150
2014-04,33,181
2014-04,34,207
2014-04,35,230
2014-04,36,217
2014-04,37,255
2014-04,38,248
2014-04,39,314
2014-04,40,306
2014-04,41,403
2014-04,42,468
2014-04,43,528
2014-04,44,584
2014-04,45,569
2014-04,46,668
2014-04,47,777
2014-04,48,887
2014-04,49,1032
2014-04,50,1206
2014-04,51,1363
2014-04,52,1519
2014-04,53,1655
2014-04,54,1817
2014-04,55,1941
2014-04,56,2161
2014-04,57,2296
2014-04,58,2415
2014-04,59,2566
2014-04,60,2624
2014-04,61,2792
2014-04,62,2853
2014-04,63,2987
2014-04,64,3081
2014-04,65,3391
2014-04,66,3565
2014-04,67,3882
2014-04,68,3178
2014-04,69,3441
2014-04,70,3752
2014-04,71,4071
2014-04,72,3918
2014-04,73,3877
2014-04,74,4038
2014-04,75,4168
2014-04,76,4302
2014-04,77,4456
2014-04,78,4636
2014-04,79,4760
2014-04,80,4844
2014-04,81,5219
2014-04,82,5484
2014-04,83,5678
2014-04,84,5925
2014-04,85,6034
2014-04,86,6190
2014-04,87,6185
2014-04,88,6041
2014-04,89,5912
2014-04,90,5774
2014-04,91,5259
2014-04,92,4925
2014-04,93,4322
2014-04,94,3665
2014-04,95,2827
2014-04,96,2338
2014-04,97,1732
2014-04,98,1365
2014-04,99,1003
2014-04,100,2036
2014-05,0,1677
2014-05,1,75
2014-05,2,38
2014-05,3,24
2014-05,4,21
2014-05,5,20
2014-05,6,18
2014-05,7,23
2014-05,8,28
2014-05,9,21
2014-05,10,27
2014-05,11,22
2014-05,12,19
2014-05,13,23
2014-05,14,29
2014-05,15,23
2014-05,16,37
2014-05,17,33
2014-05,18,45
2014-05,19,40
2014-05,20,60
2014-05,21,70
2014-05,22,77
2014-05,23,70
2014-05,24,67
2014-05,25,90
2014-05,26,88
2014-05,27,93
2014-05,28,111
2014-05,29,139
2014-05,30,133
2014-05,31,165
2014-05,32,160
2014-05,33,181
2014-05,34,162
2014-05,35,216
2014-05,36,207
2014-05,37,284
2014-05,38,260
2014-05,39,309
2014-05,40,301
2014-05,41,403
2014-05,42,446
2014-05,43,526
2014-05,44,595
2014-05,45,597
2014-05,46,727
2014-05,47,780
2014-05,48,901
2014-05,49,1021
2014-05,50,1151
2014-05,51,1248
2014-05,52,1495
2014-05,53,1669
2014-05,54,1837
2014-05,55,2011
2014-05,56,2150
2014-05,57,2321
2014-05,58,2525
2014-05,59,2468
2014-05,60,2669
2014-05,61,2830
2014-05,62,2906
2014-05,63,3105
2014-05,64,3052
2014-05,65,3254
2014-05,66,3504
2014-05,67,3983
2014-05,68,3218
2014-05,69,3542
2014-05,70,3724
2014-05,71,4184
2014-05,72,3977
2014-05,73,3932
2014-05,74,3970
2014-05,75,4215
2014-05,76,4273
2014-05,77,4521
2014-05,78,4791
2014-05,79,4856
2014-05,80,4899
2014-05,81,5124
2014-05,82,5416
2014-05,83,5662
2014-05,84,5957
2014-05,85,6064
2014-05,86,6145
2014-05,87,6215
2014-05,88,6016
2014-05,89,5955
2014-05,90,5692
2014-05,91,5343
2014-05,92,5026
2014-05,93,4210
2014-05,94,3516
2014-05,95,2811
2014-05,96,2319
2014-05,97,1739
2014-05,98,1344
2014-05,99,999
2014-05,100,1941
2014-06,0,1591
2014-06,1,60
2014-06,2,33
2014-06,3,26
2014-06,4,23
2014-06,5,25
2014-06,6,24
2014-06,7,16
2014-06,8,21
2014-06,9,16
2014-06,10,18
2014-06,11,24
2014-06,12,29
2014-06,13,23
2014-06,14,23
2014-06,15,27
2014-06,16,33
2014-06,17,32
2014-06,18,35
2014-06,19,48
2014-06,20,64
2014-06,21,61
2014-06,22,76
2014-06,23,66
2014-06,24,84
2014-06,25,95
2014-06,26,87
2014-06,27,101
2014-06,28,120
2014-06,29,122
2014-06,30,128
2014-06,31,140
2014-06,32,181
2014-06,33,184
2014-06,34,198
2014-06,35,228
2014-06,36,236
2014-06,37,237
2014-06,38,257
2014-06,39,282
2014-06,40,329
2014-06,41,363
2014-06,42,425
2014-06,43,486
2014-06,44,543
2014-06,45,569
2014-06,46,674
2014-06,47,725
2014-06,48,897
2014-06,49,1031
2014-06,50,1196
2014-06,51,1300
2014-06,52,1425
2014-06,53,1699
2014-06,54,1700
2014-06,55,1820
2014-06,56,2116
2014-06,57,2291
2014-06,58,2234
2014-06,59,2400
2014-06,60,2623
2014-06,61,2765
2014-06,62,2760
2014-06,63,2901
2014-06,64,2954
2014-06,65,3297
2014-06,66,3416
2014-06,67,3683
2014-06,68,2999
2014-06,69,3297
2014-06,70,3494
2014-06,71,3847
2014-06,72,3674
2014-06,73,3642
2014-06,74,3761
2014-06,75,3891
2014-06,76,4173
2014-06,77,4153
2014-06,78,4283
2014-06,79,4567
2014-06,80,4627
2014-06,81,4884
2014-06,82,5177
2014-06,83,5314
2014-06,84,5512
2014-06,85,5480
2014-06,86,5692
2014-06,87,5731
2014-06,88,5549
2014-06,89,5522
2014-06,90,5217
2014-06,91,4907
2014-06,92,4457
2014-06,93,4064
2014-06,94,3193
2014-06,95,2559
2014-06,96,2173
2014-06,97,1664
2014-06,98,1235
2014-06,99,888
2014-06,100,1793
2014-07,0,1661
2014-07,1,53
2014-07,2,33
2014-07,3,23
2014-07,4,15
2014-07,5,25
2014-07,6,16
2014-07,7,24
2014-07,8,19
2014-07,9,28
2014-07,10,27
2014-07,11,26
2014-07,12,17
2014-07,13,34
2014-07,14,28
2014-07,15,31
2014-07,16,26
2014-07,17,40
2014-07,18,55
2014-07,19,42
2014-07,20,52
2014-07,21,61
2014-07,22,63
2014-07,23,76
2014-07,24,85
2014-07,25,104
2014-07,26,105
2014-07,27,87
2014-07,28,110
2014-07,29,121
2014-07,30,131
2014-07,31,149
2014-07,32,167
2014-07,33,163
2014-07,34,215
2014-07,35,200
2014-07,36,196
2014-07,37,275
2014-07,38,276
2014-07,39,294
2014-07,40,359
2014-07,41,375
2014-07,42,419
2014-07,43,501
2014-07,44,553
2014-07,45,629
2014-07,46,642
2014-07,47,780
2014-07,48,949
2014-07,49,1022
2014-07,50,1192
2014-07,51,1337
2014-07,52,1430
2014-07,53,1701
2014-07,54,1749
2014-07,55,1954
2014-07,56,2183
2014-07,57,2373
2014-07,58,2319
2014-07,59,2497
2014-07,60,2604
2014-07,61,2775
2014-07,62,2867
2014-07,63,3026
2014-07,64,3089
2014-07,65,3280
2014-07,66,3442
2014-07,67,3944
2014-07,68,3096
2014-07,69,3217
2014-07,70,3560
2014-07,71,4056
2014-07,72,3884
2014-07,73,3842
2014-07,74,3842
2014-07,75,4014
2014-07,76,4020
2014-07,77,4379
2014-07,78,4434
2014-07,79,4678
2014-07,80,4790
2014-07,81,4978
2014-07,82,5165
2014-07,83,5384
2014-07,84,5731
2014-07,85,5535
2014-07,86,5671
2014-07,87,5957
2014-07,88,5762
2014-07,89,5731
2014-07,90,5349
2014-07,91,4993
2014-07,92,4564
2014-07,93,3946
2014-07,94,3299
2014-07,95,2446
2014-07,96,2257
2014-07,97,1720
2014-07,98,1271
2014-07,99,963
2014-07,100,1901
2014-08,0,1595
2014-08,1,57
2014-08,2,39
2014-08,3,28
2014-08,4,20
2014-08,5,23
2014-08,6,18
2014-08,7,21
2014-08,8,31
2014-08,9,26
2014-08,10,25
2014-08,11,23
2014-08,12,29
2014-08,13,30
2014-08,14,24
2014-08,15,34
2014-08,16,34
2014-08,17,39
2014-08,18,44
2014-08,19,43
2014-08,20,46
2014-08,21,68
2014-08,22,71
2014-08,23,78
2014-08,24,90
2014-08,25,91
2014-08,26,107
2014-08,27,110
2014-08,28,101
2014-08,29,139
2014-08,30,135
2014-08,31,157
2014-08,32,156
2014-08,33,189
2014-08,34,206
2014-08,35,225
2014-08,36,238
2014-08,37,235
2014-08,38,253
2014-08,39,299
2014-08,40,333
2014-08,41,372
2014-08,42,432
2014-08,43,513
2014-08,44,538
2014-08,45,568
2014-08,46,648
2014-08,47,752
2014-08,48,866
2014-08,49,1025
2014-08,50,1178
2014-08,51,1348
2014-08,52,1405
2014-08,53,1636
2014-08,54,1833
2014-08,55,1989
2014-08,56,2006
2014-08,57,2294
2014-08,58,2341
2014-08,59,2515
2014-08,60,2678
2014-08,61,2681
2014-08,62,2919
2014-08,63,2859
2014-08,64,2989
2014-08,65,3189
2014-08,66,3353
2014-08,67,3873
2014-08,68,3074
2014-08,69,3296
2014-08,70,3619
2014-08,71,4110
2014-08,72,3740
2014-08,73,3824
2014-08,74,3902
2014-08,75,3950
2014-08,76,4093
2014-08,77,4165
2014-08,78,4348
2014-08,79,4501
2014-08,80,4637
2014-08,81,4791
2014-08,82,5074
2014-08,83,5499
2014-08,84,5608
2014-08,85,5640
2014-08,86,5768
2014-08,87,5822
2014-08,88,5678
2014-08,89,5549
2014-08,90,5286
2014-08,91,4983
2014-08,92,4526
2014-08,93,4013
2014-08,94,3539
2014-08,95,2488
2014-08,96,2267
2014-08,97,1639
2014-08,98,1256
2014-08,99,924
2014-08,100,1812
2014-09,0,1544
2014-09,1,60
2014-09,2,25
2014-09,3,27
2014-09,4,27
2014-09,5,12
2014-09,6,26
2014-09,7,19
2014-09,8,29
2014-09,9,15
2014-09,10,17
2014-09,11,16
2014-09,12,15
