year,age,pop,dead
2013,90,13706,2905
2013,91,10334,2500
2013,92,6890,1874
2013,93,4273,1430
2013,94,1735,733
2013,95,1357,430
2013,96,968,347
2013,97,847,290
2013,98,750,306
2013,99,475,215
2013,100,731,341
2014,0,106829,263
2014,1,109138,25
2014,2,109287,15
2014,3,119584,14
2014,4,121424,11
2014,5,122960,11
2014,6,118383,5
2014,7,108796,17
2014,8,102953,5
2014,9,98232,15
2014,10,94365,7
2014,11,93468,8
2014,12,91617,4
2014,13,90911,6
2014,14,89508,15
2014,15,90391,18
2014,16,90933,21
2014,17,91494,30
2014,18,98017,38
2014,19,109039,58
2014,20,122771,60
2014,21,123932,50
2014,22,131616,51
2014,23,133783,55
2014,24,132912,67
2014,25,138487,68
2014,26,137509,62
2014,27,140335,79
2014,28,143855,84
2014,29,144573,66
2014,30,145179,75
2014,31,148660,86
2014,32,149711,92
2014,33,158482,101
2014,34,174784,111
2014,35,180264,137
2014,36,182967,128
2014,37,187606,158
2014,38,190858,171
2014,39,192702,200
2014,40,180457,225
2014,41,163530,233
2014,42,154061,229
2014,43,148039,235
2014,44,142296,245
2014,45,135435,288
2014,46,135668,319
2014,47,137192,354
2014,48,142359,408
2014,49,148734,403
2014,50,143388,513
2014,51,128990,484
2014,52,125706,532
2014,53,123143,538
2014,54,121537,593
2014,55,131058,654
2014,56,140638,856
2014,57,144921,995
2014,58,146182,1092
2014,59,146224,1202
2014,60,146674,1360
2014,61,148762,1515
2014,62,148496,1714
2014,63,144962,1776
2014,64,140108,1917
2014,65,143345,2088
2014,66,147057,2367
2014,67,140439,2508
2014,68,111582,2508
2014,69,114833,2291
2014,70,109720,2550
2014,71,95128,2500
2014,72,89095,2279
2014,73,85385,2447
2014,74,73444,2422
2014,75,68567,2287
2014,76,62528,2528
2014,77,59459,2522
2014,78,57318,2760
2014,79,55595,2944
2014,80,52917,3164
2014,81,52289,3318
2014,82,48217,3617
2014,83,45031,3872
2014,84,38742,3817
2014,85,34446,3817
2014,86,29219,3651
2014,87,25406,3612
2014,88,21322,3428
2014,89,17767,3137
2014,90,14496,2922
2014,91,11020,2521
2014,92,8106,2134
2014,93,5279,1510
2014,94,3143,1170
2014,95,1239,530
2014,96,962,300
2014,97,664,255
2014,98,538,179
2014,99,491,199
2014,100,755,344
2015,0,109943,272
2015,1,108273,24
2015,2,109591,15
2015,3,109520,8
2015,4,119742,15
2015,5,121515,7
2015,6,123046,10
2015,7,118473,10
2015,8,108823,15
2015,9,103047,8
2015,10,98306,9
2015,11,94454,8
2015,12,93588,7
2015,13,91699,14
2015,14,91025,14
2015,15,89606,9
2015,16,90526,16
2015,17,91520,24
2015,18,92658,39
2015,19,98773,41
2015,20,109541,43
2015,21,123267,69
2015,22,124463,61
2015,23,132275,51
2015,24,134443,66
2015,25,133700,73
2015,26,139302,72
2015,27,138286,76
2015,28,141122,63
2015,29,144529,81
2015,30,145164,73
2015,31,145758,78
2015,32,149105,92
2015,33,150161,96
2015,34,158814,106
2015,35,174990,155
2015,36,180460,147
2015,37,183112,165
2015,38,187749,173
2015,39,190919,186
2015,40,192700,241
2015,41,180475,233
2015,42,163541,227
2015,43,154049,255
2015,44,147964,252
2015,45,142252,270
2015,46,135373,312
2015,47,135533,326
2015,48,136975,373
2015,49,142157,427
2015,50,148424,496
2015,51,143051,506
2015,52,128623,524
2015,53,125307,594
2015,54,122688,600
2015,55,121007,678
2015,56,130361,715
2015,57,139741,895
2015,58,143922,1047
2015,59,145083,1136
2015,60,145000,1329
2015,61,145276,1472
2015,62,147107,1601
2015,63,146805,1886
2015,64,143167,2053
2015,65,138122,2096
2015,66,141149,2211
2015,67,144653,2544
2015,68,137836,2757
2015,69,109291,2472
2015,70,112426,2635
2015,71,107148,2863
2015,72,92820,2697
2015,73,86731,2605
2015,74,82918,2753
2015,75,71120,2624
2015,76,66187,2587
2015,77,59991,2741
2015,78,56859,2653
2015,79,54457,2945
2015,80,52569,3166
2015,81,49680,3546
2015,82,48740,3663
2015,83,44513,4033
2015,84,41097,4111
2015,85,35010,4105
2015,86,30654,3962
2015,87,25597,3760
2015,88,21928,3625
2015,89,18070,3452
2015,90,14637,3090
2015,91,11803,2647
2015,92,8697,2347
2015,93,6308,1865
2015,94,3929,1350
2015,95,2274,959
2015,96,904,415
2015,97,684,282
2015,98,452,191
2015,99,354,142
2015,100,798,340
2016,0,110777,317
2016,1,111185,30
2016,2,108700,17
2016,3,109868,16
2016,4,109664,9
2016,5,119845,8
2016,6,121579,9
2016,7,123099,13
2016,8,118524,8
2016,9,108910,5
2016,10,103119,4
2016,11,98393,11
2016,12,94559,8
2016,13,93682,13
2016,14,91812,15
2016,15,91183,12
2016,16,89772,15
2016,17,91176,22
2016,18,92520,41
2016,19,93352,39
2016,20,99065,39
2016,21,109940,45
2016,22,123693,57
2016,23,124938,64
2016,24,132886,63
2016,25,135079,67
2016,26,134395,60
2016,27,139966,74
2016,28,138976,80
2016,29,141688,64
2016,30,145027,94
2016,31,145632,91
2016,32,146032,79
2016,33,149369,91
2016,34,150308,100
2016,35,158854,128
2016,36,175067,150
2016,37,180466,173
2016,38,183031,159
2016,39,187668,162
2016,40,190800,213
2016,41,192537,229
2016,42,180306,252
2016,43,163413,252
2016,44,153885,269
2016,45,147763,303
2016,46,142037,304
2016,47,135143,338
2016,48,135202,349
2016,49,136687,413
2016,50,141732,433
2016,51,147966,494
2016,52,142575,575
2016,53,128055,576
2016,54,124734,561
2016,55,122059,651
2016,56,120276,693
2016,57,129573,793
2016,58,138703,1055
2016,59,142828,1130
2016,60,143843,1226
2016,61,143591,1418
2016,62,143728,1510
2016,63,145330,1749
2016,64,144866,1846
2016,65,141084,2102
2016,66,136002,2109
2016,67,138846,2296
2016,68,141943,2633
2016,69,135117,2778
2016,70,106842,2673
2016,71,109727,2634
2016,72,104349,2797
2016,73,90210,2791
2016,74,84061,2721
2016,75,80181,2656
2016,76,68571,2828
2016,77,63493,2744
2016,78,57356,2738
2016,79,54094,2729
2016,80,51430,3010
2016,81,49167,3048
2016,82,46039,3334
2016,83,44855,3583
2016,84,40514,3831
2016,85,36901,4038
2016,86,31043,3814
2016,87,26724,3713
2016,88,21981,3491
2016,89,18374,3189
2016,90,14803,2969
2016,91,11747,2460
2016,92,9242,2260
2016,93,6606,1828
2016,94,4688,1383
2016,95,2799,971
2016,96,1574,665
2016,97,581,282
2016,98,443,169
2016,99,292,115
2016,100,733,284
2017,0,112544,304
2017,1,111765,29
2017,2,111538,22
2017,3,108974,7
2017,4,110013,9
2017,5,109815,10
2017,6,119954,15
2017,7,121624,12
2017,8,123128,7
2017,9,118647,9
2017,10,109021,2
2017,11,103242,8
2017,12,98504,14
2017,13,94693,5
2017,14,93813,12
2017,15,92013,14
2017,16,91393,21
2017,17,90270,21
2017,18,91866,34
2017,19,93131,40
2017,20,93763,41
2017,21,99549,50
2017,22,110390,47
2017,23,124288,51
2017,24,125711,71
2017,25,133835,64
2017,26,135989,54
2017,27,135247,64
2017,28,140771,82
2017,29,139751,74
2017,30,142381,81
2017,31,145622,105
2017,32,146146,96
2017,33,146516,107
2017,34,149742,112
2017,35,150676,107
2017,36,159060,109
2017,37,175200,138
2017,38,180589,134
2017,39,183164,196
2017,40,187645,223
2017,41,190739,210
2017,42,192486,248
2017,43,180192,276
2017,44,163276,282
2017,45,153760,264
2017,46,147627,310
2017,47,141789,335
2017,48,134896,350
2017,49,134930,397
2017,50,136373,437
2017,51,141334,487
2017,52,147515,581
2017,53,142073,660
2017,54,127548,586
2017,55,124141,644
2017,56,121413,718
2017,57,119563,744
2017,58,128707,831
2017,59,137598,1158
2017,60,141607,1296
2017,61,142544,1387
2017,62,142124,1566
2017,63,142162,1693
2017,64,143518,1885
2017,65,142869,1997
2017,66,139056,2200
2017,67,133856,2264
2017,68,136425,2446
2017,69,139150,2865
2017,70,132304,2966
2017,71,104339,2865
2017,72,106971,2792
2017,73,101554,3098
2017,74,87485,2972
2017,75,81447,2816
2017,76,77355,2911
2017,77,65864,2948
2017,78,60743,2798
2017,79,54663,2873
2017,80,51205,2985
2017,81,48375,3132
2017,82,45988,3391
2017,83,42607,3607
2017,84,41052,3750
2017,85,36675,3934
2017,86,32913,4069
2017,87,27268,3832
2017,88,23115,3626
2017,89,18696,3414
2017,90,15284,3070
2017,91,12042,2858
2017,92,9391,2396
2017,93,7220,1977
2017,94,5060,1562
2017,95,3460,1171
2017,96,2020,795
2017,97,1095,524
2017,98,391,213
2017,99,289,107
2017,100,695,273
2018,0,114213,292
2018,1,113433,30
2018,2,112137,15
2018,3,111825,12
2018,4,109155,14
2018,5,110169,6
2018,6,109960,7
2018,7,120074,13
2018,8,121742,15
2018,9,123211,12
2018,10,118791,5
2018,11,109136,6
2018,12,103364,10
2018,13,98647,6
2018,14,94820,11
2018,15,93977,14
2018,16,92228,23
2018,17,92008,24
2018,18,91188,36
2018,19,92799,51
2018,20,93772,40
2018,21,94457,45
2018,22,100304,42
2018,23,111309,47
2018,24,125356,74
2018,25,126901,64
2018,26,135123,78
2018,27,137215,68
2018,28,136428,80
2018,29,141897,48
2018,30,140786,80
2018,31,143258,86
2018,32,146515,99
2018,33,146770,100
2018,34,147116,114
2018,35,150310,110
2018,36,151108,148
2018,37,159444,142
2018,38,175624,183
2018,39,180878,176
2018,40,183345,207
2018,41,187872,248
2018,42,190897,251
2018,43,192568,263
2018,44,180214,305
2018,45,163336,327
2018,46,153733,328
2018,47,147570,335
2018,48,141694,361
2018,49,134737,387
2018,50,134676,438
2018,51,136021,498
2018,52,140887,523
2018,53,146995,632
2018,54,141488,703
2018,55,127005,634
2018,56,123502,726
2018,57,120766,796
2018,58,118785,879
2018,59,127765,893
2018,60,136319,1190
2018,61,140331,1370
2018,62,141038,1495
2018,63,140490,1662
2018,64,140390,1857
2018,65,141566,2023
2018,66,140779,2176
2018,67,136906,2373
2018,68,131533,2474
2018,69,133764,2624
2018,70,136251,2931
2018,71,129237,3209
2018,72,101695,3115
2018,73,103976,2948
2018,74,98502,3265
2018,75,84652,3099
2018,76,78575,2938
2018,77,74348,3107
2018,78,63098,3043
2018,79,57879,3005
2018,80,51793,3064
2018,81,48161,3112
2018,82,45083,3195
2018,83,42485,3489
2018,84,39066,3615
2018,85,37094,3836
2018,86,32685,4036
2018,87,28955,3928
2018,88,23484,3724
2018,89,19621,3544
2018,90,15511,3114
2018,91,12267,2689
2018,92,9441,2307
2018,93,7173,2017
2018,94,5460,1615
2018,95,3682,1250
2018,96,2462,933
2018,97,1364,621
2018,98,707,372
2018,99,270,154
2018,100,658,241
2019,0,113866,288
2019,1,114916,25
2019,2,113801,14
2019,3,112507,13
2019,4,112082,10
2019,5,109347,11
2019,6,110396,17
2019,7,110124,5
2019,8,120209,12
2019,9,121898,8
2019,10,123396,10
2019,11,118964,14
2019,12,109278,13
2019,13,103505,12
2019,14,98771,11
2019,15,95037,14
2019,16,94185,18
2019,17,92839,30
2019,18,93186,39
2019,19,92144,47
2019,20,93667,47
2019,21,94611,45
2019,22,95440,43
2019,23,101623,50
2019,24,112676,58
2019,25,126896,58
2019,26,128501,57
2019,27,136768,68
2019,28,138864,77
2019,29,137948,80
2019,30,143280,70
2019,31,142138,88
2019,32,144427,93
2019,33,147552,101
2019,34,147794,104
2019,35,147995,126
2019,36,151034,110
2019,37,151785,133
2019,38,160010,155
2019,39,176151,176
2019,40,181386,216
2019,41,183758,201
2019,42,188194,258
2019,43,191246,287
2019,44,192819,293
2019,45,180371,345
2019,46,163487,343
2019,47,153833,365
2019,48,147672,368
2019,49,141672,413
2019,50,134662,459
2019,51,134517,479
2019,52,135735,530
2019,53,140570,578
2019,54,146483,613
2019,55,140963,778
2019,56,126447,693
2019,57,122833,730
2019,58,119971,866
2019,59,117993,901
2019,60,126732,1063
2019,61,135049,1192
2019,62,138930,1451
2019,63,139459,1666
2019,64,138790,1818
2019,65,138436,1881
2019,66,139469,2086
2019,67,138562,2226
2019,68,134452,2496
2019,69,129023,2527
2019,70,131053,2752
2019,71,133154,3032
2019,72,125905,3341
2019,73,98843,3171
2019,74,100918,3006
2019,75,95195,3320
2019,76,81762,3162
2019,77,75535,3128
2019,78,71230,3264
2019,79,60173,3250
2019,80,54763,3033
2019,81,48743,3209
2019,82,45004,3172
2019,83,41781,3318
2019,84,38877,3460
2019,85,35413,3696
2019,86,33043,3770
2019,87,28777,3864
2019,88,25063,3755
2019,89,19936,3499
2019,90,16200,3146
2019,91,12656,2718
2019,92,9797,2412
2019,93,7251,1995
2019,94,5348,1616
2019,95,4024,1290
2019,96,2596,955
2019,97,1681,672
2019,98,901,405
2019,99,430,242
2019,100,623,237
2020,0,112051,249
2020,1,114505,17
2020,2,115264,15
2020,3,114188,15
2020,4,112815,13
2020,5,112333,9
2020,6,109624,7
2020,7,110642,8
2020,8,110382,7
2020,9,120414,9
2020,10,122095,11
2020,11,123576,8
2020,12,119162,7
2020,13,109443,9
2020,14,103708,13
2020,15,99048,21
2020,16,95329,11
2020,17,94886,26
2020,18,94371,28
2020,19,94396,32
2020,20,93014,37
2020,21,94521,41
2020,22,95609,49
2020,23,96795,37
2020,24,103093,37
2020,25,114277,51
2020,26,128549,63
2020,27,130178,67
2020,28,138430,69
2020,29,140458,72
2020,30,139504,91
2020,31,144786,98
2020,32,143483,88
2020,33,145646,109
2020,34,148708,100
2020,35,148890,119
2020,36,148955,146
2020,37,151889,125
2020,38,152513,154
2020,39,160751,182
2020,40,176750,214
2020,41,182008,249
2020,42,184246,272
2020,43,188738,277
2020,44,191704,312
2020,45,193117,342
2020,46,180700,386
2020,47,163690,383
2020,48,154043,403
2020,49,147728,469
2020,50,141653,519
2020,51,134535,505
2020,52,134330,544
2020,53,135489,590
2020,54,140229,663
2020,55,145997,780
2020,56,140360,878
2020,57,125875,873
2020,58,122148,883
2020,59,119121,977
2020,60,117089,1056
2020,61,125658,1149
2020,62,133711,1497
2020,63,137407,1689
2020,64,137702,1885
2020,65,136954,1912
2020,66,136516,2198
2020,67,137281,2456
2020,68,136216,2834
2020,69,131960,2804
2020,70,126426,3127
2020,71,128130,3287
2020,72,130059,3719
2020,73,122445,3945
2020,74,95914,3763
2020,75,97784,3635
2020,76,91879,4099
2020,77,78664,3985
2020,78,72388,3892
2020,79,67914,3912
2020,80,57117,4013
2020,81,51605,3959
2020,82,45568,3978
2020,83,41773,3851
2020,84,38432,4024
2020,85,35257,4167
2020,86,31721,4322
2020,87,29139,4252
2020,88,25059,4317
2020,89,21413,4100
2020,90,16541,3788
2020,91,13289,3269
2020,92,10111,2845
2020,93,7583,2331
2020,94,5457,1930
2020,95,3922,1414
2020,96,2875,1108
2020,97,1796,815
2020,98,1131,547
2020,99,598,313
2020,100,713,333
2021,0,107478,246
2021,1,110593,15
2021,2,113057,12
2021,3,113934,13
2021,4,113163,11
2021,5,111101,6
2021,6,110325,18
2021,7,107618,14
2021,8,109476,8
2021,9,109605,3
2021,10,117320,11
2021,11,118496,16
2021,12,119932,8
2021,13,115511,10
2021,14,106770,15
2021,15,103131,23
2021,16,98478,14
2021,17,95157,22
2021,18,95275,30
2021,19,94541,37
2021,20,94581,42
2021,21,92513,45
2021,22,94195,36
2021,23,95024,38
2021,24,95663,44
2021,25,101844,59
2021,26,112607,40
2021,27,126202,62
2021,28,127157,65
2021,29,134601,72
2021,30,135476,87
2021,31,133618,85
2021,32,138035,127
2021,33,136564,107
2021,34,138455,128
2021,35,141149,136
2021,36,141786,147
2021,37,142188,164
2021,38,145060,158
2021,39,146311,215
2021,40,154855,193
2021,41,170814,252
2021,42,176474,291
2021,43,179251,313
2021,44,184080,356
2021,45,187535,410
2021,46,189349,462
2021,47,177225,516
2021,48,160284,502
2021,49,151200,509
2021,50,144969,577
2021,51,139234,588
2021,52,132073,640
2021,53,132304,696
2021,54,133446,755
2021,55,138205,842
2021,56,143811,1029
2021,57,138222,1097
2021,58,123598,1080
2021,59,120081,1148
2021,60,116907,1299
2021,61,115073,1330
2021,62,123517,1523
2021,63,131475,1942
2021,64,135030,2160
2021,65,135073,2310
2021,66,134411,2601
2021,67,133982,2750
2021,68,134434,2966
2021,69,133218,3334
2021,70,128592,3625
2021,71,122843,3661
2021,72,124408,4042
2021,73,125923,4572
2021,74,118017,4751
2021,75,92190,4482
2021,76,93567,4372
2021,77,87499,4777
2021,78,74564,4578
2021,79,68179,4395
2021,80,63552,4399
2021,81,53068,4356
2021,82,47419,4115
2021,83,41470,3959
2021,84,37634,4011
2021,85,34129,4034
2021,86,30848,4152
2021,87,27461,4149
2021,88,24682,4244
2021,89,20734,4007
2021,90,17368,3747
2021,91,13033,3249
2021,92,10070,2689
2021,93,7458,2383
2021,94,5465,1858
2021,95,3728,1403
2021,96,2602,1012
2021,97,1847,764
2021,98,1081,549
2021,99,666,309
2021,100,619,387
2022,0,111659,230
2022,1,108020,19
2022,2,110900,15
2022,3,113326,18
2022,4,114193,7
2022,5,113464,12
2022,6,111374,16
2022,7,110598,6
2022,8,107919,14
2022,9,109751,5
2022,10,109905,8
2022,11,117557,8
2022,12,118774,10
2022,13,120231,13
2022,14,115737,16
2022,15,107071,28
2022,16,103385,26
2022,17,99117,22
2022,18,96837,43
2022,19,96895,47
2022,20,95471,46
2022,21,95651,49
2022,22,93634,48
2022,23,95584,52
2022,24,96666,56
2022,25,97349,47
2022,26,103650,47
2022,27,114542,63
2022,28,128011,45
2022,29,129041,71
2022,30,136304,78
2022,31,137119,97
2022,32,135149,112
2022,33,139534,100
2022,34,137907,124
2022,35,139768,115
2022,36,142327,142
2022,37,142830,161
2022,38,143176,170
2022,39,145899,165
2022,40,147008,178
2022,41,155460,178
2022,42,171400,271
2022,43,176967,271
2022,44,179646,294
2022,45,184459,361
2022,46,187822,386
2022,47,189596,420
2022,48,177388,459
2022,49,160332,496
2022,50,151239,492
2022,51,144895,507
2022,52,138965,583
2022,53,131790,571
2022,54,131797,616
2022,55,132881,674
2022,56,137432,801
2022,57,142887,851
2022,58,137280,956
2022,59,122543,988
2022,60,118917,1022
2022,61,115579,1128
2022,62,113680,1125
2022,63,121852,1379
2022,64,129458,1606
2022,65,132832,1793
2022,66,132576,2009
2022,67,131825,2181
2022,68,131108,2302
2022,69,131355,2522
2022,70,129764,2892
2022,71,124904,3172
2022,72,119190,3088
2022,73,120007,3362
2022,74,121312,3752
2022,75,113187,4027
2022,76,88123,3833
2022,77,88876,3683
2022,78,82709,4077
2022,79,70198,3945
2022,80,63801,3853
2022,81,59085,3911
2022,82,48874,3900
2022,83,43374,3640
2022,84,37534,3530
2022,85,33669,3631
2022,86,30022,3675
2022,87,26650,3558
2022,88,23389,3583
2022,89,20445,3600
2022,90,16866,3373
2022,91,13776,3131
2022,92,10056,2628
2022,93,7572,2303
2022,94,5321,1818
2022,95,3831,1359
2022,96,2541,1039
2022,97,1747,707
2022,98,1164,530
2022,99,670,357
2022,100,756,491
